MANDT,VBELN,ERDAT,ERZET,ERNAM,AUDAT,VBTYP,AUART,AUGRU,NETWR,WAERK,VKORG,VTWEG,SPART,VKBUR,VKGRP,KUNNR,BSTNK,BSTDK,LIFSK,FAKSK,KNUMV,VDATU,BUKRS_VF,AEDAT
100,0001000470,20250414,161150,ASOTO,20250414,C,TA,,790139.94,USD,3000,10,10,S01,003,0000010001,PO-CLI-83985,20250414,,,0000018769,20250430,3000,20250414
100,0001000471,20250415,081257,JPEREZ,20250415,C,TA,,734107.59,USD,3000,10,10,C01,004,0000010001,PO-CLI-18997,20250415,,,0000367891,20250424,3000,20250415
100,0001000472,20250416,062331,ASOTO,20250416,C,TA,,1247434.23,USD,3000,10,10,N02,003,0000010019,PO-CLI-74463,20250416,,,0000886408,20250427,3000,20250416
100,0001000473,20250417,075939,MROJAS,20250417,C,TA,,931569.81,USD,3000,10,10,S02,005,0000010032,PO-CLI-67933,20250417,,,0000535442,20250502,3000,20250417
100,0001000474,20250418,100319,ASOTO,20250418,C,TA,,507382.8,USD,3000,10,10,S02,004,0000010009,PO-CLI-81786,20250418,,,0000159762,20250428,3000,20250418
100,0001000475,20250419,134912,ASOTO,20250419,C,TA,,245834.24,USD,3000,10,10,C01,001,0000010041,PO-CLI-79624,20250419,,,0000153881,20250510,3000,20250419
100,0001000476,20250420,080510,MROJAS,20250420,C,TA,,3483942.99,USD,3000,10,10,S01,002,0000010001,PO-CLI-96050,20250420,,,0000786172,20250505,3000,20250420
100,0001000477,20250421,073828,ASOTO,20250421,C,TA,,728838.81,USD,3000,10,10,C01,005,0000010000,PO-CLI-89218,20250421,,,0000956741,20250429,3000,20250421
100,0001000478,20250422,180346,ASOTO,20250422,C,TA,,784543.55,USD,3000,10,10,S01,001,0000010035,PO-CLI-86262,20250422,,,0000679493,20250508,3000,20250422
100,0001000479,20250423,072701,ASOTO,20250423,C,TA,,1700748.68,USD,3000,10,10,C01,001,0000010035,PO-CLI-90683,20250423,,,0000492812,20250504,3000,20250423
100,0001000480,20250424,173523,MROJAS,20250424,C,TA,,1366119.0,USD,3000,10,10,S02,005,0000010000,PO-CLI-14125,20250424,,,0000015447,20250506,3000,20250424
100,0001000481,20250425,072739,ASOTO,20250425,C,TA,,1700856.56,USD,3000,10,10,N01,002,0000010024,PO-CLI-85768,20250425,,,0000890980,20250513,3000,20250425
100,0001000482,20250426,140414,JPEREZ,20250426,C,TA,,1180961.94,USD,3000,10,10,N01,003,0000010041,PO-CLI-24042,20250426,,,0000774468,20250516,3000,20250426
100,0001000483,20250427,181758,MROJAS,20250427,C,TA,,2201863.5,USD,3000,10,10,S02,003,0000010002,PO-CLI-30377,20250427,,,0000514415,20250520,3000,20250427
100,0001000484,20250428,133206,MROJAS,20250428,C,TA,,1849211.1,USD,3000,10,10,S01,003,0000010000,PO-CLI-30285,20250428,,,0000394664,20250525,3000,20250428
100,0001000485,20250429,062913,JPEREZ,20250429,C,TA,,341810.95,USD,3000,10,10,C01,004,0000010029,PO-CLI-26056,20250429,,,0000379222,20250518,3000,20250429
100,0001000486,20250430,061036,JPEREZ,20250430,C,TA,,2526236.97,USD,3000,10,10,S01,003,0000010000,PO-CLI-61698,20250430,,,0000718538,20250523,3000,20250430
100,0001000487,20250501,132644,JPEREZ,20250501,C,TA,,363699.92,USD,3000,10,10,S01,005,0000010045,PO-CLI-26433,20250501,,,0000228473,20250524,3000,20250501
100,0001000488,20250502,180930,JPEREZ,20250502,C,TA,,3195932.46,USD,3000,10,10,C01,004,0000010002,PO-CLI-20984,20250502,,,0000948758,20250519,3000,20250502
100,0001000489,20250503,100954,JPEREZ,20250503,C,TA,,1046395.75,USD,3000,10,10,S02,002,0000010022,PO-CLI-62748,20250503,,,0000785991,20250514,3000,20250503
100,0001000490,20250504,071817,ASOTO,20250504,C,TA,,3764426.7,USD,3000,10,10,S02,005,0000010000,PO-CLI-82542,20250504,,,0000243993,20250512,3000,20250504
100,0001000491,20250505,095105,MROJAS,20250505,C,TA,,1047872.37,USD,3000,10,10,N02,004,0000010001,PO-CLI-15156,20250505,,,0000931317,20250522,3000,20250505
100,0001000492,20250506,172548,MROJAS,20250506,C,TA,,2571279.84,USD,3000,10,10,S01,001,0000010001,PO-CLI-30483,20250506,,,0000923771,20250524,3000,20250506
100,0001000493,20250507,104936,MROJAS,20250507,C,TA,,920484.0,USD,3000,10,10,N01,002,0000010002,PO-CLI-66419,20250507,,,0000753430,20250527,3000,20250507
100,0001000494,20250508,124731,MROJAS,20250508,C,TA,,1799419.8,USD,3000,10,10,S02,001,0000010002,PO-CLI-32235,20250508,,,0000046762,20250601,3000,20250508
100,0001000495,20250509,091513,JPEREZ,20250509,C,TA,,3497850.18,USD,3000,10,10,N01,002,0000010001,PO-CLI-42070,20250509,,,0000374888,20250518,3000,20250509
100,0001000496,20250510,125810,ASOTO,20250510,C,TA,,4679642.52,USD,3000,10,10,S02,002,0000010001,PO-CLI-10949,20250510,,,0000851282,20250603,3000,20250510
100,0001000497,20250511,152317,JPEREZ,20250511,C,TA,,978878.37,USD,3000,10,10,N01,001,0000010039,PO-CLI-60322,20250511,,,0000191106,20250606,3000,20250511
100,0001000498,20250512,170156,ASOTO,20250512,C,TA,,638857.44,USD,3000,10,10,S02,001,0000010017,PO-CLI-68794,20250512,,,0000847933,20250526,3000,20250512
100,0001000499,20250513,071915,ASOTO,20250513,C,TA,,994647.51,USD,3000,10,10,N01,005,0000010000,PO-CLI-67883,20250513,,,0000508680,20250607,3000,20250513
100,0001000500,20250514,130227,MROJAS,20250514,C,TA,,2158080.96,USD,3000,10,10,S02,005,0000010002,PO-CLI-35988,20250514,,,0000219121,20250528,3000,20250514
100,0001000501,20250515,172745,MROJAS,20250515,C,TA,,3066964.26,USD,3000,10,10,N02,004,0000010002,PO-CLI-32531,20250515,,,0000018864,20250614,3000,20250515
100,0001000502,20250516,141122,ASOTO,20250516,C,TA,,966622.08,USD,3000,10,10,S02,002,0000010000,PO-CLI-49305,20250516,,,0000468947,20250528,3000,20250516
100,0001000503,20250517,063723,MROJAS,20250517,C,TA,,2987519.76,USD,3000,10,10,N02,002,0000010000,PO-CLI-18749,20250517,,,0000500396,20250602,3000,20250517
100,0001000504,20250518,065933,JPEREZ,20250518,C,TA,,466758.6,USD,3000,10,10,S02,004,0000010002,PO-CLI-96386,20250518,,,0000039083,20250604,3000,20250518
100,0001000505,20250519,160954,JPEREZ,20250519,C,TA,,1190037.66,USD,3000,10,10,N01,002,0000010000,PO-CLI-35982,20250519,,,0000824706,20250608,3000,20250519
100,0001000506,20250520,123323,MROJAS,20250520,C,TA,,863816.94,USD,3000,10,10,S02,001,0000010002,PO-CLI-65311,20250520,,,0000900363,20250618,3000,20250520
100,0001000507,20250521,103514,MROJAS,20250521,C,TA,,2800255.41,USD,3000,10,10,S01,003,0000010000,PO-CLI-45038,20250521,,,0000081548,20250612,3000,20250521
100,0001000508,20250522,174517,JPEREZ,20250522,C,TA,,1217598.96,USD,3000,10,10,N01,001,0000010049,PO-CLI-88069,20250522,,,0000355367,20250605,3000,20250522
100,0001000509,20250523,145833,MROJAS,20250523,C,TA,,1077816.6,USD,3000,10,10,S01,002,0000010000,PO-CLI-69904,20250523,,,0000053718,20250611,3000,20250523
100,0001000510,20250524,083653,JPEREZ,20250524,C,TA,,4701395.04,USD,3000,10,10,N01,005,0000010001,PO-CLI-50378,20250524,,,0000350772,20250601,3000,20250524
100,0001000511,20250525,161301,MROJAS,20250525,C,TA,,1455759.9,USD,3000,10,10,S02,001,0000010000,PO-CLI-81826,20250525,,,0000978339,20250605,3000,20250525
100,0001000512,20250526,084432,ASOTO,20250526,C,TA,,1765173.6,USD,3000,10,10,C01,005,0000010002,PO-CLI-73121,20250526,,,0000419226,20250602,3000,20250526
100,0001000513,20250527,062625,JPEREZ,20250527,C,TA,,548913.78,USD,3000,10,10,N02,001,0000010048,PO-CLI-19139,20250527,,,0000421758,20250608,3000,20250527
100,0001000514,20250528,185114,MROJAS,20250528,C,TA,,1621947.3,USD,3000,10,10,N01,004,0000010002,PO-CLI-10796,20250528,,,0000559828,20250617,3000,20250528
100,0001000515,20250529,122801,MROJAS,20250529,C,TA,,1272377.47,USD,3000,10,10,C01,002,0000010015,PO-CLI-18324,20250529,,,0000646899,20250615,3000,20250529
100,0001000516,20250530,123032,JPEREZ,20250530,C,TA,,623998.88,USD,3000,10,10,S02,004,0000010044,PO-CLI-94003,20250530,,,0000284248,20250627,3000,20250530
100,0001000517,20250531,135603,JPEREZ,20250531,C,TA,,1086768.34,USD,3000,10,10,N01,005,0000010041,PO-CLI-92457,20250531,,,0000565625,20250608,3000,20250531
100,0001000518,20250601,134017,JPEREZ,20250601,C,TA,,3396857.46,USD,3000,10,10,N01,004,0000010001,PO-CLI-80757,20250601,,,0000002289,20250621,3000,20250601
100,0001000519,20250602,101713,MROJAS,20250602,C,TA,,1015089.24,USD,3000,10,10,C01,004,0000010002,PO-CLI-92603,20250602,,,0000682582,20250614,3000,20250602
100,0001000520,20250603,092923,JPEREZ,20250603,C,TA,,814228.95,USD,3000,10,10,N01,002,0000010002,PO-CLI-82262,20250603,,,0000953652,20250618,3000,20250603
100,0001000521,20250604,173452,MROJAS,20250604,C,TA,,2344559.88,USD,3000,10,10,S01,003,0000010002,PO-CLI-99085,20250604,,,0000017059,20250618,3000,20250604
100,0001000522,20250605,182938,ASOTO,20250605,C,TA,,1144134.72,USD,3000,10,10,C01,004,0000010000,PO-CLI-47185,20250605,,,0000613740,20250614,3000,20250605
100,0001000523,20250606,123937,ASOTO,20250606,C,TA,,1234166.67,USD,3000,10,10,N02,005,0000010036,PO-CLI-89062,20250606,,,0000829556,20250706,3000,20250606
100,0001000524,20250607,070908,MROJAS,20250607,C,TA,,3460651.62,USD,3000,10,10,N01,001,0000010001,PO-CLI-10579,20250607,,,0000940369,20250616,3000,20250607
100,0001000525,20250608,145136,MROJAS,20250608,C,TA,,317424.72,USD,3000,10,10,S01,002,0000010036,PO-CLI-93305,20250608,,,0000884597,20250702,3000,20250608
100,0001000526,20250609,151635,ASOTO,20250609,C,TA,,2976702.84,USD,3000,10,10,S02,002,0000010002,PO-CLI-84499,20250609,,,0000985835,20250703,3000,20250609
100,0001000527,20250610,093042,ASOTO,20250610,C,TA,,834994.8,USD,3000,10,10,S01,004,0000010009,PO-CLI-22705,20250610,,,0000013352,20250618,3000,20250610
100,0001000528,20250611,105428,MROJAS,20250611,C,TA,,2006859.96,USD,3000,10,10,C01,005,0000010002,PO-CLI-10011,20250611,,,0000817607,20250626,3000,20250611
100,0001000529,20250612,094210,ASOTO,20250612,C,TA,,348355.15,USD,3000,10,10,C01,003,0000010040,PO-CLI-20283,20250612,,,0000281003,20250630,3000,20250612
100,0001000530,20250613,064131,MROJAS,20250613,C,TA,,4181866.62,USD,3000,10,10,N01,001,0000010001,PO-CLI-47362,20250613,,,0000011858,20250708,3000,20250613
100,0001000531,20250614,142543,MROJAS,20250614,C,TA,,675497.3,USD,3000,10,10,N01,004,0000010037,PO-CLI-80015,20250614,,,0000566740,20250621,3000,20250614
100,0001000532,20250615,145832,JPEREZ,20250615,C,TA,,1469381.04,USD,3000,10,10,S02,004,0000010000,PO-CLI-15579,20250615,,,0000530149,20250715,3000,20250615
100,0001000533,20250616,141735,MROJAS,20250616,C,TA,,1101812.16,USD,3000,10,10,C01,001,0000010002,PO-CLI-54945,20250616,,,0000170928,20250705,3000,20250616
100,0001000534,20250617,180858,ASOTO,20250617,C,TA,,4715759.22,USD,3000,10,10,N02,001,0000010001,PO-CLI-68168,20250617,,,0000787182,20250626,3000,20250617
100,0001000535,20250618,173419,JPEREZ,20250618,C,TA,,295857.92,USD,3000,10,10,N02,003,0000010023,PO-CLI-73722,20250618,,,0000852445,20250712,3000,20250618
100,0001000536,20250619,080351,ASOTO,20250619,C,TA,,4783863.0,USD,3000,10,10,N02,001,0000010002,PO-CLI-28764,20250619,,,0000382559,20250630,3000,20250619
100,0001000537,20250620,132258,MROJAS,20250620,C,TA,,1774483.92,USD,3000,10,10,S01,003,0000010002,PO-CLI-43788,20250620,,,0000850731,20250705,3000,20250620
100,0001000538,20250621,083850,ASOTO,20250621,C,TA,,5287618.53,USD,3000,10,10,S01,002,0000010000,PO-CLI-26167,20250621,,,0000517288,20250717,3000,20250621
100,0001000539,20250622,113223,JPEREZ,20250622,C,TA,,288597.6,USD,3000,10,10,N01,003,0000010025,PO-CLI-36089,20250622,,,0000713971,20250629,3000,20250622
100,0001000540,20250623,133616,JPEREZ,20250623,C,TA,,1126526.76,USD,3000,10,10,S02,003,0000010001,PO-CLI-57889,20250623,,,0000224180,20250703,3000,20250623
100,0001000541,20250624,114538,MROJAS,20250624,C,TA,,2409869.46,USD,3000,10,10,S01,005,0000010002,PO-CLI-70293,20250624,,,0000415224,20250718,3000,20250624
100,0001000542,20250625,184308,JPEREZ,20250625,C,TA,,1449484.53,USD,3000,10,10,C01,004,0000010006,PO-CLI-47892,20250625,,,0000271662,20250703,3000,20250625
100,0001000543,20250626,170004,MROJAS,20250626,C,TA,,2033115.06,USD,3000,10,10,C01,002,0000010000,PO-CLI-39878,20250626,,,0000798119,20250708,3000,20250626
100,0001000544,20250627,090701,JPEREZ,20250627,C,TA,,3729326.73,USD,3000,10,10,S02,003,0000010001,PO-CLI-42224,20250627,,,0000223813,20250725,3000,20250627
100,0001000545,20250628,152010,ASOTO,20250628,C,TA,,2669116.02,USD,3000,10,10,C01,003,0000010001,PO-CLI-27730,20250628,,,0000660786,20250714,3000,20250628
100,0001000546,20250629,080053,JPEREZ,20250629,C,TA,,2402306.76,USD,3000,10,10,N02,004,0000010001,PO-CLI-35022,20250629,,,0000843947,20250722,3000,20250629
100,0001000547,20250630,173956,MROJAS,20250630,C,TA,,2123734.53,USD,3000,10,10,S01,001,0000010044,PO-CLI-46974,20250630,,,0000626226,20250729,3000,20250630
100,0001000548,20250701,071143,MROJAS,20250701,C,TA,,669361.0,USD,3000,10,10,S02,002,0000010006,PO-CLI-28018,20250701,,,0000953805,20250714,3000,20250701
100,0001000549,20250702,130321,ASOTO,20250702,C,TA,,658750.08,USD,3000,10,10,C01,003,0000010008,PO-CLI-18833,20250702,,,0000406778,20250725,3000,20250702
100,0001000550,20250703,095643,ASOTO,20250703,C,TA,,3955437.06,USD,3000,10,10,N02,001,0000010002,PO-CLI-91382,20250703,,,0000899763,20250724,3000,20250703
100,0001000551,20250704,103027,MROJAS,20250704,C,TA,,1145269.59,USD,3000,10,10,N01,001,0000010043,PO-CLI-16855,20250704,,,0000405186,20250727,3000,20250704
100,0001000552,20250705,115230,JPEREZ,20250705,C,TA,,4004577.9,USD,3000,10,10,N01,004,0000010002,PO-CLI-12605,20250705,,,0000257059,20250725,3000,20250705
100,0001000553,20250706,075238,MROJAS,20250706,C,TA,,3135518.52,USD,3000,10,10,C01,004,0000010002,PO-CLI-85478,20250706,,,0000920273,20250728,3000,20250706
100,0001000554,20250707,113753,ASOTO,20250707,C,TA,,711587.13,USD,3000,10,10,C01,001,0000010031,PO-CLI-28396,20250707,,,0000689818,20250727,3000,20250707
100,0001000555,20250708,061406,ASOTO,20250708,C,TA,,1105835.28,USD,3000,10,10,S02,004,0000010002,PO-CLI-71756,20250708,,,0000299582,20250801,3000,20250708
100,0001000556,20250709,164914,JPEREZ,20250709,C,TA,,5326437.36,USD,3000,10,10,S02,001,0000010002,PO-CLI-94256,20250709,,,0000378111,20250808,3000,20250709
100,0001000557,20250710,113619,MROJAS,20250710,C,TA,,1250373.86,USD,3000,10,10,C01,005,0000010041,PO-CLI-87820,20250710,,,0000876584,20250717,3000,20250710
100,0001000558,20250711,184534,ASOTO,20250711,C,TA,,463641.82,USD,3000,10,10,S02,001,0000010036,PO-CLI-97962,20250711,,,0000931736,20250804,3000,20250711
100,0001000559,20250712,063537,MROJAS,20250712,C,TA,,942667.86,USD,3000,10,10,S01,005,0000010034,PO-CLI-89760,20250712,,,0000799126,20250810,3000,20250712
100,0001000560,20250713,070959,ASOTO,20250713,C,TA,,3522307.29,USD,3000,10,10,C01,005,0000010001,PO-CLI-94354,20250713,,,0000405764,20250809,3000,20250713
100,0001000561,20250714,135802,JPEREZ,20250714,C,TA,,3345315.51,USD,3000,10,10,S01,001,0000010000,PO-CLI-65145,20250714,,,0000514673,20250731,3000,20250714
100,0001000562,20250715,133938,ASOTO,20250715,C,TA,,2034865.44,USD,3000,10,10,N02,005,0000010001,PO-CLI-45893,20250715,,,0000745442,20250730,3000,20250715
100,0001000563,20250716,063740,MROJAS,20250716,C,TA,,1066416.8,USD,3000,10,10,S02,005,0000010012,PO-CLI-68511,20250716,,,0000563848,20250724,3000,20250716
100,0001000564,20250717,144213,JPEREZ,20250717,C,TA,,1366052.41,USD,3000,10,10,S01,005,0000010027,PO-CLI-75302,20250717,,,0000383833,20250807,3000,20250717
100,0001000565,20250718,171634,JPEREZ,20250718,C,TA,,2464085.88,USD,3000,10,10,C01,004,0000010002,PO-CLI-60995,20250718,,,0000025131,20250808,3000,20250718
100,0001000566,20250719,061057,JPEREZ,20250719,C,TA,,568496.04,USD,3000,10,10,N01,005,0000010002,PO-CLI-97084,20250719,,,0000098612,20250807,3000,20250719
100,0001000567,20250720,091249,JPEREZ,20250720,C,TA,,1693548.53,USD,3000,10,10,N02,004,0000010013,PO-CLI-93154,20250720,,,0000364780,20250819,3000,20250720
100,0001000568,20250721,101151,JPEREZ,20250721,C,TA,,1437555.6,USD,3000,10,10,N02,002,0000010000,PO-CLI-27516,20250721,,,0000713084,20250819,3000,20250721
100,0001000569,20250722,185422,JPEREZ,20250722,C,TA,,3855193.59,USD,3000,10,10,S02,003,0000010001,PO-CLI-61832,20250722,,,0000952071,20250809,3000,20250722
100,0001000570,20250723,105105,MROJAS,20250723,C,TA,,1389764.3,USD,3000,10,10,C01,001,0000010040,PO-CLI-13450,20250723,,,0000226841,20250816,3000,20250723
100,0001000571,20250724,181514,JPEREZ,20250724,C,TA,,772047.35,USD,3000,10,10,S01,003,0000010025,PO-CLI-46174,20250724,,,0000396331,20250823,3000,20250724
100,0001000572,20250725,064433,MROJAS,20250725,C,TA,,3093473.97,USD,3000,10,10,C01,001,0000010000,PO-CLI-17834,20250725,,,0000104759,20250824,3000,20250725
100,0001000573,20250726,162540,ASOTO,20250726,C,TA,,1261089.18,USD,3000,10,10,S01,004,0000010002,PO-CLI-49477,20250726,,,0000135135,20250812,3000,20250726
100,0001000574,20250727,090311,ASOTO,20250727,C,TA,,1093320.48,USD,3000,10,10,S02,003,0000010002,PO-CLI-94807,20250727,,,0000724968,20250813,3000,20250727
100,0001000575,20250728,173309,JPEREZ,20250728,C,TA,,3439240.62,USD,3000,10,10,N02,002,0000010001,PO-CLI-46421,20250728,,,0000039173,20250805,3000,20250728
100,0001000576,20250729,181310,JPEREZ,20250729,C,TA,,1202247.37,USD,3000,10,10,C01,003,0000010016,PO-CLI-53979,20250729,,,0000872839,20250818,3000,20250729
100,0001000577,20250730,124829,ASOTO,20250730,C,TA,,2482451.64,USD,3000,10,10,S02,002,0000010001,PO-CLI-46271,20250730,,,0000694023,20250824,3000,20250730
100,0001000578,20250731,121906,MROJAS,20250731,C,TA,,3370099.89,USD,3000,10,10,S02,003,0000010001,PO-CLI-38727,20250731,,,0000261320,20250819,3000,20250731
100,0001000579,20250801,100621,MROJAS,20250801,C,TA,,4824337.83,USD,3000,10,10,N01,002,0000010002,PO-CLI-94011,20250801,,,0000479899,20250828,3000,20250801
100,0001000580,20250802,093938,ASOTO,20250802,C,TA,,1899310.56,USD,3000,10,10,N01,004,0000010002,PO-CLI-22606,20250802,,,0000371705,20250816,3000,20250802
100,0001000581,20250803,145745,JPEREZ,20250803,C,TA,,2494484.7,USD,3000,10,10,C01,002,0000010000,PO-CLI-60672,20250803,,,0000767470,20250818,3000,20250803
100,0001000582,20250804,095852,JPEREZ,20250804,C,TA,,363539.73,USD,3000,10,10,C01,001,0000010040,PO-CLI-70294,20250804,,,0000145432,20250903,3000,20250804
100,0001000583,20250805,093807,JPEREZ,20250805,C,TA,,1849840.92,USD,3000,10,10,N01,004,0000010024,PO-CLI-24081,20250805,,,0000178057,20250823,3000,20250805
100,0001000584,20250806,065236,ASOTO,20250806,C,TA,,719686.88,USD,3000,10,10,S01,001,0000010042,PO-CLI-18136,20250806,,,0000074616,20250826,3000,20250806
100,0001000585,20250807,140247,JPEREZ,20250807,C,TA,,769792.52,USD,3000,10,10,C01,005,0000010003,PO-CLI-15184,20250807,,,0000258420,20250823,3000,20250807
100,0001000586,20250808,075444,JPEREZ,20250808,C,TA,,1272939.58,USD,3000,10,10,S02,001,0000010036,PO-CLI-36644,20250808,,,0000919502,20250819,3000,20250808
100,0001000587,20250809,135432,MROJAS,20250809,C,TA,,2701517.01,USD,3000,10,10,S02,004,0000010002,PO-CLI-48609,20250809,,,0000901971,20250829,3000,20250809
100,0001000588,20250810,074515,JPEREZ,20250810,C,TA,,1178081.28,USD,3000,10,10,S01,002,0000010002,PO-CLI-53449,20250810,,,0000053896,20250830,3000,20250810
100,0001000589,20250811,180459,ASOTO,20250811,C,TA,,404710.68,USD,3000,10,10,S02,005,0000010004,PO-CLI-81146,20250811,,,0000626221,20250909,3000,20250811
100,0001000590,20250812,134046,JPEREZ,20250812,C,TA,,3381490.29,USD,3000,10,10,S02,002,0000010002,PO-CLI-61080,20250812,,,0000423843,20250823,3000,20250812
100,0001000591,20250813,134951,JPEREZ,20250813,C,TA,,611235.75,USD,3000,10,10,N01,001,0000010001,PO-CLI-93646,20250813,,,0000852211,20250902,3000,20250813
100,0001000592,20250814,081135,JPEREZ,20250814,C,TA,,818981.1,USD,3000,10,10,S01,001,0000010002,PO-CLI-80261,20250814,,,0000291209,20250905,3000,20250814
100,0001000593,20250815,150859,JPEREZ,20250815,C,TA,,2797590.15,USD,3000,10,10,S02,003,0000010000,PO-CLI-25421,20250815,,,0000670624,20250913,3000,20250815
100,0001000594,20250816,083502,JPEREZ,20250816,C,TA,,3297356.22,USD,3000,10,10,N01,005,0000010000,PO-CLI-98360,20250816,,,0000582448,20250911,3000,20250816
100,0001000595,20250817,135023,ASOTO,20250817,C,TA,,5163278.82,USD,3000,10,10,C01,003,0000010002,PO-CLI-12733,20250817,,,0000571193,20250901,3000,20250817
100,0001000596,20250818,072520,JPEREZ,20250818,C,TA,,919070.93,USD,3000,10,10,S02,004,0000010024,PO-CLI-22220,20250818,,,0000971447,20250901,3000,20250818
100,0001000597,20250819,141843,JPEREZ,20250819,C,TA,,2692625.31,USD,3000,10,10,N02,002,0000010001,PO-CLI-42837,20250819,,,0000182567,20250901,3000,20250819
100,0001000598,20250820,181314,ASOTO,20250820,C,TA,,3579917.16,USD,3000,10,10,N02,005,0000010001,PO-CLI-54294,20250820,,,0000708478,20250915,3000,20250820
100,0001000599,20250821,145949,JPEREZ,20250821,C,TA,,1818675.9,USD,3000,10,10,N01,003,0000010000,PO-CLI-99718,20250821,,,0000252433,20250915,3000,20250821
100,0001000600,20250822,061109,JPEREZ,20250822,C,TA,,2143928.16,USD,3000,10,10,S02,001,0000010002,PO-CLI-98004,20250822,,,0000613458,20250830,3000,20250822
100,0001000601,20250823,112238,MROJAS,20250823,C,TA,,3752927.85,USD,3000,10,10,N01,004,0000010002,PO-CLI-85938,20250823,,,0000651847,20250903,3000,20250823
100,0001000602,20250824,074228,MROJAS,20250824,C,TA,,1025216.85,USD,3000,10,10,S02,004,0000010015,PO-CLI-66100,20250824,,,0000356497,20250901,3000,20250824
100,0001000603,20250825,072530,ASOTO,20250825,C,TA,,215410.68,USD,3000,10,10,C01,004,0000010039,PO-CLI-13151,20250825,,,0000405151,20250921,3000,20250825
100,0001000604,20250826,064715,MROJAS,20250826,C,TA,,3151249.62,USD,3000,10,10,S01,002,0000010002,PO-CLI-84684,20250826,,,0000788888,20250919,3000,20250826
100,0001000605,20250827,165501,MROJAS,20250827,C,TA,,3681369.54,USD,3000,10,10,S01,002,0000010002,PO-CLI-66094,20250827,,,0000412006,20250912,3000,20250827
100,0001000606,20250828,121010,MROJAS,20250828,C,TA,,1248215.04,USD,3000,10,10,C01,003,0000010020,PO-CLI-58183,20250828,,,0000870802,20250907,3000,20250828
100,0001000607,20250829,172044,JPEREZ,20250829,C,TA,,965093.64,USD,3000,10,10,C01,004,0000010003,PO-CLI-86586,20250829,,,0000815401,20250911,3000,20250829
100,0001000608,20250830,174103,MROJAS,20250830,C,TA,,1437623.72,USD,3000,10,10,N01,002,0000010029,PO-CLI-40169,20250830,,,0000681292,20250925,3000,20250830
100,0001000609,20250831,094208,ASOTO,20250831,C,TA,,2933167.95,USD,3000,10,10,S02,002,0000010002,PO-CLI-10569,20250831,,,0000118305,20250909,3000,20250831
100,0001000610,20250901,164316,ASOTO,20250901,C,TA,,3920545.59,USD,3000,10,10,S01,004,0000010001,PO-CLI-88563,20250901,,,0000139546,20250908,3000,20250901
100,0001000611,20250902,144632,ASOTO,20250902,C,TA,,2976342.24,USD,3000,10,10,N01,003,0000010001,PO-CLI-43460,20250902,,,0000669052,20250911,3000,20250902
100,0001000612,20250903,140312,JPEREZ,20250903,C,TA,,1209322.41,USD,3000,10,10,C01,001,0000010002,PO-CLI-23514,20250903,,,0000966970,20250922,3000,20250903
100,0001000613,20250904,164513,MROJAS,20250904,C,TA,,689520.62,USD,3000,10,10,N01,004,0000010042,PO-CLI-22243,20250904,,,0000111887,20250922,3000,20250904
100,0001000614,20250905,092312,MROJAS,20250905,C,TA,,823952.48,USD,3000,10,10,S01,005,0000010010,PO-CLI-18778,20250905,,,0000616629,20250923,3000,20250905
100,0001000615,20250906,123531,ASOTO,20250906,C,TA,,4210833.96,USD,3000,10,10,N02,001,0000010001,PO-CLI-36528,20250906,,,0000006774,20250917,3000,20250906
100,0001000616,20250907,085646,JPEREZ,20250907,C,TA,,5288100.9,USD,3000,10,10,S02,002,0000010000,PO-CLI-82819,20250907,,,0000907049,20251006,3000,20250907
100,0001000617,20250908,070352,JPEREZ,20250908,C,TA,,1967548.8,USD,3000,10,10,S01,002,0000010002,PO-CLI-35357,20250908,,,0000309544,20251006,3000,20250908
100,0001000618,20250909,153946,ASOTO,20250909,C,TA,,1867116.62,USD,3000,10,10,S02,005,0000010043,PO-CLI-40740,20250909,,,0000204233,20250925,3000,20250909
100,0001000619,20250910,064807,MROJAS,20250910,C,TA,,4007949.24,USD,3000,10,10,S02,005,0000010000,PO-CLI-24980,20250910,,,0000086630,20250927,3000,20250910
100,0001000620,20250911,151106,MROJAS,20250911,C,TA,,1611624.21,USD,3000,10,10,C01,004,0000010021,PO-CLI-71865,20250911,,,0000597830,20250920,3000,20250911
100,0001000621,20250912,155710,ASOTO,20250912,C,TA,,809202.36,USD,3000,10,10,S02,002,0000010026,PO-CLI-48023,20250912,,,0000002741,20250920,3000,20250912
100,0001000622,20250913,125441,JPEREZ,20250913,C,TA,,3086822.94,USD,3000,10,10,S02,005,0000010000,PO-CLI-36315,20250913,,,0000851259,20250920,3000,20250913
100,0001000623,20250914,114417,JPEREZ,20250914,C,TA,,659006.73,USD,3000,10,10,S01,005,0000010034,PO-CLI-88661,20250914,,,0000792722,20250926,3000,20250914
100,0001000624,20250915,164027,ASOTO,20250915,C,TA,,500518.8,USD,3000,10,10,N01,003,0000010002,PO-CLI-84983,20250915,,,0000317824,20251006,3000,20250915
100,0001000625,20250916,143707,ASOTO,20250916,C,TA,,2525969.43,USD,3000,10,10,S01,002,0000010002,PO-CLI-97459,20250916,,,0000442700,20251012,3000,20250916
100,0001000626,20250917,164222,JPEREZ,20250917,C,TA,,336488.5,USD,3000,10,10,N01,004,0000010034,PO-CLI-93870,20250917,,,0000169309,20251008,3000,20250917
