MANDT,EBELN,EBELP,TXZ01,MATNR,MENGE,MEINS,NETPR,PEINH,BRTWR,WAERS,BUKRS,WERKS,LGORT,MATKL,LOEKZ,STATU,PSTYP,KNTTP,BANFN,BNFPO,ELIKZ,RETPO,AEDAT
100,4500000543,00010,Material 10020,10020,24,UN,489.97,1,11759.28,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250626
100,4500000544,00010,Material 10291,10291,4,UN,781.43,1,3125.72,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250627
100,4500000544,00020,Material 10222,10222,48,UN,69.06,1,3314.88,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250627
100,4500000545,00010,Material 10108,10108,23,UN,280.44,1,6450.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250628
100,4500000545,00020,Material 10201,10201,2,UN,730.07,1,1460.14,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250628
100,4500000545,00030,Material 10041,10041,11,UN,115.3,1,1268.3,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250628
100,4500000545,00040,Material 10256,10256,19,UN,147.15,1,2795.85,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250628
100,4500000546,00010,Material 10142,10142,23,UN,486.82,1,11196.86,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250629
100,4500000546,00020,Material 10256,10256,23,UN,787.0,1,18101.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250629
100,4500000547,00010,Material 80028,80028,16,AU,402.97,1,6447.52,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250630
100,4500000547,00020,Material 30041,30041,47,L,758.91,1,35668.77,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250630
100,4500000547,00030,Material 10019,10019,29,UN,592.05,1,17169.45,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250630
100,4500000548,00010,Material 10286,10286,48,UN,649.18,1,31160.64,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250701
100,4500000548,00020,Material 30022,30022,48,L,166.03,1,7969.44,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250701
100,4500000548,00030,Material 10087,10087,11,UN,757.38,1,8331.18,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250701
100,4500000549,00010,Material 10002,10002,50,UN,212.9,1,10645.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250702
100,4500000549,00020,Material 10003,10003,38,UN,736.37,1,27982.06,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250702
100,4500000549,00030,Material 10004,10004,18,UN,566.35,1,10194.3,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250702
100,4500000549,00040,Material 10003,10003,21,UN,849.64,1,17842.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250702
100,4500000550,00010,Material 10072,10072,4,UN,664.95,1,2659.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250703
100,4500000551,00010,Material 10000,10000,22,UN,573.31,1,12612.82,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250704
100,4500000551,00020,Material 10001,10001,19,UN,189.16,1,3594.04,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250704
100,4500000551,00030,Material 10002,10002,31,UN,860.05,1,26661.55,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250704
100,4500000552,00010,Material 10192,10192,46,UN,235.74,1,10844.04,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250705
100,4500000552,00020,Material 80014,80014,19,AU,362.92,1,6895.48,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250705
100,4500000552,00030,Material 10066,10066,47,UN,375.79,1,17662.13,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250705
100,4500000552,00040,Material 10011,10011,18,UN,94.66,1,1703.88,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250705
100,4500000553,00010,Material 10035,10035,34,UN,499.11,1,16969.74,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250706
100,4500000554,00010,Material 80037,80037,14,AU,568.66,1,7961.24,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250707
100,4500000554,00020,Material 10146,10146,7,UN,583.92,1,4087.44,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250707
100,4500000555,00010,Material 10031,10031,33,UN,661.4,1,21826.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250708
100,4500000555,00020,Material 10144,10144,6,UN,446.86,1,2681.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250708
100,4500000556,00010,Material 10044,10044,15,UN,403.42,1,6051.3,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250709
100,4500000556,00020,Material 10276,10276,4,UN,598.37,1,2393.48,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250709
100,4500000557,00010,Material 10255,10255,30,UN,637.34,1,19120.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250710
100,4500000557,00020,Material 10122,10122,27,UN,306.55,1,8276.85,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250710
100,4500000557,00030,Material 10193,10193,20,UN,317.81,1,6356.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250710
100,4500000557,00040,Material 10169,10169,40,UN,714.22,1,28568.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250710
100,4500000558,00010,Material 10055,10055,4,UN,154.78,1,619.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250711
100,4500000559,00010,Material 10098,10098,45,UN,237.12,1,10670.4,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250712
100,4500000559,00020,Material 10042,10042,14,UN,323.92,1,4534.88,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250712
100,4500000560,00010,Material 10192,10192,17,UN,63.02,1,1071.34,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250713
100,4500000560,00020,Material 10216,10216,1,UN,339.13,1,339.13,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250713
100,4500000561,00010,Material 10223,10223,11,UN,130.52,1,1435.72,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250714
100,4500000561,00020,Material 10146,10146,36,UN,788.05,1,28369.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250714
100,4500000561,00030,Material 10130,10130,43,UN,151.86,1,6529.98,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250714
100,4500000561,00040,Material 10296,10296,30,UN,236.94,1,7108.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250714
100,4500000562,00010,Material 10085,10085,43,UN,75.18,1,3232.74,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250715
100,4500000562,00020,Material 30029,30029,50,L,768.34,1,38417.0,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250715
100,4500000562,00030,Material 80017,80017,14,AU,390.46,1,5466.44,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250715
100,4500000563,00010,Material 80002,80002,43,AU,717.75,1,30863.25,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250716
100,4500000564,00010,Material 80019,80019,38,AU,100.41,1,3815.58,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250717
100,4500000564,00020,Material 30008,30008,38,L,257.22,1,9774.36,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250717
100,4500000564,00030,Material 10201,10201,43,UN,799.83,1,34392.69,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250717
100,4500000565,00010,Material 10000,10000,24,UN,212.89,1,5109.36,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250718
100,4500000565,00020,Material 10001,10001,48,UN,533.69,1,25617.12,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250718
100,4500000565,00030,Material 10004,10004,24,UN,357.22,1,8573.28,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250718
100,4500000566,00010,Material 30000,30000,20,L,331.81,1,6636.2,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250719
100,4500000567,00010,Material 10000,10000,48,UN,175.36,1,8417.28,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250720
100,4500000567,00020,Material 10000,10000,4,UN,777.71,1,3110.84,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250720
100,4500000567,00030,Material 10000,10000,30,UN,495.2,1,14856.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250720
100,4500000568,00010,Material 10000,10000,27,UN,147.97,1,3995.19,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250721
100,4500000568,00020,Material 10002,10002,1,UN,731.88,1,731.88,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250721
100,4500000569,00010,Material 10090,10090,32,UN,308.98,1,9887.36,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250722
100,4500000569,00020,Material 10091,10091,46,UN,427.13,1,19647.98,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250722
100,4500000569,00030,Material 10103,10103,9,UN,620.21,1,5581.89,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250722
100,4500000570,00010,Material 10200,10200,34,UN,751.65,1,25556.1,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250723
100,4500000570,00020,Material 10177,10177,23,UN,607.04,1,13961.92,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250723
100,4500000570,00030,Material 30004,30004,21,L,323.6,1,6795.6,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250723
100,4500000570,00040,Material 80046,80046,27,AU,110.71,1,2989.17,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250723
100,4500000571,00010,Material 10198,10198,17,UN,355.5,1,6043.5,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250724
100,4500000571,00020,Material 10174,10174,37,UN,711.96,1,26342.52,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250724
100,4500000572,00010,Material 10212,10212,13,UN,190.52,1,2476.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250725
100,4500000572,00020,Material 10190,10190,5,UN,433.07,1,2165.35,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250725
100,4500000572,00030,Material 10202,10202,39,UN,353.07,1,13769.73,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250725
100,4500000573,00010,Material 10296,10296,32,UN,465.08,1,14882.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250726
100,4500000573,00020,Material 10246,10246,37,UN,615.25,1,22764.25,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250726
100,4500000573,00030,Material 80021,80021,39,AU,792.8,1,30919.2,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250726
100,4500000573,00040,Material 10101,10101,6,UN,478.74,1,2872.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250726
100,4500000574,00010,Material 10292,10292,12,UN,185.32,1,2223.84,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250727
100,4500000574,00020,Material 10288,10288,47,UN,108.94,1,5120.18,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250727
100,4500000574,00030,Material 10068,10068,16,UN,53.24,1,851.84,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250727
100,4500000574,00040,Material 10068,10068,31,UN,261.18,1,8096.58,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250727
100,4500000575,00010,Material 30035,30035,39,L,117.86,1,4596.54,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250728
100,4500000576,00010,Material 10115,10115,25,UN,53.32,1,1333.0,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250729
100,4500000576,00020,Material 10076,10076,12,UN,194.49,1,2333.88,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250729
100,4500000576,00030,Material 10096,10096,23,UN,362.88,1,8346.24,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250729
100,4500000577,00010,Material 10085,10085,50,UN,505.99,1,25299.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250730
100,4500000577,00020,Material 10033,10033,1,UN,649.44,1,649.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250730
100,4500000577,00030,Material 30013,30013,3,L,212.82,1,638.46,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250730
100,4500000578,00010,Material 30013,30013,29,L,278.45,1,8075.05,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250731
100,4500000578,00020,Material 10195,10195,14,UN,611.11,1,8555.54,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250731
100,4500000579,00010,Material 10000,10000,16,UN,811.32,1,12981.12,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250801
100,4500000579,00020,Material 10000,10000,44,UN,818.76,1,36025.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250801
100,4500000580,00010,Material 10102,10102,42,UN,775.83,1,32584.86,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250802
100,4500000580,00020,Material 10032,10032,46,UN,127.23,1,5852.58,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250802
100,4500000580,00030,Material 10083,10083,33,UN,621.58,1,20512.14,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250802
100,4500000581,00010,Material 10200,10200,42,UN,590.03,1,24781.26,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250803
100,4500000581,00020,Material 10155,10155,31,UN,181.39,1,5623.09,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250803
100,4500000582,00010,Material 10005,10005,13,UN,200.79,1,2610.27,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250804
100,4500000582,00020,Material 10251,10251,40,UN,86.94,1,3477.6,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250804
100,4500000582,00030,Material 80041,80041,43,AU,500.91,1,21539.13,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250804
100,4500000583,00010,Material 80041,80041,48,AU,130.74,1,6275.52,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250805
100,4500000583,00020,Material 10079,10079,46,UN,238.2,1,10957.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250805
100,4500000584,00010,Material 10024,10024,47,UN,237.14,1,11145.58,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250806
100,4500000584,00020,Material 10206,10206,33,UN,391.08,1,12905.64,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250806
100,4500000584,00030,Material 10233,10233,5,UN,144.35,1,721.75,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250806
100,4500000585,00010,Material 10256,10256,23,UN,169.98,1,3909.54,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250807
100,4500000586,00010,Material 80000,80000,30,AU,381.29,1,11438.7,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250808
100,4500000586,00020,Material 10137,10137,37,UN,116.94,1,4326.78,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250808
100,4500000586,00030,Material 30021,30021,6,L,356.16,1,2136.96,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250808
100,4500000587,00010,Material 10055,10055,37,UN,541.63,1,20040.31,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250809
100,4500000587,00020,Material 10137,10137,46,UN,746.72,1,34349.12,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250809
100,4500000587,00030,Material 10012,10012,9,UN,472.04,1,4248.36,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250809
100,4500000587,00040,Material 10134,10134,38,UN,634.02,1,24092.76,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250809
100,4500000588,00010,Material 10202,10202,5,UN,591.37,1,2956.85,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250810
100,4500000588,00020,Material 10277,10277,35,UN,683.18,1,23911.3,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250810
100,4500000588,00030,Material 80020,80020,22,AU,62.34,1,1371.48,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250810
100,4500000588,00040,Material 10017,10017,46,UN,721.09,1,33170.14,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250810
100,4500000589,00010,Material 10106,10106,37,UN,572.72,1,21190.64,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250811
100,4500000589,00020,Material 30041,30041,24,L,769.46,1,18467.04,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250811
100,4500000590,00010,Material 10078,10078,41,UN,394.76,1,16185.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250812
100,4500000591,00010,Material 10004,10004,3,UN,955.72,1,2867.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250813
100,4500000591,00020,Material 10001,10001,1,UN,662.05,1,662.05,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250813
100,4500000591,00030,Material 10001,10001,41,UN,700.76,1,28731.16,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250813
100,4500000591,00040,Material 10004,10004,7,UN,909.16,1,6364.12,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250813
100,4500000592,00010,Material 10226,10226,11,UN,758.19,1,8340.09,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250814
100,4500000592,00020,Material 80031,80031,29,AU,217.66,1,6312.14,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250814
100,4500000593,00010,Material 80027,80027,7,AU,484.48,1,3391.36,USD,2000,2000,0001,GRP_DIEN,,B,0,K,,,,,20250815
100,4500000593,00020,Material 10001,10001,23,UN,354.22,1,8147.06,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250815
100,4500000593,00030,Material 10166,10166,32,UN,654.15,1,20932.8,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250815
100,4500000593,00040,Material 10099,10099,38,UN,356.03,1,13529.14,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250815
100,4500000594,00010,Material 10200,10200,17,UN,594.35,1,10103.95,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250816
100,4500000595,00010,Material 30032,30032,16,L,589.01,1,9424.16,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250817
100,4500000595,00020,Material 30036,30036,23,L,438.11,1,10076.53,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250817
100,4500000595,00030,Material 10219,10219,35,UN,143.38,1,5018.3,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250817
100,4500000595,00040,Material 10082,10082,22,UN,209.26,1,4603.72,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250817
100,4500000596,00010,Material 30048,30048,33,L,720.94,1,23791.02,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250818
100,4500000596,00020,Material 10016,10016,37,UN,295.83,1,10945.71,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250818
100,4500000596,00030,Material 10156,10156,1,UN,687.06,1,687.06,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250818
100,4500000596,00040,Material 10150,10150,25,UN,141.61,1,3540.25,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250818
100,4500000597,00010,Material 10000,10000,29,UN,248.68,1,7211.72,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250819
100,4500000598,00010,Material 10144,10144,16,UN,683.41,1,10934.56,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250820
100,4500000598,00020,Material 10293,10293,15,UN,665.21,1,9978.15,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250820
100,4500000598,00030,Material 10016,10016,36,UN,503.29,1,18118.44,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250820
100,4500000598,00040,Material 10107,10107,7,UN,480.78,1,3365.46,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250820
100,4500000599,00010,Material 10102,10102,1,UN,312.61,1,312.61,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250821
100,4500000600,00010,Material 10044,10044,38,UN,542.16,1,20602.08,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250822
100,4500000601,00010,Material 10032,10032,12,UN,285.14,1,3421.68,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250823
100,4500000601,00020,Material 80018,80018,40,AU,603.75,1,24150.0,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250823
100,4500000601,00030,Material 10018,10018,47,UN,562.43,1,26434.21,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250823
100,4500000602,00010,Material 10018,10018,41,UN,340.43,1,13957.63,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250824
100,4500000602,00020,Material 30022,30022,34,L,482.93,1,16419.62,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250824
100,4500000602,00030,Material 10036,10036,13,UN,635.82,1,8265.66,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250824
100,4500000602,00040,Material 10158,10158,2,UN,535.75,1,1071.5,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250824
100,4500000603,00010,Material 10010,10010,34,UN,124.94,1,4247.96,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250825
100,4500000603,00020,Material 10208,10208,16,UN,170.81,1,2732.96,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250825
100,4500000604,00010,Material 10124,10124,33,UN,175.13,1,5779.29,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250826
100,4500000604,00020,Material 10241,10241,8,UN,311.19,1,2489.52,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250826
100,4500000604,00030,Material 10286,10286,6,UN,463.2,1,2779.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250826
100,4500000604,00040,Material 10113,10113,15,UN,668.68,1,10030.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250826
100,4500000605,00010,Material 10207,10207,29,UN,419.97,1,12179.13,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250827
100,4500000605,00020,Material 10069,10069,46,UN,636.68,1,29287.28,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250827
100,4500000605,00030,Material 80040,80040,36,AU,464.5,1,16722.0,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250827
100,4500000605,00040,Material 30040,30040,3,L,705.93,1,2117.79,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250827
100,4500000606,00010,Material 10257,10257,40,UN,614.3,1,24572.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250828
100,4500000606,00020,Material 10121,10121,44,UN,676.97,1,29786.68,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250828
100,4500000606,00030,Material 10213,10213,1,UN,333.55,1,333.55,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250828
100,4500000607,00010,Material 10193,10193,21,UN,306.2,1,6430.2,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250829
100,4500000607,00020,Material 10032,10032,13,UN,742.57,1,9653.41,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250829
100,4500000608,00010,Material 10161,10161,15,UN,389.46,1,5841.9,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250830
100,4500000608,00020,Material 10090,10090,23,UN,382.55,1,8798.65,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250830
100,4500000608,00030,Material 10152,10152,44,UN,658.16,1,28959.04,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250830
100,4500000609,00010,Material 30012,30012,8,L,662.28,1,5298.24,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250831
100,4500000610,00010,Material 10118,10118,35,UN,698.45,1,24445.75,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250901
100,4500000610,00020,Material 10163,10163,30,UN,370.87,1,11126.1,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250901
100,4500000611,00010,Material 80011,80011,35,AU,201.71,1,7059.85,USD,1000,1000,0001,GRP_DIEN,,B,0,K,,,,,20250902
100,4500000612,00010,Material 10090,10090,49,UN,413.65,1,20268.85,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250903
100,4500000613,00010,Material 10105,10105,50,UN,455.36,1,22768.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250904
100,4500000613,00020,Material 10125,10125,20,UN,517.75,1,10355.0,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250904
100,4500000614,00010,Material 10003,10003,34,UN,904.72,1,30760.48,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250905
100,4500000614,00020,Material 10001,10001,26,UN,233.14,1,6061.64,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250905
100,4500000614,00030,Material 10000,10000,41,UN,242.28,1,9933.48,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250905
100,4500000615,00010,Material 30045,30045,11,L,586.44,1,6450.84,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250906
100,4500000615,00020,Material 10261,10261,41,UN,333.38,1,13668.58,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250906
100,4500000615,00030,Material 30026,30026,17,L,411.05,1,6987.85,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250906
100,4500000615,00040,Material 10092,10092,14,UN,524.45,1,7342.3,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250906
100,4500000616,00010,Material 30035,30035,45,L,189.07,1,8508.15,USD,2000,2000,0001,GRP_HIBE,,B,0,K,,,,,20250907
100,4500000616,00020,Material 10049,10049,37,UN,793.16,1,29346.92,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250907
100,4500000616,00030,Material 10062,10062,40,UN,166.26,1,6650.4,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250907
100,4500000616,00040,Material 10292,10292,18,UN,117.71,1,2118.78,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250907
100,4500000617,00010,Material 30041,30041,26,L,189.07,1,4915.82,USD,1000,1000,0001,GRP_HIBE,,B,0,K,,,,,20250908
100,4500000618,00010,Material 10032,10032,35,UN,509.69,1,17839.15,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250909
100,4500000618,00020,Material 10275,10275,34,UN,715.86,1,24339.24,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250909
100,4500000618,00030,Material 10043,10043,17,UN,624.37,1,10614.29,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250909
100,4500000619,00010,Material 10258,10258,10,UN,373.32,1,3733.2,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250910
100,4500000619,00020,Material 10167,10167,43,UN,277.07,1,11914.01,USD,1000,1000,0001,GRP_ROH,,B,0,K,,,,,20250910
100,4500000620,00010,Material 10257,10257,38,UN,585.34,1,22242.92,USD,2000,2000,0001,GRP_ROH,,B,0,K,,,,,20250911
