MANDT,AUFNR,AUART,AUTYP,ERNAM,ERDAT,AENAM,AEDAT,KTEXT,BUKRS,WERKS,GSBER,KOKRS,KOSTL,KOSTV,IDAT1,IDAT2,IDAT3,PHAS0,PHAS1,PHAS2,PHAS3,LOEKZ,EQUNR,TPLNR
100,000000800408,PM02,30,PM_AUTO,20241127,,20241127,Mant. Preventivo 000000000001000069,1000,1000,,1000,MANT100,MANT100,20241127,20241128,,X,X,X,,,000000000001000069,1000-PLAN-02
100,000000800409,PM02,30,PM_AUTO,20241128,,20241128,Mant. Preventivo 000000000001000100,1000,1000,,1000,MANT100,MANT100,20241128,20241129,,X,X,X,,,000000000001000100,1000-PLAN-02
100,000000800410,PM01,30,PM_AUTO,20241129,,20241129,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241129,20241206,,X,X,,,,000000000001000126,1000-MIN-02
100,000000800411,PM02,30,PM_AUTO,20241129,,20241129,Mant. Preventivo 000000000001000112,1000,1000,,1000,MANT100,MANT100,20241129,20241130,,X,X,X,,,000000000001000112,1000-LAB-03
100,000000800412,PM02,30,PM_AUTO,20241130,,20241130,Mant. Preventivo 000000000001000176,1000,1000,,1000,MANT100,MANT100,20241130,20241201,,X,X,X,,,000000000001000176,1000-MANT-01
100,000000800413,PM01,30,PM_AUTO,20241201,,20241201,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241201,20241208,,X,X,,,,000000000001000022,1000-PLAN-03
100,000000800414,PM02,30,PM_AUTO,20241201,,20241201,Mant. Preventivo 000000000001000115,1000,1000,,1000,MANT100,MANT100,20241201,20241202,,X,X,X,,,000000000001000115,1000-MIN-01
100,000000800415,PM02,30,PM_AUTO,20241202,,20241202,Mant. Preventivo 000000000001000067,1000,1000,,1000,MANT100,MANT100,20241202,20241203,,X,X,X,,,000000000001000067,1000-PLAN-01
100,000000800416,PM02,30,PM_AUTO,20241203,,20241203,Mant. Preventivo 000000000001000117,1000,1000,,1000,MANT100,MANT100,20241203,20241204,,X,X,X,,,000000000001000117,1000-LAB-03
100,000000800417,PM02,30,PM_AUTO,20241204,,20241204,Mant. Preventivo 000000000001000163,1000,1000,,1000,MANT100,MANT100,20241204,20241205,,X,X,X,,,000000000001000163,1000-LAB-03
100,000000800418,PM02,30,PM_AUTO,20241205,,20241205,Mant. Preventivo 000000000001000133,1000,1000,,1000,MANT100,MANT100,20241205,20241206,,X,X,X,,,000000000001000133,1000-MANT-02
100,000000800419,PM01,30,PM_AUTO,20241206,,20241206,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241206,20241213,,X,X,,,,000000000001000010,1000-MIN-02
100,000000800420,PM02,30,PM_AUTO,20241206,,20241206,Mant. Preventivo 000000000001000110,1000,1000,,1000,MANT100,MANT100,20241206,20241207,,X,X,X,,,000000000001000110,1000-MANT-01
100,000000800421,PM02,30,PM_AUTO,20241207,,20241207,Mant. Preventivo 000000000001000181,1000,1000,,1000,MANT100,MANT100,20241207,20241208,,X,X,X,,,000000000001000181,1000-REF-01
100,000000800422,PM02,30,PM_AUTO,20241208,,20241208,Mant. Preventivo 000000000001000134,1000,1000,,1000,MANT100,MANT100,20241208,20241209,,X,X,X,,,000000000001000134,1000-LAB-03
100,000000800423,PM02,30,PM_AUTO,20241209,,20241209,Mant. Preventivo 000000000001000028,1000,1000,,1000,MANT100,MANT100,20241209,20241210,,X,X,X,,,000000000001000028,1000-REF-02
100,000000800424,PM02,30,PM_AUTO,20241210,,20241210,Mant. Preventivo 000000000001000087,1000,1000,,1000,MANT100,MANT100,20241210,20241211,,X,X,X,,,000000000001000087,1000-MIN-03
100,000000800425,PM02,30,PM_AUTO,20241211,,20241211,Mant. Preventivo 000000000001000171,1000,1000,,1000,MANT100,MANT100,20241211,20241212,,X,X,X,,,000000000001000171,1000-PLAN-02
100,000000800426,PM02,30,PM_AUTO,20241212,,20241212,Mant. Preventivo 000000000001000072,1000,1000,,1000,MANT100,MANT100,20241212,20241213,,X,X,X,,,000000000001000072,1000-REF-01
100,000000800427,PM02,30,PM_AUTO,20241213,,20241213,Mant. Preventivo 000000000001000184,1000,1000,,1000,MANT100,MANT100,20241213,20241214,,X,X,X,,,000000000001000184,1000-MIN-02
100,000000800428,PM01,30,PM_AUTO,20241214,,20241214,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241214,20241221,,X,X,,,,000000000001000008,1000-MIN-01
100,000000800429,PM02,30,PM_AUTO,20241214,,20241214,Mant. Preventivo 000000000001000075,1000,1000,,1000,MANT100,MANT100,20241214,20241215,,X,X,X,,,000000000001000075,1000-PLAN-03
100,000000800430,PM01,30,PM_AUTO,20241215,,20241215,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241215,20241222,,X,X,,,,000000000001000049,1000-MANT-01
100,000000800431,PM02,30,PM_AUTO,20241215,,20241215,Mant. Preventivo 000000000001000171,1000,1000,,1000,MANT100,MANT100,20241215,20241216,,X,X,X,,,000000000001000171,1000-PLAN-02
100,000000800432,PM02,30,PM_AUTO,20241216,,20241216,Mant. Preventivo 000000000001000014,1000,1000,,1000,MANT100,MANT100,20241216,20241217,,X,X,X,,,000000000001000014,1000-LAB-01
100,000000800433,PM02,30,PM_AUTO,20241217,,20241217,Mant. Preventivo 000000000001000142,1000,1000,,1000,MANT100,MANT100,20241217,20241218,,X,X,X,,,000000000001000142,1000-PLAN-03
100,000000800434,PM02,30,PM_AUTO,20241218,,20241218,Mant. Preventivo 000000000001000063,1000,1000,,1000,MANT100,MANT100,20241218,20241219,,X,X,X,,,000000000001000063,1000-MIN-03
100,000000800435,PM01,30,PM_AUTO,20241219,,20241219,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241219,20241226,,X,X,,,,000000000001000168,1000-MIN-02
100,000000800436,PM02,30,PM_AUTO,20241219,,20241219,Mant. Preventivo 000000000001000189,1000,1000,,1000,MANT100,MANT100,20241219,20241220,,X,X,X,,,000000000001000189,1000-MANT-03
100,000000800437,PM01,30,PM_AUTO,20241220,,20241220,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241220,20241227,,X,X,,,,000000000001000163,1000-LAB-03
100,000000800438,PM02,30,PM_AUTO,20241220,,20241220,Mant. Preventivo 000000000001000173,1000,1000,,1000,MANT100,MANT100,20241220,20241221,,X,X,X,,,000000000001000173,1000-REF-02
100,000000800439,PM02,30,PM_AUTO,20241221,,20241221,Mant. Preventivo 000000000001000165,1000,1000,,1000,MANT100,MANT100,20241221,20241222,,X,X,X,,,000000000001000165,1000-LAB-03
100,000000800440,PM02,30,PM_AUTO,20241222,,20241222,Mant. Preventivo 000000000001000131,1000,1000,,1000,MANT100,MANT100,20241222,20241223,,X,X,X,,,000000000001000131,1000-REF-02
100,000000800441,PM01,30,PM_AUTO,20241223,,20241223,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241223,20241230,,X,X,,,,000000000001000143,1000-PLAN-01
100,000000800442,PM02,30,PM_AUTO,20241223,,20241223,Mant. Preventivo 000000000001000056,1000,1000,,1000,MANT100,MANT100,20241223,20241224,,X,X,X,,,000000000001000056,1000-REF-02
100,000000800443,PM02,30,PM_AUTO,20241224,,20241224,Mant. Preventivo 000000000001000007,1000,1000,,1000,MANT100,MANT100,20241224,20241225,,X,X,X,,,000000000001000007,1000-MIN-03
100,000000800444,PM02,30,PM_AUTO,20241225,,20241225,Mant. Preventivo 000000000001000050,1000,1000,,1000,MANT100,MANT100,20241225,20241226,,X,X,X,,,000000000001000050,1000-LAB-03
100,000000800445,PM02,30,PM_AUTO,20241226,,20241226,Mant. Preventivo 000000000001000193,1000,1000,,1000,MANT100,MANT100,20241226,20241227,,X,X,X,,,000000000001000193,1000-REF-02
100,000000800446,PM01,30,PM_AUTO,20241227,,20241227,FALLA CRITICA HIDRÁULICO - 0000000000010,1000,1000,,1000,MANT100,MANT100,20241227,20250103,,X,X,,,,000000000001000010,1000-MIN-02
100,000000800447,PM02,30,PM_AUTO,20241227,,20241227,Mant. Preventivo 000000000001000176,1000,1000,,1000,MANT100,MANT100,20241227,20241228,,X,X,X,,,000000000001000176,1000-MANT-01
100,000000800448,PM02,30,PM_AUTO,20241228,,20241228,Mant. Preventivo 000000000001000085,1000,1000,,1000,MANT100,MANT100,20241228,20241229,,X,X,X,,,000000000001000085,1000-PLAN-03
100,000000800449,PM01,30,PM_AUTO,20241229,,20241229,FALLA CRITICA TRANSMISIÓN - 000000000001,1000,1000,,1000,MANT100,MANT100,20241229,20250105,,X,X,,,,000000000001000148,1000-LAB-01
100,000000800450,PM02,30,PM_AUTO,20241229,,20241229,Mant. Preventivo 000000000001000015,1000,1000,,1000,MANT100,MANT100,20241229,20241230,,X,X,X,,,000000000001000015,1000-REF-01
100,000000800451,PM02,30,PM_AUTO,20241230,,20241230,Mant. Preventivo 000000000001000128,1000,1000,,1000,MANT100,MANT100,20241230,20241231,,X,X,X,,,000000000001000128,1000-MANT-01
100,000000800452,PM02,30,PM_AUTO,20241231,,20241231,Mant. Preventivo 000000000001000094,1000,1000,,1000,MANT100,MANT100,20241231,20250101,,X,X,X,,,000000000001000094,1000-REF-01
100,000000800453,PM02,30,PM_AUTO,20250101,,20250101,Mant. Preventivo 000000000001000175,1000,1000,,1000,MANT100,MANT100,20250101,20250102,,X,X,X,,,000000000001000175,1000-MIN-01
100,000000800454,PM02,30,PM_AUTO,20250102,,20250102,Mant. Preventivo 000000000001000054,1000,1000,,1000,MANT100,MANT100,20250102,20250103,,X,X,X,,,000000000001000054,1000-REF-01
100,000000800455,PM02,30,PM_AUTO,20250103,,20250103,Mant. Preventivo 000000000001000075,1000,1000,,1000,MANT100,MANT100,20250103,20250104,,X,X,X,,,000000000001000075,1000-PLAN-03
100,000000800456,PM02,30,PM_AUTO,20250104,,20250104,Mant. Preventivo 000000000001000164,1000,1000,,1000,MANT100,MANT100,20250104,20250105,,X,X,X,,,000000000001000164,1000-MANT-02
100,000000800457,PM02,30,PM_AUTO,20250105,,20250105,Mant. Preventivo 000000000001000027,1000,1000,,1000,MANT100,MANT100,20250105,20250106,,X,X,X,,,000000000001000027,1000-MANT-01
100,000000800458,PM02,30,PM_AUTO,20250106,,20250106,Mant. Preventivo 000000000001000032,1000,1000,,1000,MANT100,MANT100,20250106,20250107,,X,X,X,,,000000000001000032,1000-PLAN-01
100,000000800459,PM02,30,PM_AUTO,20250107,,20250107,Mant. Preventivo 000000000001000015,1000,1000,,1000,MANT100,MANT100,20250107,20250108,,X,X,X,,,000000000001000015,1000-REF-01
100,000000800460,PM02,30,PM_AUTO,20250108,,20250108,Mant. Preventivo 000000000001000105,1000,1000,,1000,MANT100,MANT100,20250108,20250109,,X,X,X,,,000000000001000105,1000-MANT-03
100,000000800461,PM02,30,PM_AUTO,20250109,,20250109,Mant. Preventivo 000000000001000193,1000,1000,,1000,MANT100,MANT100,20250109,20250110,,X,X,X,,,000000000001000193,1000-REF-02
100,000000800462,PM02,30,PM_AUTO,20250110,,20250110,Mant. Preventivo 000000000001000036,1000,1000,,1000,MANT100,MANT100,20250110,20250111,,X,X,X,,,000000000001000036,1000-MANT-01
100,000000800463,PM02,30,PM_AUTO,20250111,,20250111,Mant. Preventivo 000000000001000013,1000,1000,,1000,MANT100,MANT100,20250111,20250112,,X,X,X,,,000000000001000013,1000-REF-03
100,000000800464,PM02,30,PM_AUTO,20250112,,20250112,Mant. Preventivo 000000000001000135,1000,1000,,1000,MANT100,MANT100,20250112,20250113,,X,X,X,,,000000000001000135,1000-MIN-03
100,000000800465,PM02,30,PM_AUTO,20250113,,20250113,Mant. Preventivo 000000000001000136,1000,1000,,1000,MANT100,MANT100,20250113,20250114,,X,X,X,,,000000000001000136,1000-LAB-01
100,000000800466,PM02,30,PM_AUTO,20250114,,20250114,Mant. Preventivo 000000000001000004,1000,1000,,1000,MANT100,MANT100,20250114,20250115,,X,X,X,,,000000000001000004,1000-MIN-03
100,000000800467,PM02,30,PM_AUTO,20250115,,20250115,Mant. Preventivo 000000000001000125,1000,1000,,1000,MANT100,MANT100,20250115,20250116,,X,X,X,,,000000000001000125,1000-LAB-02
100,000000800468,PM02,30,PM_AUTO,20250116,,20250116,Mant. Preventivo 000000000001000152,1000,1000,,1000,MANT100,MANT100,20250116,20250117,,X,X,X,,,000000000001000152,1000-PLAN-01
100,000000800469,PM02,30,PM_AUTO,20250117,,20250117,Mant. Preventivo 000000000001000041,1000,1000,,1000,MANT100,MANT100,20250117,20250118,,X,X,X,,,000000000001000041,1000-LAB-01
100,000000800470,PM02,30,PM_AUTO,20250118,,20250118,Mant. Preventivo 000000000001000126,1000,1000,,1000,MANT100,MANT100,20250118,20250119,,X,X,X,,,000000000001000126,1000-MIN-02
100,000000800471,PM02,30,PM_AUTO,20250119,,20250119,Mant. Preventivo 000000000001000195,1000,1000,,1000,MANT100,MANT100,20250119,20250120,,X,X,X,,,000000000001000195,1000-LAB-01
100,000000800472,PM02,30,PM_AUTO,20250120,,20250120,Mant. Preventivo 000000000001000051,1000,1000,,1000,MANT100,MANT100,20250120,20250121,,X,X,X,,,000000000001000051,1000-REF-03
100,000000800473,PM02,30,PM_AUTO,20250121,,20250121,Mant. Preventivo 000000000001000085,1000,1000,,1000,MANT100,MANT100,20250121,20250122,,X,X,X,,,000000000001000085,1000-PLAN-03
100,000000800474,PM02,30,PM_AUTO,20250122,,20250122,Mant. Preventivo 000000000001000089,1000,1000,,1000,MANT100,MANT100,20250122,20250123,,X,X,X,,,000000000001000089,1000-MANT-03
100,000000800475,PM02,30,PM_AUTO,20250123,,20250123,Mant. Preventivo 000000000001000072,1000,1000,,1000,MANT100,MANT100,20250123,20250124,,X,X,X,,,000000000001000072,1000-REF-01
100,000000800476,PM02,30,PM_AUTO,20250124,,20250124,Mant. Preventivo 000000000001000073,1000,1000,,1000,MANT100,MANT100,20250124,20250125,,X,X,X,,,000000000001000073,1000-LAB-03
100,000000800477,PM02,30,PM_AUTO,20250125,,20250125,Mant. Preventivo 000000000001000194,1000,1000,,1000,MANT100,MANT100,20250125,20250126,,X,X,X,,,000000000001000194,1000-REF-03
100,000000800478,PM02,30,PM_AUTO,20250126,,20250126,Mant. Preventivo 000000000001000080,1000,1000,,1000,MANT100,MANT100,20250126,20250127,,X,X,X,,,000000000001000080,1000-LAB-02
100,000000800479,PM02,30,PM_AUTO,20250127,,20250127,Mant. Preventivo 000000000001000148,1000,1000,,1000,MANT100,MANT100,20250127,20250128,,X,X,X,,,000000000001000148,1000-LAB-01
100,000000800480,PM02,30,PM_AUTO,20250128,,20250128,Mant. Preventivo 000000000001000133,1000,1000,,1000,MANT100,MANT100,20250128,20250129,,X,X,X,,,000000000001000133,1000-MANT-02
100,000000800481,PM02,30,PM_AUTO,20250129,,20250129,Mant. Preventivo 000000000001000018,1000,1000,,1000,MANT100,MANT100,20250129,20250130,,X,X,X,,,000000000001000018,1000-MIN-02
100,000000800482,PM02,30,PM_AUTO,20250130,,20250130,Mant. Preventivo 000000000001000027,1000,1000,,1000,MANT100,MANT100,20250130,20250131,,X,X,X,,,000000000001000027,1000-MANT-01
100,000000800483,PM02,30,PM_AUTO,20250131,,20250131,Mant. Preventivo 000000000001000049,1000,1000,,1000,MANT100,MANT100,20250131,20250201,,X,X,X,,,000000000001000049,1000-MANT-01
100,000000800484,PM02,30,PM_AUTO,20250201,,20250201,Mant. Preventivo 000000000001000144,1000,1000,,1000,MANT100,MANT100,20250201,20250202,,X,X,X,,,000000000001000144,1000-PLAN-03
100,000000800485,PM02,30,PM_AUTO,20250202,,20250202,Mant. Preventivo 000000000001000151,1000,1000,,1000,MANT100,MANT100,20250202,20250203,,X,X,X,,,000000000001000151,1000-REF-03
100,000000800486,PM02,30,PM_AUTO,20250203,,20250203,Mant. Preventivo 000000000001000013,1000,1000,,1000,MANT100,MANT100,20250203,20250204,,X,X,X,,,000000000001000013,1000-REF-03
100,000000800487,PM02,30,PM_AUTO,20250204,,20250204,Mant. Preventivo 000000000001000008,1000,1000,,1000,MANT100,MANT100,20250204,20250205,,X,X,X,,,000000000001000008,1000-MIN-01
100,000000800488,PM02,30,PM_AUTO,20250205,,20250205,Mant. Preventivo 000000000001000189,1000,1000,,1000,MANT100,MANT100,20250205,20250206,,X,X,X,,,000000000001000189,1000-MANT-03
100,000000800489,PM02,30,PM_AUTO,20250206,,20250206,Mant. Preventivo 000000000001000190,1000,1000,,1000,MANT100,MANT100,20250206,20250207,,X,X,X,,,000000000001000190,1000-REF-01
100,000000800490,PM02,30,PM_AUTO,20250207,,20250207,Mant. Preventivo 000000000001000079,1000,1000,,1000,MANT100,MANT100,20250207,20250208,,X,X,X,,,000000000001000079,1000-MANT-02
100,000000800491,PM02,30,PM_AUTO,20250208,,20250208,Mant. Preventivo 000000000001000084,1000,1000,,1000,MANT100,MANT100,20250208,20250209,,X,X,X,,,000000000001000084,1000-LAB-01
100,000000800492,PM02,30,PM_AUTO,20250209,,20250209,Mant. Preventivo 000000000001000050,1000,1000,,1000,MANT100,MANT100,20250209,20250210,,X,X,X,,,000000000001000050,1000-LAB-03
100,000000800493,PM02,30,PM_AUTO,20250210,,20250210,Mant. Preventivo 000000000001000037,1000,1000,,1000,MANT100,MANT100,20250210,20250211,,X,X,X,,,000000000001000037,1000-REF-02
100,000000800494,PM02,30,PM_AUTO,20250211,,20250211,Mant. Preventivo 000000000001000141,1000,1000,,1000,MANT100,MANT100,20250211,20250212,,X,X,X,,,000000000001000141,1000-MIN-02
100,000000800495,PM02,30,PM_AUTO,20250212,,20250212,Mant. Preventivo 000000000001000070,1000,1000,,1000,MANT100,MANT100,20250212,20250213,,X,X,X,,,000000000001000070,1000-PLAN-02
100,000000800496,PM02,30,PM_AUTO,20250213,,20250213,Mant. Preventivo 000000000001000123,1000,1000,,1000,MANT100,MANT100,20250213,20250214,,X,X,X,,,000000000001000123,1000-MIN-03
100,000000800497,PM02,30,PM_AUTO,20250214,,20250214,Mant. Preventivo 000000000001000020,1000,1000,,1000,MANT100,MANT100,20250214,20250215,,X,X,X,,,000000000001000020,1000-REF-02
100,000000800498,PM02,30,PM_AUTO,20250215,,20250215,Mant. Preventivo 000000000001000021,1000,1000,,1000,MANT100,MANT100,20250215,20250216,,X,X,X,,,000000000001000021,1000-REF-03
100,000000800499,PM02,30,PM_AUTO,20250216,,20250216,Mant. Preventivo 000000000001000089,1000,1000,,1000,MANT100,MANT100,20250216,20250217,,X,X,X,,,000000000001000089,1000-MANT-03
100,000000800500,PM02,30,PM_AUTO,20250217,,20250217,Mant. Preventivo 000000000001000005,1000,1000,,1000,MANT100,MANT100,20250217,20250218,,X,X,X,,,000000000001000005,1000-LAB-02
100,000000800501,PM02,30,PM_AUTO,20250218,,20250218,Mant. Preventivo 000000000001000129,1000,1000,,1000,MANT100,MANT100,20250218,20250219,,X,X,X,,,000000000001000129,1000-PLAN-01
100,000000800502,PM02,30,PM_AUTO,20250219,,20250219,Mant. Preventivo 000000000001000183,1000,1000,,1000,MANT100,MANT100,20250219,20250220,,X,X,X,,,000000000001000183,1000-PLAN-02
100,000000800503,PM02,30,PM_AUTO,20250220,,20250220,Mant. Preventivo 000000000001000134,1000,1000,,1000,MANT100,MANT100,20250220,20250221,,X,X,X,,,000000000001000134,1000-LAB-03
100,000000800504,PM02,30,PM_AUTO,20250221,,20250221,Mant. Preventivo 000000000001000122,1000,1000,,1000,MANT100,MANT100,20250221,20250222,,X,X,X,,,000000000001000122,1000-PLAN-01
100,000000800505,PM02,30,PM_AUTO,20250222,,20250222,Mant. Preventivo 000000000001000083,1000,1000,,1000,MANT100,MANT100,20250222,20250223,,X,X,X,,,000000000001000083,1000-PLAN-02
100,000000800506,PM02,30,PM_AUTO,20250223,,20250223,Mant. Preventivo 000000000001000173,1000,1000,,1000,MANT100,MANT100,20250223,20250224,,X,X,X,,,000000000001000173,1000-REF-02
100,000000800507,PM02,30,PM_AUTO,20250224,,20250224,Mant. Preventivo 000000000001000180,1000,1000,,1000,MANT100,MANT100,20250224,20250225,,X,X,X,,,000000000001000180,1000-REF-01
100,000000800508,PM02,30,PM_AUTO,20250225,,20250225,Mant. Preventivo 000000000001000177,1000,1000,,1000,MANT100,MANT100,20250225,20250226,,X,X,X,,,000000000001000177,1000-REF-01
100,000000800509,PM02,30,PM_AUTO,20250226,,20250226,Mant. Preventivo 000000000001000058,1000,1000,,1000,MANT100,MANT100,20250226,20250227,,X,X,X,,,000000000001000058,1000-LAB-03
100,000000800510,PM02,30,PM_AUTO,20250227,,20250227,Mant. Preventivo 000000000001000101,1000,1000,,1000,MANT100,MANT100,20250227,20250228,,X,X,X,,,000000000001000101,1000-MIN-01
100,000000800511,PM02,30,PM_AUTO,20250228,,20250228,Mant. Preventivo 000000000001000052,1000,1000,,1000,MANT100,MANT100,20250228,20250301,,X,X,X,,,000000000001000052,1000-PLAN-01
100,000000800512,PM02,30,PM_AUTO,20250301,,20250301,Mant. Preventivo 000000000001000086,1000,1000,,1000,MANT100,MANT100,20250301,20250302,,X,X,X,,,000000000001000086,1000-MIN-03
100,000000800513,PM02,30,PM_AUTO,20250302,,20250302,Mant. Preventivo 000000000001000043,1000,1000,,1000,MANT100,MANT100,20250302,20250303,,X,X,X,,,000000000001000043,1000-REF-02
100,000000800514,PM02,30,PM_AUTO,20250303,,20250303,Mant. Preventivo 000000000001000092,1000,1000,,1000,MANT100,MANT100,20250303,20250304,,X,X,X,,,000000000001000092,1000-MIN-01
100,000000800515,PM02,30,PM_AUTO,20250304,,20250304,Mant. Preventivo 000000000001000049,1000,1000,,1000,MANT100,MANT100,20250304,20250305,,X,X,X,,,000000000001000049,1000-MANT-01
100,000000800516,PM02,30,PM_AUTO,20250305,,20250305,Mant. Preventivo 000000000001000164,1000,1000,,1000,MANT100,MANT100,20250305,20250306,,X,X,X,,,000000000001000164,1000-MANT-02
100,000000800517,PM02,30,PM_AUTO,20250306,,20250306,Mant. Preventivo 000000000001000088,1000,1000,,1000,MANT100,MANT100,20250306,20250307,,X,X,X,,,000000000001000088,1000-LAB-03
100,000000800518,PM02,30,PM_AUTO,20250307,,20250307,Mant. Preventivo 000000000001000146,1000,1000,,1000,MANT100,MANT100,20250307,20250308,,X,X,X,,,000000000001000146,1000-PLAN-01
100,000000800519,PM02,30,PM_AUTO,20250308,,20250308,Mant. Preventivo 000000000001000197,1000,1000,,1000,MANT100,MANT100,20250308,20250309,,X,X,X,,,000000000001000197,1000-LAB-01
100,000000800520,PM02,30,PM_AUTO,20250309,,20250309,Mant. Preventivo 000000000001000099,1000,1000,,1000,MANT100,MANT100,20250309,20250310,,X,X,X,,,000000000001000099,1000-MIN-03
100,000000800521,PM02,30,PM_AUTO,20250310,,20250310,Mant. Preventivo 000000000001000199,1000,1000,,1000,MANT100,MANT100,20250310,20250311,,X,X,X,,,000000000001000199,1000-MANT-02
100,000000800522,PM02,30,PM_AUTO,20250311,,20250311,Mant. Preventivo 000000000001000189,1000,1000,,1000,MANT100,MANT100,20250311,20250312,,X,X,X,,,000000000001000189,1000-MANT-03
100,000000800523,PM02,30,PM_AUTO,20250312,,20250312,Mant. Preventivo 000000000001000061,1000,1000,,1000,MANT100,MANT100,20250312,20250313,,X,X,X,,,000000000001000061,1000-PLAN-01
100,000000800524,PM02,30,PM_AUTO,20250313,,20250313,Mant. Preventivo 000000000001000021,1000,1000,,1000,MANT100,MANT100,20250313,20250314,,X,X,X,,,000000000001000021,1000-REF-03
100,000000800525,PM02,30,PM_AUTO,20250314,,20250314,Mant. Preventivo 000000000001000173,1000,1000,,1000,MANT100,MANT100,20250314,20250315,,X,X,X,,,000000000001000173,1000-REF-02
100,000000800526,PM02,30,PM_AUTO,20250315,,20250315,Mant. Preventivo 000000000001000193,1000,1000,,1000,MANT100,MANT100,20250315,20250316,,X,X,X,,,000000000001000193,1000-REF-02
100,000000800527,PM02,30,PM_AUTO,20250316,,20250316,Mant. Preventivo 000000000001000057,1000,1000,,1000,MANT100,MANT100,20250316,20250317,,X,X,X,,,000000000001000057,1000-MIN-02
100,000000800528,PM02,30,PM_AUTO,20250317,,20250317,Mant. Preventivo 000000000001000133,1000,1000,,1000,MANT100,MANT100,20250317,20250318,,X,X,X,,,000000000001000133,1000-MANT-02
100,000000800529,PM02,30,PM_AUTO,20250318,,20250318,Mant. Preventivo 000000000001000176,1000,1000,,1000,MANT100,MANT100,20250318,20250319,,X,X,X,,,000000000001000176,1000-MANT-01
100,000000800530,PM02,30,PM_AUTO,20250319,,20250319,Mant. Preventivo 000000000001000108,1000,1000,,1000,MANT100,MANT100,20250319,20250320,,X,X,X,,,000000000001000108,1000-LAB-01
100,000000800531,PM02,30,PM_AUTO,20250320,,20250320,Mant. Preventivo 000000000001000069,1000,1000,,1000,MANT100,MANT100,20250320,20250321,,X,X,X,,,000000000001000069,1000-PLAN-02
100,000000800532,PM02,30,PM_AUTO,20250321,,20250321,Mant. Preventivo 000000000001000163,1000,1000,,1000,MANT100,MANT100,20250321,20250322,,X,X,X,,,000000000001000163,1000-LAB-03
100,000000800533,PM02,30,PM_AUTO,20250322,,20250322,Mant. Preventivo 000000000001000067,1000,1000,,1000,MANT100,MANT100,20250322,20250323,,X,X,X,,,000000000001000067,1000-PLAN-01
100,000000800534,PM02,30,PM_AUTO,20250323,,20250323,Mant. Preventivo 000000000001000195,1000,1000,,1000,MANT100,MANT100,20250323,20250324,,X,X,X,,,000000000001000195,1000-LAB-01
100,000000800535,PM02,30,PM_AUTO,20250324,,20250324,Mant. Preventivo 000000000001000170,1000,1000,,1000,MANT100,MANT100,20250324,20250325,,X,X,X,,,000000000001000170,1000-REF-01
100,000000800536,PM02,30,PM_AUTO,20250325,,20250325,Mant. Preventivo 000000000001000197,1000,1000,,1000,MANT100,MANT100,20250325,20250326,,X,X,X,,,000000000001000197,1000-LAB-01
100,000000800537,PM02,30,PM_AUTO,20250326,,20250326,Mant. Preventivo 000000000001000040,1000,1000,,1000,MANT100,MANT100,20250326,20250327,,X,X,X,,,000000000001000040,1000-PLAN-02
100,000000800538,PM02,30,PM_AUTO,20250327,,20250327,Mant. Preventivo 000000000001000025,1000,1000,,1000,MANT100,MANT100,20250327,20250328,,X,X,X,,,000000000001000025,1000-REF-02
100,000000800539,PM02,30,PM_AUTO,20250328,,20250328,Mant. Preventivo 000000000001000173,1000,1000,,1000,MANT100,MANT100,20250328,20250329,,X,X,X,,,000000000001000173,1000-REF-02
100,000000800540,PM02,30,PM_AUTO,20250329,,20250329,Mant. Preventivo 000000000001000174,1000,1000,,1000,MANT100,MANT100,20250329,20250330,,X,X,X,,,000000000001000174,1000-PLAN-01
100,000000800541,PM02,30,PM_AUTO,20250330,,20250330,Mant. Preventivo 000000000001000140,1000,1000,,1000,MANT100,MANT100,20250330,20250331,,X,X,X,,,000000000001000140,1000-MIN-01
100,000000800542,PM02,30,PM_AUTO,20250331,,20250331,Mant. Preventivo 000000000001000137,1000,1000,,1000,MANT100,MANT100,20250331,20250401,,X,X,X,,,000000000001000137,1000-LAB-02
100,000000800543,PM02,30,PM_AUTO,20250401,,20250401,Mant. Preventivo 000000000001000042,1000,1000,,1000,MANT100,MANT100,20250401,20250402,,X,X,X,,,000000000001000042,1000-MANT-03
100,000000800544,PM02,30,PM_AUTO,20250402,,20250402,Mant. Preventivo 000000000001000055,1000,1000,,1000,MANT100,MANT100,20250402,20250403,,X,X,X,,,000000000001000055,1000-MIN-01
