MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,USNAM,TCODE,XBLNR,WAERS,KURSF,BSTAT,STBLG,AWTYP,AWKEY,AEDAT,BKTXT
100,3000,0100001099,2025,DR,20250102,20250102,01,20250102,125930,FI_AUTO,VF01,0001000368,USD,1.0,,,VBRK,0001000368,20250102,
100,3000,0100001100,2025,DR,20250103,20250103,01,20250103,071547,FI_AUTO,VF01,0001000369,USD,1.0,,,VBRK,0001000369,20250103,
100,3000,0100001101,2025,DR,20250104,20250104,01,20250104,144631,FI_AUTO,VF01,0001000370,USD,1.0,,,VBRK,0001000370,20250104,
100,3000,0100001102,2025,DR,20250105,20250105,01,20250105,090418,FI_AUTO,VF01,0001000371,USD,1.0,,,VBRK,0001000371,20250105,
100,3000,0100001103,2025,DR,20250106,20250106,01,20250106,064440,FI_AUTO,VF01,0001000372,USD,1.0,,,VBRK,0001000372,20250106,
100,3000,0100001104,2025,DR,20250107,20250107,01,20250107,095704,FI_AUTO,VF01,0001000373,USD,1.0,,,VBRK,0001000373,20250107,
100,3000,0100001105,2025,DR,20250108,20250108,01,20250108,154453,FI_AUTO,VF01,0001000374,USD,1.0,,,VBRK,0001000374,20250108,
100,3000,0100001106,2025,DR,20250109,20250109,01,20250109,072527,FI_AUTO,VF01,0001000375,USD,1.0,,,VBRK,0001000375,20250109,
100,3000,0100001107,2025,DR,20250110,20250110,01,20250110,125549,FI_AUTO,VF01,0001000376,USD,1.0,,,VBRK,0001000376,20250110,
100,3000,0100001108,2025,DR,20250111,20250111,01,20250111,170727,FI_AUTO,VF01,0001000377,USD,1.0,,,VBRK,0001000377,20250111,
100,3000,0100001109,2025,DR,20250112,20250112,01,20250112,081947,FI_AUTO,VF01,0001000378,USD,1.0,,,VBRK,0001000378,20250112,
100,3000,0100001110,2025,DR,20250113,20250113,01,20250113,164225,FI_AUTO,VF01,0001000379,USD,1.0,,,VBRK,0001000379,20250113,
100,3000,0100001111,2025,DR,20250114,20250114,01,20250114,154634,FI_AUTO,VF01,0001000380,USD,1.0,,,VBRK,0001000380,20250114,
100,3000,0100001112,2025,DR,20250115,20250115,01,20250115,144636,FI_AUTO,VF01,0001000381,USD,1.0,,,VBRK,0001000381,20250115,
100,3000,0100001113,2025,DR,20250116,20250116,01,20250116,164627,FI_AUTO,VF01,0001000382,USD,1.0,,,VBRK,0001000382,20250116,
100,3000,0100001114,2025,DR,20250117,20250117,01,20250117,135659,FI_AUTO,VF01,0001000383,USD,1.0,,,VBRK,0001000383,20250117,
100,3000,0100001115,2025,DR,20250118,20250118,01,20250118,121159,FI_AUTO,VF01,0001000384,USD,1.0,,,VBRK,0001000384,20250118,
100,3000,0100001116,2025,DR,20250119,20250119,01,20250119,170432,FI_AUTO,VF01,0001000385,USD,1.0,,,VBRK,0001000385,20250119,
100,3000,0100001117,2025,DR,20250120,20250120,01,20250120,081119,FI_AUTO,VF01,0001000386,USD,1.0,,,VBRK,0001000386,20250120,
100,3000,0100001118,2025,DR,20250121,20250121,01,20250121,133640,FI_AUTO,VF01,0001000387,USD,1.0,,,VBRK,0001000387,20250121,
100,3000,0100001119,2025,DR,20250122,20250122,01,20250122,161108,FI_AUTO,VF01,0001000388,USD,1.0,,,VBRK,0001000388,20250122,
100,3000,0100001120,2025,DR,20250123,20250123,01,20250123,103125,FI_AUTO,VF01,0001000389,USD,1.0,,,VBRK,0001000389,20250123,
100,3000,0100001121,2025,DR,20250124,20250124,01,20250124,165659,FI_AUTO,VF01,0001000390,USD,1.0,,,VBRK,0001000390,20250124,
100,3000,0100001122,2025,DR,20250125,20250125,01,20250125,142728,FI_AUTO,VF01,0001000391,USD,1.0,,,VBRK,0001000391,20250125,
100,3000,0100001123,2025,DR,20250126,20250126,01,20250126,064329,FI_AUTO,VF01,0001000392,USD,1.0,,,VBRK,0001000392,20250126,
100,3000,0100001124,2025,DR,20250127,20250127,01,20250127,072553,FI_AUTO,VF01,0001000393,USD,1.0,,,VBRK,0001000393,20250127,
100,3000,0100001125,2025,DR,20250128,20250128,01,20250128,130540,FI_AUTO,VF01,0001000394,USD,1.0,,,VBRK,0001000394,20250128,
100,3000,0100001126,2025,DR,20250129,20250129,01,20250129,103342,FI_AUTO,VF01,0001000395,USD,1.0,,,VBRK,0001000395,20250129,
100,3000,0100001127,2025,DR,20250130,20250130,01,20250130,152229,FI_AUTO,VF01,0001000396,USD,1.0,,,VBRK,0001000396,20250130,
100,3000,0100001128,2025,DR,20250131,20250131,01,20250131,150921,FI_AUTO,VF01,0001000397,USD,1.0,,,VBRK,0001000397,20250131,
100,3000,0100001129,2025,DR,20250201,20250201,02,20250201,133423,FI_AUTO,VF01,0001000398,USD,1.0,,,VBRK,0001000398,20250201,
100,3000,0100001130,2025,DR,20250202,20250202,02,20250202,171112,FI_AUTO,VF01,0001000399,USD,1.0,,,VBRK,0001000399,20250202,
100,3000,0100001131,2025,DR,20250203,20250203,02,20250203,110938,FI_AUTO,VF01,0001000400,USD,1.0,,,VBRK,0001000400,20250203,
100,3000,0100001132,2025,DR,20250204,20250204,02,20250204,140301,FI_AUTO,VF01,0001000401,USD,1.0,,,VBRK,0001000401,20250204,
100,3000,0100001133,2025,DR,20250205,20250205,02,20250205,183912,FI_AUTO,VF01,0001000402,USD,1.0,,,VBRK,0001000402,20250205,
100,3000,0100001134,2025,DR,20250206,20250206,02,20250206,104804,FI_AUTO,VF01,0001000403,USD,1.0,,,VBRK,0001000403,20250206,
100,3000,0100001135,2025,DR,20250207,20250207,02,20250207,094928,FI_AUTO,VF01,0001000404,USD,1.0,,,VBRK,0001000404,20250207,
100,3000,0100001136,2025,DR,20250208,20250208,02,20250208,091621,FI_AUTO,VF01,0001000405,USD,1.0,,,VBRK,0001000405,20250208,
100,3000,0100001137,2025,DR,20250209,20250209,02,20250209,100818,FI_AUTO,VF01,0001000406,USD,1.0,,,VBRK,0001000406,20250209,
100,3000,0100001138,2025,DR,20250210,20250210,02,20250210,135355,FI_AUTO,VF01,0001000407,USD,1.0,,,VBRK,0001000407,20250210,
100,3000,0100001139,2025,DR,20250211,20250211,02,20250211,180604,FI_AUTO,VF01,0001000408,USD,1.0,,,VBRK,0001000408,20250211,
100,3000,0100001140,2025,DR,20250212,20250212,02,20250212,115620,FI_AUTO,VF01,0001000409,USD,1.0,,,VBRK,0001000409,20250212,
100,3000,0100001141,2025,DR,20250213,20250213,02,20250213,141154,FI_AUTO,VF01,0001000410,USD,1.0,,,VBRK,0001000410,20250213,
100,3000,0100001142,2025,DR,20250214,20250214,02,20250214,080435,FI_AUTO,VF01,0001000411,USD,1.0,,,VBRK,0001000411,20250214,
100,3000,0100001143,2025,DR,20250215,20250215,02,20250215,075236,FI_AUTO,VF01,0001000412,USD,1.0,,,VBRK,0001000412,20250215,
100,3000,0100001144,2025,DR,20250216,20250216,02,20250216,110528,FI_AUTO,VF01,0001000413,USD,1.0,,,VBRK,0001000413,20250216,
100,3000,0100001145,2025,DR,20250217,20250217,02,20250217,075038,FI_AUTO,VF01,0001000414,USD,1.0,,,VBRK,0001000414,20250217,
100,3000,0100001146,2025,DR,20250218,20250218,02,20250218,062852,FI_AUTO,VF01,0001000415,USD,1.0,,,VBRK,0001000415,20250218,
100,3000,0100001147,2025,DR,20250219,20250219,02,20250219,062729,FI_AUTO,VF01,0001000416,USD,1.0,,,VBRK,0001000416,20250219,
100,3000,0100001148,2025,DR,20250220,20250220,02,20250220,134127,FI_AUTO,VF01,0001000417,USD,1.0,,,VBRK,0001000417,20250220,
100,3000,0100001149,2025,DR,20250221,20250221,02,20250221,163812,FI_AUTO,VF01,0001000418,USD,1.0,,,VBRK,0001000418,20250221,
100,3000,0100001150,2025,DR,20250222,20250222,02,20250222,071306,FI_AUTO,VF01,0001000419,USD,1.0,,,VBRK,0001000419,20250222,
100,3000,0100001151,2025,DR,20250223,20250223,02,20250223,185425,FI_AUTO,VF01,0001000420,USD,1.0,,,VBRK,0001000420,20250223,
100,3000,0100001152,2025,DR,20250224,20250224,02,20250224,102015,FI_AUTO,VF01,0001000421,USD,1.0,,,VBRK,0001000421,20250224,
100,3000,0100001153,2025,DR,20250225,20250225,02,20250225,141212,FI_AUTO,VF01,0001000422,USD,1.0,,,VBRK,0001000422,20250225,
100,3000,0100001154,2025,DR,20250226,20250226,02,20250226,125618,FI_AUTO,VF01,0001000423,USD,1.0,,,VBRK,0001000423,20250226,
100,3000,0100001155,2025,DR,20250227,20250227,02,20250227,082220,FI_AUTO,VF01,0001000424,USD,1.0,,,VBRK,0001000424,20250227,
100,3000,0100001156,2025,DR,20250228,20250228,02,20250228,065414,FI_AUTO,VF01,0001000425,USD,1.0,,,VBRK,0001000425,20250228,
100,3000,0100001157,2025,DR,20250301,20250301,03,20250301,111515,FI_AUTO,VF01,0001000426,USD,1.0,,,VBRK,0001000426,20250301,
100,3000,0100001158,2025,DR,20250302,20250302,03,20250302,175847,FI_AUTO,VF01,0001000427,USD,1.0,,,VBRK,0001000427,20250302,
100,3000,0100001159,2025,DR,20250303,20250303,03,20250303,174611,FI_AUTO,VF01,0001000428,USD,1.0,,,VBRK,0001000428,20250303,
100,3000,0100001160,2025,DR,20250304,20250304,03,20250304,170502,FI_AUTO,VF01,0001000429,USD,1.0,,,VBRK,0001000429,20250304,
100,3000,0100001161,2025,DR,20250305,20250305,03,20250305,071021,FI_AUTO,VF01,0001000430,USD,1.0,,,VBRK,0001000430,20250305,
100,3000,0100001162,2025,DR,20250306,20250306,03,20250306,104425,FI_AUTO,VF01,0001000431,USD,1.0,,,VBRK,0001000431,20250306,
100,3000,0100001163,2025,DR,20250307,20250307,03,20250307,132049,FI_AUTO,VF01,0001000432,USD,1.0,,,VBRK,0001000432,20250307,
100,3000,0100001164,2025,DR,20250308,20250308,03,20250308,150418,FI_AUTO,VF01,0001000433,USD,1.0,,,VBRK,0001000433,20250308,
100,3000,0100001165,2025,DR,20250309,20250309,03,20250309,153742,FI_AUTO,VF01,0001000434,USD,1.0,,,VBRK,0001000434,20250309,
100,3000,0100001166,2025,DR,20250310,20250310,03,20250310,152254,FI_AUTO,VF01,0001000435,USD,1.0,,,VBRK,0001000435,20250310,
100,3000,0100001167,2025,DR,20250311,20250311,03,20250311,154854,FI_AUTO,VF01,0001000436,USD,1.0,,,VBRK,0001000436,20250311,
100,3000,0100001168,2025,DR,20250312,20250312,03,20250312,182830,FI_AUTO,VF01,0001000437,USD,1.0,,,VBRK,0001000437,20250312,
100,3000,0100001169,2025,DR,20250313,20250313,03,20250313,061406,FI_AUTO,VF01,0001000438,USD,1.0,,,VBRK,0001000438,20250313,
100,3000,0100001170,2025,DR,20250314,20250314,03,20250314,175130,FI_AUTO,VF01,0001000439,USD,1.0,,,VBRK,0001000439,20250314,
100,3000,0100001171,2025,DR,20250315,20250315,03,20250315,062327,FI_AUTO,VF01,0001000440,USD,1.0,,,VBRK,0001000440,20250315,
100,3000,0100001172,2025,DR,20250316,20250316,03,20250316,144246,FI_AUTO,VF01,0001000441,USD,1.0,,,VBRK,0001000441,20250316,
100,3000,0100001173,2025,DR,20250317,20250317,03,20250317,082335,FI_AUTO,VF01,0001000442,USD,1.0,,,VBRK,0001000442,20250317,
100,3000,0100001174,2025,DR,20250318,20250318,03,20250318,091102,FI_AUTO,VF01,0001000443,USD,1.0,,,VBRK,0001000443,20250318,
100,3000,0100001175,2025,DR,20250319,20250319,03,20250319,075717,FI_AUTO,VF01,0001000444,USD,1.0,,,VBRK,0001000444,20250319,
100,3000,0100001176,2025,DR,20250320,20250320,03,20250320,185913,FI_AUTO,VF01,0001000445,USD,1.0,,,VBRK,0001000445,20250320,
100,3000,0100001177,2025,DR,20250321,20250321,03,20250321,111923,FI_AUTO,VF01,0001000446,USD,1.0,,,VBRK,0001000446,20250321,
100,3000,0100001178,2025,DR,20250322,20250322,03,20250322,125158,FI_AUTO,VF01,0001000447,USD,1.0,,,VBRK,0001000447,20250322,
100,3000,0100001179,2025,DR,20250323,20250323,03,20250323,095025,FI_AUTO,VF01,0001000448,USD,1.0,,,VBRK,0001000448,20250323,
100,3000,0100001180,2025,DR,20250324,20250324,03,20250324,133932,FI_AUTO,VF01,0001000449,USD,1.0,,,VBRK,0001000449,20250324,
100,3000,0100001181,2025,DR,20250325,20250325,03,20250325,144351,FI_AUTO,VF01,0001000450,USD,1.0,,,VBRK,0001000450,20250325,
100,3000,0100001182,2025,DR,20250326,20250326,03,20250326,092732,FI_AUTO,VF01,0001000451,USD,1.0,,,VBRK,0001000451,20250326,
100,3000,0100001183,2025,DR,20250327,20250327,03,20250327,121526,FI_AUTO,VF01,0001000452,USD,1.0,,,VBRK,0001000452,20250327,
100,3000,0100001184,2025,DR,20250328,20250328,03,20250328,165453,FI_AUTO,VF01,0001000453,USD,1.0,,,VBRK,0001000453,20250328,
100,3000,0100001185,2025,DR,20250329,20250329,03,20250329,104219,FI_AUTO,VF01,0001000454,USD,1.0,,,VBRK,0001000454,20250329,
100,3000,0100001186,2025,DR,20250330,20250330,03,20250330,171957,FI_AUTO,VF01,0001000455,USD,1.0,,,VBRK,0001000455,20250330,
100,3000,0100001187,2025,DR,20250331,20250331,03,20250331,153256,FI_AUTO,VF01,0001000456,USD,1.0,,,VBRK,0001000456,20250331,
100,3000,0100001188,2025,DR,20250401,20250401,04,20250401,070142,FI_AUTO,VF01,0001000457,USD,1.0,,,VBRK,0001000457,20250401,
100,3000,0100001189,2025,DR,20250402,20250402,04,20250402,125912,FI_AUTO,VF01,0001000458,USD,1.0,,,VBRK,0001000458,20250402,
100,3000,0100001190,2025,DR,20250403,20250403,04,20250403,180850,FI_AUTO,VF01,0001000459,USD,1.0,,,VBRK,0001000459,20250403,
100,3000,0100001191,2025,DR,20250404,20250404,04,20250404,125528,FI_AUTO,VF01,0001000460,USD,1.0,,,VBRK,0001000460,20250404,
100,3000,0100001192,2025,DR,20250405,20250405,04,20250405,181236,FI_AUTO,VF01,0001000461,USD,1.0,,,VBRK,0001000461,20250405,
100,3000,0100001193,2025,DR,20250406,20250406,04,20250406,084001,FI_AUTO,VF01,0001000462,USD,1.0,,,VBRK,0001000462,20250406,
100,3000,0100001194,2025,DR,20250407,20250407,04,20250407,125245,FI_AUTO,VF01,0001000463,USD,1.0,,,VBRK,0001000463,20250407,
100,3000,0100001195,2025,DR,20250408,20250408,04,20250408,180117,FI_AUTO,VF01,0001000464,USD,1.0,,,VBRK,0001000464,20250408,
100,3000,0100001196,2025,DR,20250409,20250409,04,20250409,085537,FI_AUTO,VF01,0001000465,USD,1.0,,,VBRK,0001000465,20250409,
100,3000,0100001197,2025,DR,20250410,20250410,04,20250410,100939,FI_AUTO,VF01,0001000466,USD,1.0,,,VBRK,0001000466,20250410,
100,3000,0100001198,2025,DR,20250411,20250411,04,20250411,155508,FI_AUTO,VF01,0001000467,USD,1.0,,,VBRK,0001000467,20250411,
100,3000,0100001199,2025,DR,20250412,20250412,04,20250412,180405,FI_AUTO,VF01,0001000468,USD,1.0,,,VBRK,0001000468,20250412,
100,3000,0100001200,2025,DR,20250413,20250413,04,20250413,155311,FI_AUTO,VF01,0001000469,USD,1.0,,,VBRK,0001000469,20250413,
100,3000,0100001201,2025,DR,20250414,20250414,04,20250414,102816,FI_AUTO,VF01,0001000470,USD,1.0,,,VBRK,0001000470,20250414,
100,3000,0100001202,2025,DR,20250415,20250415,04,20250415,094148,FI_AUTO,VF01,0001000471,USD,1.0,,,VBRK,0001000471,20250415,
100,3000,0100001203,2025,DR,20250416,20250416,04,20250416,184021,FI_AUTO,VF01,0001000472,USD,1.0,,,VBRK,0001000472,20250416,
100,3000,0100001204,2025,DR,20250417,20250417,04,20250417,062738,FI_AUTO,VF01,0001000473,USD,1.0,,,VBRK,0001000473,20250417,
100,3000,0100001205,2025,DR,20250418,20250418,04,20250418,163034,FI_AUTO,VF01,0001000474,USD,1.0,,,VBRK,0001000474,20250418,
100,3000,0100001206,2025,DR,20250419,20250419,04,20250419,080336,FI_AUTO,VF01,0001000475,USD,1.0,,,VBRK,0001000475,20250419,
100,3000,0100001207,2025,DR,20250420,20250420,04,20250420,154713,FI_AUTO,VF01,0001000476,USD,1.0,,,VBRK,0001000476,20250420,
100,3000,0100001208,2025,DR,20250421,20250421,04,20250421,143008,FI_AUTO,VF01,0001000477,USD,1.0,,,VBRK,0001000477,20250421,
100,3000,0100001209,2025,DR,20250422,20250422,04,20250422,070608,FI_AUTO,VF01,0001000478,USD,1.0,,,VBRK,0001000478,20250422,
100,3000,0100001210,2025,DR,20250423,20250423,04,20250423,061332,FI_AUTO,VF01,0001000479,USD,1.0,,,VBRK,0001000479,20250423,
100,3000,0100001211,2025,DR,20250424,20250424,04,20250424,084637,FI_AUTO,VF01,0001000480,USD,1.0,,,VBRK,0001000480,20250424,
100,3000,0100001212,2025,DR,20250425,20250425,04,20250425,153212,FI_AUTO,VF01,0001000481,USD,1.0,,,VBRK,0001000481,20250425,
100,3000,0100001213,2025,DR,20250426,20250426,04,20250426,154852,FI_AUTO,VF01,0001000482,USD,1.0,,,VBRK,0001000482,20250426,
100,3000,0100001214,2025,DR,20250427,20250427,04,20250427,155653,FI_AUTO,VF01,0001000483,USD,1.0,,,VBRK,0001000483,20250427,
100,3000,0100001215,2025,DR,20250428,20250428,04,20250428,060623,FI_AUTO,VF01,0001000484,USD,1.0,,,VBRK,0001000484,20250428,
100,3000,0100001216,2025,DR,20250429,20250429,04,20250429,064942,FI_AUTO,VF01,0001000485,USD,1.0,,,VBRK,0001000485,20250429,
100,3000,0100001217,2025,DR,20250430,20250430,04,20250430,184323,FI_AUTO,VF01,0001000486,USD,1.0,,,VBRK,0001000486,20250430,
100,3000,0100001218,2025,DR,20250501,20250501,05,20250501,152219,FI_AUTO,VF01,0001000487,USD,1.0,,,VBRK,0001000487,20250501,
100,3000,0100001219,2025,DR,20250502,20250502,05,20250502,132705,FI_AUTO,VF01,0001000488,USD,1.0,,,VBRK,0001000488,20250502,
100,3000,0100001220,2025,DR,20250503,20250503,05,20250503,123548,FI_AUTO,VF01,0001000489,USD,1.0,,,VBRK,0001000489,20250503,
100,3000,0100001221,2025,DR,20250504,20250504,05,20250504,064640,FI_AUTO,VF01,0001000490,USD,1.0,,,VBRK,0001000490,20250504,
100,3000,0100001222,2025,DR,20250505,20250505,05,20250505,123202,FI_AUTO,VF01,0001000491,USD,1.0,,,VBRK,0001000491,20250505,
100,3000,0100001223,2025,DR,20250506,20250506,05,20250506,090219,FI_AUTO,VF01,0001000492,USD,1.0,,,VBRK,0001000492,20250506,
100,3000,0100001224,2025,DR,20250507,20250507,05,20250507,175401,FI_AUTO,VF01,0001000493,USD,1.0,,,VBRK,0001000493,20250507,
100,3000,0100001225,2025,DR,20250508,20250508,05,20250508,065520,FI_AUTO,VF01,0001000494,USD,1.0,,,VBRK,0001000494,20250508,
100,3000,0100001226,2025,DR,20250509,20250509,05,20250509,164417,FI_AUTO,VF01,0001000495,USD,1.0,,,VBRK,0001000495,20250509,
100,3000,0100001227,2025,DR,20250510,20250510,05,20250510,123301,FI_AUTO,VF01,0001000496,USD,1.0,,,VBRK,0001000496,20250510,
100,3000,0100001228,2025,DR,20250511,20250511,05,20250511,075144,FI_AUTO,VF01,0001000497,USD,1.0,,,VBRK,0001000497,20250511,
100,3000,0100001229,2025,DR,20250512,20250512,05,20250512,181207,FI_AUTO,VF01,0001000498,USD,1.0,,,VBRK,0001000498,20250512,
100,3000,0100001230,2025,DR,20250513,20250513,05,20250513,101358,FI_AUTO,VF01,0001000499,USD,1.0,,,VBRK,0001000499,20250513,
100,3000,0100001231,2025,DR,20250514,20250514,05,20250514,092600,FI_AUTO,VF01,0001000500,USD,1.0,,,VBRK,0001000500,20250514,
100,3000,0100001232,2025,DR,20250515,20250515,05,20250515,113116,FI_AUTO,VF01,0001000501,USD,1.0,,,VBRK,0001000501,20250515,
100,3000,0100001233,2025,DR,20250516,20250516,05,20250516,091106,FI_AUTO,VF01,0001000502,USD,1.0,,,VBRK,0001000502,20250516,
100,3000,0100001234,2025,DR,20250517,20250517,05,20250517,175606,FI_AUTO,VF01,0001000503,USD,1.0,,,VBRK,0001000503,20250517,
100,3000,0100001235,2025,DR,20250518,20250518,05,20250518,075822,FI_AUTO,VF01,0001000504,USD,1.0,,,VBRK,0001000504,20250518,
100,3000,0100001236,2025,DR,20250519,20250519,05,20250519,103621,FI_AUTO,VF01,0001000505,USD,1.0,,,VBRK,0001000505,20250519,
100,3000,0100001237,2025,DR,20250520,20250520,05,20250520,154047,FI_AUTO,VF01,0001000506,USD,1.0,,,VBRK,0001000506,20250520,
100,3000,0100001238,2025,DR,20250521,20250521,05,20250521,164139,FI_AUTO,VF01,0001000507,USD,1.0,,,VBRK,0001000507,20250521,
100,3000,0100001239,2025,DR,20250522,20250522,05,20250522,083605,FI_AUTO,VF01,0001000508,USD,1.0,,,VBRK,0001000508,20250522,
100,3000,0100001240,2025,DR,20250523,20250523,05,20250523,184330,FI_AUTO,VF01,0001000509,USD,1.0,,,VBRK,0001000509,20250523,
100,3000,0100001241,2025,DR,20250524,20250524,05,20250524,154706,FI_AUTO,VF01,0001000510,USD,1.0,,,VBRK,0001000510,20250524,
100,3000,0100001242,2025,DR,20250525,20250525,05,20250525,152453,FI_AUTO,VF01,0001000511,USD,1.0,,,VBRK,0001000511,20250525,
100,3000,0100001243,2025,DR,20250526,20250526,05,20250526,155142,FI_AUTO,VF01,0001000512,USD,1.0,,,VBRK,0001000512,20250526,
100,3000,0100001244,2025,DR,20250527,20250527,05,20250527,063855,FI_AUTO,VF01,0001000513,USD,1.0,,,VBRK,0001000513,20250527,
100,3000,0100001245,2025,DR,20250528,20250528,05,20250528,071524,FI_AUTO,VF01,0001000514,USD,1.0,,,VBRK,0001000514,20250528,
100,3000,0100001246,2025,DR,20250529,20250529,05,20250529,100431,FI_AUTO,VF01,0001000515,USD,1.0,,,VBRK,0001000515,20250529,
100,3000,0100001247,2025,DR,20250530,20250530,05,20250530,162620,FI_AUTO,VF01,0001000516,USD,1.0,,,VBRK,0001000516,20250530,
100,3000,0100001248,2025,DR,20250531,20250531,05,20250531,173608,FI_AUTO,VF01,0001000517,USD,1.0,,,VBRK,0001000517,20250531,
100,3000,0100001249,2025,DR,20250601,20250601,06,20250601,065853,FI_AUTO,VF01,0001000518,USD,1.0,,,VBRK,0001000518,20250601,
100,3000,0100001250,2025,DR,20250602,20250602,06,20250602,113619,FI_AUTO,VF01,0001000519,USD,1.0,,,VBRK,0001000519,20250602,
100,3000,0100001251,2025,DR,20250603,20250603,06,20250603,144013,FI_AUTO,VF01,0001000520,USD,1.0,,,VBRK,0001000520,20250603,
100,3000,0100001252,2025,DR,20250604,20250604,06,20250604,182501,FI_AUTO,VF01,0001000521,USD,1.0,,,VBRK,0001000521,20250604,
100,3000,0100001253,2025,DR,20250605,20250605,06,20250605,150156,FI_AUTO,VF01,0001000522,USD,1.0,,,VBRK,0001000522,20250605,
100,3000,0100001254,2025,DR,20250606,20250606,06,20250606,072652,FI_AUTO,VF01,0001000523,USD,1.0,,,VBRK,0001000523,20250606,
100,3000,0100001255,2025,DR,20250607,20250607,06,20250607,140006,FI_AUTO,VF01,0001000524,USD,1.0,,,VBRK,0001000524,20250607,
100,3000,0100001256,2025,DR,20250608,20250608,06,20250608,180521,FI_AUTO,VF01,0001000525,USD,1.0,,,VBRK,0001000525,20250608,
100,3000,0100001257,2025,DR,20250609,20250609,06,20250609,161347,FI_AUTO,VF01,0001000526,USD,1.0,,,VBRK,0001000526,20250609,
100,3000,0100001258,2025,DR,20250610,20250610,06,20250610,120139,FI_AUTO,VF01,0001000527,USD,1.0,,,VBRK,0001000527,20250610,
100,3000,0100001259,2025,DR,20250611,20250611,06,20250611,121813,FI_AUTO,VF01,0001000528,USD,1.0,,,VBRK,0001000528,20250611,
100,3000,0100001260,2025,DR,20250612,20250612,06,20250612,151923,FI_AUTO,VF01,0001000529,USD,1.0,,,VBRK,0001000529,20250612,
100,3000,0100001261,2025,DR,20250613,20250613,06,20250613,165412,FI_AUTO,VF01,0001000530,USD,1.0,,,VBRK,0001000530,20250613,
100,3000,0100001262,2025,DR,20250614,20250614,06,20250614,161757,FI_AUTO,VF01,0001000531,USD,1.0,,,VBRK,0001000531,20250614,
100,3000,0100001263,2025,DR,20250615,20250615,06,20250615,153113,FI_AUTO,VF01,0001000532,USD,1.0,,,VBRK,0001000532,20250615,
100,3000,0100001264,2025,DR,20250616,20250616,06,20250616,080300,FI_AUTO,VF01,0001000533,USD,1.0,,,VBRK,0001000533,20250616,
100,3000,0100001265,2025,DR,20250617,20250617,06,20250617,152602,FI_AUTO,VF01,0001000534,USD,1.0,,,VBRK,0001000534,20250617,
100,3000,0100001266,2025,DR,20250618,20250618,06,20250618,072312,FI_AUTO,VF01,0001000535,USD,1.0,,,VBRK,0001000535,20250618,
100,3000,0100001267,2025,DR,20250619,20250619,06,20250619,111251,FI_AUTO,VF01,0001000536,USD,1.0,,,VBRK,0001000536,20250619,
100,3000,0100001268,2025,DR,20250620,20250620,06,20250620,165001,FI_AUTO,VF01,0001000537,USD,1.0,,,VBRK,0001000537,20250620,
100,3000,0100001269,2025,DR,20250621,20250621,06,20250621,111411,FI_AUTO,VF01,0001000538,USD,1.0,,,VBRK,0001000538,20250621,
100,3000,0100001270,2025,DR,20250622,20250622,06,20250622,184922,FI_AUTO,VF01,0001000539,USD,1.0,,,VBRK,0001000539,20250622,
100,3000,0100001271,2025,DR,20250623,20250623,06,20250623,124711,FI_AUTO,VF01,0001000540,USD,1.0,,,VBRK,0001000540,20250623,
100,3000,0100001272,2025,DR,20250624,20250624,06,20250624,104335,FI_AUTO,VF01,0001000541,USD,1.0,,,VBRK,0001000541,20250624,
100,3000,0100001273,2025,DR,20250625,20250625,06,20250625,144754,FI_AUTO,VF01,0001000542,USD,1.0,,,VBRK,0001000542,20250625,
100,3000,0100001274,2025,DR,20250626,20250626,06,20250626,144144,FI_AUTO,VF01,0001000543,USD,1.0,,,VBRK,0001000543,20250626,
100,3000,0100001275,2025,DR,20250627,20250627,06,20250627,140155,FI_AUTO,VF01,0001000544,USD,1.0,,,VBRK,0001000544,20250627,
100,3000,0100001276,2025,DR,20250628,20250628,06,20250628,181938,FI_AUTO,VF01,0001000545,USD,1.0,,,VBRK,0001000545,20250628,
100,3000,0100001277,2025,DR,20250629,20250629,06,20250629,130216,FI_AUTO,VF01,0001000546,USD,1.0,,,VBRK,0001000546,20250629,
100,3000,0100001278,2025,DR,20250630,20250630,06,20250630,121735,FI_AUTO,VF01,0001000547,USD,1.0,,,VBRK,0001000547,20250630,
100,3000,0100001279,2025,DR,20250701,20250701,07,20250701,172120,FI_AUTO,VF01,0001000548,USD,1.0,,,VBRK,0001000548,20250701,
100,3000,0100001280,2025,DR,20250702,20250702,07,20250702,110643,FI_AUTO,VF01,0001000549,USD,1.0,,,VBRK,0001000549,20250702,
100,3000,0100001281,2025,DR,20250703,20250703,07,20250703,123646,FI_AUTO,VF01,0001000550,USD,1.0,,,VBRK,0001000550,20250703,
100,3000,0100001282,2025,DR,20250704,20250704,07,20250704,091045,FI_AUTO,VF01,0001000551,USD,1.0,,,VBRK,0001000551,20250704,
100,3000,0100001283,2025,DR,20250705,20250705,07,20250705,100253,FI_AUTO,VF01,0001000552,USD,1.0,,,VBRK,0001000552,20250705,
100,3000,0100001284,2025,DR,20250706,20250706,07,20250706,115748,FI_AUTO,VF01,0001000553,USD,1.0,,,VBRK,0001000553,20250706,
100,3000,0100001285,2025,DR,20250707,20250707,07,20250707,165728,FI_AUTO,VF01,0001000554,USD,1.0,,,VBRK,0001000554,20250707,
