MANDT,VBELN,POSNR,MATNR,ARKTX,PSTYV,FKREL,WERKS,LGORT,KWMENG,MEINS,NETWR,WAERK,MATKL,PRODH,KPEIN,KMEIN,NTGEW,GEWEI,ERDAT,ERNAM,UEPOS,ABGRU
100,0001000569,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1167493.47,USD,GRP_FERT,MINFERT,5481.19,TON,213000,KG,20250722,MROJAS,000000,
100,0001000569,000030,50000,Concentrado de Cobre,TAN,A,1000,0001,294,TON,1663105.08,USD,GRP_FERT,MINFERT,5656.82,TON,294000,KG,20250722,JPEREZ,000000,
100,0001000570,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,94,TON,754982.62,USD,GRP_FERT,MINFERT,8031.73,TON,94000,KG,20250723,ASOTO,000000,
100,0001000570,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,82,TON,634781.68,USD,GRP_FERT,MINFERT,7741.24,TON,82000,KG,20250723,MROJAS,000000,
100,0001000571,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,43,TON,306752.54,USD,GRP_FERT,MINFERT,7133.78,TON,43000,KG,20250724,ASOTO,000000,
100,0001000571,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,93,TON,465294.81,USD,GRP_FERT,MINFERT,5003.17,TON,93000,KG,20250724,MROJAS,000000,
100,0001000572,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,171,TON,864552.06,USD,GRP_FERT,MINFERT,5055.86,TON,171000,KG,20250725,MROJAS,000000,
100,0001000572,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,153,TON,1034777.25,USD,GRP_FERT,MINFERT,6763.25,TON,153000,KG,20250725,ASOTO,000000,
100,0001000572,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,222,TON,1194144.66,USD,GRP_FERT,MINFERT,5379.03,TON,222000,KG,20250725,JPEREZ,000000,
100,0001000573,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,234,TON,1261089.18,USD,GRP_FERT,MINFERT,5389.27,TON,234000,KG,20250726,ASOTO,000000,
100,0001000574,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1093320.48,USD,GRP_FERT,MINFERT,5132.96,TON,213000,KG,20250727,JPEREZ,000000,
100,0001000575,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,276,TON,1536400.92,USD,GRP_FERT,MINFERT,5566.67,TON,276000,KG,20250728,JPEREZ,000000,
100,0001000575,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,222,TON,1902839.7,USD,GRP_FERT,MINFERT,8571.35,TON,222000,KG,20250728,JPEREZ,000000,
100,0001000576,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,46,TON,271147.46,USD,GRP_FERT,MINFERT,5894.51,TON,46000,KG,20250729,JPEREZ,000000,
100,0001000576,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,49,TON,370781.53,USD,GRP_FERT,MINFERT,7566.97,TON,49000,KG,20250729,MROJAS,000000,
100,0001000576,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,86,TON,560318.38,USD,GRP_FERT,MINFERT,6515.33,TON,86000,KG,20250729,JPEREZ,000000,
100,0001000577,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,282,TON,2482451.64,USD,GRP_FERT,MINFERT,8803.02,TON,282000,KG,20250730,JPEREZ,000000,
100,0001000578,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,162,TON,1126175.4,USD,GRP_FERT,MINFERT,6951.7,TON,162000,KG,20250731,MROJAS,000000,
100,0001000578,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,201,TON,1638178.14,USD,GRP_FERT,MINFERT,8150.14,TON,201000,KG,20250731,ASOTO,000000,
100,0001000578,000030,50008,Concentrado de Cobre,TAN,A,1000,0001,81,TON,605746.35,USD,GRP_FERT,MINFERT,7478.35,TON,81000,KG,20250731,MROJAS,000000,
100,0001000579,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,189,TON,1510440.75,USD,GRP_FERT,MINFERT,7991.75,TON,189000,KG,20250801,JPEREZ,000000,
100,0001000579,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,135,TON,1148812.2,USD,GRP_FERT,MINFERT,8509.72,TON,135000,KG,20250801,ASOTO,000000,
100,0001000579,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,249,TON,2165084.88,USD,GRP_FERT,MINFERT,8695.12,TON,249000,KG,20250801,JPEREZ,000000,
100,0001000580,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,276,TON,1899310.56,USD,GRP_FERT,MINFERT,6881.56,TON,276000,KG,20250802,ASOTO,000000,
100,0001000581,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,60,TON,526316.4,USD,GRP_FERT,MINFERT,8771.94,TON,60000,KG,20250803,MROJAS,000000,
100,0001000581,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,294,TON,1968168.3,USD,GRP_FERT,MINFERT,6694.45,TON,294000,KG,20250803,MROJAS,000000,
100,0001000582,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,57,TON,363539.73,USD,GRP_FERT,MINFERT,6377.89,TON,57000,KG,20250804,MROJAS,000000,
100,0001000583,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,92,TON,629340.72,USD,GRP_FERT,MINFERT,6840.66,TON,92000,KG,20250805,ASOTO,000000,
100,0001000583,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,77,TON,689789.1,USD,GRP_FERT,MINFERT,8958.3,TON,77000,KG,20250805,JPEREZ,000000,
100,0001000583,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,90,TON,530711.1,USD,GRP_FERT,MINFERT,5896.79,TON,90000,KG,20250805,MROJAS,000000,
100,0001000584,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,88,TON,719686.88,USD,GRP_FERT,MINFERT,8178.26,TON,88000,KG,20250806,MROJAS,000000,
100,0001000585,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,24,TON,134450.16,USD,GRP_FERT,MINFERT,5602.09,TON,24000,KG,20250807,ASOTO,000000,
100,0001000585,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,73,TON,635342.36,USD,GRP_FERT,MINFERT,8703.32,TON,73000,KG,20250807,MROJAS,000000,
100,0001000586,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,82,TON,684645.06,USD,GRP_FERT,MINFERT,8349.33,TON,82000,KG,20250808,ASOTO,000000,
100,0001000586,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,46,TON,399423.52,USD,GRP_FERT,MINFERT,8683.12,TON,46000,KG,20250808,MROJAS,000000,
100,0001000586,000030,50000,Concentrado de Cobre,TAN,A,1000,0001,30,TON,188871.0,USD,GRP_FERT,MINFERT,6295.7,TON,30000,KG,20250808,MROJAS,000000,
100,0001000587,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,180,TON,998436.6,USD,GRP_FERT,MINFERT,5546.87,TON,180000,KG,20250809,MROJAS,000000,
100,0001000587,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,291,TON,1703080.41,USD,GRP_FERT,MINFERT,5852.51,TON,291000,KG,20250809,MROJAS,000000,
100,0001000588,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,192,TON,1178081.28,USD,GRP_FERT,MINFERT,6135.84,TON,192000,KG,20250810,JPEREZ,000000,
100,0001000589,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,66,TON,404710.68,USD,GRP_FERT,MINFERT,6131.98,TON,66000,KG,20250811,ASOTO,000000,
100,0001000590,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,225,TON,1531275.75,USD,GRP_FERT,MINFERT,6805.67,TON,225000,KG,20250812,ASOTO,000000,
100,0001000590,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,138,TON,891822.24,USD,GRP_FERT,MINFERT,6462.48,TON,138000,KG,20250812,ASOTO,000000,
100,0001000590,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,114,TON,958392.3,USD,GRP_FERT,MINFERT,8406.95,TON,114000,KG,20250812,JPEREZ,000000,
100,0001000591,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,75,TON,611235.75,USD,GRP_FERT,MINFERT,8149.81,TON,75000,KG,20250813,ASOTO,000000,
100,0001000592,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,147,TON,818981.1,USD,GRP_FERT,MINFERT,5571.3,TON,147000,KG,20250814,JPEREZ,000000,
100,0001000593,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,153,TON,977382.36,USD,GRP_FERT,MINFERT,6388.12,TON,153000,KG,20250815,JPEREZ,000000,
100,0001000593,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,132,TON,828265.68,USD,GRP_FERT,MINFERT,6274.74,TON,132000,KG,20250815,MROJAS,000000,
100,0001000593,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,123,TON,991942.11,USD,GRP_FERT,MINFERT,8064.57,TON,123000,KG,20250815,ASOTO,000000,
100,0001000594,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,108,TON,879829.56,USD,GRP_FERT,MINFERT,8146.57,TON,108000,KG,20250816,ASOTO,000000,
100,0001000594,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,159,TON,978110.76,USD,GRP_FERT,MINFERT,6151.64,TON,159000,KG,20250816,ASOTO,000000,
100,0001000594,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,234,TON,1439415.9,USD,GRP_FERT,MINFERT,6151.35,TON,234000,KG,20250816,ASOTO,000000,
100,0001000595,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,156,TON,1361045.4,USD,GRP_FERT,MINFERT,8724.65,TON,156000,KG,20250817,JPEREZ,000000,
100,0001000595,000020,50006,Concentrado de Cobre,TAN,A,1000,0001,288,TON,2103217.92,USD,GRP_FERT,MINFERT,7302.84,TON,288000,KG,20250817,MROJAS,000000,
100,0001000595,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,270,TON,1699015.5,USD,GRP_FERT,MINFERT,6292.65,TON,270000,KG,20250817,MROJAS,000000,
100,0001000596,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,78,TON,465064.86,USD,GRP_FERT,MINFERT,5962.37,TON,78000,KG,20250818,MROJAS,000000,
100,0001000596,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,67,TON,454006.07,USD,GRP_FERT,MINFERT,6776.21,TON,67000,KG,20250818,JPEREZ,000000,
100,0001000597,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,174,TON,1190043.42,USD,GRP_FERT,MINFERT,6839.33,TON,174000,KG,20250819,MROJAS,000000,
100,0001000597,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,183,TON,1502581.89,USD,GRP_FERT,MINFERT,8210.83,TON,183000,KG,20250819,JPEREZ,000000,
100,0001000598,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,207,TON,1179169.29,USD,GRP_FERT,MINFERT,5696.47,TON,207000,KG,20250820,MROJAS,000000,
100,0001000598,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,204,TON,1032197.16,USD,GRP_FERT,MINFERT,5059.79,TON,204000,KG,20250820,MROJAS,000000,
100,0001000598,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,201,TON,1368550.71,USD,GRP_FERT,MINFERT,6808.71,TON,201000,KG,20250820,JPEREZ,000000,
100,0001000599,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,120,TON,888115.2,USD,GRP_FERT,MINFERT,7400.96,TON,120000,KG,20250821,JPEREZ,000000,
100,0001000599,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,174,TON,930560.7,USD,GRP_FERT,MINFERT,5348.05,TON,174000,KG,20250821,MROJAS,000000,
100,0001000600,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,264,TON,2143928.16,USD,GRP_FERT,MINFERT,8120.94,TON,264000,KG,20250822,MROJAS,000000,
100,0001000601,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,225,TON,1214505.0,USD,GRP_FERT,MINFERT,5397.8,TON,225000,KG,20250823,JPEREZ,000000,
100,0001000601,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,189,TON,1229688.81,USD,GRP_FERT,MINFERT,6506.29,TON,189000,KG,20250823,ASOTO,000000,
100,0001000601,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,249,TON,1308734.04,USD,GRP_FERT,MINFERT,5255.96,TON,249000,KG,20250823,ASOTO,000000,
100,0001000602,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,35,TON,261091.25,USD,GRP_FERT,MINFERT,7459.75,TON,35000,KG,20250824,MROJAS,000000,
100,0001000602,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,98,TON,764125.6,USD,GRP_FERT,MINFERT,7797.2,TON,98000,KG,20250824,JPEREZ,000000,
100,0001000603,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,36,TON,215410.68,USD,GRP_FERT,MINFERT,5983.63,TON,36000,KG,20250825,ASOTO,000000,
100,0001000604,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,255,TON,1649987.7,USD,GRP_FERT,MINFERT,6470.54,TON,255000,KG,20250826,JPEREZ,000000,
100,0001000604,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,90,TON,479925.9,USD,GRP_FERT,MINFERT,5332.51,TON,90000,KG,20250826,JPEREZ,000000,
100,0001000604,000030,50009,Concentrado de Cobre,TAN,A,1000,0001,177,TON,1021336.02,USD,GRP_FERT,MINFERT,5770.26,TON,177000,KG,20250826,JPEREZ,000000,
100,0001000605,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,249,TON,1656084.06,USD,GRP_FERT,MINFERT,6650.94,TON,249000,KG,20250827,ASOTO,000000,
100,0001000605,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,189,TON,1622011.23,USD,GRP_FERT,MINFERT,8582.07,TON,189000,KG,20250827,ASOTO,000000,
100,0001000605,000030,50002,Concentrado de Cobre,TAN,A,1000,0001,75,TON,403274.25,USD,GRP_FERT,MINFERT,5376.99,TON,75000,KG,20250827,MROJAS,000000,
100,0001000606,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,80,TON,712776.8,USD,GRP_FERT,MINFERT,8909.71,TON,80000,KG,20250828,MROJAS,000000,
100,0001000606,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,76,TON,535438.24,USD,GRP_FERT,MINFERT,7045.24,TON,76000,KG,20250828,ASOTO,000000,
100,0001000607,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,77,TON,654751.02,USD,GRP_FERT,MINFERT,8503.26,TON,77000,KG,20250829,ASOTO,000000,
100,0001000607,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,42,TON,310342.62,USD,GRP_FERT,MINFERT,7389.11,TON,42000,KG,20250829,JPEREZ,000000,
100,0001000608,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,56,TON,483998.48,USD,GRP_FERT,MINFERT,8642.83,TON,56000,KG,20250830,MROJAS,000000,
100,0001000608,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,79,TON,666118.52,USD,GRP_FERT,MINFERT,8431.88,TON,79000,KG,20250830,JPEREZ,000000,
100,0001000608,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,34,TON,287506.72,USD,GRP_FERT,MINFERT,8456.08,TON,34000,KG,20250830,MROJAS,000000,
100,0001000609,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1717578.75,USD,GRP_FERT,MINFERT,8063.75,TON,213000,KG,20250831,MROJAS,000000,
100,0001000609,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,210,TON,1215589.2,USD,GRP_FERT,MINFERT,5788.52,TON,210000,KG,20250831,ASOTO,000000,
100,0001000610,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,204,TON,1038719.04,USD,GRP_FERT,MINFERT,5091.76,TON,204000,KG,20250901,ASOTO,000000,
100,0001000610,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1981409.67,USD,GRP_FERT,MINFERT,7421.01,TON,267000,KG,20250901,MROJAS,000000,
100,0001000610,000030,50001,Concentrado de Cobre,TAN,A,1000,0001,138,TON,900416.88,USD,GRP_FERT,MINFERT,6524.76,TON,138000,KG,20250901,MROJAS,000000,
100,0001000611,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,102,TON,703878.54,USD,GRP_FERT,MINFERT,6900.77,TON,102000,KG,20250902,ASOTO,000000,
100,0001000611,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,267,TON,2272463.7,USD,GRP_FERT,MINFERT,8511.1,TON,267000,KG,20250902,JPEREZ,000000,
100,0001000612,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,177,TON,1209322.41,USD,GRP_FERT,MINFERT,6832.33,TON,177000,KG,20250903,MROJAS,000000,
100,0001000613,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,97,TON,689520.62,USD,GRP_FERT,MINFERT,7108.46,TON,97000,KG,20250904,ASOTO,000000,
100,0001000614,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,80,TON,678331.2,USD,GRP_FERT,MINFERT,8479.14,TON,80000,KG,20250905,ASOTO,000000,
100,0001000614,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,23,TON,145621.28,USD,GRP_FERT,MINFERT,6331.36,TON,23000,KG,20250905,ASOTO,000000,
100,0001000615,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,96,TON,659760.0,USD,GRP_FERT,MINFERT,6872.5,TON,96000,KG,20250906,ASOTO,000000,
100,0001000615,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,186,TON,1346310.78,USD,GRP_FERT,MINFERT,7238.23,TON,186000,KG,20250906,JPEREZ,000000,
100,0001000615,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,267,TON,2204763.18,USD,GRP_FERT,MINFERT,8257.54,TON,267000,KG,20250906,MROJAS,000000,
100,0001000616,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,174,TON,1166823.12,USD,GRP_FERT,MINFERT,6705.88,TON,174000,KG,20250907,JPEREZ,000000,
100,0001000616,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,267,TON,1833878.82,USD,GRP_FERT,MINFERT,6868.46,TON,267000,KG,20250907,JPEREZ,000000,
100,0001000616,000030,50000,Concentrado de Cobre,TAN,A,1000,0001,264,TON,2287398.96,USD,GRP_FERT,MINFERT,8664.39,TON,264000,KG,20250907,MROJAS,000000,
100,0001000617,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,228,TON,1967548.8,USD,GRP_FERT,MINFERT,8629.6,TON,228000,KG,20250908,JPEREZ,000000,
100,0001000618,000010,50009,Concentrado de Cobre,TAN,A,1000,0001,100,TON,689895.0,USD,GRP_FERT,MINFERT,6898.95,TON,100000,KG,20250909,MROJAS,000000,
100,0001000618,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,98,TON,660324.98,USD,GRP_FERT,MINFERT,6738.01,TON,98000,KG,20250909,MROJAS,000000,
100,0001000618,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,78,TON,516896.64,USD,GRP_FERT,MINFERT,6626.88,TON,78000,KG,20250909,JPEREZ,000000,
100,0001000619,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,159,TON,950106.09,USD,GRP_FERT,MINFERT,5975.51,TON,159000,KG,20250910,ASOTO,000000,
100,0001000619,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,234,TON,1189890.0,USD,GRP_FERT,MINFERT,5085.0,TON,234000,KG,20250910,ASOTO,000000,
100,0001000619,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,243,TON,1867953.15,USD,GRP_FERT,MINFERT,7687.05,TON,243000,KG,20250910,MROJAS,000000,
100,0001000620,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,91,TON,789339.46,USD,GRP_FERT,MINFERT,8674.06,TON,91000,KG,20250911,JPEREZ,000000,
100,0001000620,000020,50003,Concentrado de Cobre,TAN,A,1000,0001,60,TON,369365.4,USD,GRP_FERT,MINFERT,6156.09,TON,60000,KG,20250911,ASOTO,000000,
100,0001000620,000030,50003,Concentrado de Cobre,TAN,A,1000,0001,65,TON,452919.35,USD,GRP_FERT,MINFERT,6967.99,TON,65000,KG,20250911,JPEREZ,000000,
100,0001000621,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,38,TON,308359.36,USD,GRP_FERT,MINFERT,8114.72,TON,38000,KG,20250912,JPEREZ,000000,
100,0001000621,000020,50004,Concentrado de Cobre,TAN,A,1000,0001,70,TON,500843.0,USD,GRP_FERT,MINFERT,7154.9,TON,70000,KG,20250912,MROJAS,000000,
100,0001000622,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1878112.59,USD,GRP_FERT,MINFERT,8817.43,TON,213000,KG,20250913,JPEREZ,000000,
100,0001000622,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,135,TON,1208710.35,USD,GRP_FERT,MINFERT,8953.41,TON,135000,KG,20250913,MROJAS,000000,
100,0001000623,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,87,TON,659006.73,USD,GRP_FERT,MINFERT,7574.79,TON,87000,KG,20250914,JPEREZ,000000,
100,0001000624,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,90,TON,500518.8,USD,GRP_FERT,MINFERT,5561.32,TON,90000,KG,20250915,JPEREZ,000000,
100,0001000625,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,135,TON,1001516.4,USD,GRP_FERT,MINFERT,7418.64,TON,135000,KG,20250916,ASOTO,000000,
100,0001000625,000020,50008,Concentrado de Cobre,TAN,A,1000,0001,171,TON,1524453.03,USD,GRP_FERT,MINFERT,8914.93,TON,171000,KG,20250916,JPEREZ,000000,
100,0001000626,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,50,TON,336488.5,USD,GRP_FERT,MINFERT,6729.77,TON,50000,KG,20250917,ASOTO,000000,
100,0001000627,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,129,TON,928953.51,USD,GRP_FERT,MINFERT,7201.19,TON,129000,KG,20250918,ASOTO,000000,
100,0001000627,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,264,TON,2341632.48,USD,GRP_FERT,MINFERT,8869.82,TON,264000,KG,20250918,JPEREZ,000000,
100,0001000628,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,23,TON,200033.53,USD,GRP_FERT,MINFERT,8697.11,TON,23000,KG,20250919,ASOTO,000000,
100,0001000629,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,75,TON,376308.75,USD,GRP_FERT,MINFERT,5017.45,TON,75000,KG,20250920,ASOTO,000000,
100,0001000630,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,249,TON,1519136.55,USD,GRP_FERT,MINFERT,6100.95,TON,249000,KG,20250921,ASOTO,000000,
100,0001000630,000020,50000,Concentrado de Cobre,TAN,A,1000,0001,213,TON,1628655.51,USD,GRP_FERT,MINFERT,7646.27,TON,213000,KG,20250921,ASOTO,000000,
100,0001000631,000010,50004,Concentrado de Cobre,TAN,A,1000,0001,93,TON,632858.49,USD,GRP_FERT,MINFERT,6804.93,TON,93000,KG,20250922,JPEREZ,000000,
100,0001000632,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,174,TON,1046194.14,USD,GRP_FERT,MINFERT,6012.61,TON,174000,KG,20250923,MROJAS,000000,
100,0001000633,000010,50008,Concentrado de Cobre,TAN,A,1000,0001,74,TON,556474.08,USD,GRP_FERT,MINFERT,7519.92,TON,74000,KG,20250924,MROJAS,000000,
100,0001000633,000020,50007,Concentrado de Cobre,TAN,A,1000,0001,47,TON,316625.37,USD,GRP_FERT,MINFERT,6736.71,TON,47000,KG,20250924,MROJAS,000000,
100,0001000633,000030,50004,Concentrado de Cobre,TAN,A,1000,0001,86,TON,537737.36,USD,GRP_FERT,MINFERT,6252.76,TON,86000,KG,20250924,JPEREZ,000000,
100,0001000634,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,177,TON,1110942.27,USD,GRP_FERT,MINFERT,6276.51,TON,177000,KG,20250925,JPEREZ,000000,
100,0001000634,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,72,TON,531613.44,USD,GRP_FERT,MINFERT,7383.52,TON,72000,KG,20250925,ASOTO,000000,
100,0001000635,000010,50000,Concentrado de Cobre,TAN,A,1000,0001,150,TON,1087336.5,USD,GRP_FERT,MINFERT,7248.91,TON,150000,KG,20250926,JPEREZ,000000,
100,0001000635,000020,50001,Concentrado de Cobre,TAN,A,1000,0001,219,TON,1215631.77,USD,GRP_FERT,MINFERT,5550.83,TON,219000,KG,20250926,ASOTO,000000,
100,0001000635,000030,50005,Concentrado de Cobre,TAN,A,1000,0001,102,TON,654573.78,USD,GRP_FERT,MINFERT,6417.39,TON,102000,KG,20250926,ASOTO,000000,
100,0001000636,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,102,TON,568031.88,USD,GRP_FERT,MINFERT,5568.94,TON,102000,KG,20250927,ASOTO,000000,
100,0001000636,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,279,TON,1427578.83,USD,GRP_FERT,MINFERT,5116.77,TON,279000,KG,20250927,JPEREZ,000000,
100,0001000636,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,195,TON,1119027.0,USD,GRP_FERT,MINFERT,5738.6,TON,195000,KG,20250927,MROJAS,000000,
100,0001000637,000010,50001,Concentrado de Cobre,TAN,A,1000,0001,243,TON,1861926.75,USD,GRP_FERT,MINFERT,7662.25,TON,243000,KG,20250928,MROJAS,000000,
100,0001000638,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,74,TON,446168.94,USD,GRP_FERT,MINFERT,6029.31,TON,74000,KG,20250929,JPEREZ,000000,
100,0001000638,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,74,TON,378509.26,USD,GRP_FERT,MINFERT,5114.99,TON,74000,KG,20250929,MROJAS,000000,
100,0001000639,000010,50005,Concentrado de Cobre,TAN,A,1000,0001,24,TON,188378.64,USD,GRP_FERT,MINFERT,7849.11,TON,24000,KG,20250930,ASOTO,000000,
100,0001000639,000020,50009,Concentrado de Cobre,TAN,A,1000,0001,95,TON,680143.95,USD,GRP_FERT,MINFERT,7159.41,TON,95000,KG,20250930,JPEREZ,000000,
100,0001000640,000010,50006,Concentrado de Cobre,TAN,A,1000,0001,174,TON,1124922.18,USD,GRP_FERT,MINFERT,6465.07,TON,174000,KG,20251001,ASOTO,000000,
100,0001000641,000010,50003,Concentrado de Cobre,TAN,A,1000,0001,174,TON,1043117.82,USD,GRP_FERT,MINFERT,5994.93,TON,174000,KG,20251002,ASOTO,000000,
100,0001000641,000020,50005,Concentrado de Cobre,TAN,A,1000,0001,144,TON,1247243.04,USD,GRP_FERT,MINFERT,8661.41,TON,144000,KG,20251002,JPEREZ,000000,
100,0001000641,000030,50000,Concentrado de Cobre,TAN,A,1000,0001,120,TON,918946.8,USD,GRP_FERT,MINFERT,7657.89,TON,120000,KG,20251002,ASOTO,000000,
100,0001000642,000010,50007,Concentrado de Cobre,TAN,A,1000,0001,49,TON,405739.11,USD,GRP_FERT,MINFERT,8280.39,TON,49000,KG,20251003,JPEREZ,000000,
100,0001000642,000020,50002,Concentrado de Cobre,TAN,A,1000,0001,32,TON,235994.24,USD,GRP_FERT,MINFERT,7374.82,TON,32000,KG,20251003,JPEREZ,000000,
100,0001000642,000030,50006,Concentrado de Cobre,TAN,A,1000,0001,92,TON,791160.44,USD,GRP_FERT,MINFERT,8599.57,TON,92000,KG,20251003,MROJAS,000000,
100,0001000643,000010,50002,Concentrado de Cobre,TAN,A,1000,0001,204,TON,1625800.44,USD,GRP_FERT,MINFERT,7969.61,TON,204000,KG,20251004,ASOTO,000000,
