MANDT,BUKRS,BELNR,GJAHR,BUZEI,BSCHL,KOART,SHKZG,GSBER,HKONT,DMBTR,WRBTR,MWSKZ,KOSTL,ZUONR,SGTXT,LIFNR,KUNNR,PRCTR,MATNR,UMSKZ
100,3000,0100001123,2025,001,01,D,S,,0000010042,523019.2,523019.2,A1,,0001000392,,,0000010042,,,
100,3000,0100001123,2025,002,50,S,H,,0000800000,523019.2,523019.2,A1,COM100,0001000392,,,,,,
100,3000,0100001124,2025,001,01,D,S,,0000010001,2147356.71,2147356.71,A1,,0001000393,,,0000010001,,,
100,3000,0100001124,2025,002,50,S,H,,0000800000,2147356.71,2147356.71,A1,COM100,0001000393,,,,,,
100,3000,0100001125,2025,001,01,D,S,,0000010039,790787.34,790787.34,A1,,0001000394,,,0000010039,,,
100,3000,0100001125,2025,002,50,S,H,,0000800000,790787.34,790787.34,A1,COM100,0001000394,,,,,,
100,3000,0100001126,2025,001,01,D,S,,0000010037,350553.2,350553.2,A1,,0001000395,,,0000010037,,,
100,3000,0100001126,2025,002,50,S,H,,0000800000,350553.2,350553.2,A1,COM100,0001000395,,,,,,
100,3000,0100001127,2025,001,01,D,S,,0000010000,1832365.8,1832365.8,A1,,0001000396,,,0000010000,,,
100,3000,0100001127,2025,002,50,S,H,,0000800000,1832365.8,1832365.8,A1,COM100,0001000396,,,,,,
100,3000,0100001128,2025,001,01,D,S,,0000010047,520691.2,520691.2,A1,,0001000397,,,0000010047,,,
100,3000,0100001128,2025,002,50,S,H,,0000800000,520691.2,520691.2,A1,COM100,0001000397,,,,,,
100,3000,0100001129,2025,001,01,D,S,,0000010002,2174963.49,2174963.49,A1,,0001000398,,,0000010002,,,
100,3000,0100001129,2025,002,50,S,H,,0000800000,2174963.49,2174963.49,A1,COM100,0001000398,,,,,,
100,3000,0100001130,2025,001,01,D,S,,0000010002,2527134.0,2527134.0,A1,,0001000399,,,0000010002,,,
100,3000,0100001130,2025,002,50,S,H,,0000800000,2527134.0,2527134.0,A1,COM100,0001000399,,,,,,
100,3000,0100001131,2025,001,01,D,S,,0000010014,750238.32,750238.32,A1,,0001000400,,,0000010014,,,
100,3000,0100001131,2025,002,50,S,H,,0000800000,750238.32,750238.32,A1,COM100,0001000400,,,,,,
100,3000,0100001132,2025,001,01,D,S,,0000010002,5697552.39,5697552.39,A1,,0001000401,,,0000010002,,,
100,3000,0100001132,2025,002,50,S,H,,0000800000,5697552.39,5697552.39,A1,COM100,0001000401,,,,,,
100,3000,0100001133,2025,001,01,D,S,,0000010002,2441796.93,2441796.93,A1,,0001000402,,,0000010002,,,
100,3000,0100001133,2025,002,50,S,H,,0000800000,2441796.93,2441796.93,A1,COM100,0001000402,,,,,,
100,3000,0100001134,2025,001,01,D,S,,0000010020,170491.29,170491.29,A1,,0001000403,,,0000010020,,,
100,3000,0100001134,2025,002,50,S,H,,0000800000,170491.29,170491.29,A1,COM100,0001000403,,,,,,
100,3000,0100001135,2025,001,01,D,S,,0000010042,208086.88,208086.88,A1,,0001000404,,,0000010042,,,
100,3000,0100001135,2025,002,50,S,H,,0000800000,208086.88,208086.88,A1,COM100,0001000404,,,,,,
100,3000,0100001136,2025,001,01,D,S,,0000010001,2655472.5,2655472.5,A1,,0001000405,,,0000010001,,,
100,3000,0100001136,2025,002,50,S,H,,0000800000,2655472.5,2655472.5,A1,COM100,0001000405,,,,,,
100,3000,0100001137,2025,001,01,D,S,,0000010001,2601644.76,2601644.76,A1,,0001000406,,,0000010001,,,
100,3000,0100001137,2025,002,50,S,H,,0000800000,2601644.76,2601644.76,A1,COM100,0001000406,,,,,,
100,3000,0100001138,2025,001,01,D,S,,0000010001,1741480.68,1741480.68,A1,,0001000407,,,0000010001,,,
100,3000,0100001138,2025,002,50,S,H,,0000800000,1741480.68,1741480.68,A1,COM100,0001000407,,,,,,
100,3000,0100001139,2025,001,01,D,S,,0000010002,3326861.07,3326861.07,A1,,0001000408,,,0000010002,,,
100,3000,0100001139,2025,002,50,S,H,,0000800000,3326861.07,3326861.07,A1,COM100,0001000408,,,,,,
100,3000,0100001140,2025,001,01,D,S,,0000010000,3943271.52,3943271.52,A1,,0001000409,,,0000010000,,,
100,3000,0100001140,2025,002,50,S,H,,0000800000,3943271.52,3943271.52,A1,COM100,0001000409,,,,,,
100,3000,0100001141,2025,001,01,D,S,,0000010001,1490767.68,1490767.68,A1,,0001000410,,,0000010001,,,
100,3000,0100001141,2025,002,50,S,H,,0000800000,1490767.68,1490767.68,A1,COM100,0001000410,,,,,,
100,3000,0100001142,2025,001,01,D,S,,0000010016,517366.85,517366.85,A1,,0001000411,,,0000010016,,,
100,3000,0100001142,2025,002,50,S,H,,0000800000,517366.85,517366.85,A1,COM100,0001000411,,,,,,
100,3000,0100001143,2025,001,01,D,S,,0000010048,1339221.75,1339221.75,A1,,0001000412,,,0000010048,,,
100,3000,0100001143,2025,002,50,S,H,,0000800000,1339221.75,1339221.75,A1,COM100,0001000412,,,,,,
100,3000,0100001144,2025,001,01,D,S,,0000010002,2469484.08,2469484.08,A1,,0001000413,,,0000010002,,,
100,3000,0100001144,2025,002,50,S,H,,0000800000,2469484.08,2469484.08,A1,COM100,0001000413,,,,,,
100,3000,0100001145,2025,001,01,D,S,,0000010001,512542.23,512542.23,A1,,0001000414,,,0000010001,,,
100,3000,0100001145,2025,002,50,S,H,,0000800000,512542.23,512542.23,A1,COM100,0001000414,,,,,,
100,3000,0100001146,2025,001,01,D,S,,0000010045,1880614.66,1880614.66,A1,,0001000415,,,0000010045,,,
100,3000,0100001146,2025,002,50,S,H,,0000800000,1880614.66,1880614.66,A1,COM100,0001000415,,,,,,
100,3000,0100001147,2025,001,01,D,S,,0000010010,860173.44,860173.44,A1,,0001000416,,,0000010010,,,
100,3000,0100001147,2025,002,50,S,H,,0000800000,860173.44,860173.44,A1,COM100,0001000416,,,,,,
100,3000,0100001148,2025,001,01,D,S,,0000010001,2178472.2,2178472.2,A1,,0001000417,,,0000010001,,,
100,3000,0100001148,2025,002,50,S,H,,0000800000,2178472.2,2178472.2,A1,COM100,0001000417,,,,,,
100,3000,0100001149,2025,001,01,D,S,,0000010000,560160.36,560160.36,A1,,0001000418,,,0000010000,,,
100,3000,0100001149,2025,002,50,S,H,,0000800000,560160.36,560160.36,A1,COM100,0001000418,,,,,,
100,3000,0100001150,2025,001,01,D,S,,0000010030,1588388.39,1588388.39,A1,,0001000419,,,0000010030,,,
100,3000,0100001150,2025,002,50,S,H,,0000800000,1588388.39,1588388.39,A1,COM100,0001000419,,,,,,
100,3000,0100001151,2025,001,01,D,S,,0000010009,382948.8,382948.8,A1,,0001000420,,,0000010009,,,
100,3000,0100001151,2025,002,50,S,H,,0000800000,382948.8,382948.8,A1,COM100,0001000420,,,,,,
100,3000,0100001152,2025,001,01,D,S,,0000010000,1339786.53,1339786.53,A1,,0001000421,,,0000010000,,,
100,3000,0100001152,2025,002,50,S,H,,0000800000,1339786.53,1339786.53,A1,COM100,0001000421,,,,,,
100,3000,0100001153,2025,001,01,D,S,,0000010000,4001307.84,4001307.84,A1,,0001000422,,,0000010000,,,
100,3000,0100001153,2025,002,50,S,H,,0000800000,4001307.84,4001307.84,A1,COM100,0001000422,,,,,,
100,3000,0100001154,2025,001,01,D,S,,0000010039,1495864.81,1495864.81,A1,,0001000423,,,0000010039,,,
100,3000,0100001154,2025,002,50,S,H,,0000800000,1495864.81,1495864.81,A1,COM100,0001000423,,,,,,
100,3000,0100001155,2025,001,01,D,S,,0000010008,734747.43,734747.43,A1,,0001000424,,,0000010008,,,
100,3000,0100001155,2025,002,50,S,H,,0000800000,734747.43,734747.43,A1,COM100,0001000424,,,,,,
100,3000,0100001156,2025,001,01,D,S,,0000010042,488094.75,488094.75,A1,,0001000425,,,0000010042,,,
100,3000,0100001156,2025,002,50,S,H,,0000800000,488094.75,488094.75,A1,COM100,0001000425,,,,,,
100,3000,0100001157,2025,001,01,D,S,,0000010000,564495.15,564495.15,A1,,0001000426,,,0000010000,,,
100,3000,0100001157,2025,002,50,S,H,,0000800000,564495.15,564495.15,A1,COM100,0001000426,,,,,,
100,3000,0100001158,2025,001,01,D,S,,0000010001,613383.75,613383.75,A1,,0001000427,,,0000010001,,,
100,3000,0100001158,2025,002,50,S,H,,0000800000,613383.75,613383.75,A1,COM100,0001000427,,,,,,
100,3000,0100001159,2025,001,01,D,S,,0000010000,2011932.66,2011932.66,A1,,0001000428,,,0000010000,,,
100,3000,0100001159,2025,002,50,S,H,,0000800000,2011932.66,2011932.66,A1,COM100,0001000428,,,,,,
100,3000,0100001160,2025,001,01,D,S,,0000010002,1224105.12,1224105.12,A1,,0001000429,,,0000010002,,,
100,3000,0100001160,2025,002,50,S,H,,0000800000,1224105.12,1224105.12,A1,COM100,0001000429,,,,,,
100,3000,0100001161,2025,001,01,D,S,,0000010002,524476.2,524476.2,A1,,0001000430,,,0000010002,,,
100,3000,0100001161,2025,002,50,S,H,,0000800000,524476.2,524476.2,A1,COM100,0001000430,,,,,,
100,3000,0100001162,2025,001,01,D,S,,0000010032,1365535.06,1365535.06,A1,,0001000431,,,0000010032,,,
100,3000,0100001162,2025,002,50,S,H,,0000800000,1365535.06,1365535.06,A1,COM100,0001000431,,,,,,
100,3000,0100001163,2025,001,01,D,S,,0000010046,510419.07,510419.07,A1,,0001000432,,,0000010046,,,
100,3000,0100001163,2025,002,50,S,H,,0000800000,510419.07,510419.07,A1,COM100,0001000432,,,,,,
100,3000,0100001164,2025,001,01,D,S,,0000010001,4911723.81,4911723.81,A1,,0001000433,,,0000010001,,,
100,3000,0100001164,2025,002,50,S,H,,0000800000,4911723.81,4911723.81,A1,COM100,0001000433,,,,,,
100,3000,0100001165,2025,001,01,D,S,,0000010002,3822974.1,3822974.1,A1,,0001000434,,,0000010002,,,
100,3000,0100001165,2025,002,50,S,H,,0000800000,3822974.1,3822974.1,A1,COM100,0001000434,,,,,,
100,3000,0100001166,2025,001,01,D,S,,0000010001,4132940.01,4132940.01,A1,,0001000435,,,0000010001,,,
100,3000,0100001166,2025,002,50,S,H,,0000800000,4132940.01,4132940.01,A1,COM100,0001000435,,,,,,
100,3000,0100001167,2025,001,01,D,S,,0000010000,791266.8,791266.8,A1,,0001000436,,,0000010000,,,
100,3000,0100001167,2025,002,50,S,H,,0000800000,791266.8,791266.8,A1,COM100,0001000436,,,,,,
100,3000,0100001168,2025,001,01,D,S,,0000010001,4656407.07,4656407.07,A1,,0001000437,,,0000010001,,,
100,3000,0100001168,2025,002,50,S,H,,0000800000,4656407.07,4656407.07,A1,COM100,0001000437,,,,,,
100,3000,0100001169,2025,001,01,D,S,,0000010001,5664948.78,5664948.78,A1,,0001000438,,,0000010001,,,
100,3000,0100001169,2025,002,50,S,H,,0000800000,5664948.78,5664948.78,A1,COM100,0001000438,,,,,,
100,3000,0100001170,2025,001,01,D,S,,0000010001,3298146.45,3298146.45,A1,,0001000439,,,0000010001,,,
100,3000,0100001170,2025,002,50,S,H,,0000800000,3298146.45,3298146.45,A1,COM100,0001000439,,,,,,
100,3000,0100001171,2025,001,01,D,S,,0000010019,1388013.51,1388013.51,A1,,0001000440,,,0000010019,,,
100,3000,0100001171,2025,002,50,S,H,,0000800000,1388013.51,1388013.51,A1,COM100,0001000440,,,,,,
100,3000,0100001172,2025,001,01,D,S,,0000010001,2938792.02,2938792.02,A1,,0001000441,,,0000010001,,,
100,3000,0100001172,2025,002,50,S,H,,0000800000,2938792.02,2938792.02,A1,COM100,0001000441,,,,,,
100,3000,0100001173,2025,001,01,D,S,,0000010000,3993573.99,3993573.99,A1,,0001000442,,,0000010000,,,
100,3000,0100001173,2025,002,50,S,H,,0000800000,3993573.99,3993573.99,A1,COM100,0001000442,,,,,,
100,3000,0100001174,2025,001,01,D,S,,0000010002,725901.0,725901.0,A1,,0001000443,,,0000010002,,,
100,3000,0100001174,2025,002,50,S,H,,0000800000,725901.0,725901.0,A1,COM100,0001000443,,,,,,
100,3000,0100001175,2025,001,01,D,S,,0000010001,2878391.67,2878391.67,A1,,0001000444,,,0000010001,,,
100,3000,0100001175,2025,002,50,S,H,,0000800000,2878391.67,2878391.67,A1,COM100,0001000444,,,,,,
100,3000,0100001176,2025,001,01,D,S,,0000010000,3264114.81,3264114.81,A1,,0001000445,,,0000010000,,,
100,3000,0100001176,2025,002,50,S,H,,0000800000,3264114.81,3264114.81,A1,COM100,0001000445,,,,,,
100,3000,0100001177,2025,001,01,D,S,,0000010002,1911859.2,1911859.2,A1,,0001000446,,,0000010002,,,
100,3000,0100001177,2025,002,50,S,H,,0000800000,1911859.2,1911859.2,A1,COM100,0001000446,,,,,,
100,3000,0100001178,2025,001,01,D,S,,0000010008,1842257.68,1842257.68,A1,,0001000447,,,0000010008,,,
100,3000,0100001178,2025,002,50,S,H,,0000800000,1842257.68,1842257.68,A1,COM100,0001000447,,,,,,
100,3000,0100001179,2025,001,01,D,S,,0000010010,1230044.03,1230044.03,A1,,0001000448,,,0000010010,,,
100,3000,0100001179,2025,002,50,S,H,,0000800000,1230044.03,1230044.03,A1,COM100,0001000448,,,,,,
100,3000,0100001180,2025,001,01,D,S,,0000010037,358967.24,358967.24,A1,,0001000449,,,0000010037,,,
100,3000,0100001180,2025,002,50,S,H,,0000800000,358967.24,358967.24,A1,COM100,0001000449,,,,,,
100,3000,0100001181,2025,001,01,D,S,,0000010030,566291.75,566291.75,A1,,0001000450,,,0000010030,,,
100,3000,0100001181,2025,002,50,S,H,,0000800000,566291.75,566291.75,A1,COM100,0001000450,,,,,,
100,3000,0100001182,2025,001,01,D,S,,0000010001,1351416.96,1351416.96,A1,,0001000451,,,0000010001,,,
100,3000,0100001182,2025,002,50,S,H,,0000800000,1351416.96,1351416.96,A1,COM100,0001000451,,,,,,
100,3000,0100001183,2025,001,01,D,S,,0000010024,596336.8,596336.8,A1,,0001000452,,,0000010024,,,
100,3000,0100001183,2025,002,50,S,H,,0000800000,596336.8,596336.8,A1,COM100,0001000452,,,,,,
100,3000,0100001184,2025,001,01,D,S,,0000010001,892704.96,892704.96,A1,,0001000453,,,0000010001,,,
100,3000,0100001184,2025,002,50,S,H,,0000800000,892704.96,892704.96,A1,COM100,0001000453,,,,,,
100,3000,0100001185,2025,001,01,D,S,,0000010002,2887783.98,2887783.98,A1,,0001000454,,,0000010002,,,
100,3000,0100001185,2025,002,50,S,H,,0000800000,2887783.98,2887783.98,A1,COM100,0001000454,,,,,,
100,3000,0100001186,2025,001,01,D,S,,0000010002,2784359.58,2784359.58,A1,,0001000455,,,0000010002,,,
100,3000,0100001186,2025,002,50,S,H,,0000800000,2784359.58,2784359.58,A1,COM100,0001000455,,,,,,
100,3000,0100001187,2025,001,01,D,S,,0000010000,4714579.92,4714579.92,A1,,0001000456,,,0000010000,,,
100,3000,0100001187,2025,002,50,S,H,,0000800000,4714579.92,4714579.92,A1,COM100,0001000456,,,,,,
100,3000,0100001188,2025,001,01,D,S,,0000010004,1296084.25,1296084.25,A1,,0001000457,,,0000010004,,,
100,3000,0100001188,2025,002,50,S,H,,0000800000,1296084.25,1296084.25,A1,COM100,0001000457,,,,,,
100,3000,0100001189,2025,001,01,D,S,,0000010002,2997299.52,2997299.52,A1,,0001000458,,,0000010002,,,
100,3000,0100001189,2025,002,50,S,H,,0000800000,2997299.52,2997299.52,A1,COM100,0001000458,,,,,,
100,3000,0100001190,2025,001,01,D,S,,0000010000,1826173.44,1826173.44,A1,,0001000459,,,0000010000,,,
100,3000,0100001190,2025,002,50,S,H,,0000800000,1826173.44,1826173.44,A1,COM100,0001000459,,,,,,
100,3000,0100001191,2025,001,01,D,S,,0000010001,1269822.3,1269822.3,A1,,0001000460,,,0000010001,,,
100,3000,0100001191,2025,002,50,S,H,,0000800000,1269822.3,1269822.3,A1,COM100,0001000460,,,,,,
100,3000,0100001192,2025,001,01,D,S,,0000010007,657907.08,657907.08,A1,,0001000461,,,0000010007,,,
100,3000,0100001192,2025,002,50,S,H,,0000800000,657907.08,657907.08,A1,COM100,0001000461,,,,,,
100,3000,0100001193,2025,001,01,D,S,,0000010001,4356694.08,4356694.08,A1,,0001000462,,,0000010001,,,
100,3000,0100001193,2025,002,50,S,H,,0000800000,4356694.08,4356694.08,A1,COM100,0001000462,,,,,,
100,3000,0100001194,2025,001,01,D,S,,0000010034,1140796.73,1140796.73,A1,,0001000463,,,0000010034,,,
100,3000,0100001194,2025,002,50,S,H,,0000800000,1140796.73,1140796.73,A1,COM100,0001000463,,,,,,
100,3000,0100001195,2025,001,01,D,S,,0000010002,3046356.51,3046356.51,A1,,0001000464,,,0000010002,,,
100,3000,0100001195,2025,002,50,S,H,,0000800000,3046356.51,3046356.51,A1,COM100,0001000464,,,,,,
100,3000,0100001196,2025,001,01,D,S,,0000010012,629184.4,629184.4,A1,,0001000465,,,0000010012,,,
100,3000,0100001196,2025,002,50,S,H,,0000800000,629184.4,629184.4,A1,COM100,0001000465,,,,,,
100,3000,0100001197,2025,001,01,D,S,,0000010002,4904042.52,4904042.52,A1,,0001000466,,,0000010002,,,
100,3000,0100001197,2025,002,50,S,H,,0000800000,4904042.52,4904042.52,A1,COM100,0001000466,,,,,,
100,3000,0100001198,2025,001,01,D,S,,0000010046,261548.4,261548.4,A1,,0001000467,,,0000010046,,,
100,3000,0100001198,2025,002,50,S,H,,0000800000,261548.4,261548.4,A1,COM100,0001000467,,,,,,
100,3000,0100001199,2025,001,01,D,S,,0000010000,3178542.6,3178542.6,A1,,0001000468,,,0000010000,,,
100,3000,0100001199,2025,002,50,S,H,,0000800000,3178542.6,3178542.6,A1,COM100,0001000468,,,,,,
100,3000,0100001200,2025,001,01,D,S,,0000010032,691983.84,691983.84,A1,,0001000469,,,0000010032,,,
100,3000,0100001200,2025,002,50,S,H,,0000800000,691983.84,691983.84,A1,COM100,0001000469,,,,,,
100,3000,0100001201,2025,001,01,D,S,,0000010001,790139.94,790139.94,A1,,0001000470,,,0000010001,,,
100,3000,0100001201,2025,002,50,S,H,,0000800000,790139.94,790139.94,A1,COM100,0001000470,,,,,,
100,3000,0100001202,2025,001,01,D,S,,0000010001,734107.59,734107.59,A1,,0001000471,,,0000010001,,,
100,3000,0100001202,2025,002,50,S,H,,0000800000,734107.59,734107.59,A1,COM100,0001000471,,,,,,
100,3000,0100001203,2025,001,01,D,S,,0000010019,1247434.23,1247434.23,A1,,0001000472,,,0000010019,,,
100,3000,0100001203,2025,002,50,S,H,,0000800000,1247434.23,1247434.23,A1,COM100,0001000472,,,,,,
100,3000,0100001204,2025,001,01,D,S,,0000010032,931569.81,931569.81,A1,,0001000473,,,0000010032,,,
100,3000,0100001204,2025,002,50,S,H,,0000800000,931569.81,931569.81,A1,COM100,0001000473,,,,,,
100,3000,0100001205,2025,001,01,D,S,,0000010009,507382.8,507382.8,A1,,0001000474,,,0000010009,,,
100,3000,0100001205,2025,002,50,S,H,,0000800000,507382.8,507382.8,A1,COM100,0001000474,,,,,,
100,3000,0100001206,2025,001,01,D,S,,0000010041,245834.24,245834.24,A1,,0001000475,,,0000010041,,,
100,3000,0100001206,2025,002,50,S,H,,0000800000,245834.24,245834.24,A1,COM100,0001000475,,,,,,
100,3000,0100001207,2025,001,01,D,S,,0000010001,3483942.99,3483942.99,A1,,0001000476,,,0000010001,,,
100,3000,0100001207,2025,002,50,S,H,,0000800000,3483942.99,3483942.99,A1,COM100,0001000476,,,,,,
100,3000,0100001208,2025,001,01,D,S,,0000010000,728838.81,728838.81,A1,,0001000477,,,0000010000,,,
100,3000,0100001208,2025,002,50,S,H,,0000800000,728838.81,728838.81,A1,COM100,0001000477,,,,,,
100,3000,0100001209,2025,001,01,D,S,,0000010035,784543.55,784543.55,A1,,0001000478,,,0000010035,,,
100,3000,0100001209,2025,002,50,S,H,,0000800000,784543.55,784543.55,A1,COM100,0001000478,,,,,,
100,3000,0100001210,2025,001,01,D,S,,0000010035,1700748.68,1700748.68,A1,,0001000479,,,0000010035,,,
100,3000,0100001210,2025,002,50,S,H,,0000800000,1700748.68,1700748.68,A1,COM100,0001000479,,,,,,
100,3000,0100001211,2025,001,01,D,S,,0000010000,1366119.0,1366119.0,A1,,0001000480,,,0000010000,,,
100,3000,0100001211,2025,002,50,S,H,,0000800000,1366119.0,1366119.0,A1,COM100,0001000480,,,,,,
100,3000,0100001212,2025,001,01,D,S,,0000010024,1700856.56,1700856.56,A1,,0001000481,,,0000010024,,,
100,3000,0100001212,2025,002,50,S,H,,0000800000,1700856.56,1700856.56,A1,COM100,0001000481,,,,,,
100,3000,0100001213,2025,001,01,D,S,,0000010041,1180961.94,1180961.94,A1,,0001000482,,,0000010041,,,
100,3000,0100001213,2025,002,50,S,H,,0000800000,1180961.94,1180961.94,A1,COM100,0001000482,,,,,,
100,3000,0100001214,2025,001,01,D,S,,0000010002,2201863.5,2201863.5,A1,,0001000483,,,0000010002,,,
100,3000,0100001214,2025,002,50,S,H,,0000800000,2201863.5,2201863.5,A1,COM100,0001000483,,,,,,
100,3000,0100001215,2025,001,01,D,S,,0000010000,1849211.1,1849211.1,A1,,0001000484,,,0000010000,,,
100,3000,0100001215,2025,002,50,S,H,,0000800000,1849211.1,1849211.1,A1,COM100,0001000484,,,,,,
100,3000,0100001216,2025,001,01,D,S,,0000010029,341810.95,341810.95,A1,,0001000485,,,0000010029,,,
100,3000,0100001216,2025,002,50,S,H,,0000800000,341810.95,341810.95,A1,COM100,0001000485,,,,,,
100,3000,0100001217,2025,001,01,D,S,,0000010000,2526236.97,2526236.97,A1,,0001000486,,,0000010000,,,
100,3000,0100001217,2025,002,50,S,H,,0000800000,2526236.97,2526236.97,A1,COM100,0001000486,,,,,,
100,3000,0100001218,2025,001,01,D,S,,0000010045,363699.92,363699.92,A1,,0001000487,,,0000010045,,,
100,3000,0100001218,2025,002,50,S,H,,0000800000,363699.92,363699.92,A1,COM100,0001000487,,,,,,
100,3000,0100001219,2025,001,01,D,S,,0000010002,3195932.46,3195932.46,A1,,0001000488,,,0000010002,,,
100,3000,0100001219,2025,002,50,S,H,,0000800000,3195932.46,3195932.46,A1,COM100,0001000488,,,,,,
100,3000,0100001220,2025,001,01,D,S,,0000010022,1046395.75,1046395.75,A1,,0001000489,,,0000010022,,,
100,3000,0100001220,2025,002,50,S,H,,0000800000,1046395.75,1046395.75,A1,COM100,0001000489,,,,,,
100,3000,0100001221,2025,001,01,D,S,,0000010000,3764426.7,3764426.7,A1,,0001000490,,,0000010000,,,
100,3000,0100001221,2025,002,50,S,H,,0000800000,3764426.7,3764426.7,A1,COM100,0001000490,,,,,,
100,3000,0100001222,2025,001,01,D,S,,0000010001,1047872.37,1047872.37,A1,,0001000491,,,0000010001,,,
100,3000,0100001222,2025,002,50,S,H,,0000800000,1047872.37,1047872.37,A1,COM100,0001000491,,,,,,
100,3000,0100001223,2025,001,01,D,S,,0000010001,2571279.84,2571279.84,A1,,0001000492,,,0000010001,,,
100,3000,0100001223,2025,002,50,S,H,,0000800000,2571279.84,2571279.84,A1,COM100,0001000492,,,,,,
100,3000,0100001224,2025,001,01,D,S,,0000010002,920484.0,920484.0,A1,,0001000493,,,0000010002,,,
100,3000,0100001224,2025,002,50,S,H,,0000800000,920484.0,920484.0,A1,COM100,0001000493,,,,,,
100,3000,0100001225,2025,001,01,D,S,,0000010002,1799419.8,1799419.8,A1,,0001000494,,,0000010002,,,
100,3000,0100001225,2025,002,50,S,H,,0000800000,1799419.8,1799419.8,A1,COM100,0001000494,,,,,,
100,3000,0100001226,2025,001,01,D,S,,0000010001,3497850.18,3497850.18,A1,,0001000495,,,0000010001,,,
100,3000,0100001226,2025,002,50,S,H,,0000800000,3497850.18,3497850.18,A1,COM100,0001000495,,,,,,
100,3000,0100001227,2025,001,01,D,S,,0000010001,4679642.52,4679642.52,A1,,0001000496,,,0000010001,,,
100,3000,0100001227,2025,002,50,S,H,,0000800000,4679642.52,4679642.52,A1,COM100,0001000496,,,,,,
100,3000,0100001228,2025,001,01,D,S,,0000010039,978878.37,978878.37,A1,,0001000497,,,0000010039,,,
100,3000,0100001228,2025,002,50,S,H,,0000800000,978878.37,978878.37,A1,COM100,0001000497,,,,,,
100,3000,0100001229,2025,001,01,D,S,,0000010017,638857.44,638857.44,A1,,0001000498,,,0000010017,,,
100,3000,0100001229,2025,002,50,S,H,,0000800000,638857.44,638857.44,A1,COM100,0001000498,,,,,,
100,3000,0100001230,2025,001,01,D,S,,0000010000,994647.51,994647.51,A1,,0001000499,,,0000010000,,,
100,3000,0100001230,2025,002,50,S,H,,0000800000,994647.51,994647.51,A1,COM100,0001000499,,,,,,
100,3000,0100001231,2025,001,01,D,S,,0000010002,2158080.96,2158080.96,A1,,0001000500,,,0000010002,,,
100,3000,0100001231,2025,002,50,S,H,,0000800000,2158080.96,2158080.96,A1,COM100,0001000500,,,,,,
100,3000,0100001232,2025,001,01,D,S,,0000010002,3066964.26,3066964.26,A1,,0001000501,,,0000010002,,,
100,3000,0100001232,2025,002,50,S,H,,0000800000,3066964.26,3066964.26,A1,COM100,0001000501,,,,,,
100,3000,0100001233,2025,001,01,D,S,,0000010000,966622.08,966622.08,A1,,0001000502,,,0000010000,,,
100,3000,0100001233,2025,002,50,S,H,,0000800000,966622.08,966622.08,A1,COM100,0001000502,,,,,,
100,3000,0100001234,2025,001,01,D,S,,0000010000,2987519.76,2987519.76,A1,,0001000503,,,0000010000,,,
100,3000,0100001234,2025,002,50,S,H,,0000800000,2987519.76,2987519.76,A1,COM100,0001000503,,,,,,
100,3000,0100001235,2025,001,01,D,S,,0000010002,466758.6,466758.6,A1,,0001000504,,,0000010002,,,
100,3000,0100001235,2025,002,50,S,H,,0000800000,466758.6,466758.6,A1,COM100,0001000504,,,,,,
100,3000,0100001236,2025,001,01,D,S,,0000010000,1190037.66,1190037.66,A1,,0001000505,,,0000010000,,,
100,3000,0100001236,2025,002,50,S,H,,0000800000,1190037.66,1190037.66,A1,COM100,0001000505,,,,,,
100,3000,0100001237,2025,001,01,D,S,,0000010002,863816.94,863816.94,A1,,0001000506,,,0000010002,,,
100,3000,0100001237,2025,002,50,S,H,,0000800000,863816.94,863816.94,A1,COM100,0001000506,,,,,,
100,3000,0100001238,2025,001,01,D,S,,0000010000,2800255.41,2800255.41,A1,,0001000507,,,0000010000,,,
100,3000,0100001238,2025,002,50,S,H,,0000800000,2800255.41,2800255.41,A1,COM100,0001000507,,,,,,
100,3000,0100001239,2025,001,01,D,S,,0000010049,1217598.96,1217598.96,A1,,0001000508,,,0000010049,,,
100,3000,0100001239,2025,002,50,S,H,,0000800000,1217598.96,1217598.96,A1,COM100,0001000508,,,,,,
100,3000,0100001240,2025,001,01,D,S,,0000010000,1077816.6,1077816.6,A1,,0001000509,,,0000010000,,,
100,3000,0100001240,2025,002,50,S,H,,0000800000,1077816.6,1077816.6,A1,COM100,0001000509,,,,,,
100,3000,0100001241,2025,001,01,D,S,,0000010001,4701395.04,4701395.04,A1,,0001000510,,,0000010001,,,
100,3000,0100001241,2025,002,50,S,H,,0000800000,4701395.04,4701395.04,A1,COM100,0001000510,,,,,,
100,3000,0100001242,2025,001,01,D,S,,0000010000,1455759.9,1455759.9,A1,,0001000511,,,0000010000,,,
100,3000,0100001242,2025,002,50,S,H,,0000800000,1455759.9,1455759.9,A1,COM100,0001000511,,,,,,
100,3000,0100001243,2025,001,01,D,S,,0000010002,1765173.6,1765173.6,A1,,0001000512,,,0000010002,,,
100,3000,0100001243,2025,002,50,S,H,,0000800000,1765173.6,1765173.6,A1,COM100,0001000512,,,,,,
100,3000,0100001244,2025,001,01,D,S,,0000010048,548913.78,548913.78,A1,,0001000513,,,0000010048,,,
100,3000,0100001244,2025,002,50,S,H,,0000800000,548913.78,548913.78,A1,COM100,0001000513,,,,,,
