MANDT,EBELN,BUKRS,BSTYP,BSART,LIFNR,AEDAT,WAERS
100,4500001493,1000,F,NB,50127,2024-09-28,USD
100,4500001494,1000,F,NB,50010,2024-09-28,USD
100,4500001495,1000,F,NB,50214,2024-09-28,USD
100,4500001496,2000,F,NB,50091,2024-09-28,USD
100,4500001497,1000,F,NB,50098,2024-09-29,USD
100,4500001498,2000,F,NB,50227,2024-09-29,USD
100,4500001499,1000,F,NB,50266,2024-09-29,USD
100,4500001500,2000,F,NB,50278,2024-09-29,USD
100,4500001501,1000,F,NB,50276,2024-09-29,USD
100,4500001502,1000,F,NB,50010,2024-09-30,USD
100,4500001503,2000,F,NB,50010,2024-09-30,USD
100,4500001504,2000,F,NB,50010,2024-09-30,USD
100,4500001505,2000,F,NB,50180,2024-09-30,USD
100,4500001506,1000,F,NB,50264,2024-09-30,USD
100,4500001507,1000,F,NB,50052,2024-09-30,USD
100,4500001508,2000,F,NB,50048,2024-10-01,USD
100,4500001509,1000,F,NB,50103,2024-10-01,USD
100,4500001510,2000,F,NB,50010,2024-10-01,USD
100,4500001511,1000,F,NB,50189,2024-10-01,USD
100,4500001512,1000,F,NB,50004,2024-10-01,USD
100,4500001513,1000,F,NB,50218,2024-10-02,USD
100,4500001514,1000,F,NB,50222,2024-10-02,USD
100,4500001515,1000,F,NB,50010,2024-10-02,USD
100,4500001516,2000,F,NB,50010,2024-10-02,USD
100,4500001517,1000,F,NB,50145,2024-10-02,USD
100,4500001518,1000,F,NB,50010,2024-10-03,USD
100,4500001519,2000,F,NB,50129,2024-10-03,USD
100,4500001520,2000,F,NB,50208,2024-10-03,USD
100,4500001521,1000,F,NB,50058,2024-10-04,USD
100,4500001522,1000,F,NB,50010,2024-10-04,USD
100,4500001523,1000,F,NB,50010,2024-10-04,USD
100,4500001524,1000,F,NB,50010,2024-10-05,USD
100,4500001525,2000,F,NB,50131,2024-10-05,USD
100,4500001526,1000,F,NB,50053,2024-10-06,USD
100,4500001527,2000,F,NB,50183,2024-10-06,USD
100,4500001528,2000,F,NB,50088,2024-10-06,USD
100,4500001529,1000,F,NB,50099,2024-10-06,USD
100,4500001530,2000,F,NB,50047,2024-10-07,USD
100,4500001531,2000,F,NB,50010,2024-10-07,USD
100,4500001532,1000,F,NB,50072,2024-10-07,USD
100,4500001533,2000,F,NB,50018,2024-10-07,USD
100,4500001534,2000,F,NB,50188,2024-10-08,USD
100,4500001535,1000,F,NB,50010,2024-10-08,USD
100,4500001536,2000,F,NB,50263,2024-10-08,USD
100,4500001537,1000,F,NB,50180,2024-10-08,USD
100,4500001538,1000,F,NB,50228,2024-10-09,USD
100,4500001539,1000,F,NB,50010,2024-10-09,USD
100,4500001540,2000,F,NB,50010,2024-10-09,USD
100,4500001541,1000,F,NB,50194,2024-10-10,USD
100,4500001542,1000,F,NB,50179,2024-10-10,USD
100,4500001543,1000,F,NB,50010,2024-10-10,USD
100,4500001544,2000,F,NB,50160,2024-10-10,USD
100,4500001545,2000,F,NB,50010,2024-10-11,USD
100,4500001546,2000,F,NB,50261,2024-10-11,USD
100,4500001547,2000,F,NB,50223,2024-10-11,USD
100,4500001548,2000,F,NB,50010,2024-10-12,USD
100,4500001549,1000,F,NB,50103,2024-10-12,USD
100,4500001550,1000,F,NB,50010,2024-10-13,USD
100,4500001551,2000,F,NB,50058,2024-10-13,USD
100,4500001552,2000,F,NB,50010,2024-10-13,USD
100,4500001553,1000,F,NB,50257,2024-10-14,USD
100,4500001554,2000,F,NB,50010,2024-10-14,USD
100,4500001555,2000,F,NB,50010,2024-10-15,USD
100,4500001556,2000,F,NB,50194,2024-10-15,USD
100,4500001557,2000,F,NB,50010,2024-10-16,USD
100,4500001558,2000,F,NB,50120,2024-10-16,USD
100,4500001559,2000,F,NB,50010,2024-10-16,USD
100,4500001560,2000,F,NB,50023,2024-10-16,USD
100,4500001561,2000,F,NB,50247,2024-10-17,USD
100,4500001562,1000,F,NB,50010,2024-10-17,USD
100,4500001563,1000,F,NB,50295,2024-10-17,USD
100,4500001564,2000,F,NB,50196,2024-10-17,USD
100,4500001565,1000,F,NB,50087,2024-10-17,USD
100,4500001566,1000,F,NB,50298,2024-10-17,USD
100,4500001567,2000,F,NB,50048,2024-10-18,USD
100,4500001568,2000,F,NB,50010,2024-10-18,USD
100,4500001569,1000,F,NB,50085,2024-10-18,USD
100,4500001570,2000,F,NB,50010,2024-10-18,USD
100,4500001571,1000,F,NB,50175,2024-10-19,USD
100,4500001572,2000,F,NB,50034,2024-10-19,USD
100,4500001573,1000,F,NB,50202,2024-10-19,USD
100,4500001574,2000,F,NB,50096,2024-10-20,USD
100,4500001575,1000,F,NB,50231,2024-10-20,USD
100,4500001576,1000,F,NB,50005,2024-10-20,USD
100,4500001577,1000,F,NB,50268,2024-10-20,USD
100,4500001578,2000,F,NB,50010,2024-10-20,USD
100,4500001579,2000,F,NB,50010,2024-10-21,USD
100,4500001580,1000,F,NB,50028,2024-10-21,USD
100,4500001581,2000,F,NB,50136,2024-10-21,USD
100,4500001582,1000,F,NB,50195,2024-10-21,USD
100,4500001583,1000,F,NB,50277,2024-10-21,USD
100,4500001584,1000,F,NB,50010,2024-10-21,USD
100,4500001585,2000,F,NB,50010,2024-10-22,USD
100,4500001586,2000,F,NB,50245,2024-10-22,USD
100,4500001587,2000,F,NB,50010,2024-10-22,USD
100,4500001588,1000,F,NB,50010,2024-10-22,USD
100,4500001589,2000,F,NB,50222,2024-10-22,USD
100,4500001590,1000,F,NB,50010,2024-10-22,USD
100,4500001591,2000,F,NB,50133,2024-10-23,USD
100,4500001592,2000,F,NB,50010,2024-10-23,USD
100,4500001593,2000,F,NB,50010,2024-10-23,USD
100,4500001594,1000,F,NB,50222,2024-10-23,USD
100,4500001595,2000,F,NB,50063,2024-10-23,USD
100,4500001596,2000,F,NB,50024,2024-10-24,USD
100,4500001597,2000,F,NB,50010,2024-10-24,USD
100,4500001598,1000,F,NB,50010,2024-10-24,USD
100,4500001599,2000,F,NB,50045,2024-10-24,USD
100,4500001600,2000,F,NB,50010,2024-10-25,USD
100,4500001601,2000,F,NB,50010,2024-10-25,USD
100,4500001602,1000,F,NB,50010,2024-10-25,USD
100,4500001603,1000,F,NB,50010,2024-10-25,USD
100,4500001604,1000,F,NB,50190,2024-10-25,USD
100,4500001605,1000,F,NB,50010,2024-10-25,USD
100,4500001606,2000,F,NB,50041,2024-10-26,USD
100,4500001607,1000,F,NB,50229,2024-10-26,USD
100,4500001608,2000,F,NB,50143,2024-10-26,USD
100,4500001609,1000,F,NB,50175,2024-10-26,USD
100,4500001610,1000,F,NB,50095,2024-10-26,USD
100,4500001611,2000,F,NB,50010,2024-10-26,USD
100,4500001612,2000,F,NB,50065,2024-10-27,USD
100,4500001613,1000,F,NB,50010,2024-10-27,USD
100,4500001614,1000,F,NB,50208,2024-10-27,USD
100,4500001615,2000,F,NB,50010,2024-10-27,USD
100,4500001616,2000,F,NB,50167,2024-10-27,USD
100,4500001617,2000,F,NB,50123,2024-10-28,USD
100,4500001618,1000,F,NB,50079,2024-10-28,USD
100,4500001619,1000,F,NB,50164,2024-10-28,USD
100,4500001620,1000,F,NB,50051,2024-10-28,USD
100,4500001621,2000,F,NB,50160,2024-10-28,USD
100,4500001622,1000,F,NB,50094,2024-10-28,USD
100,4500001623,1000,F,NB,50010,2024-10-29,USD
100,4500001624,1000,F,NB,50195,2024-10-29,USD
100,4500001625,2000,F,NB,50067,2024-10-29,USD
100,4500001626,1000,F,NB,50010,2024-10-29,USD
100,4500001627,2000,F,NB,50010,2024-10-29,USD
100,4500001628,1000,F,NB,50264,2024-10-29,USD
100,4500001629,1000,F,NB,50004,2024-10-30,USD
100,4500001630,1000,F,NB,50106,2024-10-30,USD
100,4500001631,2000,F,NB,50064,2024-10-31,USD
100,4500001632,2000,F,NB,50076,2024-10-31,USD
100,4500001633,2000,F,NB,50294,2024-11-01,USD
100,4500001634,2000,F,NB,50010,2024-11-01,USD
100,4500001635,1000,F,NB,50252,2024-11-01,USD
100,4500001636,2000,F,NB,50218,2024-11-01,USD
100,4500001637,2000,F,NB,50025,2024-11-02,USD
100,4500001638,1000,F,NB,50100,2024-11-02,USD
100,4500001639,2000,F,NB,50248,2024-11-02,USD
100,4500001640,1000,F,NB,50010,2024-11-02,USD
100,4500001641,1000,F,NB,50024,2024-11-02,USD
100,4500001642,2000,F,NB,50078,2024-11-02,USD
100,4500001643,1000,F,NB,50191,2024-11-03,USD
100,4500001644,1000,F,NB,50219,2024-11-03,USD
100,4500001645,2000,F,NB,50010,2024-11-04,USD
100,4500001646,1000,F,NB,50134,2024-11-04,USD
100,4500001647,1000,F,NB,50122,2024-11-05,USD
100,4500001648,1000,F,NB,50128,2024-11-05,USD
100,4500001649,2000,F,NB,50015,2024-11-06,USD
100,4500001650,2000,F,NB,50138,2024-11-06,USD
100,4500001651,2000,F,NB,50010,2024-11-06,USD
100,4500001652,1000,F,NB,50299,2024-11-06,USD
100,4500001653,1000,F,NB,50232,2024-11-06,USD
100,4500001654,2000,F,NB,50011,2024-11-07,USD
100,4500001655,1000,F,NB,50223,2024-11-07,USD
100,4500001656,2000,F,NB,50156,2024-11-08,USD
100,4500001657,2000,F,NB,50010,2024-11-08,USD
100,4500001658,2000,F,NB,50010,2024-11-08,USD
100,4500001659,2000,F,NB,50010,2024-11-09,USD
100,4500001660,2000,F,NB,50033,2024-11-09,USD
100,4500001661,1000,F,NB,50010,2024-11-09,USD
100,4500001662,2000,F,NB,50010,2024-11-09,USD
100,4500001663,1000,F,NB,50128,2024-11-09,USD
100,4500001664,2000,F,NB,50236,2024-11-10,USD
100,4500001665,1000,F,NB,50001,2024-11-10,USD
100,4500001666,2000,F,NB,50141,2024-11-10,USD
100,4500001667,1000,F,NB,50152,2024-11-10,USD
100,4500001668,2000,F,NB,50245,2024-11-10,USD
100,4500001669,2000,F,NB,50010,2024-11-11,USD
100,4500001670,2000,F,NB,50010,2024-11-11,USD
100,4500001671,2000,F,NB,50010,2024-11-11,USD
100,4500001672,2000,F,NB,50010,2024-11-11,USD
100,4500001673,2000,F,NB,50153,2024-11-12,USD
100,4500001674,2000,F,NB,50010,2024-11-12,USD
100,4500001675,2000,F,NB,50137,2024-11-12,USD
100,4500001676,2000,F,NB,50194,2024-11-12,USD
100,4500001677,1000,F,NB,50010,2024-11-12,USD
100,4500001678,2000,F,NB,50010,2024-11-13,USD
100,4500001679,1000,F,NB,50010,2024-11-13,USD
100,4500001680,1000,F,NB,50010,2024-11-13,USD
100,4500001681,2000,F,NB,50010,2024-11-14,USD
100,4500001682,2000,F,NB,50010,2024-11-14,USD
100,4500001683,2000,F,NB,50106,2024-11-14,USD
100,4500001684,2000,F,NB,50010,2024-11-14,USD
100,4500001685,2000,F,NB,50010,2024-11-14,USD
100,4500001686,2000,F,NB,50010,2024-11-14,USD
100,4500001687,1000,F,NB,50010,2024-11-15,USD
100,4500001688,2000,F,NB,50238,2024-11-15,USD
100,4500001689,2000,F,NB,50010,2024-11-15,USD
100,4500001690,1000,F,NB,50235,2024-11-16,USD
100,4500001691,2000,F,NB,50247,2024-11-16,USD
100,4500001692,1000,F,NB,50180,2024-11-16,USD
100,4500001693,1000,F,NB,50299,2024-11-16,USD
100,4500001694,1000,F,NB,50108,2024-11-16,USD
100,4500001695,2000,F,NB,50298,2024-11-16,USD
100,4500001696,1000,F,NB,50181,2024-11-17,USD
100,4500001697,1000,F,NB,50010,2024-11-17,USD
100,4500001698,2000,F,NB,50010,2024-11-18,USD
100,4500001699,1000,F,NB,50010,2024-11-18,USD
100,4500001700,1000,F,NB,50252,2024-11-19,USD
100,4500001701,2000,F,NB,50115,2024-11-19,USD
100,4500001702,1000,F,NB,50093,2024-11-19,USD
100,4500001703,2000,F,NB,50010,2024-11-20,USD
100,4500001704,2000,F,NB,50187,2024-11-20,USD
100,4500001705,2000,F,NB,50178,2024-11-21,USD
100,4500001706,1000,F,NB,50010,2024-11-21,USD
100,4500001707,2000,F,NB,50010,2024-11-21,USD
100,4500001708,2000,F,NB,50010,2024-11-22,USD
100,4500001709,1000,F,NB,50010,2024-11-22,USD
100,4500001710,2000,F,NB,50023,2024-11-23,USD
100,4500001711,2000,F,NB,50268,2024-11-23,USD
100,4500001712,1000,F,NB,50283,2024-11-23,USD
100,4500001713,2000,F,NB,50010,2024-11-23,USD
100,4500001714,1000,F,NB,50113,2024-11-23,USD
100,4500001715,2000,F,NB,50010,2024-11-23,USD
100,4500001716,1000,F,NB,50224,2024-11-24,USD
100,4500001717,2000,F,NB,50010,2024-11-24,USD
100,4500001718,1000,F,NB,50010,2024-11-24,USD
100,4500001719,1000,F,NB,50253,2024-11-25,USD
100,4500001720,1000,F,NB,50030,2024-11-25,USD
100,4500001721,2000,F,NB,50010,2024-11-25,USD
100,4500001722,2000,F,NB,50211,2024-11-25,USD
100,4500001723,2000,F,NB,50028,2024-11-25,USD
100,4500001724,1000,F,NB,50146,2024-11-25,USD
100,4500001725,1000,F,NB,50283,2024-11-26,USD
100,4500001726,1000,F,NB,50165,2024-11-26,USD
100,4500001727,2000,F,NB,50010,2024-11-26,USD
100,4500001728,1000,F,NB,50297,2024-11-27,USD
100,4500001729,2000,F,NB,50209,2024-11-27,USD
100,4500001730,2000,F,NB,50257,2024-11-28,USD
100,4500001731,2000,F,NB,50035,2024-11-28,USD
100,4500001732,2000,F,NB,50010,2024-11-28,USD
100,4500001733,1000,F,NB,50230,2024-11-28,USD
100,4500001734,1000,F,NB,50207,2024-11-29,USD
100,4500001735,1000,F,NB,50010,2024-11-29,USD
100,4500001736,2000,F,NB,50010,2024-11-30,USD
100,4500001737,2000,F,NB,50010,2024-11-30,USD
100,4500001738,1000,F,NB,50155,2024-12-01,USD
100,4500001739,1000,F,NB,50078,2024-12-01,USD
100,4500001740,2000,F,NB,50017,2024-12-01,USD
100,4500001741,2000,F,NB,50010,2024-12-01,USD
100,4500001742,1000,F,NB,50189,2024-12-01,USD
100,4500001743,1000,F,NB,50238,2024-12-02,USD
100,4500001744,1000,F,NB,50010,2024-12-02,USD
100,4500001745,1000,F,NB,50041,2024-12-02,USD
100,4500001746,2000,F,NB,50216,2024-12-02,USD
100,4500001747,1000,F,NB,50198,2024-12-03,USD
100,4500001748,1000,F,NB,50008,2024-12-03,USD
100,4500001749,1000,F,NB,50010,2024-12-03,USD
100,4500001750,2000,F,NB,50233,2024-12-03,USD
100,4500001751,1000,F,NB,50010,2024-12-03,USD
100,4500001752,2000,F,NB,50237,2024-12-03,USD
100,4500001753,2000,F,NB,50220,2024-12-04,USD
100,4500001754,2000,F,NB,50010,2024-12-04,USD
100,4500001755,1000,F,NB,50275,2024-12-04,USD
100,4500001756,1000,F,NB,50147,2024-12-05,USD
100,4500001757,2000,F,NB,50087,2024-12-05,USD
100,4500001758,1000,F,NB,50113,2024-12-06,USD
100,4500001759,1000,F,NB,50010,2024-12-06,USD
100,4500001760,1000,F,NB,50010,2024-12-06,USD
100,4500001761,1000,F,NB,50010,2024-12-06,USD
100,4500001762,1000,F,NB,50010,2024-12-06,USD
100,4500001763,1000,F,NB,50000,2024-12-06,USD
100,4500001764,2000,F,NB,50074,2024-12-07,USD
100,4500001765,1000,F,NB,50239,2024-12-07,USD
100,4500001766,2000,F,NB,50010,2024-12-07,USD
100,4500001767,2000,F,NB,50010,2024-12-07,USD
100,4500001768,1000,F,NB,50132,2024-12-07,USD
100,4500001769,2000,F,NB,50290,2024-12-07,USD
100,4500001770,2000,F,NB,50169,2024-12-08,USD
100,4500001771,1000,F,NB,50010,2024-12-08,USD
100,4500001772,1000,F,NB,50182,2024-12-08,USD
100,4500001773,2000,F,NB,50010,2024-12-09,USD
100,4500001774,1000,F,NB,50010,2024-12-09,USD
100,4500001775,1000,F,NB,50010,2024-12-09,USD
100,4500001776,1000,F,NB,50019,2024-12-09,USD
100,4500001777,2000,F,NB,50274,2024-12-10,USD
100,4500001778,1000,F,NB,50295,2024-12-10,USD
100,4500001779,2000,F,NB,50165,2024-12-10,USD
100,4500001780,2000,F,NB,50135,2024-12-10,USD
100,4500001781,1000,F,NB,50138,2024-12-11,USD
100,4500001782,2000,F,NB,50267,2024-12-11,USD
100,4500001783,2000,F,NB,50028,2024-12-11,USD
100,4500001784,2000,F,NB,50027,2024-12-11,USD
100,4500001785,1000,F,NB,50010,2024-12-12,USD
100,4500001786,2000,F,NB,50010,2024-12-12,USD
100,4500001787,2000,F,NB,50010,2024-12-12,USD
100,4500001788,2000,F,NB,50036,2024-12-12,USD
100,4500001789,1000,F,NB,50010,2024-12-12,USD
100,4500001790,2000,F,NB,50219,2024-12-13,USD
100,4500001791,1000,F,NB,50010,2024-12-13,USD
100,4500001792,2000,F,NB,50001,2024-12-13,USD
100,4500001793,2000,F,NB,50024,2024-12-14,USD
100,4500001794,2000,F,NB,50010,2024-12-14,USD
100,4500001795,1000,F,NB,50010,2024-12-14,USD
100,4500001796,2000,F,NB,50010,2024-12-15,USD
100,4500001797,2000,F,NB,50010,2024-12-15,USD
100,4500001798,2000,F,NB,50220,2024-12-16,USD
100,4500001799,2000,F,NB,50224,2024-12-16,USD
100,4500001800,1000,F,NB,50134,2024-12-16,USD
100,4500001801,2000,F,NB,50010,2024-12-16,USD
100,4500001802,1000,F,NB,50123,2024-12-16,USD
100,4500001803,1000,F,NB,50008,2024-12-16,USD
100,4500001804,1000,F,NB,50031,2024-12-17,USD
100,4500001805,1000,F,NB,50010,2024-12-17,USD
100,4500001806,2000,F,NB,50134,2024-12-17,USD
100,4500001807,1000,F,NB,50145,2024-12-17,USD
100,4500001808,1000,F,NB,50010,2024-12-18,USD
100,4500001809,2000,F,NB,50154,2024-12-18,USD
100,4500001810,1000,F,NB,50010,2024-12-18,USD
100,4500001811,1000,F,NB,50043,2024-12-18,USD
100,4500001812,1000,F,NB,50245,2024-12-18,USD
100,4500001813,2000,F,NB,50134,2024-12-18,USD
100,4500001814,1000,F,NB,50087,2024-12-19,USD
100,4500001815,2000,F,NB,50072,2024-12-19,USD
100,4500001816,2000,F,NB,50109,2024-12-19,USD
100,4500001817,1000,F,NB,50288,2024-12-19,USD
100,4500001818,2000,F,NB,50265,2024-12-19,USD
100,4500001819,1000,F,NB,50045,2024-12-19,USD
100,4500001820,1000,F,NB,50010,2024-12-20,USD
100,4500001821,1000,F,NB,50010,2024-12-20,USD
100,4500001822,1000,F,NB,50227,2024-12-20,USD
100,4500001823,2000,F,NB,50230,2024-12-20,USD
100,4500001824,2000,F,NB,50184,2024-12-20,USD
100,4500001825,1000,F,NB,50145,2024-12-21,USD
100,4500001826,2000,F,NB,50010,2024-12-21,USD
100,4500001827,2000,F,NB,50250,2024-12-22,USD
100,4500001828,1000,F,NB,50247,2024-12-22,USD
100,4500001829,1000,F,NB,50010,2024-12-22,USD
100,4500001830,1000,F,NB,50125,2024-12-23,USD
100,4500001831,1000,F,NB,50010,2024-12-23,USD
100,4500001832,1000,F,NB,50116,2024-12-24,USD
100,4500001833,1000,F,NB,50010,2024-12-24,USD
100,4500001834,1000,F,NB,50208,2024-12-24,USD
100,4500001835,1000,F,NB,50181,2024-12-24,USD
100,4500001836,1000,F,NB,50190,2024-12-25,USD
100,4500001837,1000,F,NB,50197,2024-12-25,USD
100,4500001838,1000,F,NB,50080,2024-12-25,USD
100,4500001839,1000,F,NB,50010,2024-12-25,USD
100,4500001840,2000,F,NB,50265,2024-12-25,USD
100,4500001841,1000,F,NB,50010,2024-12-26,USD
100,4500001842,1000,F,NB,50192,2024-12-26,USD
100,4500001843,1000,F,NB,50010,2024-12-27,USD
100,4500001844,1000,F,NB,50119,2024-12-27,USD
100,4500001845,2000,F,NB,50010,2024-12-27,USD
100,4500001846,2000,F,NB,50270,2024-12-27,USD
100,4500001847,1000,F,NB,50022,2024-12-28,USD
100,4500001848,1000,F,NB,50010,2024-12-28,USD
100,4500001849,2000,F,NB,50010,2024-12-28,USD
100,4500001850,2000,F,NB,50010,2024-12-28,USD
100,4500001851,2000,F,NB,50048,2024-12-28,USD
100,4500001852,1000,F,NB,50054,2024-12-29,USD
100,4500001853,1000,F,NB,50030,2024-12-29,USD
100,4500001854,1000,F,NB,50067,2024-12-29,USD
100,4500001855,2000,F,NB,50260,2024-12-29,USD
100,4500001856,1000,F,NB,50010,2024-12-30,USD
100,4500001857,2000,F,NB,50199,2024-12-30,USD
100,4500001858,2000,F,NB,50146,2024-12-30,USD
100,4500001859,1000,F,NB,50198,2024-12-30,USD
100,4500001860,1000,F,NB,50276,2024-12-30,USD
100,4500001861,2000,F,NB,50063,2024-12-30,USD
100,4500001862,1000,F,NB,50141,2024-12-31,USD
100,4500001863,2000,F,NB,50135,2024-12-31,USD
100,4500001864,2000,F,NB,50010,2024-12-31,USD
100,4500001865,2000,F,NB,50289,2024-12-31,USD
100,4500001866,2000,F,NB,50284,2025-01-01,USD
100,4500001867,2000,F,NB,50151,2025-01-01,USD
100,4500001868,1000,F,NB,50198,2025-01-01,USD
100,4500001869,2000,F,NB,50112,2025-01-02,USD
100,4500001870,1000,F,NB,50095,2025-01-02,USD
100,4500001871,1000,F,NB,50060,2025-01-02,USD
100,4500001872,2000,F,NB,50130,2025-01-02,USD
100,4500001873,2000,F,NB,50180,2025-01-02,USD
100,4500001874,2000,F,NB,50129,2025-01-03,USD
100,4500001875,2000,F,NB,50185,2025-01-03,USD
100,4500001876,2000,F,NB,50099,2025-01-03,USD
100,4500001877,2000,F,NB,50128,2025-01-04,USD
100,4500001878,2000,F,NB,50232,2025-01-04,USD
100,4500001879,2000,F,NB,50242,2025-01-05,USD
100,4500001880,1000,F,NB,50210,2025-01-05,USD
100,4500001881,2000,F,NB,50135,2025-01-05,USD
100,4500001882,1000,F,NB,50178,2025-01-05,USD
100,4500001883,2000,F,NB,50012,2025-01-05,USD
100,4500001884,2000,F,NB,50161,2025-01-05,USD
100,4500001885,1000,F,NB,50111,2025-01-06,USD
100,4500001886,2000,F,NB,50075,2025-01-06,USD
100,4500001887,2000,F,NB,50014,2025-01-07,USD
100,4500001888,1000,F,NB,50093,2025-01-07,USD
100,4500001889,2000,F,NB,50236,2025-01-07,USD
100,4500001890,2000,F,NB,50125,2025-01-08,USD
100,4500001891,2000,F,NB,50133,2025-01-08,USD
100,4500001892,1000,F,NB,50236,2025-01-08,USD
100,4500001893,1000,F,NB,50105,2025-01-08,USD
100,4500001894,2000,F,NB,50100,2025-01-08,USD
100,4500001895,2000,F,NB,50152,2025-01-09,USD
100,4500001896,1000,F,NB,50138,2025-01-09,USD
100,4500001897,2000,F,NB,50252,2025-01-10,USD
100,4500001898,1000,F,NB,50147,2025-01-10,USD
100,4500001899,2000,F,NB,50186,2025-01-10,USD
100,4500001900,2000,F,NB,50218,2025-01-10,USD
100,4500001901,1000,F,NB,50168,2025-01-10,USD
100,4500001902,2000,F,NB,50026,2025-01-11,USD
100,4500001903,2000,F,NB,50298,2025-01-11,USD
100,4500001904,1000,F,NB,50120,2025-01-12,USD
100,4500001905,2000,F,NB,50221,2025-01-12,USD
100,4500001906,2000,F,NB,50149,2025-01-12,USD
100,4500001907,2000,F,NB,50070,2025-01-13,USD
100,4500001908,1000,F,NB,50198,2025-01-13,USD
100,4500001909,2000,F,NB,50253,2025-01-13,USD
100,4500001910,2000,F,NB,50204,2025-01-13,USD
100,4500001911,2000,F,NB,50245,2025-01-13,USD
100,4500001912,1000,F,NB,50041,2025-01-14,USD
100,4500001913,2000,F,NB,50010,2025-01-14,USD
100,4500001914,1000,F,NB,50162,2025-01-14,USD
100,4500001915,1000,F,NB,50113,2025-01-15,USD
100,4500001916,1000,F,NB,50128,2025-01-15,USD
100,4500001917,1000,F,NB,50155,2025-01-16,USD
100,4500001918,2000,F,NB,50278,2025-01-16,USD
100,4500001919,1000,F,NB,50145,2025-01-16,USD
100,4500001920,1000,F,NB,50252,2025-01-17,USD
100,4500001921,2000,F,NB,50185,2025-01-17,USD
100,4500001922,1000,F,NB,50126,2025-01-17,USD
100,4500001923,2000,F,NB,50255,2025-01-17,USD
100,4500001924,2000,F,NB,50259,2025-01-18,USD
100,4500001925,2000,F,NB,50222,2025-01-18,USD
100,4500001926,2000,F,NB,50199,2025-01-18,USD
100,4500001927,2000,F,NB,50110,2025-01-19,USD
100,4500001928,2000,F,NB,50074,2025-01-19,USD
100,4500001929,2000,F,NB,50218,2025-01-19,USD
100,4500001930,1000,F,NB,50291,2025-01-19,USD
100,4500001931,1000,F,NB,50290,2025-01-20,USD
100,4500001932,2000,F,NB,50253,2025-01-20,USD
100,4500001933,2000,F,NB,50136,2025-01-21,USD
100,4500001934,1000,F,NB,50249,2025-01-21,USD
100,4500001935,1000,F,NB,50109,2025-01-21,USD
100,4500001936,1000,F,NB,50270,2025-01-21,USD
100,4500001937,2000,F,NB,50027,2025-01-21,USD
100,4500001938,2000,F,NB,50095,2025-01-21,USD
100,4500001939,2000,F,NB,50200,2025-01-22,USD
100,4500001940,1000,F,NB,50224,2025-01-22,USD
100,4500001941,1000,F,NB,50289,2025-01-22,USD
100,4500001942,1000,F,NB,50160,2025-01-23,USD
100,4500001943,1000,F,NB,50031,2025-01-23,USD
100,4500001944,1000,F,NB,50064,2025-01-23,USD
100,4500001945,1000,F,NB,50124,2025-01-23,USD
100,4500001946,2000,F,NB,50225,2025-01-23,USD
100,4500001947,1000,F,NB,50101,2025-01-23,USD
100,4500001948,2000,F,NB,50264,2025-01-24,USD
100,4500001949,1000,F,NB,50118,2025-01-24,USD
100,4500001950,2000,F,NB,50296,2025-01-24,USD
100,4500001951,1000,F,NB,50177,2025-01-24,USD
100,4500001952,2000,F,NB,50003,2025-01-24,USD
100,4500001953,1000,F,NB,50101,2025-01-25,USD
100,4500001954,1000,F,NB,50269,2025-01-25,USD
100,4500001955,1000,F,NB,50061,2025-01-25,USD
100,4500001956,1000,F,NB,50254,2025-01-25,USD
100,4500001957,1000,F,NB,50273,2025-01-25,USD
100,4500001958,1000,F,NB,50065,2025-01-26,USD
100,4500001959,2000,F,NB,50109,2025-01-26,USD
100,4500001960,1000,F,NB,50274,2025-01-27,USD
100,4500001961,1000,F,NB,50021,2025-01-27,USD
100,4500001962,2000,F,NB,50261,2025-01-27,USD
100,4500001963,2000,F,NB,50172,2025-01-28,USD
100,4500001964,2000,F,NB,50233,2025-01-28,USD
100,4500001965,1000,F,NB,50019,2025-01-28,USD
100,4500001966,2000,F,NB,50206,2025-01-28,USD
100,4500001967,1000,F,NB,50237,2025-01-29,USD
100,4500001968,1000,F,NB,50053,2025-01-29,USD
100,4500001969,1000,F,NB,50135,2025-01-29,USD
100,4500001970,2000,F,NB,50138,2025-01-30,USD
100,4500001971,2000,F,NB,50274,2025-01-30,USD
100,4500001972,1000,F,NB,50138,2025-01-30,USD
100,4500001973,1000,F,NB,50105,2025-01-30,USD
100,4500001974,1000,F,NB,50299,2025-01-30,USD
100,4500001975,2000,F,NB,50289,2025-01-30,USD
100,4500001976,1000,F,NB,50111,2025-01-31,USD
100,4500001977,1000,F,NB,50260,2025-01-31,USD
100,4500001978,2000,F,NB,50291,2025-01-31,USD
100,4500001979,1000,F,NB,50229,2025-01-31,USD
100,4500001980,2000,F,NB,50054,2025-01-31,USD
100,4500001981,1000,F,NB,50176,2025-02-01,USD
100,4500001982,2000,F,NB,50225,2025-02-01,USD
100,4500001983,2000,F,NB,50291,2025-02-01,USD
100,4500001984,1000,F,NB,50101,2025-02-02,USD
100,4500001985,1000,F,NB,50144,2025-02-02,USD
100,4500001986,1000,F,NB,50113,2025-02-02,USD
100,4500001987,2000,F,NB,50252,2025-02-02,USD
100,4500001988,2000,F,NB,50171,2025-02-02,USD
100,4500001989,1000,F,NB,50027,2025-02-03,USD
100,4500001990,2000,F,NB,50110,2025-02-03,USD
