MANDT,BUKRS,BELNR,GJAHR,BUZEI,BSCHL,HKONT,DMBTR,KOSTL
100,1000,100008805,2025,2,01,INTERNAL,1929.69,
100,1000,100008806,2025,1,40,400000,69354.43,MIN100
100,1000,100008806,2025,2,31,50271,69354.43,
100,1000,100008807,2025,1,40,400000,19548.85,PLAN100
100,1000,100008807,2025,2,31,50222,19548.85,
100,1000,100008808,2025,1,40,400000,58745.78,MANT100
100,1000,100008808,2025,2,31,50142,58745.78,
100,1000,100008809,2025,1,40,400000,41075.12,MANT100
100,1000,100008809,2025,2,31,50002,41075.12,
100,3000,100008810,2025,1,50,800000,608875.3,
100,3000,100008810,2025,2,01,10000,608875.3,
100,3000,100008811,2025,1,50,800000,591833.94,
100,3000,100008811,2025,2,01,10036,591833.94,
100,1000,100008812,2025,1,50,410000,858.57,
100,1000,100008812,2025,2,01,INTERNAL,858.57,
100,1000,100008813,2025,1,50,410000,1859.79,
100,1000,100008813,2025,2,01,INTERNAL,1859.79,
100,1000,100008814,2025,1,50,410000,667.09,
100,1000,100008814,2025,2,01,INTERNAL,667.09,
100,1000,100008815,2025,1,50,410000,1446.0,
100,1000,100008815,2025,2,01,INTERNAL,1446.0,
100,1000,100008816,2025,1,40,400000,2051.44,MIN200
100,1000,100008816,2025,2,31,50010,2051.44,
100,1000,100008817,2025,1,40,400000,24602.49,PLAN100
100,1000,100008817,2025,2,31,50059,24602.49,
100,3000,100008818,2025,1,50,800000,720673.94,
100,3000,100008818,2025,2,01,10016,720673.94,
100,3000,100008819,2025,1,50,800000,656579.77,
100,3000,100008819,2025,2,01,10016,656579.77,
100,1000,100008820,2025,1,50,410000,1292.36,
100,1000,100008820,2025,2,01,INTERNAL,1292.36,
100,1000,100008821,2025,1,50,410000,1337.48,
100,1000,100008821,2025,2,01,INTERNAL,1337.48,
100,1000,100008822,2025,1,50,410000,620.28,
100,1000,100008822,2025,2,01,INTERNAL,620.28,
100,1000,100008823,2025,1,50,410000,1479.41,
100,1000,100008823,2025,2,01,INTERNAL,1479.41,
100,1000,100008824,2025,1,50,410000,1827.05,
100,1000,100008824,2025,2,01,INTERNAL,1827.05,
100,1000,100008825,2025,1,50,410000,1273.1,
100,1000,100008825,2025,2,01,INTERNAL,1273.1,
100,2000,100008826,2025,1,40,400000,9316.1,REF300
100,2000,100008826,2025,2,31,50115,9316.1,
100,2000,100008827,2025,1,40,400000,76333.06000000001,REF300
100,2000,100008827,2025,2,31,50222,76333.06000000001,
100,3000,100008828,2025,1,50,800000,592541.3200000001,
100,3000,100008828,2025,2,01,10030,592541.3200000001,
100,3000,100008829,2025,1,50,800000,583227.21,
100,3000,100008829,2025,2,01,10008,583227.21,
100,1000,100008830,2025,1,50,410000,893.46,
100,1000,100008830,2025,2,01,INTERNAL,893.46,
100,1000,100008831,2025,1,50,410000,1890.41,
100,1000,100008831,2025,2,01,INTERNAL,1890.41,
100,1000,100008832,2025,1,50,410000,853.44,
100,1000,100008832,2025,2,01,INTERNAL,853.44,
100,1000,100008833,2025,1,50,410000,871.78,
100,1000,100008833,2025,2,01,INTERNAL,871.78,
100,1000,100008834,2025,1,50,410000,1261.59,
100,1000,100008834,2025,2,01,INTERNAL,1261.59,
100,1000,100008835,2025,1,50,410000,1031.4,
100,1000,100008835,2025,2,01,INTERNAL,1031.4,
100,1000,100008836,2025,1,40,400000,8712.8,PLAN300
100,1000,100008836,2025,2,31,50166,8712.8,
100,1000,100008837,2025,1,40,400000,29070.22,MANT200
100,1000,100008837,2025,2,31,50242,29070.22,
100,2000,100008838,2025,1,40,400000,26576.76,REF200
100,2000,100008838,2025,2,31,50254,26576.76,
100,1000,100008839,2025,1,40,400000,15031.569999999998,MANT300
100,1000,100008839,2025,2,31,50073,15031.569999999998,
100,3000,100008840,2025,1,50,800000,418820.80000000005,
100,3000,100008840,2025,2,01,10028,418820.80000000005,
100,3000,100008841,2025,1,50,800000,784441.12,
100,3000,100008841,2025,2,01,10049,784441.12,
100,3000,100008842,2025,1,50,800000,286244.63999999996,
100,3000,100008842,2025,2,01,10035,286244.63999999996,
100,1000,100008843,2025,1,50,410000,1967.08,
100,1000,100008843,2025,2,01,INTERNAL,1967.08,
100,1000,100008844,2025,1,50,410000,666.13,
100,1000,100008844,2025,2,01,INTERNAL,666.13,
100,1000,100008845,2025,1,50,410000,584.78,
100,1000,100008845,2025,2,01,INTERNAL,584.78,
100,1000,100008846,2025,1,50,410000,1872.86,
100,1000,100008846,2025,2,01,INTERNAL,1872.86,
100,1000,100008847,2025,1,40,400000,28494.48,MIN200
100,1000,100008847,2025,2,31,50073,28494.48,
100,2000,100008848,2025,1,40,400000,33455.729999999996,REF300
100,2000,100008848,2025,2,31,50054,33455.729999999996,
100,2000,100008849,2025,1,40,400000,49198.979999999996,REF300
100,2000,100008849,2025,2,31,50142,49198.979999999996,
100,2000,100008850,2025,1,40,400000,67237.45000000001,LAB100
100,2000,100008850,2025,2,31,50009,67237.45000000001,
100,2000,100008851,2025,1,40,400000,9607.36,REF100
100,2000,100008851,2025,2,31,50057,9607.36,
100,2000,100008852,2025,1,40,400000,29026.23,LOG100
100,2000,100008852,2025,2,31,50271,29026.23,
100,3000,100008853,2025,1,50,800000,148420.22,
100,3000,100008853,2025,2,01,10009,148420.22,
100,3000,100008854,2025,1,50,800000,949495.3900000001,
100,3000,100008854,2025,2,01,10022,949495.3900000001,
100,1000,100008855,2025,1,50,410000,841.77,
100,1000,100008855,2025,2,01,INTERNAL,841.77,
100,1000,100008856,2025,1,50,410000,649.06,
100,1000,100008856,2025,2,01,INTERNAL,649.06,
100,1000,100008857,2025,1,50,410000,1280.45,
100,1000,100008857,2025,2,01,INTERNAL,1280.45,
100,1000,100008858,2025,1,50,410000,569.27,
100,1000,100008858,2025,2,01,INTERNAL,569.27,
100,1000,100008859,2025,1,50,410000,1388.24,
100,1000,100008859,2025,2,01,INTERNAL,1388.24,
100,1000,100008860,2025,1,40,400000,29486.72,MANT100
100,1000,100008860,2025,2,31,50108,29486.72,
100,2000,100008861,2025,1,40,400000,16840.670000000002,LOG100
100,2000,100008861,2025,2,31,50112,16840.670000000002,
100,2000,100008862,2025,1,40,400000,24821.460000000003,REF200
100,2000,100008862,2025,2,31,50041,24821.460000000003,
100,2000,100008863,2025,1,40,400000,72495.08,REF200
100,2000,100008863,2025,2,31,50198,72495.08,
100,3000,100008864,2025,1,50,800000,585897.06,
100,3000,100008864,2025,2,01,10016,585897.06,
100,3000,100008865,2025,1,50,800000,1292073.5,
100,3000,100008865,2025,2,01,10014,1292073.5,
100,3000,100008866,2025,1,50,800000,397704.37,
100,3000,100008866,2025,2,01,10027,397704.37,
100,1000,100008867,2025,1,50,410000,1363.42,
100,1000,100008867,2025,2,01,INTERNAL,1363.42,
100,1000,100008868,2025,1,50,410000,1858.3,
100,1000,100008868,2025,2,01,INTERNAL,1858.3,
100,1000,100008869,2025,1,50,410000,1101.36,
100,1000,100008869,2025,2,01,INTERNAL,1101.36,
100,1000,100008870,2025,1,50,410000,557.92,
100,1000,100008870,2025,2,01,INTERNAL,557.92,
100,1000,100008871,2025,1,40,400000,60239.5,PLAN200
100,1000,100008871,2025,2,31,50106,60239.5,
100,2000,100008872,2025,1,40,400000,36783.42,REF200
100,2000,100008872,2025,2,31,50104,36783.42,
100,2000,100008873,2025,1,40,400000,55352.91,LOG200
100,2000,100008873,2025,2,31,50072,55352.91,
100,1000,100008874,2025,1,40,400000,35784.71,PLAN200
100,1000,100008874,2025,2,31,50153,35784.71,
100,1000,100008875,2025,1,40,400000,18812.030000000002,PLAN100
100,1000,100008875,2025,2,31,50299,18812.030000000002,
100,3000,100008876,2025,1,50,800000,554327.28,
100,3000,100008876,2025,2,01,10046,554327.28,
100,3000,100008877,2025,1,50,800000,967684.3799999999,
100,3000,100008877,2025,2,01,10008,967684.3799999999,
100,1000,100008878,2025,1,50,410000,1435.26,
100,1000,100008878,2025,2,01,INTERNAL,1435.26,
100,1000,100008879,2025,1,50,410000,845.45,
100,1000,100008879,2025,2,01,INTERNAL,845.45,
100,1000,100008880,2025,1,50,410000,692.13,
100,1000,100008880,2025,2,01,INTERNAL,692.13,
100,1000,100008881,2025,1,50,410000,1104.54,
100,1000,100008881,2025,2,01,INTERNAL,1104.54,
100,1000,100008882,2025,1,50,410000,1685.61,
100,1000,100008882,2025,2,01,INTERNAL,1685.61,
100,2000,100008883,2025,1,40,400000,538.35,LAB200
100,2000,100008883,2025,2,31,50188,538.35,
100,1000,100008884,2025,1,40,400000,17822.14,MIN300
100,1000,100008884,2025,2,31,50100,17822.14,
100,1000,100008885,2025,1,40,400000,66959.18000000001,PLAN300
100,1000,100008885,2025,2,31,50002,66959.18000000001,
100,1000,100008886,2025,1,40,400000,6482.900000000001,MIN300
100,1000,100008886,2025,2,31,50191,6482.900000000001,
100,2000,100008887,2025,1,40,400000,39944.31,LOG100
100,2000,100008887,2025,2,31,50150,39944.31,
100,3000,100008888,2025,1,50,800000,337364.12,
100,3000,100008888,2025,2,01,10031,337364.12,
100,3000,100008889,2025,1,50,800000,530310.18,
100,3000,100008889,2025,2,01,10033,530310.18,
100,3000,100008890,2025,1,50,800000,1072051.01,
100,3000,100008890,2025,2,01,10043,1072051.01,
100,1000,100008891,2025,1,50,410000,1182.78,
100,1000,100008891,2025,2,01,INTERNAL,1182.78,
100,1000,100008892,2025,1,50,410000,882.25,
100,1000,100008892,2025,2,01,INTERNAL,882.25,
100,1000,100008893,2025,1,50,410000,1048.02,
100,1000,100008893,2025,2,01,INTERNAL,1048.02,
100,1000,100008894,2025,1,50,410000,1963.23,
100,1000,100008894,2025,2,01,INTERNAL,1963.23,
100,1000,100008895,2025,1,50,410000,751.22,
100,1000,100008895,2025,2,01,INTERNAL,751.22,
100,1000,100008896,2025,1,50,410000,1757.23,
100,1000,100008896,2025,2,01,INTERNAL,1757.23,
100,2000,100008897,2025,1,40,400000,76613.88,LOG100
100,2000,100008897,2025,2,31,50028,76613.88,
100,2000,100008898,2025,1,40,400000,32694.84,LAB100
100,2000,100008898,2025,2,31,50072,32694.84,
100,1000,100008899,2025,1,40,400000,13827.49,PLAN200
100,1000,100008899,2025,2,31,50023,13827.49,
100,2000,100008900,2025,1,40,400000,2041.3200000000002,REF100
100,2000,100008900,2025,2,31,50196,2041.3200000000002,
100,1000,100008901,2025,1,40,400000,5910.66,MANT200
100,1000,100008901,2025,2,31,50220,5910.66,
100,1000,100008902,2025,1,40,400000,79733.72,MIN100
100,1000,100008902,2025,2,31,50084,79733.72,
100,3000,100008903,2025,1,50,800000,879131.6200000001,
100,3000,100008903,2025,2,01,10023,879131.6200000001,
100,3000,100008904,2025,1,50,800000,577689.6,
100,3000,100008904,2025,2,01,10025,577689.6,
100,1000,100008905,2025,1,50,410000,1123.58,
100,1000,100008905,2025,2,01,INTERNAL,1123.58,
100,1000,100008906,2025,1,50,410000,1340.75,
100,1000,100008906,2025,2,01,INTERNAL,1340.75,
100,1000,100008907,2025,1,50,410000,954.78,
100,1000,100008907,2025,2,01,INTERNAL,954.78,
100,1000,100008908,2025,1,50,410000,1909.98,
100,1000,100008908,2025,2,01,INTERNAL,1909.98,
100,1000,100008909,2025,1,50,410000,1742.8,
100,1000,100008909,2025,2,01,INTERNAL,1742.8,
100,2000,100008910,2025,1,40,400000,57327.0,REF100
100,2000,100008910,2025,2,31,50075,57327.0,
100,2000,100008911,2025,1,40,400000,23918.499999999996,REF100
100,2000,100008911,2025,2,31,50051,23918.499999999996,
100,2000,100008912,2025,1,40,400000,5418.65,LOG200
100,2000,100008912,2025,2,31,50294,5418.65,
100,3000,100008913,2025,1,50,800000,686635.4099999999,
100,3000,100008913,2025,2,01,10003,686635.4099999999,
100,1000,100008914,2025,1,50,410000,1135.85,
100,1000,100008914,2025,2,01,INTERNAL,1135.85,
100,1000,100008915,2025,1,50,410000,580.95,
100,1000,100008915,2025,2,01,INTERNAL,580.95,
100,1000,100008916,2025,1,50,410000,1565.33,
100,1000,100008916,2025,2,01,INTERNAL,1565.33,
100,1000,100008917,2025,1,50,410000,1200.55,
100,1000,100008917,2025,2,01,INTERNAL,1200.55,
100,1000,100008918,2025,1,50,410000,1308.38,
100,1000,100008918,2025,2,01,INTERNAL,1308.38,
100,1000,100008919,2025,1,40,400000,45042.7,MANT300
100,1000,100008919,2025,2,31,50051,45042.7,
100,1000,100008920,2025,1,40,400000,51156.78,PLAN200
100,1000,100008920,2025,2,31,50277,51156.78,
100,3000,100008921,2025,1,50,800000,436137.25,
100,3000,100008921,2025,2,01,10014,436137.25,
100,1000,100008922,2025,1,50,410000,884.28,
100,1000,100008922,2025,2,01,INTERNAL,884.28,
100,1000,100008923,2025,1,50,410000,747.48,
100,1000,100008923,2025,2,01,INTERNAL,747.48,
100,1000,100008924,2025,1,50,410000,1540.28,
100,1000,100008924,2025,2,01,INTERNAL,1540.28,
100,1000,100008925,2025,1,50,410000,1528.7,
100,1000,100008925,2025,2,01,INTERNAL,1528.7,
100,2000,100008926,2025,1,40,400000,10611.91,LAB100
100,2000,100008926,2025,2,31,50154,10611.91,
100,1000,100008927,2025,1,40,400000,20402.36,PLAN100
100,1000,100008927,2025,2,31,50007,20402.36,
100,2000,100008928,2025,1,40,400000,53857.07,REF200
100,2000,100008928,2025,2,31,50279,53857.07,
100,1000,100008929,2025,1,40,400000,18092.89,PLAN100
100,1000,100008929,2025,2,31,50145,18092.89,
100,1000,100008930,2025,1,40,400000,7894.200000000001,PLAN200
100,1000,100008930,2025,2,31,50233,7894.200000000001,
100,1000,100008931,2025,1,40,400000,38030.41,MANT300
100,1000,100008931,2025,2,31,50129,38030.41,
100,3000,100008932,2025,1,50,800000,715110.26,
100,3000,100008932,2025,2,01,10033,715110.26,
100,3000,100008933,2025,1,50,800000,688314.8999999999,
100,3000,100008933,2025,2,01,10036,688314.8999999999,
100,3000,100008934,2025,1,50,800000,522793.19999999995,
100,3000,100008934,2025,2,01,10045,522793.19999999995,
100,3000,100008935,2025,1,50,800000,687718.92,
100,3000,100008935,2025,2,01,10035,687718.92,
100,1000,100008936,2025,1,50,410000,727.49,
100,1000,100008936,2025,2,01,INTERNAL,727.49,
100,1000,100008937,2025,1,50,410000,1647.1,
100,1000,100008937,2025,2,01,INTERNAL,1647.1,
100,2000,100008938,2025,1,40,400000,41996.03,LOG200
100,2000,100008938,2025,2,31,50015,41996.03,
100,1000,100008939,2025,1,40,400000,12347.86,MANT300
100,1000,100008939,2025,2,31,50152,12347.86,
100,1000,100008940,2025,1,40,400000,29831.86,PLAN200
100,1000,100008940,2025,2,31,50070,29831.86,
100,3000,100008941,2025,1,50,800000,668291.8200000001,
100,3000,100008941,2025,2,01,10007,668291.8200000001,
100,3000,100008942,2025,1,50,800000,1251313.12,
100,3000,100008942,2025,2,01,10045,1251313.12,
100,1000,100008943,2025,1,50,410000,1294.85,
100,1000,100008943,2025,2,01,INTERNAL,1294.85,
100,1000,100008944,2025,1,50,410000,1988.32,
100,1000,100008944,2025,2,01,INTERNAL,1988.32,
100,2000,100008945,2025,1,40,400000,15153.67,REF200
100,2000,100008945,2025,2,31,50162,15153.67,
100,2000,100008946,2025,1,40,400000,30130.799999999996,LAB200
100,2000,100008946,2025,2,31,50056,30130.799999999996,
100,1000,100008947,2025,1,40,400000,8650.42,MANT200
100,1000,100008947,2025,2,31,50058,8650.42,
100,1000,100008948,2025,1,40,400000,25113.519999999997,MIN100
100,1000,100008948,2025,2,31,50108,25113.519999999997,
100,2000,100008949,2025,1,40,400000,75660.37,REF100
100,2000,100008949,2025,2,31,50165,75660.37,
100,3000,100008950,2025,1,50,800000,365905.0,
100,3000,100008950,2025,2,01,10036,365905.0,
100,3000,100008951,2025,1,50,800000,1310203.42,
100,3000,100008951,2025,2,01,10035,1310203.42,
100,3000,100008952,2025,1,50,800000,636669.26,
100,3000,100008952,2025,2,01,10039,636669.26,
100,3000,100008953,2025,1,50,800000,600260.36,
100,3000,100008953,2025,2,01,10002,600260.36,
100,1000,100008954,2025,1,50,410000,1426.25,
100,1000,100008954,2025,2,01,INTERNAL,1426.25,
100,1000,100008955,2025,1,50,410000,1872.15,
100,1000,100008955,2025,2,01,INTERNAL,1872.15,
100,1000,100008956,2025,1,50,410000,1245.57,
100,1000,100008956,2025,2,01,INTERNAL,1245.57,
100,1000,100008957,2025,1,50,410000,790.99,
100,1000,100008957,2025,2,01,INTERNAL,790.99,
100,1000,100008958,2025,1,50,410000,1933.4,
100,1000,100008958,2025,2,01,INTERNAL,1933.4,
100,1000,100008959,2025,1,50,410000,1818.43,
100,1000,100008959,2025,2,01,INTERNAL,1818.43,
100,1000,100008960,2025,1,40,400000,14674.650000000001,MANT300
100,1000,100008960,2025,2,31,50010,14674.650000000001,
100,1000,100008961,2025,1,40,400000,27114.69,MIN200
100,1000,100008961,2025,2,31,50288,27114.69,
100,1000,100008962,2025,1,40,400000,34159.740000000005,MIN100
100,1000,100008962,2025,2,31,50073,34159.740000000005,
100,2000,100008963,2025,1,40,400000,18673.909999999996,LAB200
100,2000,100008963,2025,2,31,50040,18673.909999999996,
100,3000,100008964,2025,1,50,800000,440067.54999999993,
100,3000,100008964,2025,2,01,10041,440067.54999999993,
100,3000,100008965,2025,1,50,800000,472950.72,
100,3000,100008965,2025,2,01,10044,472950.72,
100,3000,100008966,2025,1,50,800000,1224662.47,
100,3000,100008966,2025,2,01,10000,1224662.47,
100,1000,100008967,2025,1,50,410000,522.18,
100,1000,100008967,2025,2,01,INTERNAL,522.18,
100,1000,100008968,2025,1,50,410000,1451.25,
100,1000,100008968,2025,2,01,INTERNAL,1451.25,
100,1000,100008969,2025,1,50,410000,1910.12,
100,1000,100008969,2025,2,01,INTERNAL,1910.12,
100,1000,100008970,2025,1,50,410000,955.29,
100,1000,100008970,2025,2,01,INTERNAL,955.29,
100,1000,100008971,2025,1,50,410000,515.61,
100,1000,100008971,2025,2,01,INTERNAL,515.61,
100,2000,100008972,2025,1,40,400000,697.5,REF300
100,2000,100008972,2025,2,31,50088,697.5,
100,2000,100008973,2025,1,40,400000,50351.53999999999,LAB100
100,2000,100008973,2025,2,31,50004,50351.53999999999,
100,2000,100008974,2025,1,40,400000,36956.53999999999,LOG300
100,2000,100008974,2025,2,31,50102,36956.53999999999,
100,3000,100008975,2025,1,50,800000,1287232.98,
100,3000,100008975,2025,2,01,10027,1287232.98,
100,3000,100008976,2025,1,50,800000,291259.0,
100,3000,100008976,2025,2,01,10032,291259.0,
100,3000,100008977,2025,1,50,800000,397134.63999999996,
100,3000,100008977,2025,2,01,10009,397134.63999999996,
100,3000,100008978,2025,1,50,800000,1092624.46,
100,3000,100008978,2025,2,01,10006,1092624.46,
100,1000,100008979,2025,1,50,410000,1287.7,
100,1000,100008979,2025,2,01,INTERNAL,1287.7,
100,1000,100008980,2025,1,50,410000,600.86,
100,1000,100008980,2025,2,01,INTERNAL,600.86,
100,2000,100008981,2025,1,40,400000,69584.26,LAB100
100,2000,100008981,2025,2,31,50057,69584.26,
100,1000,100008982,2025,1,40,400000,36644.990000000005,PLAN100
100,1000,100008982,2025,2,31,50156,36644.990000000005,
100,2000,100008983,2025,1,40,400000,42443.99,REF200
100,2000,100008983,2025,2,31,50156,42443.99,
100,1000,100008984,2025,1,40,400000,12719.04,MANT200
100,1000,100008984,2025,2,31,50118,12719.04,
100,3000,100008985,2025,1,50,800000,1246669.84,
100,3000,100008985,2025,2,01,10001,1246669.84,
100,3000,100008986,2025,1,50,800000,537879.6,
100,3000,100008986,2025,2,01,10023,537879.6,
100,3000,100008987,2025,1,50,800000,258773.99999999997,
100,3000,100008987,2025,2,01,10042,258773.99999999997,
100,3000,100008988,2025,1,50,800000,487676.75,
100,3000,100008988,2025,2,01,10027,487676.75,
100,1000,100008989,2025,1,50,410000,1627.97,
100,1000,100008989,2025,2,01,INTERNAL,1627.97,
100,1000,100008990,2025,1,50,410000,1647.28,
100,1000,100008990,2025,2,01,INTERNAL,1647.28,
100,1000,100008991,2025,1,50,410000,1896.15,
100,1000,100008991,2025,2,01,INTERNAL,1896.15,
100,1000,100008992,2025,1,50,410000,980.07,
100,1000,100008992,2025,2,01,INTERNAL,980.07,
100,1000,100008993,2025,1,50,410000,753.84,
100,1000,100008993,2025,2,01,INTERNAL,753.84,
100,1000,100008994,2025,1,50,410000,1163.67,
100,1000,100008994,2025,2,01,INTERNAL,1163.67,
100,2000,100008995,2025,1,40,400000,29348.61,LAB300
100,2000,100008995,2025,2,31,50024,29348.61,
100,2000,100008996,2025,1,40,400000,29565.72,LOG100
100,2000,100008996,2025,2,31,50079,29565.72,
100,1000,100008997,2025,1,40,400000,29063.510000000002,PLAN200
100,1000,100008997,2025,2,31,50182,29063.510000000002,
100,2000,100008998,2025,1,40,400000,48550.11,REF300
100,2000,100008998,2025,2,31,50244,48550.11,
100,2000,100008999,2025,1,40,400000,55888.84,REF200
100,2000,100008999,2025,2,31,50261,55888.84,
100,3000,100009000,2025,1,50,800000,186049.05000000002,
100,3000,100009000,2025,2,01,10048,186049.05000000002,
100,3000,100009001,2025,1,50,800000,1149704.48,
100,3000,100009001,2025,2,01,10045,1149704.48,
100,1000,100009002,2025,1,50,410000,1781.1,
100,1000,100009002,2025,2,01,INTERNAL,1781.1,
100,1000,100009003,2025,1,50,410000,1560.24,
100,1000,100009003,2025,2,01,INTERNAL,1560.24,
100,1000,100009004,2025,1,50,410000,766.26,
100,1000,100009004,2025,2,01,INTERNAL,766.26,
100,1000,100009005,2025,1,50,410000,1020.48,
100,1000,100009005,2025,2,01,INTERNAL,1020.48,
100,1000,100009006,2025,1,40,400000,11316.199999999999,MANT100
100,1000,100009006,2025,2,31,50150,11316.199999999999,
100,1000,100009007,2025,1,40,400000,45252.47,MANT100
100,1000,100009007,2025,2,31,50165,45252.47,
100,3000,100009008,2025,1,50,800000,145938.44999999998,
100,3000,100009008,2025,2,01,10020,145938.44999999998,
100,3000,100009009,2025,1,50,800000,990333.1200000001,
100,3000,100009009,2025,2,01,10007,990333.1200000001,
100,3000,100009010,2025,1,50,800000,1018635.76,
100,3000,100009010,2025,2,01,10048,1018635.76,
100,3000,100009011,2025,1,50,800000,288621.0,
100,3000,100009011,2025,2,01,10008,288621.0,
100,1000,100009012,2025,1,50,410000,1988.44,
100,1000,100009012,2025,2,01,INTERNAL,1988.44,
100,1000,100009013,2025,1,50,410000,1056.76,
100,1000,100009013,2025,2,01,INTERNAL,1056.76,
100,1000,100009014,2025,1,50,410000,1510.41,
100,1000,100009014,2025,2,01,INTERNAL,1510.41,
100,1000,100009015,2025,1,40,400000,25480.29,MIN200
100,1000,100009015,2025,2,31,50241,25480.29,
100,1000,100009016,2025,1,40,400000,60558.09,MIN300
100,1000,100009016,2025,2,31,50009,60558.09,
100,3000,100009017,2025,1,50,800000,412557.13,
100,3000,100009017,2025,2,01,10003,412557.13,
100,3000,100009018,2025,1,50,800000,803705.21,
100,3000,100009018,2025,2,01,10001,803705.21,
100,3000,100009019,2025,1,50,800000,343886.77999999997,
100,3000,100009019,2025,2,01,10020,343886.77999999997,
100,1000,100009020,2025,1,50,410000,1005.32,
100,1000,100009020,2025,2,01,INTERNAL,1005.32,
100,1000,100009021,2025,1,50,410000,1439.01,
100,1000,100009021,2025,2,01,INTERNAL,1439.01,
100,1000,100009022,2025,1,50,410000,744.61,
100,1000,100009022,2025,2,01,INTERNAL,744.61,
100,1000,100009023,2025,1,50,410000,1739.81,
100,1000,100009023,2025,2,01,INTERNAL,1739.81,
100,1000,100009024,2025,1,50,410000,752.84,
100,1000,100009024,2025,2,01,INTERNAL,752.84,
100,1000,100009025,2025,1,50,410000,1117.56,
100,1000,100009025,2025,2,01,INTERNAL,1117.56,
100,2000,100009026,2025,1,40,400000,26786.43,REF200
100,2000,100009026,2025,2,31,50022,26786.43,
100,2000,100009027,2025,1,40,400000,82536.14,LOG300
100,2000,100009027,2025,2,31,50259,82536.14,
100,1000,100009028,2025,1,40,400000,5085.5,MANT100
100,1000,100009028,2025,2,31,50196,5085.5,
100,1000,100009029,2025,1,40,400000,40154.299999999996,MANT200
100,1000,100009029,2025,2,31,50113,40154.299999999996,
100,1000,100009030,2025,1,40,400000,56760.44999999999,MIN200
100,1000,100009030,2025,2,31,50220,56760.44999999999,
100,3000,100009031,2025,1,50,800000,871942.6499999999,
100,3000,100009031,2025,2,01,10000,871942.6499999999,
100,3000,100009032,2025,1,50,800000,698432.8,
100,3000,100009032,2025,2,01,10026,698432.8,
100,3000,100009033,2025,1,50,800000,696117.3099999999,
100,3000,100009033,2025,2,01,10010,696117.3099999999,
100,3000,100009034,2025,1,50,800000,576752.28,
100,3000,100009034,2025,2,01,10018,576752.28,
100,1000,100009035,2025,1,50,410000,803.47,
100,1000,100009035,2025,2,01,INTERNAL,803.47,
100,1000,100009036,2025,1,50,410000,1735.68,
100,1000,100009036,2025,2,01,INTERNAL,1735.68,
100,1000,100009037,2025,1,50,410000,1141.02,
100,1000,100009037,2025,2,01,INTERNAL,1141.02,
100,2000,100009038,2025,1,40,400000,45134.91,LOG300
100,2000,100009038,2025,2,31,50202,45134.91,
100,2000,100009039,2025,1,40,400000,56992.42,LAB300
100,2000,100009039,2025,2,31,50100,56992.42,
100,2000,100009040,2025,1,40,400000,49119.42,LOG200
100,2000,100009040,2025,2,31,50294,49119.42,
100,2000,100009041,2025,1,40,400000,3161.2000000000003,REF100
100,2000,100009041,2025,2,31,50067,3161.2000000000003,
100,1000,100009042,2025,1,40,400000,20673.12,MANT200
100,1000,100009042,2025,2,31,50116,20673.12,
100,2000,100009043,2025,1,40,400000,39786.030000000006,REF200
100,2000,100009043,2025,2,31,50105,39786.030000000006,
100,3000,100009044,2025,1,50,800000,175770.96,
100,3000,100009044,2025,2,01,10022,175770.96,
100,3000,100009045,2025,1,50,800000,582438.84,
100,3000,100009045,2025,2,01,10006,582438.84,
100,3000,100009046,2025,1,50,800000,359422.12,
100,3000,100009046,2025,2,01,10013,359422.12,
100,3000,100009047,2025,1,50,800000,1194129.26,
100,3000,100009047,2025,2,01,10006,1194129.26,
100,1000,100009048,2025,1,50,410000,1663.46,
100,1000,100009048,2025,2,01,INTERNAL,1663.46,
100,1000,100009049,2025,1,50,410000,1545.07,
100,1000,100009049,2025,2,01,INTERNAL,1545.07,
100,1000,100009050,2025,1,50,410000,822.03,
100,1000,100009050,2025,2,01,INTERNAL,822.03,
100,2000,100009051,2025,1,40,400000,28953.809999999998,REF100
100,2000,100009051,2025,2,31,50106,28953.809999999998,
100,1000,100009052,2025,1,40,400000,59591.530000000006,PLAN200
100,1000,100009052,2025,2,31,50220,59591.530000000006,
100,1000,100009053,2025,1,40,400000,31812.4,MANT200
100,1000,100009053,2025,2,31,50037,31812.4,
100,3000,100009054,2025,1,50,800000,360056.95,
100,3000,100009054,2025,2,01,10018,360056.95,
100,3000,100009055,2025,1,50,800000,125115.75,
100,3000,100009055,2025,2,01,10031,125115.75,
100,3000,100009056,2025,1,50,800000,428260.58,
100,3000,100009056,2025,2,01,10040,428260.58,
100,1000,100009057,2025,1,50,410000,1204.16,
100,1000,100009057,2025,2,01,INTERNAL,1204.16,
100,1000,100009058,2025,1,50,410000,1263.81,
100,1000,100009058,2025,2,01,INTERNAL,1263.81,
100,1000,100009059,2025,1,50,410000,1300.95,
100,1000,100009059,2025,2,01,INTERNAL,1300.95,
100,1000,100009060,2025,1,50,410000,1427.84,
100,1000,100009060,2025,2,01,INTERNAL,1427.84,
100,1000,100009061,2025,1,40,400000,16932.5,MANT300
100,1000,100009061,2025,2,31,50064,16932.5,
100,2000,100009062,2025,1,40,400000,38440.91,LAB100
100,2000,100009062,2025,2,31,50231,38440.91,
100,2000,100009063,2025,1,40,400000,19992.0,LOG300
100,2000,100009063,2025,2,31,50073,19992.0,
