MANDT,EBELN,EBELP,MATNR,WERKS,MENGE,NETPR,BRTWR
100,4500003369,10,80000,1000,24,792.93,19030.32
100,4500003369,20,10070,1000,20,103.15,2063.0
100,4500003369,30,10253,1000,8,372.71,2981.68
100,4500003370,10,10161,2000,27,528.57,14271.390000000001
100,4500003370,20,10139,2000,47,604.71,28421.370000000003
100,4500003371,10,10062,2000,6,70.3,421.79999999999995
100,4500003372,10,10292,1000,43,629.86,27083.98
100,4500003372,20,10138,1000,5,89.92,449.6
100,4500003372,30,10045,1000,48,146.93,7052.64
100,4500003373,10,80019,1000,7,521.97,3653.79
100,4500003373,20,80038,1000,19,348.86,6628.34
100,4500003373,30,10223,1000,39,519.39,20256.21
100,4500003373,40,10000,1000,31,631.33,19571.23
100,4500003374,10,30035,2000,50,226.62,11331.0
100,4500003374,20,10059,2000,47,749.03,35204.409999999996
100,4500003375,10,30004,1000,16,206.06,3296.96
100,4500003375,20,10154,1000,49,599.67,29383.829999999998
100,4500003375,30,10179,1000,15,486.63,7299.45
100,4500003375,40,10184,1000,3,461.7,1385.1
100,4500003376,10,10199,1000,45,692.76,31174.2
100,4500003376,20,10256,1000,3,767.28,2301.84
100,4500003376,30,10285,1000,20,258.88,5177.6
100,4500003377,10,10214,2000,45,148.91,6700.95
100,4500003377,20,10193,2000,36,777.16,27977.76
100,4500003378,10,10215,2000,41,411.29,16862.89
100,4500003379,10,10160,1000,41,285.14,11690.74
100,4500003379,20,10002,1000,40,160.58,6423.200000000001
100,4500003379,30,10092,1000,11,140.71,1547.8100000000002
100,4500003379,40,10263,1000,36,127.62,4594.32
100,4500003380,10,30046,1000,12,587.67,7052.039999999999
100,4500003380,20,10076,1000,15,174.81,2622.15
100,4500003381,10,10041,1000,3,431.24,1293.72
100,4500003381,20,10048,1000,50,431.77,21588.5
100,4500003381,30,10100,1000,10,752.51,7525.1
100,4500003381,40,10056,1000,16,532.38,8518.08
100,4500003382,10,30048,2000,17,308.55,5245.35
100,4500003383,10,10067,2000,10,408.56,4085.6
100,4500003383,20,30015,2000,4,704.97,2819.88
100,4500003383,30,10264,2000,40,738.79,29551.6
100,4500003383,40,80026,2000,40,793.19,31727.600000000002
100,4500003384,10,80036,2000,22,509.99,11219.78
100,4500003384,20,10231,2000,13,73.88,960.4399999999999
100,4500003385,10,80031,2000,4,443.49,1773.96
100,4500003385,20,10224,2000,18,684.96,12329.28
100,4500003385,30,10074,2000,47,87.79,4126.13
100,4500003386,10,80047,2000,30,334.86,10045.800000000001
100,4500003386,20,10053,2000,40,176.58,7063.200000000001
100,4500003386,30,30028,2000,34,139.85,4754.9
100,4500003387,10,10143,2000,35,76.98,2694.3
100,4500003387,20,10294,2000,40,314.88,12595.2
100,4500003388,10,10133,2000,45,503.64,22663.8
100,4500003388,20,80010,2000,33,472.74,15600.42
100,4500003388,30,10021,2000,46,418.22,19238.120000000003
100,4500003389,10,10265,2000,48,583.75,28020.0
100,4500003389,20,10026,2000,16,63.61,1017.76
100,4500003389,30,10084,2000,19,788.11,14974.09
100,4500003389,40,10294,2000,9,214.33,1928.97
100,4500003390,10,10114,1000,20,140.49,2809.8
100,4500003390,20,10273,1000,31,654.03,20274.93
100,4500003391,10,10100,2000,40,519.04,20761.6
100,4500003392,10,10097,1000,49,326.88,16017.119999999999
100,4500003393,10,30009,1000,24,473.86,11372.64
100,4500003393,20,10289,1000,30,221.21,6636.3
100,4500003393,30,30005,1000,12,531.61,6379.32
100,4500003393,40,10068,1000,31,443.89,13760.59
100,4500003394,10,10107,1000,37,120.61,4462.57
100,4500003394,20,10019,1000,27,183.89,4965.03
100,4500003394,30,10141,1000,28,672.86,18840.08
100,4500003394,40,10287,1000,27,732.99,19790.73
100,4500003395,10,10198,1000,38,100.55,3820.9
100,4500003396,10,10239,2000,42,334.87,14064.54
100,4500003397,10,10140,2000,38,98.19,3731.22
100,4500003397,20,10279,2000,23,111.39,2561.97
100,4500003397,30,10054,2000,22,247.04,5434.88
100,4500003398,10,10171,2000,30,221.42,6642.599999999999
100,4500003398,20,30027,2000,7,793.92,5557.44
100,4500003398,30,30032,2000,3,444.07,1332.21
100,4500003399,10,10225,2000,30,132.2,3965.9999999999995
100,4500003399,20,10292,2000,33,575.31,18985.23
100,4500003399,30,10208,2000,2,314.4,628.8
100,4500003399,40,30009,2000,20,764.48,15289.6
100,4500003400,10,80014,2000,25,644.3,16107.499999999998
100,4500003401,10,80020,2000,39,427.97,16690.83
100,4500003401,20,10048,2000,28,571.28,15995.84
100,4500003401,30,30037,2000,26,641.48,16678.48
100,4500003401,40,80014,2000,9,473.68,4263.12
100,4500003402,10,30043,2000,2,294.23,588.46
100,4500003402,20,30037,2000,39,51.52,2009.2800000000002
100,4500003402,30,10278,2000,5,114.04,570.2
100,4500003402,40,10006,2000,2,73.97,147.94
100,4500003403,10,80019,1000,44,162.57,7153.08
100,4500003403,20,10243,1000,17,536.35,9117.95
100,4500003404,10,30043,2000,19,734.14,13948.66
100,4500003404,20,10082,2000,29,439.02,12731.58
100,4500003404,30,10253,2000,46,499.78,22989.879999999997
100,4500003405,10,80046,2000,47,564.53,26532.91
100,4500003405,20,10038,2000,30,283.86,8515.800000000001
100,4500003405,30,10208,2000,26,468.54,12182.04
100,4500003405,40,10230,2000,37,628.03,23237.11
100,4500003406,10,10061,1000,14,404.29,5660.06
100,4500003406,20,80011,1000,35,701.43,24550.05
100,4500003406,30,10097,1000,29,331.88,9624.52
100,4500003406,40,10287,1000,9,287.86,2590.7400000000002
100,4500003407,10,10265,1000,50,420.31,21015.5
100,4500003407,20,10014,1000,39,102.49,3997.1099999999997
100,4500003407,30,10256,1000,5,182.13,910.65
100,4500003407,40,10042,1000,11,723.71,7960.81
100,4500003408,10,10187,2000,28,408.69,11443.32
100,4500003409,10,10085,2000,23,714.31,16429.129999999997
100,4500003410,10,10125,1000,12,84.93,1019.1600000000001
100,4500003410,20,10035,1000,35,167.48,5861.799999999999
100,4500003410,30,30040,1000,42,138.28,5807.76
100,4500003411,10,10220,2000,43,399.87,17194.41
100,4500003411,20,10105,2000,2,194.56,389.12
100,4500003411,30,10049,2000,32,177.12,5667.84
100,4500003411,40,30031,2000,18,87.65,1577.7
100,4500003412,10,10109,2000,32,361.9,11580.8
100,4500003413,10,10155,2000,48,539.75,25908.0
100,4500003414,10,10284,2000,19,659.86,12537.34
100,4500003415,10,30012,2000,39,512.9,20003.1
100,4500003415,20,10084,2000,9,697.8,6280.2
100,4500003415,30,10173,2000,31,639.05,19810.55
100,4500003415,40,80037,2000,46,290.66,13370.36
100,4500003416,10,30017,1000,8,546.57,4372.56
100,4500003416,20,30041,1000,12,769.08,9228.960000000001
100,4500003417,10,80046,2000,50,477.57,23878.5
100,4500003417,20,10187,2000,21,518.9,10896.9
100,4500003417,30,10126,2000,44,60.02,2640.88
100,4500003418,10,10219,1000,31,775.08,24027.48
100,4500003418,20,10076,1000,16,514.05,8224.8
100,4500003418,30,10226,1000,43,413.71,17789.53
100,4500003419,10,10041,1000,27,201.17,5431.589999999999
100,4500003419,20,10002,1000,26,369.66,9611.16
100,4500003419,30,10207,1000,49,412.12,20193.88
100,4500003420,10,10146,1000,41,550.88,22586.079999999998
100,4500003421,10,80047,2000,46,186.73,8589.58
100,4500003422,10,80018,2000,16,744.21,11907.36
100,4500003422,20,30026,2000,3,312.59,937.77
100,4500003422,30,10129,2000,26,772.69,20089.940000000002
100,4500003422,40,10242,2000,1,545.84,545.84
100,4500003423,10,10249,1000,24,504.67,12112.08
100,4500003424,10,10033,2000,3,455.84,1367.52
100,4500003424,20,10134,2000,21,347.78,7303.379999999999
100,4500003424,30,80030,2000,5,616.63,3083.15
100,4500003424,40,10128,2000,29,561.63,16287.27
100,4500003425,10,10171,1000,4,445.68,1782.72
100,4500003425,20,30014,1000,39,504.06,19658.34
100,4500003425,30,10184,1000,22,429.23,9443.060000000001
100,4500003425,40,10163,1000,13,715.78,9305.14
100,4500003426,10,10263,1000,41,82.36,3376.7599999999998
100,4500003426,20,10207,1000,22,108.54,2387.88
100,4500003426,30,10294,1000,36,768.23,27656.28
100,4500003426,40,10259,1000,36,384.04,13825.44
100,4500003427,10,10042,2000,31,530.34,16440.54
100,4500003427,20,10260,2000,49,292.21,14318.289999999999
100,4500003428,10,10013,1000,3,468.7,1406.1
100,4500003428,20,10130,1000,26,228.62,5944.12
100,4500003429,10,10020,2000,26,781.59,20321.34
100,4500003429,20,10205,2000,41,281.8,11553.800000000001
100,4500003429,30,30048,2000,13,696.56,9055.279999999999
100,4500003429,40,10122,2000,32,301.05,9633.6
100,4500003430,10,30021,1000,15,220.05,3300.75
100,4500003430,20,10045,1000,17,486.08,8263.36
100,4500003431,10,10295,2000,44,173.44,7631.36
100,4500003431,20,80022,2000,12,609.01,7308.12
100,4500003431,30,10201,2000,28,376.08,10530.24
100,4500003432,10,30024,2000,39,622.37,24272.43
100,4500003432,20,30041,2000,11,315.85,3474.3500000000004
100,4500003433,10,10185,1000,13,326.32,4242.16
100,4500003434,10,10246,2000,5,769.22,3846.1000000000004
100,4500003434,20,10237,2000,26,608.98,15833.48
100,4500003435,10,10069,2000,39,614.24,23955.36
100,4500003435,20,10097,2000,14,447.89,6270.46
100,4500003435,30,10056,2000,43,86.34,3712.6200000000003
100,4500003436,10,10236,1000,49,738.41,36182.09
100,4500003436,20,10150,1000,20,347.18,6943.6
100,4500003436,30,10276,1000,15,272.01,4080.1499999999996
100,4500003436,40,10286,1000,25,249.0,6225.0
100,4500003437,10,80045,1000,13,764.97,9944.61
100,4500003437,20,10066,1000,29,446.88,12959.52
100,4500003437,30,10016,1000,11,659.17,7250.87
100,4500003437,40,10148,1000,45,518.29,23323.05
100,4500003438,10,10182,1000,42,549.8,23091.6
100,4500003438,20,10008,1000,5,155.87,779.35
100,4500003438,30,80036,1000,39,553.1,21570.9
100,4500003439,10,10164,2000,13,713.8,9279.4
100,4500003439,20,10172,2000,37,323.99,11987.630000000001
100,4500003440,10,10186,1000,18,476.96,8585.279999999999
100,4500003440,20,10249,1000,4,302.55,1210.2
100,4500003440,30,80019,1000,19,778.0,14782.0
100,4500003440,40,10184,1000,44,546.9,24063.6
100,4500003441,10,30044,2000,5,53.39,266.95
100,4500003441,20,10019,2000,41,620.9,25456.899999999998
100,4500003442,10,10037,2000,16,678.0,10848.0
100,4500003442,20,80025,2000,28,66.63,1865.6399999999999
100,4500003442,30,10147,2000,9,100.02,900.18
100,4500003442,40,10050,2000,1,75.42,75.42
100,4500003443,10,80047,1000,34,534.59,18176.06
100,4500003443,20,10072,1000,46,230.25,10591.5
100,4500003443,30,30038,1000,34,772.39,26261.26
100,4500003444,10,10186,2000,41,154.06,6316.46
100,4500003444,20,10155,2000,30,412.34,12370.199999999999
100,4500003444,30,10020,2000,20,440.79,8815.800000000001
100,4500003444,40,30007,2000,1,565.32,565.32
100,4500003445,10,10127,2000,11,321.46,3536.06
100,4500003445,20,10109,2000,35,168.21,5887.35
100,4500003445,30,30023,2000,20,211.99,4239.8
100,4500003445,40,10119,2000,10,572.57,5725.700000000001
100,4500003446,10,10029,1000,28,704.02,19712.559999999998
100,4500003446,20,10106,1000,20,447.12,8942.4
100,4500003446,30,10233,1000,16,726.06,11616.96
100,4500003447,10,10133,1000,27,242.46,6546.42
100,4500003448,10,10297,1000,38,721.24,27407.12
100,4500003449,10,30006,2000,2,91.13,182.26
100,4500003449,20,10270,2000,31,707.86,21943.66
100,4500003449,30,10206,2000,33,268.8,8870.4
100,4500003449,40,10269,2000,26,330.15,8583.9
100,4500003450,10,10179,2000,12,687.14,8245.68
100,4500003450,20,10225,2000,25,441.93,11048.25
100,4500003451,10,30043,2000,19,283.79,5392.01
100,4500003451,20,10072,2000,38,181.55,6898.900000000001
100,4500003451,30,10252,2000,22,67.29,1480.38
100,4500003451,40,80008,2000,14,159.82,2237.48
100,4500003452,10,10233,1000,32,387.05,12385.6
100,4500003452,20,10112,1000,8,182.61,1460.88
100,4500003452,30,10025,1000,19,492.19,9351.61
100,4500003453,10,10075,2000,49,221.78,10867.22
100,4500003453,20,10034,2000,32,303.45,9710.4
100,4500003453,30,10179,2000,14,213.57,2989.98
100,4500003453,40,10239,2000,13,523.78,6809.139999999999
100,4500003454,10,10031,2000,50,587.8,29389.999999999996
100,4500003454,20,10222,2000,21,782.36,16429.56
100,4500003455,10,10209,1000,8,518.05,4144.4
100,4500003455,20,10235,1000,21,67.69,1421.49
100,4500003455,30,10202,1000,6,124.36,746.16
100,4500003455,40,30016,1000,23,760.75,17497.25
100,4500003456,10,10252,2000,20,654.95,13099.0
100,4500003457,10,30036,1000,39,704.72,27484.08
100,4500003457,20,10053,1000,6,329.17,1975.02
100,4500003457,30,10270,1000,39,70.63,2754.5699999999997
100,4500003457,40,10249,1000,5,600.49,3002.45
100,4500003458,10,10040,1000,47,189.58,8910.26
100,4500003459,10,30038,1000,26,176.51,4589.26
100,4500003459,20,10133,1000,12,95.2,1142.4
100,4500003459,30,10024,1000,24,529.25,12702.0
100,4500003460,10,10213,1000,40,57.88,2315.2000000000003
100,4500003460,20,10136,1000,16,300.27,4804.32
100,4500003460,30,10077,1000,26,707.24,18388.24
100,4500003460,40,10064,1000,48,753.71,36178.08
100,4500003461,10,10104,2000,6,382.14,2292.84
100,4500003461,20,30046,2000,6,602.85,3617.1000000000004
100,4500003461,30,80030,2000,42,259.88,10914.96
100,4500003462,10,10268,1000,45,339.71,15286.949999999999
100,4500003463,10,10113,1000,7,161.47,1130.29
100,4500003464,10,10098,2000,17,667.31,11344.269999999999
100,4500003464,20,10120,2000,23,538.47,12384.810000000001
100,4500003464,30,10010,2000,22,258.72,5691.84
100,4500003464,40,10003,2000,29,723.81,20990.489999999998
100,4500003465,10,80032,2000,36,677.08,24374.88
100,4500003466,10,10168,2000,35,275.99,9659.65
100,4500003466,20,10090,2000,9,171.21,1540.89
100,4500003466,30,30018,2000,31,784.58,24321.98
100,4500003467,10,10216,1000,49,375.33,18391.17
100,4500003468,10,10229,1000,38,193.96,7370.4800000000005
100,4500003468,20,30022,1000,47,663.05,31163.35
100,4500003469,10,30014,2000,38,78.68,2989.84
100,4500003470,10,10033,2000,47,675.8,31762.6
100,4500003470,20,30038,2000,36,194.2,6991.2
100,4500003471,10,10266,1000,40,774.64,30985.6
100,4500003471,20,80033,1000,42,611.52,25683.84
100,4500003471,30,10099,1000,11,170.99,1880.89
100,4500003471,40,10170,1000,50,215.86,10793.0
100,4500003472,10,10228,1000,17,538.28,9150.76
100,4500003472,20,80027,1000,38,55.5,2109.0
100,4500003472,30,10117,1000,34,241.1,8197.4
100,4500003472,40,10056,1000,15,745.86,11187.9
100,4500003473,10,30001,2000,46,418.3,19241.8
100,4500003473,20,10171,2000,9,171.99,1547.91
100,4500003473,30,10042,2000,44,716.27,31515.879999999997
100,4500003473,40,80041,2000,11,784.16,8625.76
100,4500003474,10,80024,1000,10,211.1,2111.0
100,4500003475,10,10115,1000,44,670.65,29508.6
100,4500003475,20,10245,1000,41,208.11,8532.51
100,4500003476,10,10126,2000,45,171.21,7704.450000000001
100,4500003476,20,10199,2000,32,422.99,13535.68
100,4500003476,30,10251,2000,21,486.16,10209.36
100,4500003477,10,10055,1000,26,762.71,19830.46
100,4500003477,20,10204,1000,15,232.89,3493.35
100,4500003477,30,10153,1000,12,644.71,7736.52
100,4500003477,40,10017,1000,39,111.29,4340.31
100,4500003478,10,10261,2000,12,271.49,3257.88
100,4500003478,20,10237,2000,30,54.27,1628.1000000000001
100,4500003478,30,10182,2000,44,789.8,34751.2
100,4500003478,40,80041,2000,37,135.36,5008.320000000001
100,4500003479,10,80029,1000,18,790.59,14230.62
100,4500003479,20,10203,1000,23,121.73,2799.79
100,4500003479,30,10092,1000,28,411.86,11532.08
100,4500003480,10,10079,1000,46,764.48,35166.08
100,4500003480,20,10109,1000,4,495.44,1981.76
100,4500003481,10,10175,2000,37,370.18,13696.66
100,4500003482,10,10085,2000,18,473.42,8521.56
100,4500003483,10,10132,1000,7,284.19,1989.33
100,4500003483,20,10248,1000,38,682.49,25934.62
100,4500003483,30,10297,1000,47,603.74,28375.78
100,4500003484,10,10134,2000,50,664.81,33240.5
100,4500003484,20,10268,2000,28,675.31,18908.68
100,4500003484,30,10230,2000,13,148.37,1928.81
100,4500003485,10,10049,1000,26,512.86,13334.36
100,4500003486,10,10201,1000,49,502.12,24603.88
100,4500003486,20,80042,1000,6,428.26,2569.56
100,4500003487,10,10116,1000,47,478.62,22495.14
100,4500003487,20,80044,1000,30,251.1,7533.0
100,4500003487,30,10010,1000,23,613.65,14113.949999999999
100,4500003488,10,30017,1000,45,501.18,22553.1
100,4500003488,20,80024,1000,21,542.48,11392.08
100,4500003488,30,10062,1000,8,736.35,5890.8
100,4500003489,10,10114,2000,6,467.42,2804.52
100,4500003489,20,10059,2000,3,72.19,216.57
100,4500003489,30,80030,2000,38,746.65,28372.7
100,4500003490,10,10077,2000,35,520.02,18200.7
100,4500003491,10,30046,2000,15,125.16,1877.3999999999999
100,4500003491,20,10171,2000,4,433.99,1735.96
100,4500003491,30,10004,2000,36,376.11,13539.960000000001
100,4500003491,40,10226,2000,4,251.42,1005.68
100,4500003492,10,10237,1000,10,219.35,2193.5
100,4500003492,20,10071,1000,26,252.77,6572.02
100,4500003493,10,10125,2000,34,646.51,21981.34
100,4500003494,10,10240,2000,7,721.52,5050.639999999999
100,4500003494,20,10221,2000,11,678.06,7458.66
100,4500003494,30,10259,2000,18,423.12,7616.16
100,4500003495,10,10022,2000,48,650.84,31240.32
100,4500003495,20,10291,2000,28,241.23,6754.44
100,4500003495,30,10060,2000,18,331.51,5967.18
100,4500003495,40,80012,2000,18,435.85,7845.3
100,4500003496,10,10062,2000,28,654.6,18328.8
100,4500003497,10,10201,2000,35,199.77,6991.950000000001
100,4500003497,20,30027,2000,34,56.41,1917.9399999999998
100,4500003498,10,10037,2000,36,374.98,13499.28
100,4500003498,20,10275,2000,35,66.01,2310.3500000000004
100,4500003498,30,10145,2000,26,637.19,16566.940000000002
100,4500003498,40,30003,2000,10,79.48,794.8000000000001
100,4500003499,10,10193,2000,21,375.58,7887.179999999999
100,4500003499,20,10113,2000,45,339.11,15259.95
100,4500003499,30,30035,2000,14,343.06,4802.84
100,4500003500,10,80037,1000,9,713.41,6420.69
100,4500003500,20,10107,1000,4,728.98,2915.92
100,4500003501,10,10251,1000,39,612.17,23874.629999999997
100,4500003501,20,10292,1000,36,661.3,23806.8
100,4500003502,10,30011,2000,19,501.44,9527.36
100,4500003502,20,10040,2000,6,786.48,4718.88
100,4500003502,30,80009,2000,10,453.92,4539.2
100,4500003502,40,10100,2000,27,484.87,13091.49
100,4500003503,10,30045,1000,28,470.72,13180.16
100,4500003503,20,10044,1000,16,461.61,7385.76
100,4500003504,10,10120,1000,28,612.17,17140.76
100,4500003504,20,30032,1000,50,675.28,33764.0
100,4500003505,10,30018,2000,4,262.89,1051.56
100,4500003505,20,80044,2000,27,107.41,2900.0699999999997
100,4500003505,30,10147,2000,24,716.56,17197.44
100,4500003506,10,10258,1000,8,533.91,4271.28
100,4500003507,10,10296,2000,12,173.1,2077.2
100,4500003507,20,10120,2000,5,606.86,3034.3
100,4500003508,10,10127,2000,32,268.69,8598.08
100,4500003508,20,10136,2000,39,618.55,24123.449999999997
100,4500003508,30,10047,2000,32,425.88,13628.16
100,4500003509,10,10022,2000,10,211.36,2113.6000000000004
100,4500003509,20,10066,2000,33,552.76,18241.079999999998
100,4500003509,30,10097,2000,6,91.47,548.8199999999999
100,4500003509,40,10033,2000,24,379.38,9105.119999999999
100,4500003510,10,80028,1000,16,604.21,9667.36
100,4500003510,20,10227,1000,50,483.58,24179.0
100,4500003510,30,10089,1000,16,777.03,12432.48
100,4500003511,10,10073,1000,23,84.55,1944.6499999999999
100,4500003511,20,80010,1000,44,342.53,15071.32
100,4500003511,30,10054,1000,4,737.74,2950.96
100,4500003512,10,10049,1000,8,409.06,3272.48
100,4500003512,20,10285,1000,11,683.73,7521.030000000001
100,4500003512,30,10166,1000,8,289.99,2319.92
100,4500003513,10,80011,1000,27,756.23,20418.21
100,4500003513,20,10186,1000,18,364.18,6555.24
100,4500003513,30,10012,1000,24,682.3,16375.199999999999
100,4500003514,10,10243,2000,48,737.38,35394.24
100,4500003515,10,30033,1000,31,61.31,1900.6100000000001
100,4500003515,20,10072,1000,16,669.03,10704.48
100,4500003515,30,10162,1000,35,154.55,5409.25
100,4500003515,40,10169,1000,2,377.48,754.96
100,4500003516,10,10242,2000,4,720.41,2881.64
100,4500003516,20,10271,2000,13,175.51,2281.63
100,4500003516,30,10201,2000,3,247.9,743.7
100,4500003517,10,80033,2000,27,519.65,14030.55
100,4500003517,20,30020,2000,15,196.89,2953.35
100,4500003517,30,10118,2000,4,254.17,1016.68
100,4500003518,10,10280,1000,50,111.0,5550.0
100,4500003518,20,10060,1000,24,546.98,13127.52
100,4500003518,30,10179,1000,16,307.39,4918.24
100,4500003519,10,10274,1000,43,75.05,3227.15
100,4500003519,20,30033,1000,39,652.86,25461.54
100,4500003519,30,10141,1000,40,97.26,3890.4
100,4500003520,10,10121,1000,14,100.41,1405.74
100,4500003520,20,80014,1000,14,572.89,8020.46
100,4500003521,10,10058,1000,41,175.43,7192.63
100,4500003521,20,10058,1000,47,249.02,11703.94
100,4500003521,30,30023,1000,30,492.21,14766.3
100,4500003521,40,10259,1000,15,255.91,3838.65
100,4500003522,10,30001,2000,42,365.87,15366.54
100,4500003523,10,30047,1000,8,690.84,5526.72
100,4500003523,20,10225,1000,16,281.75,4508.0
100,4500003524,10,10188,1000,24,216.16,5187.84
100,4500003525,10,10190,1000,42,416.2,17480.399999999998
100,4500003525,20,30010,1000,34,591.88,20123.92
100,4500003525,30,10069,1000,15,309.81,4647.15
100,4500003525,40,80021,1000,36,752.86,27102.96
100,4500003526,10,10092,1000,8,526.97,4215.76
100,4500003526,20,10299,1000,9,703.74,6333.66
100,4500003526,30,30013,1000,33,272.71,8999.429999999998
100,4500003527,10,10251,1000,30,537.47,16124.1
100,4500003527,20,10095,1000,32,531.94,17022.08
100,4500003527,30,10213,1000,40,639.99,25599.6
100,4500003528,10,10188,1000,6,676.84,4061.04
100,4500003528,20,10187,1000,48,537.49,25799.52
100,4500003528,30,10002,1000,17,659.68,11214.56
100,4500003529,10,10010,1000,4,458.72,1834.88
100,4500003529,20,30001,1000,1,216.56,216.56
100,4500003530,10,10006,1000,32,308.25,9864.0
100,4500003530,20,10292,1000,30,453.19,13595.7
100,4500003530,30,10223,1000,11,103.89,1142.79
100,4500003531,10,10248,2000,8,280.68,2245.44
100,4500003531,20,10114,2000,23,307.42,7070.660000000001
100,4500003532,10,10109,2000,49,733.95,35963.55
100,4500003532,20,30015,2000,50,670.5,33525.0
100,4500003532,30,10227,2000,12,89.43,1073.16
100,4500003532,40,10085,2000,13,443.95,5771.349999999999
100,4500003533,10,10129,1000,16,544.55,8712.8
100,4500003534,10,10249,1000,41,630.62,25855.420000000002
100,4500003534,20,10136,1000,38,84.6,3214.7999999999997
100,4500003535,10,10273,2000,42,632.78,26576.76
100,4500003536,10,30038,1000,3,354.83,1064.49
100,4500003536,20,10036,1000,47,263.77,12397.189999999999
100,4500003536,30,10209,1000,7,224.27,1569.89
100,4500003537,10,80016,1000,28,360.56,10095.68
100,4500003537,20,10069,1000,35,525.68,18398.8
100,4500003538,10,10262,2000,49,682.77,33455.729999999996
100,4500003539,10,80036,2000,29,256.37,7434.7300000000005
100,4500003539,20,10210,2000,23,692.41,15925.429999999998
100,4500003539,30,10297,2000,42,615.21,25838.82
100,4500003540,10,10219,2000,13,787.34,10235.42
100,4500003540,20,10243,2000,45,648.48,29181.600000000002
100,4500003540,30,10212,2000,19,685.13,13017.47
100,4500003540,40,10103,2000,24,616.79,14802.96
100,4500003541,10,10050,2000,19,345.6,6566.400000000001
100,4500003541,20,10027,2000,32,95.03,3040.96
100,4500003542,10,10010,2000,17,178.79,3039.43
100,4500003542,20,30034,2000,35,742.48,25986.8
100,4500003543,10,10136,1000,40,568.35,22734.0
100,4500003543,20,30002,1000,26,259.72,6752.720000000001
100,4500003544,10,10199,2000,11,650.23,7152.530000000001
100,4500003544,20,30029,2000,21,268.29,5634.09
100,4500003544,30,30010,2000,27,150.15,4054.05
100,4500003545,10,10209,2000,48,408.22,19594.56
100,4500003545,20,10045,2000,14,373.35,5226.900000000001
100,4500003546,10,10112,2000,12,644.0,7728.0
100,4500003546,20,10061,2000,45,602.3,27103.499999999996
100,4500003546,30,10234,2000,42,627.17,26341.14
100,4500003546,40,10229,2000,23,492.28,11322.439999999999
100,4500003547,10,80027,1000,50,667.85,33392.5
100,4500003547,20,10284,1000,38,706.5,26847.0
100,4500003548,10,10214,2000,15,516.59,7748.85
100,4500003548,20,10038,2000,7,427.71,2993.97
100,4500003548,30,10232,2000,36,723.35,26040.600000000002
100,4500003549,10,80029,2000,37,444.46,16445.02
100,4500003549,20,10224,2000,15,296.27,4444.049999999999
100,4500003549,30,80044,2000,8,746.51,5972.08
100,4500003549,40,10180,2000,44,647.54,28491.76
100,4500003550,10,30049,1000,27,442.49,11947.23
100,4500003550,20,10001,1000,3,515.16,1545.48
100,4500003550,30,10229,1000,40,557.3,22292.0
100,4500003551,10,80031,1000,26,631.74,16425.24
100,4500003551,20,80033,1000,7,340.97,2386.79
100,4500003552,10,10131,2000,1,538.35,538.35
100,4500003553,10,30049,1000,33,480.28,15849.24
100,4500003553,20,10050,1000,5,394.58,1972.8999999999999
100,4500003554,10,80005,1000,1,788.97,788.97
100,4500003554,20,10247,1000,42,739.95,31077.9
100,4500003554,30,80036,1000,33,594.75,19626.75
100,4500003554,40,10274,1000,44,351.49,15465.560000000001
100,4500003555,10,30011,1000,5,360.66,1803.3000000000002
100,4500003555,20,10133,1000,3,715.66,2146.98
100,4500003555,30,10282,1000,42,52.75,2215.5
100,4500003555,40,10287,1000,2,158.56,317.12
100,4500003556,10,10221,2000,6,779.32,4675.92
100,4500003556,20,10211,2000,21,119.36,2506.56
100,4500003556,30,30007,2000,24,471.14,11307.36
100,4500003556,40,10203,2000,27,794.61,21454.47
100,4500003557,10,10013,2000,47,659.38,30990.86
100,4500003557,20,10164,2000,20,401.35,8027.0
100,4500003557,30,10024,2000,49,515.24,25246.760000000002
100,4500003557,40,10221,2000,18,686.07,12349.26
100,4500003558,10,10235,2000,46,495.56,22795.76
100,4500003558,20,10128,2000,31,133.08,4125.4800000000005
100,4500003558,30,80009,2000,5,576.24,2881.2
100,4500003558,40,10209,2000,35,82.64,2892.4
100,4500003559,10,10040,1000,29,476.81,13827.49
100,4500003560,10,10026,2000,12,170.11,2041.3200000000002
100,4500003561,10,30045,1000,9,212.88,1915.92
100,4500003561,20,10085,1000,9,236.18,2125.62
100,4500003561,30,10163,1000,12,155.76,1869.12
100,4500003562,10,10172,1000,42,578.02,24276.84
100,4500003562,20,10095,1000,41,519.28,21290.48
100,4500003562,30,10075,1000,48,711.8,34166.399999999994
100,4500003563,10,10189,2000,44,779.55,34300.2
100,4500003563,20,10078,2000,4,776.36,3105.44
100,4500003563,30,80039,2000,47,193.7,9103.9
100,4500003563,40,10050,2000,19,569.34,10817.460000000001
100,4500003564,10,10121,2000,12,432.65,5191.799999999999
100,4500003564,20,10187,2000,34,483.13,16426.42
100,4500003564,30,10148,2000,29,79.32,2300.2799999999997
100,4500003565,10,10282,2000,37,146.45,5418.65
100,4500003566,10,80029,1000,30,647.01,19410.3
100,4500003566,20,10247,1000,40,640.81,25632.399999999998
100,4500003567,10,10170,1000,5,589.19,2945.9500000000003
100,4500003567,20,10259,1000,45,674.11,30334.95
100,4500003567,30,10174,1000,14,597.64,8366.96
100,4500003567,40,10128,1000,12,792.41,9508.92
