MANDT,KOKRS,BELNR,BUZEI,KSTAR,KOSTL,WTGBTR,REFBN
100,1000,305215,1,400000,MANT100,561.53,100007399
100,1000,305216,1,400000,MANT100,1458.23,100007400
100,1000,305217,1,400000,LOG200,69124.73,100007401
100,1000,305218,1,400000,MIN100,32111.37,100007402
100,1000,305219,1,400000,LOG300,26036.8,100007403
100,1000,305220,1,400000,MANT100,662.76,100007404
100,1000,305221,1,400000,MIN200,51992.799999999996,100007405
100,1000,305222,1,400000,MIN300,52402.899999999994,100007406
100,1000,305223,1,400000,REF200,19965.97,100007407
100,1000,305224,1,400000,REF100,1207.71,100007408
100,1000,305225,1,400000,MANT100,1842.47,100007410
100,1000,305226,1,400000,MANT100,862.29,100007411
100,1000,305227,1,400000,MANT100,853.33,100007412
100,1000,305228,1,400000,MIN300,37736.479999999996,100007413
100,1000,305229,1,400000,REF100,44249.74,100007414
100,1000,305230,1,400000,MANT300,34339.5,100007415
100,1000,305231,1,400000,LOG300,11841.7,100007416
100,1000,305232,1,400000,LAB300,17938.05,100007417
100,1000,305233,1,400000,MIN100,47472.15,100007418
100,1000,305234,1,400000,MANT100,758.48,100007421
100,1000,305235,1,400000,MANT100,1726.32,100007422
100,1000,305236,1,400000,MANT100,990.1,100007423
100,1000,305237,1,400000,MANT100,1826.93,100007424
100,1000,305238,1,400000,MANT100,733.64,100007425
100,1000,305239,1,400000,MANT100,1194.96,100007426
100,1000,305240,1,400000,LOG200,6458.209999999999,100007427
100,1000,305241,1,400000,LAB300,30164.2,100007428
100,1000,305242,1,400000,MANT200,51694.67999999999,100007429
100,1000,305243,1,400000,LOG300,47539.99,100007430
100,1000,305244,1,400000,PLAN200,64803.159999999996,100007431
100,1000,305245,1,400000,MANT100,1808.87,100007436
100,1000,305246,1,400000,MANT100,893.51,100007437
100,1000,305247,1,400000,LOG100,11329.6,100007438
100,1000,305248,1,400000,MANT200,40125.53999999999,100007439
100,1000,305249,1,400000,MIN300,15985.27,100007440
100,1000,305250,1,400000,MANT200,9631.2,100007441
100,1000,305251,1,400000,LAB200,10821.3,100007442
100,1000,305252,1,400000,LOG300,21582.99,100007443
100,1000,305253,1,400000,REF200,41779.119999999995,100007444
100,1000,305254,1,400000,REF300,40179.91,100007445
100,1000,305255,1,400000,REF100,478.51,100007446
100,1000,305256,1,400000,PLAN200,11887.35,100007447
100,1000,305257,1,400000,PLAN100,13684.94,100007448
100,1000,305258,1,400000,MANT300,68779.83,100007449
100,1000,305259,1,400000,MANT100,1720.47,100007454
100,1000,305260,1,400000,MANT100,780.45,100007455
100,1000,305261,1,400000,MANT100,1889.33,100007456
100,1000,305262,1,400000,MANT100,980.81,100007457
100,1000,305263,1,400000,MANT100,554.06,100007458
100,1000,305264,1,400000,MANT100,1320.78,100007459
100,1000,305265,1,400000,LAB300,6794.88,100007460
100,1000,305266,1,400000,PLAN200,39809.759999999995,100007461
100,1000,305267,1,400000,LOG300,29635.149999999998,100007462
100,1000,305268,1,400000,PLAN100,57064.270000000004,100007463
100,1000,305269,1,400000,MIN300,27375.050000000003,100007464
100,1000,305270,1,400000,LAB100,177.28,100007465
100,1000,305271,1,400000,LOG100,43952.479999999996,100007466
100,1000,305272,1,400000,MANT100,806.78,100007468
100,1000,305273,1,400000,MANT100,1350.63,100007469
100,1000,305274,1,400000,MANT100,1542.49,100007470
100,1000,305275,1,400000,MANT100,1388.39,100007471
100,1000,305276,1,400000,MANT100,864.11,100007472
100,1000,305277,1,400000,REF200,3958.6200000000003,100007473
100,1000,305278,1,400000,MIN200,14043.85,100007474
100,1000,305279,1,400000,REF200,3684.59,100007475
100,1000,305280,1,400000,MIN300,61025.65,100007476
100,1000,305281,1,400000,MANT100,11453.81,100007477
100,1000,305282,1,400000,LAB200,53590.71,100007478
100,1000,305283,1,400000,MIN300,29270.26,100007479
100,1000,305284,1,400000,LAB100,12624.68,100007480
100,1000,305285,1,400000,MIN200,31829.0,100007481
100,1000,305286,1,400000,REF300,21621.67,100007482
100,1000,305287,1,400000,PLAN100,66256.88,100007483
100,1000,305288,1,400000,MIN100,1639.0800000000002,100007484
100,1000,305289,1,400000,MANT100,859.73,100007489
100,1000,305290,1,400000,MANT100,1886.02,100007490
100,1000,305291,1,400000,LAB200,12287.79,100007491
100,1000,305292,1,400000,REF100,53540.95,100007492
100,1000,305293,1,400000,LAB200,21978.79,100007493
100,1000,305294,1,400000,LOG100,4879.0,100007494
100,1000,305295,1,400000,LOG300,39728.979999999996,100007495
100,1000,305296,1,400000,REF200,34552.22,100007496
100,1000,305297,1,400000,PLAN300,25926.48,100007497
100,1000,305298,1,400000,MIN300,71047.14,100007498
100,1000,305299,1,400000,LOG300,48094.07,100007499
100,1000,305300,1,400000,MIN300,7716.09,100007500
100,1000,305301,1,400000,MANT100,23999.199999999997,100007501
100,1000,305302,1,400000,MANT100,1405.43,100007506
100,1000,305303,1,400000,MANT100,1648.81,100007507
100,1000,305304,1,400000,MIN200,37369.979999999996,100007508
100,1000,305305,1,400000,MIN300,11530.480000000001,100007509
100,1000,305306,1,400000,MANT200,37281.72,100007510
100,1000,305307,1,400000,MIN100,44452.68,100007511
100,1000,305308,1,400000,MIN200,46247.7,100007512
100,1000,305309,1,400000,LAB200,2810.08,100007513
100,1000,305310,1,400000,MANT100,1048.71,100007516
100,1000,305311,1,400000,MANT100,1716.77,100007517
100,1000,305312,1,400000,MIN300,11741.35,100007518
100,1000,305313,1,400000,LOG300,24576.64,100007519
100,1000,305314,1,400000,PLAN300,14712.31,100007520
100,1000,305315,1,400000,LOG200,23399.95,100007521
100,1000,305316,1,400000,LAB100,30055.710000000003,100007522
100,1000,305317,1,400000,PLAN100,10297.050000000001,100007523
100,1000,305318,1,400000,LOG200,38335.299999999996,100007524
100,1000,305319,1,400000,MIN200,15194.510000000002,100007525
100,1000,305320,1,400000,MIN200,77811.81,100007526
100,1000,305321,1,400000,MIN300,25338.29,100007527
100,1000,305322,1,400000,MANT200,29882.539999999997,100007528
100,1000,305323,1,400000,MANT100,610.81,100007533
100,1000,305324,1,400000,MANT100,1466.02,100007534
100,1000,305325,1,400000,MANT100,517.8,100007535
100,1000,305326,1,400000,MANT100,1992.56,100007536
100,1000,305327,1,400000,MANT100,1909.53,100007537
100,1000,305328,1,400000,LAB200,24815.699999999997,100007538
100,1000,305329,1,400000,PLAN100,44285.58,100007539
100,1000,305330,1,400000,MANT300,20198.25,100007540
100,1000,305331,1,400000,MIN300,30720.25,100007541
100,1000,305332,1,400000,LAB200,1114.88,100007542
100,1000,305333,1,400000,PLAN300,12305.28,100007543
100,1000,305334,1,400000,MANT100,38174.990000000005,100007544
100,1000,305335,1,400000,MANT100,592.6,100007549
100,1000,305336,1,400000,MANT100,1834.74,100007550
100,1000,305337,1,400000,MANT100,1283.74,100007551
100,1000,305338,1,400000,MANT100,1811.0,100007552
100,1000,305339,1,400000,MANT100,1889.61,100007553
100,1000,305340,1,400000,MANT100,976.15,100007554
100,1000,305341,1,400000,PLAN300,20086.559999999998,100007555
100,1000,305342,1,400000,REF300,28362.36,100007556
100,1000,305343,1,400000,REF100,48769.26,100007557
100,1000,305344,1,400000,MANT100,30520.190000000002,100007558
100,1000,305345,1,400000,LAB200,15774.1,100007559
100,1000,305346,1,400000,MANT100,1239.6,100007561
100,1000,305347,1,400000,MANT100,1929.44,100007562
100,1000,305348,1,400000,MANT100,1352.44,100007563
100,1000,305349,1,400000,PLAN200,18802.53,100007564
100,1000,305350,1,400000,PLAN200,6104.36,100007565
100,1000,305351,1,400000,PLAN200,51015.840000000004,100007566
100,1000,305352,1,400000,LOG100,186.51,100007567
100,1000,305353,1,400000,LOG100,3834.96,100007568
100,1000,305354,1,400000,LAB300,366.94,100007569
100,1000,305355,1,400000,MIN100,3096.64,100007570
100,1000,305356,1,400000,PLAN300,7687.2699999999995,100007571
100,1000,305357,1,400000,MANT100,793.9,100007574
100,1000,305358,1,400000,MANT100,1589.42,100007575
100,1000,305359,1,400000,MANT100,507.79,100007576
100,1000,305360,1,400000,MANT100,1873.84,100007577
100,1000,305361,1,400000,MANT100,1423.99,100007578
100,1000,305362,1,400000,MIN200,11147.6,100007579
100,1000,305363,1,400000,LAB200,9882.08,100007580
100,1000,305364,1,400000,MANT200,20824.93,100007581
100,1000,305365,1,400000,REF300,32975.09,100007582
100,1000,305366,1,400000,LAB300,17997.75,100007583
100,1000,305367,1,400000,LAB100,15449.9,100007584
100,1000,305368,1,400000,PLAN200,9934.61,100007585
100,1000,305369,1,400000,REF300,3571.8299999999995,100007586
100,1000,305370,1,400000,PLAN100,12290.66,100007587
100,1000,305371,1,400000,REF100,23574.71,100007588
100,1000,305372,1,400000,LOG200,31054.32,100007589
100,1000,305373,1,400000,REF100,50966.48999999999,100007590
100,1000,305374,1,400000,MANT100,1453.42,100007594
100,1000,305375,1,400000,MANT100,1281.69,100007595
100,1000,305376,1,400000,MANT100,1654.63,100007596
100,1000,305377,1,400000,MANT100,1905.93,100007597
100,1000,305378,1,400000,MANT100,760.29,100007598
100,1000,305379,1,400000,MANT100,1651.27,100007599
100,1000,305380,1,400000,LAB300,62615.450000000004,100007600
100,1000,305381,1,400000,LAB200,6433.9,100007601
100,1000,305382,1,400000,MANT100,70461.46999999999,100007602
100,1000,305383,1,400000,LOG300,16519.39,100007603
100,1000,305384,1,400000,LOG200,36751.54,100007604
100,1000,305385,1,400000,REF100,17278.8,100007605
100,1000,305386,1,400000,PLAN300,1902.6000000000001,100007606
100,1000,305387,1,400000,MIN200,4642.32,100007607
100,1000,305388,1,400000,PLAN200,29472.83,100007608
100,1000,305389,1,400000,MANT200,26886.890000000003,100007609
100,1000,305390,1,400000,LAB100,3551.13,100007610
100,1000,305391,1,400000,MANT100,1751.32,100007613
100,1000,305392,1,400000,MANT100,759.7,100007614
100,1000,305393,1,400000,MANT100,1901.36,100007615
100,1000,305394,1,400000,MANT100,1714.78,100007616
100,1000,305395,1,400000,MANT100,1604.88,100007617
100,1000,305396,1,400000,MANT100,1462.02,100007618
100,1000,305397,1,400000,LAB100,1576.4,100007619
100,1000,305398,1,400000,REF100,33373.14,100007620
100,1000,305399,1,400000,REF300,58467.36,100007621
100,1000,305400,1,400000,LOG200,9215.150000000001,100007622
100,1000,305401,1,400000,LOG200,30720.68,100007623
100,1000,305402,1,400000,MIN100,39807.49,100007624
100,1000,305403,1,400000,MANT100,813.11,100007626
100,1000,305404,1,400000,MANT100,1754.33,100007627
100,1000,305405,1,400000,MANT100,1581.95,100007628
100,1000,305406,1,400000,MANT100,1555.2,100007629
100,1000,305407,1,400000,REF300,74210.16,100007630
100,1000,305408,1,400000,LAB100,28704.5,100007631
100,1000,305409,1,400000,LOG200,14386.400000000001,100007632
100,1000,305410,1,400000,PLAN200,40794.21000000001,100007633
100,1000,305411,1,400000,PLAN100,26575.000000000004,100007634
100,1000,305412,1,400000,REF200,24827.809999999998,100007635
100,1000,305413,1,400000,MIN100,29119.61,100007636
100,1000,305414,1,400000,LAB200,11854.64,100007637
100,1000,305415,1,400000,MIN100,3752.58,100007638
100,1000,305416,1,400000,MANT100,60988.6,100007639
100,1000,305417,1,400000,LOG100,23933.1,100007640
100,1000,305418,1,400000,MANT100,968.26,100007645
100,1000,305419,1,400000,MANT100,755.22,100007646
100,1000,305420,1,400000,MANT100,1764.55,100007647
100,1000,305421,1,400000,MANT100,1276.85,100007648
100,1000,305422,1,400000,MANT100,1574.86,100007649
100,1000,305423,1,400000,MANT100,1677.44,100007650
100,1000,305424,1,400000,REF300,24971.56,100007651
100,1000,305425,1,400000,MANT200,19380.440000000002,100007652
100,1000,305426,1,400000,LOG200,39634.22,100007653
100,1000,305427,1,400000,REF200,65176.09,100007654
100,1000,305428,1,400000,LAB100,17840.32,100007655
100,1000,305429,1,400000,PLAN100,43439.840000000004,100007656
100,1000,305430,1,400000,LAB300,19630.35,100007657
100,1000,305431,1,400000,MANT100,22865.73,100007658
100,1000,305432,1,400000,MANT100,1272.2,100007661
100,1000,305433,1,400000,MANT100,977.53,100007662
100,1000,305434,1,400000,MANT100,1081.66,100007663
100,1000,305435,1,400000,MANT100,508.02,100007664
100,1000,305436,1,400000,MANT100,1328.26,100007665
100,1000,305437,1,400000,MANT100,733.07,100007666
100,1000,305438,1,400000,MIN300,30743.66,100007667
100,1000,305439,1,400000,LAB100,18307.64,100007668
100,1000,305440,1,400000,MIN100,14190.460000000001,100007669
100,1000,305441,1,400000,MANT300,16368.800000000001,100007670
100,1000,305442,1,400000,PLAN100,27036.850000000002,100007671
100,1000,305443,1,400000,LAB100,6422.08,100007672
100,1000,305444,1,400000,PLAN100,25285.61,100007673
100,1000,305445,1,400000,MANT300,50401.240000000005,100007674
100,1000,305446,1,400000,LOG300,25450.15,100007675
100,1000,305447,1,400000,MANT300,6889.13,100007676
100,1000,305448,1,400000,PLAN100,17417.079999999998,100007677
100,1000,305449,1,400000,LOG200,68798.2,100007678
100,1000,305450,1,400000,MANT100,599.43,100007681
100,1000,305451,1,400000,MANT100,1646.22,100007682
100,1000,305452,1,400000,LOG200,54648.909999999996,100007683
100,1000,305453,1,400000,MANT200,57206.76,100007684
100,1000,305454,1,400000,MIN300,63023.91,100007685
100,1000,305455,1,400000,MIN200,33262.12,100007686
100,1000,305456,1,400000,MIN100,51907.65999999999,100007687
100,1000,305457,1,400000,MIN200,72324.56,100007688
100,1000,305458,1,400000,LAB200,11282.320000000002,100007689
100,1000,305459,1,400000,LOG300,7311.06,100007690
100,1000,305460,1,400000,LOG200,50860.59,100007691
100,1000,305461,1,400000,PLAN100,12874.73,100007692
100,1000,305462,1,400000,PLAN300,36389.56,100007693
100,1000,305463,1,400000,MANT100,1005.96,100007698
100,1000,305464,1,400000,MANT100,923.35,100007699
100,1000,305465,1,400000,MANT100,1214.58,100007700
100,1000,305466,1,400000,MIN100,59089.130000000005,100007701
100,1000,305467,1,400000,LOG200,13585.73,100007702
100,1000,305468,1,400000,REF200,38426.91,100007703
100,1000,305469,1,400000,LAB300,35308.08,100007704
100,1000,305470,1,400000,MANT200,28772.44,100007705
100,1000,305471,1,400000,MANT100,822.39,100007707
100,1000,305472,1,400000,MANT100,877.29,100007708
100,1000,305473,1,400000,MANT100,1697.33,100007709
100,1000,305474,1,400000,MANT100,872.38,100007710
100,1000,305475,1,400000,MANT100,806.84,100007711
100,1000,305476,1,400000,LOG200,38452.990000000005,100007712
100,1000,305477,1,400000,LOG200,10278.42,100007713
100,1000,305478,1,400000,REF100,33426.61,100007714
100,1000,305479,1,400000,LAB300,43336.02,100007715
100,1000,305480,1,400000,PLAN300,38949.78,100007716
100,1000,305481,1,400000,LOG200,22367.22,100007717
100,1000,305482,1,400000,MANT100,18165.9,100007718
100,1000,305483,1,400000,MANT100,1157.83,100007720
100,1000,305484,1,400000,MANT100,1662.3,100007721
100,1000,305485,1,400000,MANT100,914.97,100007722
100,1000,305486,1,400000,MIN100,25566.05,100007723
100,1000,305487,1,400000,LOG300,36005.3,100007724
100,1000,305488,1,400000,LOG100,6593.94,100007725
100,1000,305489,1,400000,LOG100,54603.780000000006,100007726
100,1000,305490,1,400000,LOG100,2455.0,100007727
100,1000,305491,1,400000,REF300,1734.96,100007728
100,1000,305492,1,400000,MANT200,44885.15,100007729
100,1000,305493,1,400000,LOG100,19538.03,100007730
100,1000,305494,1,400000,MANT200,3466.7000000000003,100007731
100,1000,305495,1,400000,LAB100,34326.600000000006,100007732
100,1000,305496,1,400000,MANT100,1018.25,100007735
100,1000,305497,1,400000,MANT100,1939.39,100007736
100,1000,305498,1,400000,MANT100,1335.93,100007737
100,1000,305499,1,400000,MANT100,1150.52,100007738
100,1000,305500,1,400000,MANT100,653.74,100007739
100,1000,305501,1,400000,MANT100,1022.89,100007740
100,1000,305502,1,400000,MANT100,20598.81,100007741
100,1000,305503,1,400000,LOG100,41790.600000000006,100007742
100,1000,305504,1,400000,MIN100,29689.079999999998,100007743
100,1000,305505,1,400000,REF200,8849.36,100007744
100,1000,305506,1,400000,MIN200,79455.48000000001,100007745
100,1000,305507,1,400000,MIN100,47321.810000000005,100007746
100,1000,305508,1,400000,LOG300,9217.94,100007747
100,1000,305509,1,400000,MANT100,551.78,100007752
100,1000,305510,1,400000,MANT100,709.81,100007753
100,1000,305511,1,400000,MANT100,1560.37,100007754
100,1000,305512,1,400000,MANT100,1262.18,100007755
100,1000,305513,1,400000,MANT100,1541.84,100007756
100,1000,305514,1,400000,MANT100,1662.17,100007757
100,1000,305515,1,400000,MANT300,70024.87,100007758
100,1000,305516,1,400000,MANT100,20349.45,100007759
100,1000,305517,1,400000,REF200,41815.7,100007760
100,1000,305518,1,400000,MIN200,44027.149999999994,100007761
100,1000,305519,1,400000,LAB300,3717.26,100007762
100,1000,305520,1,400000,MANT100,558.05,100007764
100,1000,305521,1,400000,MANT100,662.41,100007765
100,1000,305522,1,400000,MANT100,860.48,100007766
100,1000,305523,1,400000,MANT100,1066.01,100007767
100,1000,305524,1,400000,MANT100,1516.24,100007768
100,1000,305525,1,400000,MANT100,1895.97,100007769
100,1000,305526,1,400000,MANT300,43455.48,100007770
100,1000,305527,1,400000,MANT100,12628.82,100007771
100,1000,305528,1,400000,MANT200,37412.64,100007772
100,1000,305529,1,400000,LOG200,28733.1,100007773
100,1000,305530,1,400000,LAB300,8800.06,100007774
100,1000,305531,1,400000,PLAN100,26134.56,100007775
100,1000,305532,1,400000,MANT100,1063.63,100007779
100,1000,305533,1,400000,MANT100,843.8,100007780
100,1000,305534,1,400000,PLAN300,45245.490000000005,100007781
100,1000,305535,1,400000,MIN100,3888.09,100007782
100,1000,305536,1,400000,REF200,7904.5199999999995,100007783
100,1000,305537,1,400000,MANT300,26872.649999999998,100007784
100,1000,305538,1,400000,LOG100,24836.28,100007785
100,1000,305539,1,400000,LOG300,100438.62,100007786
100,1000,305540,1,400000,LAB200,28872.530000000002,100007787
100,1000,305541,1,400000,MANT100,1751.64,100007791
100,1000,305542,1,400000,MANT100,1465.88,100007792
100,1000,305543,1,400000,MANT100,1186.65,100007793
100,1000,305544,1,400000,MANT100,1227.05,100007794
100,1000,305545,1,400000,MANT100,819.14,100007795
100,1000,305546,1,400000,MANT100,1359.4,100007796
100,1000,305547,1,400000,PLAN100,52714.94,100007797
100,1000,305548,1,400000,MANT200,11008.2,100007798
100,1000,305549,1,400000,REF300,30591.42,100007799
100,1000,305550,1,400000,LAB100,17145.12,100007800
100,1000,305551,1,400000,MIN100,12256.779999999999,100007801
100,1000,305552,1,400000,PLAN300,34384.3,100007802
100,1000,305553,1,400000,LOG300,33059.69,100007803
100,1000,305554,1,400000,MANT300,17533.44,100007804
100,1000,305555,1,400000,MANT100,1619.5,100007807
100,1000,305556,1,400000,MANT100,1181.09,100007808
100,1000,305557,1,400000,MANT100,1339.73,100007809
100,1000,305558,1,400000,MANT100,1942.07,100007810
100,1000,305559,1,400000,MANT100,1431.49,100007811
100,1000,305560,1,400000,MANT100,1700.32,100007812
100,1000,305561,1,400000,REF200,26585.61,100007813
100,1000,305562,1,400000,LOG100,39777.27,100007814
100,1000,305563,1,400000,PLAN200,68682.81,100007815
100,1000,305564,1,400000,REF300,35815.590000000004,100007816
100,1000,305565,1,400000,PLAN100,2260.92,100007817
100,1000,305566,1,400000,LAB100,13755.199999999999,100007818
100,1000,305567,1,400000,MANT100,1622.22,100007823
100,1000,305568,1,400000,MANT100,1654.73,100007824
100,1000,305569,1,400000,MANT100,665.37,100007825
100,1000,305570,1,400000,MANT100,1070.4,100007826
100,1000,305571,1,400000,MANT100,1548.4,100007827
100,1000,305572,1,400000,MANT300,27898.26,100007828
100,1000,305573,1,400000,LAB200,8136.82,100007829
100,1000,305574,1,400000,PLAN200,8535.2,100007830
100,1000,305575,1,400000,REF300,32153.049999999996,100007831
100,1000,305576,1,400000,LAB200,1493.97,100007832
100,1000,305577,1,400000,REF200,6214.79,100007833
100,1000,305578,1,400000,LAB200,39512.520000000004,100007834
100,1000,305579,1,400000,MANT300,46099.71,100007835
100,1000,305580,1,400000,LOG200,28557.550000000003,100007836
100,1000,305581,1,400000,REF100,29393.88,100007837
100,1000,305582,1,400000,LAB300,11072.490000000002,100007838
100,1000,305583,1,400000,MANT100,1277.87,100007842
100,1000,305584,1,400000,MANT100,1073.93,100007843
100,1000,305585,1,400000,MANT100,966.4,100007844
100,1000,305586,1,400000,REF100,2510.06,100007845
100,1000,305587,1,400000,REF200,3770.1099999999997,100007846
100,1000,305588,1,400000,MIN100,6915.4800000000005,100007847
100,1000,305589,1,400000,MIN100,46000.43,100007848
100,1000,305590,1,400000,LOG200,21218.65,100007849
100,1000,305591,1,400000,MANT200,33258.18,100007850
100,1000,305592,1,400000,MANT300,30162.01,100007851
100,1000,305593,1,400000,MANT100,636.69,100007856
100,1000,305594,1,400000,MANT100,1412.02,100007857
100,1000,305595,1,400000,MANT100,1551.81,100007858
100,1000,305596,1,400000,MANT100,1050.78,100007859
100,1000,305597,1,400000,MANT100,1575.78,100007860
100,1000,305598,1,400000,REF300,21747.430000000004,100007861
100,1000,305599,1,400000,MANT200,35431.81,100007862
100,1000,305600,1,400000,LAB300,14662.05,100007863
100,1000,305601,1,400000,PLAN100,40425.55,100007864
100,1000,305602,1,400000,MANT100,30915.66,100007865
100,1000,305603,1,400000,MANT100,4685.039999999999,100007866
100,1000,305604,1,400000,MANT300,27871.300000000003,100007867
100,1000,305605,1,400000,MANT100,1235.28,100007872
100,1000,305606,1,400000,MANT100,1977.49,100007873
100,1000,305607,1,400000,MANT100,1129.97,100007874
100,1000,305608,1,400000,MANT100,1910.49,100007875
100,1000,305609,1,400000,MIN100,33680.77,100007876
100,1000,305610,1,400000,MANT300,1865.16,100007877
100,1000,305611,1,400000,LOG300,15164.640000000001,100007878
100,1000,305612,1,400000,LOG100,6764.49,100007879
100,1000,305613,1,400000,PLAN100,19276.21,100007880
100,1000,305614,1,400000,LAB100,79927.51,100007881
100,1000,305615,1,400000,PLAN100,39494.92,100007882
100,1000,305616,1,400000,MIN100,25466.66,100007883
100,1000,305617,1,400000,LAB100,7065.299999999999,100007884
100,1000,305618,1,400000,PLAN100,30825.15,100007885
100,1000,305619,1,400000,PLAN300,15900.44,100007886
100,1000,305620,1,400000,MANT100,1543.9,100007891
100,1000,305621,1,400000,MANT100,554.18,100007892
100,1000,305622,1,400000,MANT100,49080.91999999999,100007893
100,1000,305623,1,400000,MANT200,45763.08,100007894
100,1000,305624,1,400000,MIN100,8088.63,100007895
100,1000,305625,1,400000,LOG200,23031.45,100007896
100,1000,305626,1,400000,MIN100,15427.47,100007897
100,1000,305627,1,400000,PLAN300,37216.9,100007898
100,1000,305628,1,400000,LAB300,35633.990000000005,100007899
100,1000,305629,1,400000,MIN300,34661.4,100007900
100,1000,305630,1,400000,MIN100,1684.8000000000002,100007901
100,1000,305631,1,400000,MANT100,1337.53,100007903
100,1000,305632,1,400000,MANT100,1497.85,100007904
100,1000,305633,1,400000,MANT100,863.2,100007905
100,1000,305634,1,400000,MANT100,1218.8,100007906
100,1000,305635,1,400000,MANT200,8950.95,100007907
100,1000,305636,1,400000,LOG100,38388.44,100007908
100,1000,305637,1,400000,MANT200,8776.699999999999,100007909
100,1000,305638,1,400000,MANT300,37530.19,100007910
100,1000,305639,1,400000,MANT200,30421.64,100007911
100,1000,305640,1,400000,MIN100,1638.4,100007912
100,1000,305641,1,400000,LOG200,22979.29,100007913
100,1000,305642,1,400000,MANT100,21706.58,100007914
100,1000,305643,1,400000,REF200,11446.06,100007915
100,1000,305644,1,400000,MANT100,637.16,100007919
100,1000,305645,1,400000,MANT100,1254.73,100007920
100,1000,305646,1,400000,LAB100,22366.620000000003,100007921
100,1000,305647,1,400000,MIN200,36938.04,100007922
100,1000,305648,1,400000,LAB100,35816.990000000005,100007923
100,1000,305649,1,400000,LAB200,20156.86,100007924
100,1000,305650,1,400000,LAB100,55146.15,100007925
100,1000,305651,1,400000,LOG100,16463.85,100007926
100,1000,305652,1,400000,LOG300,41207.23,100007927
100,1000,305653,1,400000,MIN100,13272.129999999997,100007928
100,1000,305654,1,400000,LAB200,32298.04,100007929
100,1000,305655,1,400000,MANT100,791.72,100007932
100,1000,305656,1,400000,MANT100,1536.38,100007933
100,1000,305657,1,400000,MANT100,830.9,100007934
100,1000,305658,1,400000,MANT100,1422.57,100007935
100,1000,305659,1,400000,MANT100,1604.97,100007936
100,1000,305660,1,400000,PLAN200,32025.0,100007937
100,1000,305661,1,400000,MIN200,30672.92,100007938
100,1000,305662,1,400000,REF100,16580.63,100007939
100,1000,305663,1,400000,LAB200,29232.81,100007940
100,1000,305664,1,400000,PLAN300,33426.72,100007941
100,1000,305665,1,400000,REF200,84044.29000000001,100007942
100,1000,305666,1,400000,MIN300,6492.33,100007943
100,1000,305667,1,400000,MANT100,863.78,100007946
100,1000,305668,1,400000,MANT100,1330.17,100007947
100,1000,305669,1,400000,PLAN200,45645.67,100007948
100,1000,305670,1,400000,MANT200,45384.72,100007949
100,1000,305671,1,400000,PLAN100,26096.54,100007950
100,1000,305672,1,400000,MIN300,60218.380000000005,100007951
100,1000,305673,1,400000,MIN100,805.98,100007952
100,1000,305674,1,400000,REF200,28403.5,100007953
100,1000,305675,1,400000,MANT200,13073.849999999999,100007954
100,1000,305676,1,400000,MIN200,69933.4,100007955
100,1000,305677,1,400000,MANT100,1121.59,100007960
100,1000,305678,1,400000,MANT100,1001.9,100007961
100,1000,305679,1,400000,MANT100,683.26,100007962
100,1000,305680,1,400000,PLAN300,6885.05,100007963
100,1000,305681,1,400000,MIN100,41153.91999999999,100007964
100,1000,305682,1,400000,MANT300,26676.68,100007965
100,1000,305683,1,400000,MANT300,8009.6,100007966
100,1000,305684,1,400000,PLAN100,24391.870000000003,100007967
100,1000,305685,1,400000,MANT200,38318.6,100007968
100,1000,305686,1,400000,LAB300,34546.8,100007969
100,1000,305687,1,400000,MANT100,22847.96,100007970
100,1000,305688,1,400000,MANT200,17142.56,100007971
100,1000,305689,1,400000,REF200,40999.799999999996,100007972
100,1000,305690,1,400000,MANT100,1600.58,100007977
100,1000,305691,1,400000,MANT100,966.21,100007978
100,1000,305692,1,400000,MANT100,1307.7,100007979
100,1000,305693,1,400000,MANT100,1693.87,100007980
100,1000,305694,1,400000,MANT100,1896.69,100007981
100,1000,305695,1,400000,MIN300,42149.88,100007982
100,1000,305696,1,400000,MIN300,27804.48,100007983
100,1000,305697,1,400000,MANT200,44227.81999999999,100007984
100,1000,305698,1,400000,PLAN100,5499.35,100007985
100,1000,305699,1,400000,REF100,59714.200000000004,100007986
100,1000,305700,1,400000,REF200,13689.119999999999,100007987
100,1000,305701,1,400000,PLAN100,17308.83,100007988
100,1000,305702,1,400000,REF100,38484.979999999996,100007989
100,1000,305703,1,400000,MANT100,11429.0,100007990
100,1000,305704,1,400000,REF100,31524.76,100007991
100,1000,305705,1,400000,PLAN100,23499.38,100007992
100,1000,305706,1,400000,MANT100,47423.100000000006,100007993
100,1000,305707,1,400000,MANT100,870.92,100007996
100,1000,305708,1,400000,MANT100,1017.04,100007997
100,1000,305709,1,400000,MIN100,21774.620000000003,100007998
100,1000,305710,1,400000,MIN100,32463.64,100007999
100,1000,305711,1,400000,REF200,51327.509999999995,100008000
100,1000,305712,1,400000,PLAN200,32078.269999999997,100008001
100,1000,305713,1,400000,REF200,52765.88,100008002
100,1000,305714,1,400000,LOG200,51077.19,100008003
100,1000,305715,1,400000,MANT300,9404.78,100008004
100,1000,305716,1,400000,PLAN100,72878.13,100008005
100,1000,305717,1,400000,LOG200,20919.3,100008006
100,1000,305718,1,400000,MANT100,939.44,100008010
100,1000,305719,1,400000,MANT100,967.94,100008011
100,1000,305720,1,400000,MANT100,1156.2,100008012
100,1000,305721,1,400000,MANT100,794.03,100008013
