MANDT,KOKRS,BELNR,GJAHR,BUDAT
100,1000,305278,2025,2025-07-22
100,1000,305279,2025,2025-07-22
100,1000,305280,2025,2025-07-22
100,1000,305281,2025,2025-07-22
100,1000,305282,2025,2025-07-22
100,1000,305283,2025,2025-07-22
100,1000,305284,2025,2025-07-22
100,1000,305285,2025,2025-07-22
100,1000,305286,2025,2025-07-22
100,1000,305287,2025,2025-07-22
100,1000,305288,2025,2025-07-22
100,1000,305289,2025,2025-07-22
100,1000,305290,2025,2025-07-22
100,1000,305291,2025,2025-07-23
100,1000,305292,2025,2025-07-23
100,1000,305293,2025,2025-07-23
100,1000,305294,2025,2025-07-23
100,1000,305295,2025,2025-07-23
100,1000,305296,2025,2025-07-23
100,1000,305297,2025,2025-07-23
100,1000,305298,2025,2025-07-23
100,1000,305299,2025,2025-07-23
100,1000,305300,2025,2025-07-23
100,1000,305301,2025,2025-07-23
100,1000,305302,2025,2025-07-23
100,1000,305303,2025,2025-07-23
100,1000,305304,2025,2025-07-24
100,1000,305305,2025,2025-07-24
100,1000,305306,2025,2025-07-24
100,1000,305307,2025,2025-07-24
100,1000,305308,2025,2025-07-24
100,1000,305309,2025,2025-07-24
100,1000,305310,2025,2025-07-24
100,1000,305311,2025,2025-07-24
100,1000,305312,2025,2025-07-25
100,1000,305313,2025,2025-07-25
100,1000,305314,2025,2025-07-25
100,1000,305315,2025,2025-07-25
100,1000,305316,2025,2025-07-25
100,1000,305317,2025,2025-07-25
100,1000,305318,2025,2025-07-25
100,1000,305319,2025,2025-07-25
100,1000,305320,2025,2025-07-25
100,1000,305321,2025,2025-07-25
100,1000,305322,2025,2025-07-25
100,1000,305323,2025,2025-07-25
100,1000,305324,2025,2025-07-25
100,1000,305325,2025,2025-07-25
100,1000,305326,2025,2025-07-25
100,1000,305327,2025,2025-07-25
100,1000,305328,2025,2025-07-26
100,1000,305329,2025,2025-07-26
100,1000,305330,2025,2025-07-26
100,1000,305331,2025,2025-07-26
100,1000,305332,2025,2025-07-26
100,1000,305333,2025,2025-07-26
100,1000,305334,2025,2025-07-26
100,1000,305335,2025,2025-07-26
100,1000,305336,2025,2025-07-26
100,1000,305337,2025,2025-07-26
100,1000,305338,2025,2025-07-26
100,1000,305339,2025,2025-07-26
100,1000,305340,2025,2025-07-26
100,1000,305341,2025,2025-07-27
100,1000,305342,2025,2025-07-27
100,1000,305343,2025,2025-07-27
100,1000,305344,2025,2025-07-27
100,1000,305345,2025,2025-07-27
100,1000,305346,2025,2025-07-27
100,1000,305347,2025,2025-07-27
100,1000,305348,2025,2025-07-27
100,1000,305349,2025,2025-07-28
100,1000,305350,2025,2025-07-28
100,1000,305351,2025,2025-07-28
100,1000,305352,2025,2025-07-28
100,1000,305353,2025,2025-07-28
100,1000,305354,2025,2025-07-28
100,1000,305355,2025,2025-07-28
100,1000,305356,2025,2025-07-28
100,1000,305357,2025,2025-07-28
100,1000,305358,2025,2025-07-28
100,1000,305359,2025,2025-07-28
100,1000,305360,2025,2025-07-28
100,1000,305361,2025,2025-07-28
100,1000,305362,2025,2025-07-29
100,1000,305363,2025,2025-07-29
100,1000,305364,2025,2025-07-29
100,1000,305365,2025,2025-07-29
100,1000,305366,2025,2025-07-29
100,1000,305367,2025,2025-07-29
100,1000,305368,2025,2025-07-29
100,1000,305369,2025,2025-07-29
100,1000,305370,2025,2025-07-29
100,1000,305371,2025,2025-07-29
100,1000,305372,2025,2025-07-29
100,1000,305373,2025,2025-07-29
100,1000,305374,2025,2025-07-29
100,1000,305375,2025,2025-07-29
100,1000,305376,2025,2025-07-29
100,1000,305377,2025,2025-07-29
100,1000,305378,2025,2025-07-29
100,1000,305379,2025,2025-07-29
100,1000,305380,2025,2025-07-30
100,1000,305381,2025,2025-07-30
100,1000,305382,2025,2025-07-30
100,1000,305383,2025,2025-07-30
100,1000,305384,2025,2025-07-30
100,1000,305385,2025,2025-07-30
100,1000,305386,2025,2025-07-30
100,1000,305387,2025,2025-07-30
100,1000,305388,2025,2025-07-30
100,1000,305389,2025,2025-07-30
100,1000,305390,2025,2025-07-30
100,1000,305391,2025,2025-07-30
100,1000,305392,2025,2025-07-30
100,1000,305393,2025,2025-07-30
100,1000,305394,2025,2025-07-30
100,1000,305395,2025,2025-07-30
100,1000,305396,2025,2025-07-30
100,1000,305397,2025,2025-07-31
100,1000,305398,2025,2025-07-31
100,1000,305399,2025,2025-07-31
100,1000,305400,2025,2025-07-31
100,1000,305401,2025,2025-07-31
100,1000,305402,2025,2025-07-31
100,1000,305403,2025,2025-07-31
100,1000,305404,2025,2025-07-31
100,1000,305405,2025,2025-07-31
100,1000,305406,2025,2025-07-31
100,1000,305407,2025,2025-08-01
100,1000,305408,2025,2025-08-01
100,1000,305409,2025,2025-08-01
100,1000,305410,2025,2025-08-01
100,1000,305411,2025,2025-08-01
100,1000,305412,2025,2025-08-01
100,1000,305413,2025,2025-08-01
100,1000,305414,2025,2025-08-01
100,1000,305415,2025,2025-08-01
100,1000,305416,2025,2025-08-01
100,1000,305417,2025,2025-08-01
100,1000,305418,2025,2025-08-01
100,1000,305419,2025,2025-08-01
100,1000,305420,2025,2025-08-01
100,1000,305421,2025,2025-08-01
100,1000,305422,2025,2025-08-01
100,1000,305423,2025,2025-08-01
100,1000,305424,2025,2025-08-02
100,1000,305425,2025,2025-08-02
100,1000,305426,2025,2025-08-02
100,1000,305427,2025,2025-08-02
100,1000,305428,2025,2025-08-02
100,1000,305429,2025,2025-08-02
100,1000,305430,2025,2025-08-02
100,1000,305431,2025,2025-08-02
100,1000,305432,2025,2025-08-02
100,1000,305433,2025,2025-08-02
100,1000,305434,2025,2025-08-02
100,1000,305435,2025,2025-08-02
100,1000,305436,2025,2025-08-02
100,1000,305437,2025,2025-08-02
100,1000,305438,2025,2025-08-03
100,1000,305439,2025,2025-08-03
100,1000,305440,2025,2025-08-03
100,1000,305441,2025,2025-08-03
100,1000,305442,2025,2025-08-03
100,1000,305443,2025,2025-08-03
100,1000,305444,2025,2025-08-03
100,1000,305445,2025,2025-08-03
100,1000,305446,2025,2025-08-03
100,1000,305447,2025,2025-08-03
100,1000,305448,2025,2025-08-03
100,1000,305449,2025,2025-08-03
100,1000,305450,2025,2025-08-03
100,1000,305451,2025,2025-08-03
100,1000,305452,2025,2025-08-04
100,1000,305453,2025,2025-08-04
100,1000,305454,2025,2025-08-04
100,1000,305455,2025,2025-08-04
100,1000,305456,2025,2025-08-04
100,1000,305457,2025,2025-08-04
100,1000,305458,2025,2025-08-04
100,1000,305459,2025,2025-08-04
100,1000,305460,2025,2025-08-04
100,1000,305461,2025,2025-08-04
100,1000,305462,2025,2025-08-04
100,1000,305463,2025,2025-08-04
100,1000,305464,2025,2025-08-04
100,1000,305465,2025,2025-08-04
100,1000,305466,2025,2025-08-05
100,1000,305467,2025,2025-08-05
100,1000,305468,2025,2025-08-05
100,1000,305469,2025,2025-08-05
100,1000,305470,2025,2025-08-05
100,1000,305471,2025,2025-08-05
100,1000,305472,2025,2025-08-05
100,1000,305473,2025,2025-08-05
100,1000,305474,2025,2025-08-05
100,1000,305475,2025,2025-08-05
100,1000,305476,2025,2025-08-06
100,1000,305477,2025,2025-08-06
100,1000,305478,2025,2025-08-06
100,1000,305479,2025,2025-08-06
100,1000,305480,2025,2025-08-06
100,1000,305481,2025,2025-08-06
100,1000,305482,2025,2025-08-06
100,1000,305483,2025,2025-08-06
100,1000,305484,2025,2025-08-06
100,1000,305485,2025,2025-08-06
100,1000,305486,2025,2025-08-07
100,1000,305487,2025,2025-08-07
100,1000,305488,2025,2025-08-07
100,1000,305489,2025,2025-08-07
100,1000,305490,2025,2025-08-07
100,1000,305491,2025,2025-08-07
100,1000,305492,2025,2025-08-07
100,1000,305493,2025,2025-08-07
100,1000,305494,2025,2025-08-07
100,1000,305495,2025,2025-08-07
100,1000,305496,2025,2025-08-07
100,1000,305497,2025,2025-08-07
100,1000,305498,2025,2025-08-07
100,1000,305499,2025,2025-08-07
100,1000,305500,2025,2025-08-07
100,1000,305501,2025,2025-08-07
100,1000,305502,2025,2025-08-08
100,1000,305503,2025,2025-08-08
100,1000,305504,2025,2025-08-08
100,1000,305505,2025,2025-08-08
100,1000,305506,2025,2025-08-08
100,1000,305507,2025,2025-08-08
100,1000,305508,2025,2025-08-08
100,1000,305509,2025,2025-08-08
100,1000,305510,2025,2025-08-08
100,1000,305511,2025,2025-08-08
100,1000,305512,2025,2025-08-08
100,1000,305513,2025,2025-08-08
100,1000,305514,2025,2025-08-08
100,1000,305515,2025,2025-08-09
100,1000,305516,2025,2025-08-09
100,1000,305517,2025,2025-08-09
100,1000,305518,2025,2025-08-09
100,1000,305519,2025,2025-08-09
100,1000,305520,2025,2025-08-09
100,1000,305521,2025,2025-08-09
100,1000,305522,2025,2025-08-09
100,1000,305523,2025,2025-08-09
100,1000,305524,2025,2025-08-09
100,1000,305525,2025,2025-08-09
100,1000,305526,2025,2025-08-10
100,1000,305527,2025,2025-08-10
100,1000,305528,2025,2025-08-10
100,1000,305529,2025,2025-08-10
100,1000,305530,2025,2025-08-10
100,1000,305531,2025,2025-08-10
100,1000,305532,2025,2025-08-10
100,1000,305533,2025,2025-08-10
100,1000,305534,2025,2025-08-11
100,1000,305535,2025,2025-08-11
100,1000,305536,2025,2025-08-11
100,1000,305537,2025,2025-08-11
100,1000,305538,2025,2025-08-11
100,1000,305539,2025,2025-08-11
100,1000,305540,2025,2025-08-11
100,1000,305541,2025,2025-08-11
100,1000,305542,2025,2025-08-11
100,1000,305543,2025,2025-08-11
100,1000,305544,2025,2025-08-11
100,1000,305545,2025,2025-08-11
100,1000,305546,2025,2025-08-11
100,1000,305547,2025,2025-08-12
100,1000,305548,2025,2025-08-12
100,1000,305549,2025,2025-08-12
100,1000,305550,2025,2025-08-12
100,1000,305551,2025,2025-08-12
100,1000,305552,2025,2025-08-12
100,1000,305553,2025,2025-08-12
100,1000,305554,2025,2025-08-12
100,1000,305555,2025,2025-08-12
100,1000,305556,2025,2025-08-12
100,1000,305557,2025,2025-08-12
100,1000,305558,2025,2025-08-12
100,1000,305559,2025,2025-08-12
100,1000,305560,2025,2025-08-12
100,1000,305561,2025,2025-08-13
100,1000,305562,2025,2025-08-13
100,1000,305563,2025,2025-08-13
100,1000,305564,2025,2025-08-13
100,1000,305565,2025,2025-08-13
100,1000,305566,2025,2025-08-13
100,1000,305567,2025,2025-08-13
100,1000,305568,2025,2025-08-13
100,1000,305569,2025,2025-08-13
100,1000,305570,2025,2025-08-13
100,1000,305571,2025,2025-08-13
100,1000,305572,2025,2025-08-14
100,1000,305573,2025,2025-08-14
100,1000,305574,2025,2025-08-14
100,1000,305575,2025,2025-08-14
100,1000,305576,2025,2025-08-14
100,1000,305577,2025,2025-08-14
100,1000,305578,2025,2025-08-14
100,1000,305579,2025,2025-08-14
100,1000,305580,2025,2025-08-14
100,1000,305581,2025,2025-08-14
100,1000,305582,2025,2025-08-14
100,1000,305583,2025,2025-08-14
100,1000,305584,2025,2025-08-14
100,1000,305585,2025,2025-08-14
100,1000,305586,2025,2025-08-15
100,1000,305587,2025,2025-08-15
100,1000,305588,2025,2025-08-15
100,1000,305589,2025,2025-08-15
100,1000,305590,2025,2025-08-15
100,1000,305591,2025,2025-08-15
100,1000,305592,2025,2025-08-15
100,1000,305593,2025,2025-08-15
100,1000,305594,2025,2025-08-15
100,1000,305595,2025,2025-08-15
100,1000,305596,2025,2025-08-15
100,1000,305597,2025,2025-08-15
100,1000,305598,2025,2025-08-16
100,1000,305599,2025,2025-08-16
100,1000,305600,2025,2025-08-16
100,1000,305601,2025,2025-08-16
100,1000,305602,2025,2025-08-16
100,1000,305603,2025,2025-08-16
100,1000,305604,2025,2025-08-16
100,1000,305605,2025,2025-08-16
100,1000,305606,2025,2025-08-16
100,1000,305607,2025,2025-08-16
100,1000,305608,2025,2025-08-16
100,1000,305609,2025,2025-08-17
100,1000,305610,2025,2025-08-17
100,1000,305611,2025,2025-08-17
100,1000,305612,2025,2025-08-17
100,1000,305613,2025,2025-08-17
100,1000,305614,2025,2025-08-17
100,1000,305615,2025,2025-08-17
100,1000,305616,2025,2025-08-17
100,1000,305617,2025,2025-08-17
100,1000,305618,2025,2025-08-17
100,1000,305619,2025,2025-08-17
100,1000,305620,2025,2025-08-17
100,1000,305621,2025,2025-08-17
100,1000,305622,2025,2025-08-18
100,1000,305623,2025,2025-08-18
100,1000,305624,2025,2025-08-18
100,1000,305625,2025,2025-08-18
100,1000,305626,2025,2025-08-18
100,1000,305627,2025,2025-08-18
100,1000,305628,2025,2025-08-18
100,1000,305629,2025,2025-08-18
100,1000,305630,2025,2025-08-18
100,1000,305631,2025,2025-08-18
100,1000,305632,2025,2025-08-18
100,1000,305633,2025,2025-08-18
100,1000,305634,2025,2025-08-18
100,1000,305635,2025,2025-08-19
100,1000,305636,2025,2025-08-19
100,1000,305637,2025,2025-08-19
100,1000,305638,2025,2025-08-19
100,1000,305639,2025,2025-08-19
100,1000,305640,2025,2025-08-19
100,1000,305641,2025,2025-08-19
100,1000,305642,2025,2025-08-19
100,1000,305643,2025,2025-08-19
100,1000,305644,2025,2025-08-19
100,1000,305645,2025,2025-08-19
100,1000,305646,2025,2025-08-20
100,1000,305647,2025,2025-08-20
100,1000,305648,2025,2025-08-20
100,1000,305649,2025,2025-08-20
100,1000,305650,2025,2025-08-20
100,1000,305651,2025,2025-08-20
100,1000,305652,2025,2025-08-20
100,1000,305653,2025,2025-08-20
100,1000,305654,2025,2025-08-20
100,1000,305655,2025,2025-08-20
100,1000,305656,2025,2025-08-20
100,1000,305657,2025,2025-08-20
100,1000,305658,2025,2025-08-20
100,1000,305659,2025,2025-08-20
100,1000,305660,2025,2025-08-21
100,1000,305661,2025,2025-08-21
100,1000,305662,2025,2025-08-21
100,1000,305663,2025,2025-08-21
100,1000,305664,2025,2025-08-21
100,1000,305665,2025,2025-08-21
100,1000,305666,2025,2025-08-21
100,1000,305667,2025,2025-08-21
100,1000,305668,2025,2025-08-21
100,1000,305669,2025,2025-08-22
100,1000,305670,2025,2025-08-22
100,1000,305671,2025,2025-08-22
100,1000,305672,2025,2025-08-22
100,1000,305673,2025,2025-08-22
100,1000,305674,2025,2025-08-22
100,1000,305675,2025,2025-08-22
100,1000,305676,2025,2025-08-22
100,1000,305677,2025,2025-08-22
100,1000,305678,2025,2025-08-22
100,1000,305679,2025,2025-08-22
100,1000,305680,2025,2025-08-23
100,1000,305681,2025,2025-08-23
100,1000,305682,2025,2025-08-23
100,1000,305683,2025,2025-08-23
100,1000,305684,2025,2025-08-23
100,1000,305685,2025,2025-08-23
100,1000,305686,2025,2025-08-23
100,1000,305687,2025,2025-08-23
100,1000,305688,2025,2025-08-23
100,1000,305689,2025,2025-08-23
100,1000,305690,2025,2025-08-23
100,1000,305691,2025,2025-08-23
100,1000,305692,2025,2025-08-23
100,1000,305693,2025,2025-08-23
100,1000,305694,2025,2025-08-23
100,1000,305695,2025,2025-08-24
100,1000,305696,2025,2025-08-24
100,1000,305697,2025,2025-08-24
100,1000,305698,2025,2025-08-24
100,1000,305699,2025,2025-08-24
100,1000,305700,2025,2025-08-24
100,1000,305701,2025,2025-08-24
100,1000,305702,2025,2025-08-24
100,1000,305703,2025,2025-08-24
100,1000,305704,2025,2025-08-24
100,1000,305705,2025,2025-08-24
100,1000,305706,2025,2025-08-24
100,1000,305707,2025,2025-08-24
100,1000,305708,2025,2025-08-24
100,1000,305709,2025,2025-08-25
100,1000,305710,2025,2025-08-25
100,1000,305711,2025,2025-08-25
100,1000,305712,2025,2025-08-25
100,1000,305713,2025,2025-08-25
100,1000,305714,2025,2025-08-25
100,1000,305715,2025,2025-08-25
100,1000,305716,2025,2025-08-25
100,1000,305717,2025,2025-08-25
100,1000,305718,2025,2025-08-25
100,1000,305719,2025,2025-08-25
100,1000,305720,2025,2025-08-25
100,1000,305721,2025,2025-08-25
100,1000,305722,2025,2025-08-26
100,1000,305723,2025,2025-08-26
100,1000,305724,2025,2025-08-26
100,1000,305725,2025,2025-08-26
100,1000,305726,2025,2025-08-26
100,1000,305727,2025,2025-08-26
100,1000,305728,2025,2025-08-26
100,1000,305729,2025,2025-08-26
100,1000,305730,2025,2025-08-26
100,1000,305731,2025,2025-08-26
100,1000,305732,2025,2025-08-26
100,1000,305733,2025,2025-08-26
100,1000,305734,2025,2025-08-26
100,1000,305735,2025,2025-08-26
100,1000,305736,2025,2025-08-27
100,1000,305737,2025,2025-08-27
100,1000,305738,2025,2025-08-27
100,1000,305739,2025,2025-08-27
100,1000,305740,2025,2025-08-27
100,1000,305741,2025,2025-08-27
100,1000,305742,2025,2025-08-27
100,1000,305743,2025,2025-08-27
100,1000,305744,2025,2025-08-27
100,1000,305745,2025,2025-08-27
100,1000,305746,2025,2025-08-27
100,1000,305747,2025,2025-08-27
100,1000,305748,2025,2025-08-27
100,1000,305749,2025,2025-08-27
100,1000,305750,2025,2025-08-27
100,1000,305751,2025,2025-08-27
100,1000,305752,2025,2025-08-28
100,1000,305753,2025,2025-08-28
100,1000,305754,2025,2025-08-28
100,1000,305755,2025,2025-08-28
100,1000,305756,2025,2025-08-28
100,1000,305757,2025,2025-08-28
100,1000,305758,2025,2025-08-28
100,1000,305759,2025,2025-08-28
100,1000,305760,2025,2025-08-28
100,1000,305761,2025,2025-08-28
100,1000,305762,2025,2025-08-28
100,1000,305763,2025,2025-08-28
100,1000,305764,2025,2025-08-28
100,1000,305765,2025,2025-08-28
100,1000,305766,2025,2025-08-28
100,1000,305767,2025,2025-08-29
100,1000,305768,2025,2025-08-29
100,1000,305769,2025,2025-08-29
100,1000,305770,2025,2025-08-29
100,1000,305771,2025,2025-08-29
100,1000,305772,2025,2025-08-29
100,1000,305773,2025,2025-08-29
100,1000,305774,2025,2025-08-29
100,1000,305775,2025,2025-08-29
100,1000,305776,2025,2025-08-29
100,1000,305777,2025,2025-08-29
100,1000,305778,2025,2025-08-29
100,1000,305779,2025,2025-08-29
100,1000,305780,2025,2025-08-29
100,1000,305781,2025,2025-08-30
100,1000,305782,2025,2025-08-30
100,1000,305783,2025,2025-08-30
100,1000,305784,2025,2025-08-30
100,1000,305785,2025,2025-08-30
100,1000,305786,2025,2025-08-30
100,1000,305787,2025,2025-08-30
100,1000,305788,2025,2025-08-30
100,1000,305789,2025,2025-08-30
100,1000,305790,2025,2025-08-30
100,1000,305791,2025,2025-08-30
100,1000,305792,2025,2025-08-30
100,1000,305793,2025,2025-08-31
100,1000,305794,2025,2025-08-31
100,1000,305795,2025,2025-08-31
100,1000,305796,2025,2025-08-31
100,1000,305797,2025,2025-08-31
100,1000,305798,2025,2025-08-31
100,1000,305799,2025,2025-08-31
100,1000,305800,2025,2025-08-31
100,1000,305801,2025,2025-09-01
100,1000,305802,2025,2025-09-01
100,1000,305803,2025,2025-09-01
100,1000,305804,2025,2025-09-01
100,1000,305805,2025,2025-09-01
100,1000,305806,2025,2025-09-02
100,1000,305807,2025,2025-09-02
100,1000,305808,2025,2025-09-02
100,1000,305809,2025,2025-09-02
100,1000,305810,2025,2025-09-02
100,1000,305811,2025,2025-09-02
100,1000,305812,2025,2025-09-02
100,1000,305813,2025,2025-09-02
100,1000,305814,2025,2025-09-03
100,1000,305815,2025,2025-09-03
100,1000,305816,2025,2025-09-03
100,1000,305817,2025,2025-09-03
100,1000,305818,2025,2025-09-03
100,1000,305819,2025,2025-09-03
100,1000,305820,2025,2025-09-03
100,1000,305821,2025,2025-09-03
100,1000,305822,2025,2025-09-03
100,1000,305823,2025,2025-09-04
100,1000,305824,2025,2025-09-04
100,1000,305825,2025,2025-09-04
100,1000,305826,2025,2025-09-04
100,1000,305827,2025,2025-09-04
100,1000,305828,2025,2025-09-04
100,1000,305829,2025,2025-09-04
100,1000,305830,2025,2025-09-04
100,1000,305831,2025,2025-09-05
100,1000,305832,2025,2025-09-05
100,1000,305833,2025,2025-09-05
100,1000,305834,2025,2025-09-05
100,1000,305835,2025,2025-09-05
100,1000,305836,2025,2025-09-05
100,1000,305837,2025,2025-09-05
100,1000,305838,2025,2025-09-05
100,1000,305839,2025,2025-09-05
100,1000,305840,2025,2025-09-05
100,1000,305841,2025,2025-09-06
100,1000,305842,2025,2025-09-06
100,1000,305843,2025,2025-09-06
100,1000,305844,2025,2025-09-06
100,1000,305845,2025,2025-09-06
100,1000,305846,2025,2025-09-06
100,1000,305847,2025,2025-09-06
100,1000,305848,2025,2025-09-07
100,1000,305849,2025,2025-09-07
100,1000,305850,2025,2025-09-07
100,1000,305851,2025,2025-09-07
100,1000,305852,2025,2025-09-07
100,1000,305853,2025,2025-09-07
100,1000,305854,2025,2025-09-07
100,1000,305855,2025,2025-09-08
100,1000,305856,2025,2025-09-08
100,1000,305857,2025,2025-09-08
100,1000,305858,2025,2025-09-08
100,1000,305859,2025,2025-09-08
100,1000,305860,2025,2025-09-08
100,1000,305861,2025,2025-09-09
100,1000,305862,2025,2025-09-09
100,1000,305863,2025,2025-09-09
100,1000,305864,2025,2025-09-09
100,1000,305865,2025,2025-09-09
100,1000,305866,2025,2025-09-09
100,1000,305867,2025,2025-09-09
100,1000,305868,2025,2025-09-09
100,1000,305869,2025,2025-09-09
100,1000,305870,2025,2025-09-09
100,1000,305871,2025,2025-09-09
100,1000,305872,2025,2025-09-10
100,1000,305873,2025,2025-09-10
100,1000,305874,2025,2025-09-10
100,1000,305875,2025,2025-09-10
100,1000,305876,2025,2025-09-10
100,1000,305877,2025,2025-09-10
100,1000,305878,2025,2025-09-10
100,1000,305879,2025,2025-09-11
100,1000,305880,2025,2025-09-11
100,1000,305881,2025,2025-09-11
100,1000,305882,2025,2025-09-11
100,1000,305883,2025,2025-09-11
100,1000,305884,2025,2025-09-11
100,1000,305885,2025,2025-09-11
100,1000,305886,2025,2025-09-11
100,1000,305887,2025,2025-09-11
100,1000,305888,2025,2025-09-11
100,1000,305889,2025,2025-09-12
100,1000,305890,2025,2025-09-12
100,1000,305891,2025,2025-09-12
100,1000,305892,2025,2025-09-12
100,1000,305893,2025,2025-09-12
100,1000,305894,2025,2025-09-12
100,1000,305895,2025,2025-09-13
100,1000,305896,2025,2025-09-13
100,1000,305897,2025,2025-09-13
100,1000,305898,2025,2025-09-13
100,1000,305899,2025,2025-09-13
100,1000,305900,2025,2025-09-13
100,1000,305901,2025,2025-09-14
100,1000,305902,2025,2025-09-14
100,1000,305903,2025,2025-09-14
100,1000,305904,2025,2025-09-14
100,1000,305905,2025,2025-09-14
100,1000,305906,2025,2025-09-15
100,1000,305907,2025,2025-09-15
100,1000,305908,2025,2025-09-15
100,1000,305909,2025,2025-09-15
100,1000,305910,2025,2025-09-15
100,1000,305911,2025,2025-09-15
100,1000,305912,2025,2025-09-15
100,1000,305913,2025,2025-09-15
100,1000,305914,2025,2025-09-15
100,1000,305915,2025,2025-09-15
100,1000,305916,2025,2025-09-16
100,1000,305917,2025,2025-09-16
100,1000,305918,2025,2025-09-16
100,1000,305919,2025,2025-09-16
100,1000,305920,2025,2025-09-16
100,1000,305921,2025,2025-09-16
100,1000,305922,2025,2025-09-16
100,1000,305923,2025,2025-09-16
100,1000,305924,2025,2025-09-16
100,1000,305925,2025,2025-09-17
100,1000,305926,2025,2025-09-17
100,1000,305927,2025,2025-09-17
100,1000,305928,2025,2025-09-17
100,1000,305929,2025,2025-09-17
100,1000,305930,2025,2025-09-17
100,1000,305931,2025,2025-09-17
100,1000,305932,2025,2025-09-17
100,1000,305933,2025,2025-09-18
100,1000,305934,2025,2025-09-18
100,1000,305935,2025,2025-09-18
100,1000,305936,2025,2025-09-18
100,1000,305937,2025,2025-09-18
100,1000,305938,2025,2025-09-18
100,1000,305939,2025,2025-09-18
100,1000,305940,2025,2025-09-18
100,1000,305941,2025,2025-09-18
100,1000,305942,2025,2025-09-18
100,1000,305943,2025,2025-09-18
100,1000,305944,2025,2025-09-19
100,1000,305945,2025,2025-09-19
100,1000,305946,2025,2025-09-19
100,1000,305947,2025,2025-09-19
100,1000,305948,2025,2025-09-20
100,1000,305949,2025,2025-09-20
100,1000,305950,2025,2025-09-20
100,1000,305951,2025,2025-09-20
100,1000,305952,2025,2025-09-20
100,1000,305953,2025,2025-09-20
100,1000,305954,2025,2025-09-21
100,1000,305955,2025,2025-09-21
100,1000,305956,2025,2025-09-21
100,1000,305957,2025,2025-09-21
100,1000,305958,2025,2025-09-21
100,1000,305959,2025,2025-09-21
100,1000,305960,2025,2025-09-21
100,1000,305961,2025,2025-09-21
100,1000,305962,2025,2025-09-21
100,1000,305963,2025,2025-09-22
100,1000,305964,2025,2025-09-22
100,1000,305965,2025,2025-09-22
100,1000,305966,2025,2025-09-22
100,1000,305967,2025,2025-09-22
100,1000,305968,2025,2025-09-23
100,1000,305969,2025,2025-09-23
100,1000,305970,2025,2025-09-23
100,1000,305971,2025,2025-09-23
100,1000,305972,2025,2025-09-24
100,1000,305973,2025,2025-09-24
100,1000,305974,2025,2025-09-24
100,1000,305975,2025,2025-09-24
100,1000,305976,2025,2025-09-24
100,1000,305977,2025,2025-09-24
100,1000,305978,2025,2025-09-24
100,1000,305979,2025,2025-09-25
100,1000,305980,2025,2025-09-25
100,1000,305981,2025,2025-09-25
100,1000,305982,2025,2025-09-25
100,1000,305983,2025,2025-09-25
100,1000,305984,2025,2025-09-25
100,1000,305985,2025,2025-09-25
100,1000,305986,2025,2025-09-25
100,1000,305987,2025,2025-09-26
100,1000,305988,2025,2025-09-26
100,1000,305989,2025,2025-09-26
100,1000,305990,2025,2025-09-26
100,1000,305991,2025,2025-09-26
100,1000,305992,2025,2025-09-26
100,1000,305993,2025,2025-09-26
100,1000,305994,2025,2025-09-26
100,1000,305995,2025,2025-09-27
100,1000,305996,2025,2025-09-27
100,1000,305997,2025,2025-09-27
100,1000,305998,2025,2025-09-27
100,1000,305999,2025,2025-09-27
100,1000,306000,2025,2025-09-27
100,1000,306001,2025,2025-09-27
100,1000,306002,2025,2025-09-27
100,1000,306003,2025,2025-09-27
100,1000,306004,2025,2025-09-27
100,1000,306005,2025,2025-09-28
100,1000,306006,2025,2025-09-28
100,1000,306007,2025,2025-09-28
100,1000,306008,2025,2025-09-28
100,1000,306009,2025,2025-09-28
100,1000,306010,2025,2025-09-28
100,1000,306011,2025,2025-09-28
100,1000,306012,2025,2025-09-28
100,1000,306013,2025,2025-09-28
100,1000,306014,2025,2025-09-29
100,1000,306015,2025,2025-09-29
100,1000,306016,2025,2025-09-29
100,1000,306017,2025,2025-09-29
100,1000,306018,2025,2025-09-29
100,1000,306019,2025,2025-09-29
100,1000,306020,2025,2025-09-29
100,1000,306021,2025,2025-09-30
100,1000,306022,2025,2025-09-30
100,1000,306023,2025,2025-09-30
100,1000,306024,2025,2025-09-30
100,1000,306025,2025,2025-09-30
100,1000,306026,2025,2025-09-30
100,1000,306027,2025,2025-09-30
100,1000,306028,2025,2025-09-30
100,1000,306029,2025,2025-09-30
100,1000,306030,2025,2025-09-30
100,1000,306031,2025,2025-10-01
100,1000,306032,2025,2025-10-01
100,1000,306033,2025,2025-10-01
100,1000,306034,2025,2025-10-01
100,1000,306035,2025,2025-10-01
100,1000,306036,2025,2025-10-01
100,1000,306037,2025,2025-10-01
100,1000,306038,2025,2025-10-01
100,1000,306039,2025,2025-10-02
100,1000,306040,2025,2025-10-02
100,1000,306041,2025,2025-10-02
100,1000,306042,2025,2025-10-02
100,1000,306043,2025,2025-10-02
100,1000,306044,2025,2025-10-02
100,1000,306045,2025,2025-10-02
100,1000,306046,2025,2025-10-02
100,1000,306047,2025,2025-10-03
100,1000,306048,2025,2025-10-03
100,1000,306049,2025,2025-10-03
100,1000,306050,2025,2025-10-03
100,1000,306051,2025,2025-10-03
100,1000,306052,2025,2025-10-03
100,1000,306053,2025,2025-10-03
