MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,WAERS,XBLNR
100,1000,100006928,2025,KR,2025-06-15,2025-06-15,USD,4500002603
100,1000,100006929,2025,KR,2025-06-15,2025-06-15,USD,4500002604
100,2000,100006930,2025,KR,2025-06-15,2025-06-15,USD,4500002605
100,1000,100006931,2025,KR,2025-06-15,2025-06-15,USD,4500002606
100,3000,100006932,2025,DR,2025-06-15,2025-06-15,USD,1002088
100,3000,100006933,2025,DR,2025-06-15,2025-06-15,USD,1002089
100,1000,100006934,2025,SA,2025-06-15,2025-06-15,USD,802209
100,1000,100006935,2025,SA,2025-06-15,2025-06-15,USD,802210
100,1000,100006936,2025,SA,2025-06-15,2025-06-15,USD,802211
100,1000,100006937,2025,SA,2025-06-15,2025-06-15,USD,802212
100,2000,100006938,2025,KR,2025-06-16,2025-06-16,USD,4500002607
100,1000,100006939,2025,KR,2025-06-16,2025-06-16,USD,4500002608
100,1000,100006940,2025,KR,2025-06-16,2025-06-16,USD,4500002609
100,1000,100006941,2025,KR,2025-06-16,2025-06-16,USD,4500002610
100,2000,100006942,2025,KR,2025-06-16,2025-06-16,USD,4500002611
100,2000,100006943,2025,KR,2025-06-16,2025-06-16,USD,4500002612
100,2000,100006944,2025,KR,2025-06-16,2025-06-16,USD,4500002613
100,1000,100006945,2025,KR,2025-06-16,2025-06-16,USD,4500002614
100,1000,100006946,2025,KR,2025-06-16,2025-06-16,USD,4500002615
100,3000,100006947,2025,DR,2025-06-16,2025-06-16,USD,1002090
100,3000,100006948,2025,DR,2025-06-16,2025-06-16,USD,1002091
100,3000,100006949,2025,DR,2025-06-16,2025-06-16,USD,1002092
100,1000,100006950,2025,SA,2025-06-16,2025-06-16,USD,802213
100,1000,100006951,2025,SA,2025-06-16,2025-06-16,USD,802214
100,1000,100006952,2025,SA,2025-06-16,2025-06-16,USD,802215
100,1000,100006953,2025,SA,2025-06-16,2025-06-16,USD,802216
100,1000,100006954,2025,KR,2025-06-17,2025-06-17,USD,4500002616
100,2000,100006955,2025,KR,2025-06-17,2025-06-17,USD,4500002617
100,1000,100006956,2025,KR,2025-06-17,2025-06-17,USD,4500002618
100,1000,100006957,2025,KR,2025-06-17,2025-06-17,USD,4500002619
100,1000,100006958,2025,KR,2025-06-17,2025-06-17,USD,4500002620
100,1000,100006959,2025,KR,2025-06-17,2025-06-17,USD,4500002621
100,2000,100006960,2025,KR,2025-06-17,2025-06-17,USD,4500002622
100,1000,100006961,2025,KR,2025-06-17,2025-06-17,USD,4500002623
100,3000,100006962,2025,DR,2025-06-17,2025-06-17,USD,1002093
100,3000,100006963,2025,DR,2025-06-17,2025-06-17,USD,1002094
100,3000,100006964,2025,DR,2025-06-17,2025-06-17,USD,1002095
100,3000,100006965,2025,DR,2025-06-17,2025-06-17,USD,1002096
100,1000,100006966,2025,SA,2025-06-17,2025-06-17,USD,802217
100,1000,100006967,2025,SA,2025-06-17,2025-06-17,USD,802218
100,1000,100006968,2025,SA,2025-06-17,2025-06-17,USD,802219
100,1000,100006969,2025,SA,2025-06-17,2025-06-17,USD,802220
100,1000,100006970,2025,SA,2025-06-17,2025-06-17,USD,802221
100,1000,100006971,2025,KR,2025-06-18,2025-06-18,USD,4500002624
100,1000,100006972,2025,KR,2025-06-18,2025-06-18,USD,4500002625
100,1000,100006973,2025,KR,2025-06-18,2025-06-18,USD,4500002626
100,1000,100006974,2025,KR,2025-06-18,2025-06-18,USD,4500002627
100,2000,100006975,2025,KR,2025-06-18,2025-06-18,USD,4500002628
100,2000,100006976,2025,KR,2025-06-18,2025-06-18,USD,4500002629
100,1000,100006977,2025,KR,2025-06-18,2025-06-18,USD,4500002630
100,1000,100006978,2025,KR,2025-06-18,2025-06-18,USD,4500002631
100,2000,100006979,2025,KR,2025-06-18,2025-06-18,USD,4500002632
100,3000,100006980,2025,DR,2025-06-18,2025-06-18,USD,1002097
100,3000,100006981,2025,DR,2025-06-18,2025-06-18,USD,1002098
100,3000,100006982,2025,DR,2025-06-18,2025-06-18,USD,1002099
100,3000,100006983,2025,DR,2025-06-18,2025-06-18,USD,1002100
100,1000,100006984,2025,SA,2025-06-18,2025-06-18,USD,802222
100,1000,100006985,2025,SA,2025-06-18,2025-06-18,USD,802223
100,1000,100006986,2025,SA,2025-06-18,2025-06-18,USD,802224
100,1000,100006987,2025,SA,2025-06-18,2025-06-18,USD,802225
100,1000,100006988,2025,SA,2025-06-18,2025-06-18,USD,802226
100,2000,100006989,2025,KR,2025-06-19,2025-06-19,USD,4500002633
100,2000,100006990,2025,KR,2025-06-19,2025-06-19,USD,4500002634
100,2000,100006991,2025,KR,2025-06-19,2025-06-19,USD,4500002635
100,2000,100006992,2025,KR,2025-06-19,2025-06-19,USD,4500002636
100,2000,100006993,2025,KR,2025-06-19,2025-06-19,USD,4500002637
100,3000,100006994,2025,DR,2025-06-19,2025-06-19,USD,1002101
100,3000,100006995,2025,DR,2025-06-19,2025-06-19,USD,1002102
100,3000,100006996,2025,DR,2025-06-19,2025-06-19,USD,1002103
100,1000,100006997,2025,SA,2025-06-19,2025-06-19,USD,802227
100,1000,100006998,2025,SA,2025-06-19,2025-06-19,USD,802228
100,1000,100006999,2025,SA,2025-06-19,2025-06-19,USD,802229
100,1000,100007000,2025,KR,2025-06-20,2025-06-20,USD,4500002638
100,1000,100007001,2025,KR,2025-06-20,2025-06-20,USD,4500002639
100,2000,100007002,2025,KR,2025-06-20,2025-06-20,USD,4500002640
100,2000,100007003,2025,KR,2025-06-20,2025-06-20,USD,4500002641
100,2000,100007004,2025,KR,2025-06-20,2025-06-20,USD,4500002642
100,2000,100007005,2025,KR,2025-06-20,2025-06-20,USD,4500002643
100,2000,100007006,2025,KR,2025-06-20,2025-06-20,USD,4500002644
100,3000,100007007,2025,DR,2025-06-20,2025-06-20,USD,1002104
100,3000,100007008,2025,DR,2025-06-20,2025-06-20,USD,1002105
100,3000,100007009,2025,DR,2025-06-20,2025-06-20,USD,1002106
100,3000,100007010,2025,DR,2025-06-20,2025-06-20,USD,1002107
100,1000,100007011,2025,SA,2025-06-20,2025-06-20,USD,802230
100,1000,100007012,2025,SA,2025-06-20,2025-06-20,USD,802231
100,1000,100007013,2025,SA,2025-06-20,2025-06-20,USD,802232
100,1000,100007014,2025,KR,2025-06-21,2025-06-21,USD,4500002645
100,1000,100007015,2025,KR,2025-06-21,2025-06-21,USD,4500002646
100,2000,100007016,2025,KR,2025-06-21,2025-06-21,USD,4500002647
100,2000,100007017,2025,KR,2025-06-21,2025-06-21,USD,4500002648
100,1000,100007018,2025,KR,2025-06-21,2025-06-21,USD,4500002649
100,1000,100007019,2025,KR,2025-06-21,2025-06-21,USD,4500002650
100,2000,100007020,2025,KR,2025-06-21,2025-06-21,USD,4500002651
100,3000,100007021,2025,DR,2025-06-21,2025-06-21,USD,1002108
100,3000,100007022,2025,DR,2025-06-21,2025-06-21,USD,1002109
100,3000,100007023,2025,DR,2025-06-21,2025-06-21,USD,1002110
100,1000,100007024,2025,SA,2025-06-21,2025-06-21,USD,802233
100,1000,100007025,2025,SA,2025-06-21,2025-06-21,USD,802234
100,1000,100007026,2025,SA,2025-06-21,2025-06-21,USD,802235
100,1000,100007027,2025,SA,2025-06-21,2025-06-21,USD,802236
100,1000,100007028,2025,SA,2025-06-21,2025-06-21,USD,802237
100,1000,100007029,2025,SA,2025-06-21,2025-06-21,USD,802238
100,1000,100007030,2025,KR,2025-06-22,2025-06-22,USD,4500002652
100,1000,100007031,2025,KR,2025-06-22,2025-06-22,USD,4500002653
100,1000,100007032,2025,KR,2025-06-22,2025-06-22,USD,4500002654
100,1000,100007033,2025,KR,2025-06-22,2025-06-22,USD,4500002655
100,1000,100007034,2025,KR,2025-06-22,2025-06-22,USD,4500002656
100,2000,100007035,2025,KR,2025-06-22,2025-06-22,USD,4500002657
100,1000,100007036,2025,KR,2025-06-22,2025-06-22,USD,4500002658
100,1000,100007037,2025,KR,2025-06-22,2025-06-22,USD,4500002659
100,2000,100007038,2025,KR,2025-06-22,2025-06-22,USD,4500002660
100,2000,100007039,2025,KR,2025-06-22,2025-06-22,USD,4500002661
100,3000,100007040,2025,DR,2025-06-22,2025-06-22,USD,1002111
100,1000,100007041,2025,SA,2025-06-22,2025-06-22,USD,802239
100,1000,100007042,2025,SA,2025-06-22,2025-06-22,USD,802240
100,1000,100007043,2025,SA,2025-06-22,2025-06-22,USD,802241
100,1000,100007044,2025,SA,2025-06-22,2025-06-22,USD,802242
100,2000,100007045,2025,KR,2025-06-23,2025-06-23,USD,4500002662
100,1000,100007046,2025,KR,2025-06-23,2025-06-23,USD,4500002663
100,1000,100007047,2025,KR,2025-06-23,2025-06-23,USD,4500002664
100,1000,100007048,2025,KR,2025-06-23,2025-06-23,USD,4500002665
100,1000,100007049,2025,KR,2025-06-23,2025-06-23,USD,4500002666
100,1000,100007050,2025,KR,2025-06-23,2025-06-23,USD,4500002667
100,2000,100007051,2025,KR,2025-06-23,2025-06-23,USD,4500002668
100,1000,100007052,2025,KR,2025-06-23,2025-06-23,USD,4500002669
100,1000,100007053,2025,KR,2025-06-23,2025-06-23,USD,4500002670
100,2000,100007054,2025,KR,2025-06-23,2025-06-23,USD,4500002671
100,2000,100007055,2025,KR,2025-06-23,2025-06-23,USD,4500002672
100,1000,100007056,2025,KR,2025-06-23,2025-06-23,USD,4500002673
100,3000,100007057,2025,DR,2025-06-23,2025-06-23,USD,1002112
100,3000,100007058,2025,DR,2025-06-23,2025-06-23,USD,1002113
100,3000,100007059,2025,DR,2025-06-23,2025-06-23,USD,1002114
100,1000,100007060,2025,SA,2025-06-23,2025-06-23,USD,802243
100,1000,100007061,2025,SA,2025-06-23,2025-06-23,USD,802244
100,1000,100007062,2025,SA,2025-06-23,2025-06-23,USD,802245
100,1000,100007063,2025,SA,2025-06-23,2025-06-23,USD,802246
100,1000,100007064,2025,SA,2025-06-23,2025-06-23,USD,802247
100,1000,100007065,2025,SA,2025-06-23,2025-06-23,USD,802248
100,1000,100007066,2025,KR,2025-06-24,2025-06-24,USD,4500002674
100,2000,100007067,2025,KR,2025-06-24,2025-06-24,USD,4500002675
100,2000,100007068,2025,KR,2025-06-24,2025-06-24,USD,4500002676
100,2000,100007069,2025,KR,2025-06-24,2025-06-24,USD,4500002677
100,2000,100007070,2025,KR,2025-06-24,2025-06-24,USD,4500002678
100,3000,100007071,2025,DR,2025-06-24,2025-06-24,USD,1002115
100,3000,100007072,2025,DR,2025-06-24,2025-06-24,USD,1002116
100,3000,100007073,2025,DR,2025-06-24,2025-06-24,USD,1002117
100,1000,100007074,2025,SA,2025-06-24,2025-06-24,USD,802249
100,1000,100007075,2025,SA,2025-06-24,2025-06-24,USD,802250
100,1000,100007076,2025,SA,2025-06-24,2025-06-24,USD,802251
100,1000,100007077,2025,SA,2025-06-24,2025-06-24,USD,802252
100,1000,100007078,2025,SA,2025-06-24,2025-06-24,USD,802253
100,1000,100007079,2025,KR,2025-06-25,2025-06-25,USD,4500002679
100,2000,100007080,2025,KR,2025-06-25,2025-06-25,USD,4500002680
100,2000,100007081,2025,KR,2025-06-25,2025-06-25,USD,4500002681
100,1000,100007082,2025,KR,2025-06-25,2025-06-25,USD,4500002682
100,2000,100007083,2025,KR,2025-06-25,2025-06-25,USD,4500002683
100,1000,100007084,2025,KR,2025-06-25,2025-06-25,USD,4500002684
100,1000,100007085,2025,KR,2025-06-25,2025-06-25,USD,4500002685
100,2000,100007086,2025,KR,2025-06-25,2025-06-25,USD,4500002686
100,1000,100007087,2025,KR,2025-06-25,2025-06-25,USD,4500002687
100,1000,100007088,2025,KR,2025-06-25,2025-06-25,USD,4500002688
100,3000,100007089,2025,DR,2025-06-25,2025-06-25,USD,1002118
100,3000,100007090,2025,DR,2025-06-25,2025-06-25,USD,1002119
100,3000,100007091,2025,DR,2025-06-25,2025-06-25,USD,1002120
100,3000,100007092,2025,DR,2025-06-25,2025-06-25,USD,1002121
100,1000,100007093,2025,SA,2025-06-25,2025-06-25,USD,802254
100,1000,100007094,2025,SA,2025-06-25,2025-06-25,USD,802255
100,1000,100007095,2025,SA,2025-06-25,2025-06-25,USD,802256
100,2000,100007096,2025,KR,2025-06-26,2025-06-26,USD,4500002689
100,2000,100007097,2025,KR,2025-06-26,2025-06-26,USD,4500002690
100,1000,100007098,2025,KR,2025-06-26,2025-06-26,USD,4500002691
100,1000,100007099,2025,KR,2025-06-26,2025-06-26,USD,4500002692
100,2000,100007100,2025,KR,2025-06-26,2025-06-26,USD,4500002693
100,2000,100007101,2025,KR,2025-06-26,2025-06-26,USD,4500002694
100,1000,100007102,2025,KR,2025-06-26,2025-06-26,USD,4500002695
100,2000,100007103,2025,KR,2025-06-26,2025-06-26,USD,4500002696
100,2000,100007104,2025,KR,2025-06-26,2025-06-26,USD,4500002697
100,1000,100007105,2025,KR,2025-06-26,2025-06-26,USD,4500002698
100,3000,100007106,2025,DR,2025-06-26,2025-06-26,USD,1002122
100,3000,100007107,2025,DR,2025-06-26,2025-06-26,USD,1002123
100,3000,100007108,2025,DR,2025-06-26,2025-06-26,USD,1002124
100,1000,100007109,2025,SA,2025-06-26,2025-06-26,USD,802257
100,1000,100007110,2025,SA,2025-06-26,2025-06-26,USD,802258
100,1000,100007111,2025,KR,2025-06-27,2025-06-27,USD,4500002699
100,2000,100007112,2025,KR,2025-06-27,2025-06-27,USD,4500002700
100,2000,100007113,2025,KR,2025-06-27,2025-06-27,USD,4500002701
100,2000,100007114,2025,KR,2025-06-27,2025-06-27,USD,4500002702
100,2000,100007115,2025,KR,2025-06-27,2025-06-27,USD,4500002703
100,3000,100007116,2025,DR,2025-06-27,2025-06-27,USD,1002125
100,3000,100007117,2025,DR,2025-06-27,2025-06-27,USD,1002126
100,1000,100007118,2025,SA,2025-06-27,2025-06-27,USD,802259
100,1000,100007119,2025,SA,2025-06-27,2025-06-27,USD,802260
100,1000,100007120,2025,SA,2025-06-27,2025-06-27,USD,802261
100,1000,100007121,2025,SA,2025-06-27,2025-06-27,USD,802262
100,1000,100007122,2025,SA,2025-06-27,2025-06-27,USD,802263
100,2000,100007123,2025,KR,2025-06-28,2025-06-28,USD,4500002704
100,2000,100007124,2025,KR,2025-06-28,2025-06-28,USD,4500002705
100,1000,100007125,2025,KR,2025-06-28,2025-06-28,USD,4500002706
100,1000,100007126,2025,KR,2025-06-28,2025-06-28,USD,4500002707
100,1000,100007127,2025,KR,2025-06-28,2025-06-28,USD,4500002708
100,3000,100007128,2025,DR,2025-06-28,2025-06-28,USD,1002127
100,3000,100007129,2025,DR,2025-06-28,2025-06-28,USD,1002128
100,3000,100007130,2025,DR,2025-06-28,2025-06-28,USD,1002129
100,3000,100007131,2025,DR,2025-06-28,2025-06-28,USD,1002130
100,1000,100007132,2025,SA,2025-06-28,2025-06-28,USD,802264
100,1000,100007133,2025,SA,2025-06-28,2025-06-28,USD,802265
100,1000,100007134,2025,SA,2025-06-28,2025-06-28,USD,802266
100,1000,100007135,2025,SA,2025-06-28,2025-06-28,USD,802267
100,1000,100007136,2025,SA,2025-06-28,2025-06-28,USD,802268
100,1000,100007137,2025,KR,2025-06-29,2025-06-29,USD,4500002709
100,2000,100007138,2025,KR,2025-06-29,2025-06-29,USD,4500002710
100,2000,100007139,2025,KR,2025-06-29,2025-06-29,USD,4500002711
100,1000,100007140,2025,KR,2025-06-29,2025-06-29,USD,4500002712
100,2000,100007141,2025,KR,2025-06-29,2025-06-29,USD,4500002713
100,1000,100007142,2025,KR,2025-06-29,2025-06-29,USD,4500002714
100,1000,100007143,2025,KR,2025-06-29,2025-06-29,USD,4500002715
100,1000,100007144,2025,KR,2025-06-29,2025-06-29,USD,4500002716
100,2000,100007145,2025,KR,2025-06-29,2025-06-29,USD,4500002717
100,1000,100007146,2025,KR,2025-06-29,2025-06-29,USD,4500002718
100,2000,100007147,2025,KR,2025-06-29,2025-06-29,USD,4500002719
100,3000,100007148,2025,DR,2025-06-29,2025-06-29,USD,1002131
100,1000,100007149,2025,SA,2025-06-29,2025-06-29,USD,802269
100,1000,100007150,2025,SA,2025-06-29,2025-06-29,USD,802270
100,1000,100007151,2025,SA,2025-06-29,2025-06-29,USD,802271
100,1000,100007152,2025,KR,2025-06-30,2025-06-30,USD,4500002720
100,2000,100007153,2025,KR,2025-06-30,2025-06-30,USD,4500002721
100,1000,100007154,2025,KR,2025-06-30,2025-06-30,USD,4500002722
100,2000,100007155,2025,KR,2025-06-30,2025-06-30,USD,4500002723
100,1000,100007156,2025,KR,2025-06-30,2025-06-30,USD,4500002724
100,2000,100007157,2025,KR,2025-06-30,2025-06-30,USD,4500002725
100,1000,100007158,2025,KR,2025-06-30,2025-06-30,USD,4500002726
100,2000,100007159,2025,KR,2025-06-30,2025-06-30,USD,4500002727
100,2000,100007160,2025,KR,2025-06-30,2025-06-30,USD,4500002728
100,1000,100007161,2025,KR,2025-06-30,2025-06-30,USD,4500002729
100,3000,100007162,2025,DR,2025-06-30,2025-06-30,USD,1002132
100,3000,100007163,2025,DR,2025-06-30,2025-06-30,USD,1002133
100,3000,100007164,2025,DR,2025-06-30,2025-06-30,USD,1002134
100,1000,100007165,2025,SA,2025-06-30,2025-06-30,USD,802272
100,1000,100007166,2025,SA,2025-06-30,2025-06-30,USD,802273
100,1000,100007167,2025,KR,2025-07-01,2025-07-01,USD,4500002730
100,1000,100007168,2025,KR,2025-07-01,2025-07-01,USD,4500002731
100,2000,100007169,2025,KR,2025-07-01,2025-07-01,USD,4500002732
100,1000,100007170,2025,KR,2025-07-01,2025-07-01,USD,4500002733
100,1000,100007171,2025,KR,2025-07-01,2025-07-01,USD,4500002734
100,2000,100007172,2025,KR,2025-07-01,2025-07-01,USD,4500002735
100,2000,100007173,2025,KR,2025-07-01,2025-07-01,USD,4500002736
100,1000,100007174,2025,KR,2025-07-01,2025-07-01,USD,4500002737
100,1000,100007175,2025,KR,2025-07-01,2025-07-01,USD,4500002738
100,3000,100007176,2025,DR,2025-07-01,2025-07-01,USD,1002135
100,1000,100007177,2025,SA,2025-07-01,2025-07-01,USD,802274
100,1000,100007178,2025,SA,2025-07-01,2025-07-01,USD,802275
100,1000,100007179,2025,KR,2025-07-02,2025-07-02,USD,4500002739
100,2000,100007180,2025,KR,2025-07-02,2025-07-02,USD,4500002740
100,1000,100007181,2025,KR,2025-07-02,2025-07-02,USD,4500002741
100,1000,100007182,2025,KR,2025-07-02,2025-07-02,USD,4500002742
100,1000,100007183,2025,KR,2025-07-02,2025-07-02,USD,4500002743
100,2000,100007184,2025,KR,2025-07-02,2025-07-02,USD,4500002744
100,1000,100007185,2025,KR,2025-07-02,2025-07-02,USD,4500002745
100,1000,100007186,2025,KR,2025-07-02,2025-07-02,USD,4500002746
100,1000,100007187,2025,KR,2025-07-02,2025-07-02,USD,4500002747
100,3000,100007188,2025,DR,2025-07-02,2025-07-02,USD,1002136
100,1000,100007189,2025,SA,2025-07-02,2025-07-02,USD,802276
100,1000,100007190,2025,SA,2025-07-02,2025-07-02,USD,802277
100,1000,100007191,2025,SA,2025-07-02,2025-07-02,USD,802278
100,1000,100007192,2025,SA,2025-07-02,2025-07-02,USD,802279
100,1000,100007193,2025,SA,2025-07-02,2025-07-02,USD,802280
100,1000,100007194,2025,SA,2025-07-02,2025-07-02,USD,802281
100,2000,100007195,2025,KR,2025-07-03,2025-07-03,USD,4500002748
100,2000,100007196,2025,KR,2025-07-03,2025-07-03,USD,4500002749
100,1000,100007197,2025,KR,2025-07-03,2025-07-03,USD,4500002750
100,2000,100007198,2025,KR,2025-07-03,2025-07-03,USD,4500002751
100,2000,100007199,2025,KR,2025-07-03,2025-07-03,USD,4500002752
100,1000,100007200,2025,KR,2025-07-03,2025-07-03,USD,4500002753
100,3000,100007201,2025,DR,2025-07-03,2025-07-03,USD,1002137
100,3000,100007202,2025,DR,2025-07-03,2025-07-03,USD,1002138
100,1000,100007203,2025,SA,2025-07-03,2025-07-03,USD,802282
100,1000,100007204,2025,SA,2025-07-03,2025-07-03,USD,802283
100,1000,100007205,2025,SA,2025-07-03,2025-07-03,USD,802284
100,1000,100007206,2025,SA,2025-07-03,2025-07-03,USD,802285
100,1000,100007207,2025,SA,2025-07-03,2025-07-03,USD,802286
100,1000,100007208,2025,SA,2025-07-03,2025-07-03,USD,802287
100,2000,100007209,2025,KR,2025-07-04,2025-07-04,USD,4500002754
100,1000,100007210,2025,KR,2025-07-04,2025-07-04,USD,4500002755
100,1000,100007211,2025,KR,2025-07-04,2025-07-04,USD,4500002756
100,2000,100007212,2025,KR,2025-07-04,2025-07-04,USD,4500002757
100,1000,100007213,2025,KR,2025-07-04,2025-07-04,USD,4500002758
100,2000,100007214,2025,KR,2025-07-04,2025-07-04,USD,4500002759
100,1000,100007215,2025,KR,2025-07-04,2025-07-04,USD,4500002760
100,3000,100007216,2025,DR,2025-07-04,2025-07-04,USD,1002139
100,3000,100007217,2025,DR,2025-07-04,2025-07-04,USD,1002140
100,1000,100007218,2025,SA,2025-07-04,2025-07-04,USD,802288
100,1000,100007219,2025,SA,2025-07-04,2025-07-04,USD,802289
100,1000,100007220,2025,KR,2025-07-05,2025-07-05,USD,4500002761
100,1000,100007221,2025,KR,2025-07-05,2025-07-05,USD,4500002762
100,1000,100007222,2025,KR,2025-07-05,2025-07-05,USD,4500002763
100,1000,100007223,2025,KR,2025-07-05,2025-07-05,USD,4500002764
100,2000,100007224,2025,KR,2025-07-05,2025-07-05,USD,4500002765
100,2000,100007225,2025,KR,2025-07-05,2025-07-05,USD,4500002766
100,2000,100007226,2025,KR,2025-07-05,2025-07-05,USD,4500002767
100,2000,100007227,2025,KR,2025-07-05,2025-07-05,USD,4500002768
100,2000,100007228,2025,KR,2025-07-05,2025-07-05,USD,4500002769
100,3000,100007229,2025,DR,2025-07-05,2025-07-05,USD,1002141
100,3000,100007230,2025,DR,2025-07-05,2025-07-05,USD,1002142
100,3000,100007231,2025,DR,2025-07-05,2025-07-05,USD,1002143
100,3000,100007232,2025,DR,2025-07-05,2025-07-05,USD,1002144
100,1000,100007233,2025,SA,2025-07-05,2025-07-05,USD,802290
100,1000,100007234,2025,SA,2025-07-05,2025-07-05,USD,802291
100,1000,100007235,2025,SA,2025-07-05,2025-07-05,USD,802292
100,1000,100007236,2025,SA,2025-07-05,2025-07-05,USD,802293
100,1000,100007237,2025,KR,2025-07-06,2025-07-06,USD,4500002770
100,1000,100007238,2025,KR,2025-07-06,2025-07-06,USD,4500002771
100,1000,100007239,2025,KR,2025-07-06,2025-07-06,USD,4500002772
100,1000,100007240,2025,KR,2025-07-06,2025-07-06,USD,4500002773
100,2000,100007241,2025,KR,2025-07-06,2025-07-06,USD,4500002774
100,2000,100007242,2025,KR,2025-07-06,2025-07-06,USD,4500002775
100,2000,100007243,2025,KR,2025-07-06,2025-07-06,USD,4500002776
100,3000,100007244,2025,DR,2025-07-06,2025-07-06,USD,1002145
100,3000,100007245,2025,DR,2025-07-06,2025-07-06,USD,1002146
100,3000,100007246,2025,DR,2025-07-06,2025-07-06,USD,1002147
100,1000,100007247,2025,SA,2025-07-06,2025-07-06,USD,802294
100,1000,100007248,2025,SA,2025-07-06,2025-07-06,USD,802295
100,1000,100007249,2025,SA,2025-07-06,2025-07-06,USD,802296
100,1000,100007250,2025,SA,2025-07-06,2025-07-06,USD,802297
100,1000,100007251,2025,SA,2025-07-06,2025-07-06,USD,802298
100,1000,100007252,2025,KR,2025-07-07,2025-07-07,USD,4500002777
100,2000,100007253,2025,KR,2025-07-07,2025-07-07,USD,4500002778
100,1000,100007254,2025,KR,2025-07-07,2025-07-07,USD,4500002779
100,1000,100007255,2025,KR,2025-07-07,2025-07-07,USD,4500002780
100,2000,100007256,2025,KR,2025-07-07,2025-07-07,USD,4500002781
100,1000,100007257,2025,KR,2025-07-07,2025-07-07,USD,4500002782
100,2000,100007258,2025,KR,2025-07-07,2025-07-07,USD,4500002783
100,3000,100007259,2025,DR,2025-07-07,2025-07-07,USD,1002148
100,3000,100007260,2025,DR,2025-07-07,2025-07-07,USD,1002149
100,3000,100007261,2025,DR,2025-07-07,2025-07-07,USD,1002150
100,1000,100007262,2025,SA,2025-07-07,2025-07-07,USD,802299
100,1000,100007263,2025,SA,2025-07-07,2025-07-07,USD,802300
100,1000,100007264,2025,SA,2025-07-07,2025-07-07,USD,802301
100,1000,100007265,2025,SA,2025-07-07,2025-07-07,USD,802302
100,2000,100007266,2025,KR,2025-07-08,2025-07-08,USD,4500002784
100,1000,100007267,2025,KR,2025-07-08,2025-07-08,USD,4500002785
100,1000,100007268,2025,KR,2025-07-08,2025-07-08,USD,4500002786
100,1000,100007269,2025,KR,2025-07-08,2025-07-08,USD,4500002787
100,2000,100007270,2025,KR,2025-07-08,2025-07-08,USD,4500002788
100,1000,100007271,2025,KR,2025-07-08,2025-07-08,USD,4500002789
100,1000,100007272,2025,KR,2025-07-08,2025-07-08,USD,4500002790
100,1000,100007273,2025,KR,2025-07-08,2025-07-08,USD,4500002791
100,2000,100007274,2025,KR,2025-07-08,2025-07-08,USD,4500002792
100,3000,100007275,2025,DR,2025-07-08,2025-07-08,USD,1002151
100,3000,100007276,2025,DR,2025-07-08,2025-07-08,USD,1002152
100,1000,100007277,2025,SA,2025-07-08,2025-07-08,USD,802303
100,1000,100007278,2025,SA,2025-07-08,2025-07-08,USD,802304
100,1000,100007279,2025,SA,2025-07-08,2025-07-08,USD,802305
100,1000,100007280,2025,SA,2025-07-08,2025-07-08,USD,802306
100,1000,100007281,2025,SA,2025-07-08,2025-07-08,USD,802307
100,1000,100007282,2025,KR,2025-07-09,2025-07-09,USD,4500002793
100,1000,100007283,2025,KR,2025-07-09,2025-07-09,USD,4500002794
100,2000,100007284,2025,KR,2025-07-09,2025-07-09,USD,4500002795
100,1000,100007285,2025,KR,2025-07-09,2025-07-09,USD,4500002796
100,1000,100007286,2025,KR,2025-07-09,2025-07-09,USD,4500002797
100,1000,100007287,2025,KR,2025-07-09,2025-07-09,USD,4500002798
100,2000,100007288,2025,KR,2025-07-09,2025-07-09,USD,4500002799
100,1000,100007289,2025,KR,2025-07-09,2025-07-09,USD,4500002800
100,2000,100007290,2025,KR,2025-07-09,2025-07-09,USD,4500002801
100,1000,100007291,2025,KR,2025-07-09,2025-07-09,USD,4500002802
100,1000,100007292,2025,KR,2025-07-09,2025-07-09,USD,4500002803
100,3000,100007293,2025,DR,2025-07-09,2025-07-09,USD,1002153
100,3000,100007294,2025,DR,2025-07-09,2025-07-09,USD,1002154
100,1000,100007295,2025,SA,2025-07-09,2025-07-09,USD,802308
100,1000,100007296,2025,SA,2025-07-09,2025-07-09,USD,802309
100,1000,100007297,2025,SA,2025-07-09,2025-07-09,USD,802310
100,1000,100007298,2025,SA,2025-07-09,2025-07-09,USD,802311
100,1000,100007299,2025,SA,2025-07-09,2025-07-09,USD,802312
100,1000,100007300,2025,SA,2025-07-09,2025-07-09,USD,802313
100,1000,100007301,2025,KR,2025-07-10,2025-07-10,USD,4500002804
100,2000,100007302,2025,KR,2025-07-10,2025-07-10,USD,4500002805
100,2000,100007303,2025,KR,2025-07-10,2025-07-10,USD,4500002806
100,1000,100007304,2025,KR,2025-07-10,2025-07-10,USD,4500002807
100,1000,100007305,2025,KR,2025-07-10,2025-07-10,USD,4500002808
100,1000,100007306,2025,KR,2025-07-10,2025-07-10,USD,4500002809
100,2000,100007307,2025,KR,2025-07-10,2025-07-10,USD,4500002810
100,2000,100007308,2025,KR,2025-07-10,2025-07-10,USD,4500002811
100,2000,100007309,2025,KR,2025-07-10,2025-07-10,USD,4500002812
100,3000,100007310,2025,DR,2025-07-10,2025-07-10,USD,1002155
100,3000,100007311,2025,DR,2025-07-10,2025-07-10,USD,1002156
