MANDT,VBELN,ERDAT,AUART,VKORG,VTWEG,KUNNR,WAERS
100,1001548,2025-01-22,TA,3000,10,10001,USD
100,1001549,2025-01-22,TA,3000,10,10009,USD
100,1001550,2025-01-22,TA,3000,10,10044,USD
100,1001551,2025-01-22,TA,3000,10,10023,USD
100,1001552,2025-01-23,TA,3000,10,10008,USD
100,1001553,2025-01-23,TA,3000,10,10011,USD
100,1001554,2025-01-23,TA,3000,10,10023,USD
100,1001555,2025-01-23,TA,3000,10,10031,USD
100,1001556,2025-01-23,TA,3000,10,10008,USD
100,1001557,2025-01-23,TA,3000,10,10042,USD
100,1001558,2025-01-23,TA,3000,10,10027,USD
100,1001559,2025-01-23,TA,3000,10,10011,USD
100,1001560,2025-01-24,TA,3000,10,10032,USD
100,1001561,2025-01-24,TA,3000,10,10020,USD
100,1001562,2025-01-24,TA,3000,10,10022,USD
100,1001563,2025-01-24,TA,3000,10,10012,USD
100,1001564,2025-01-24,TA,3000,10,10022,USD
100,1001565,2025-01-24,TA,3000,10,10045,USD
100,1001566,2025-01-24,TA,3000,10,10019,USD
100,1001567,2025-01-24,TA,3000,10,10022,USD
100,1001568,2025-01-25,TA,3000,10,10032,USD
100,1001569,2025-01-25,TA,3000,10,10023,USD
100,1001570,2025-01-25,TA,3000,10,10032,USD
100,1001571,2025-01-25,TA,3000,10,10001,USD
100,1001572,2025-01-25,TA,3000,10,10016,USD
100,1001573,2025-01-26,TA,3000,10,10018,USD
100,1001574,2025-01-26,TA,3000,10,10015,USD
100,1001575,2025-01-26,TA,3000,10,10003,USD
100,1001576,2025-01-26,TA,3000,10,10044,USD
100,1001577,2025-01-26,TA,3000,10,10038,USD
100,1001578,2025-01-27,TA,3000,10,10007,USD
100,1001579,2025-01-27,TA,3000,10,10049,USD
100,1001580,2025-01-27,TA,3000,10,10020,USD
100,1001581,2025-01-27,TA,3000,10,10015,USD
100,1001582,2025-01-27,TA,3000,10,10049,USD
100,1001583,2025-01-27,TA,3000,10,10043,USD
100,1001584,2025-01-27,TA,3000,10,10026,USD
100,1001585,2025-01-28,TA,3000,10,10044,USD
100,1001586,2025-01-28,TA,3000,10,10001,USD
100,1001587,2025-01-28,TA,3000,10,10017,USD
100,1001588,2025-01-28,TA,3000,10,10019,USD
100,1001589,2025-01-28,TA,3000,10,10001,USD
100,1001590,2025-01-28,TA,3000,10,10000,USD
100,1001591,2025-01-28,TA,3000,10,10049,USD
100,1001592,2025-01-28,TA,3000,10,10048,USD
100,1001593,2025-01-28,TA,3000,10,10024,USD
100,1001594,2025-01-29,TA,3000,10,10003,USD
100,1001595,2025-01-29,TA,3000,10,10048,USD
100,1001596,2025-01-29,TA,3000,10,10043,USD
100,1001597,2025-01-29,TA,3000,10,10020,USD
100,1001598,2025-01-29,TA,3000,10,10021,USD
100,1001599,2025-01-29,TA,3000,10,10000,USD
100,1001600,2025-01-29,TA,3000,10,10002,USD
100,1001601,2025-01-29,TA,3000,10,10027,USD
100,1001602,2025-01-30,TA,3000,10,10024,USD
100,1001603,2025-01-30,TA,3000,10,10013,USD
100,1001604,2025-01-30,TA,3000,10,10018,USD
100,1001605,2025-01-30,TA,3000,10,10016,USD
100,1001606,2025-01-30,TA,3000,10,10016,USD
100,1001607,2025-01-30,TA,3000,10,10039,USD
100,1001608,2025-01-31,TA,3000,10,10042,USD
100,1001609,2025-01-31,TA,3000,10,10026,USD
100,1001610,2025-01-31,TA,3000,10,10023,USD
100,1001611,2025-01-31,TA,3000,10,10014,USD
100,1001612,2025-01-31,TA,3000,10,10008,USD
100,1001613,2025-01-31,TA,3000,10,10030,USD
100,1001614,2025-01-31,TA,3000,10,10026,USD
100,1001615,2025-01-31,TA,3000,10,10016,USD
100,1001616,2025-02-01,TA,3000,10,10035,USD
100,1001617,2025-02-01,TA,3000,10,10001,USD
100,1001618,2025-02-01,TA,3000,10,10014,USD
100,1001619,2025-02-01,TA,3000,10,10012,USD
100,1001620,2025-02-01,TA,3000,10,10029,USD
100,1001621,2025-02-01,TA,3000,10,10000,USD
100,1001622,2025-02-01,TA,3000,10,10035,USD
100,1001623,2025-02-01,TA,3000,10,10048,USD
100,1001624,2025-02-01,TA,3000,10,10002,USD
100,1001625,2025-02-02,TA,3000,10,10015,USD
100,1001626,2025-02-02,TA,3000,10,10032,USD
100,1001627,2025-02-02,TA,3000,10,10008,USD
100,1001628,2025-02-02,TA,3000,10,10017,USD
100,1001629,2025-02-02,TA,3000,10,10024,USD
100,1001630,2025-02-02,TA,3000,10,10006,USD
100,1001631,2025-02-03,TA,3000,10,10016,USD
100,1001632,2025-02-03,TA,3000,10,10028,USD
100,1001633,2025-02-03,TA,3000,10,10037,USD
100,1001634,2025-02-03,TA,3000,10,10032,USD
100,1001635,2025-02-03,TA,3000,10,10037,USD
100,1001636,2025-02-03,TA,3000,10,10046,USD
100,1001637,2025-02-04,TA,3000,10,10043,USD
100,1001638,2025-02-04,TA,3000,10,10031,USD
100,1001639,2025-02-04,TA,3000,10,10002,USD
100,1001640,2025-02-04,TA,3000,10,10042,USD
100,1001641,2025-02-04,TA,3000,10,10046,USD
100,1001642,2025-02-04,TA,3000,10,10005,USD
100,1001643,2025-02-04,TA,3000,10,10023,USD
100,1001644,2025-02-04,TA,3000,10,10019,USD
100,1001645,2025-02-04,TA,3000,10,10023,USD
100,1001646,2025-02-05,TA,3000,10,10037,USD
100,1001647,2025-02-05,TA,3000,10,10027,USD
100,1001648,2025-02-05,TA,3000,10,10026,USD
100,1001649,2025-02-05,TA,3000,10,10043,USD
100,1001650,2025-02-05,TA,3000,10,10017,USD
100,1001651,2025-02-05,TA,3000,10,10008,USD
100,1001652,2025-02-06,TA,3000,10,10022,USD
100,1001653,2025-02-06,TA,3000,10,10012,USD
100,1001654,2025-02-06,TA,3000,10,10027,USD
100,1001655,2025-02-06,TA,3000,10,10036,USD
100,1001656,2025-02-06,TA,3000,10,10009,USD
100,1001657,2025-02-06,TA,3000,10,10007,USD
100,1001658,2025-02-06,TA,3000,10,10026,USD
100,1001659,2025-02-07,TA,3000,10,10004,USD
100,1001660,2025-02-07,TA,3000,10,10024,USD
100,1001661,2025-02-07,TA,3000,10,10011,USD
100,1001662,2025-02-07,TA,3000,10,10027,USD
100,1001663,2025-02-07,TA,3000,10,10022,USD
100,1001664,2025-02-07,TA,3000,10,10046,USD
100,1001665,2025-02-07,TA,3000,10,10043,USD
100,1001666,2025-02-07,TA,3000,10,10041,USD
100,1001667,2025-02-07,TA,3000,10,10004,USD
100,1001668,2025-02-07,TA,3000,10,10048,USD
100,1001669,2025-02-08,TA,3000,10,10010,USD
100,1001670,2025-02-08,TA,3000,10,10018,USD
100,1001671,2025-02-08,TA,3000,10,10038,USD
100,1001672,2025-02-08,TA,3000,10,10044,USD
100,1001673,2025-02-08,TA,3000,10,10015,USD
100,1001674,2025-02-08,TA,3000,10,10005,USD
100,1001675,2025-02-08,TA,3000,10,10002,USD
100,1001676,2025-02-08,TA,3000,10,10012,USD
100,1001677,2025-02-09,TA,3000,10,10002,USD
100,1001678,2025-02-09,TA,3000,10,10008,USD
100,1001679,2025-02-09,TA,3000,10,10018,USD
100,1001680,2025-02-09,TA,3000,10,10019,USD
100,1001681,2025-02-09,TA,3000,10,10045,USD
100,1001682,2025-02-09,TA,3000,10,10049,USD
100,1001683,2025-02-09,TA,3000,10,10047,USD
100,1001684,2025-02-09,TA,3000,10,10031,USD
100,1001685,2025-02-09,TA,3000,10,10032,USD
100,1001686,2025-02-10,TA,3000,10,10007,USD
100,1001687,2025-02-10,TA,3000,10,10048,USD
100,1001688,2025-02-10,TA,3000,10,10010,USD
100,1001689,2025-02-10,TA,3000,10,10008,USD
100,1001690,2025-02-10,TA,3000,10,10003,USD
100,1001691,2025-02-10,TA,3000,10,10043,USD
100,1001692,2025-02-11,TA,3000,10,10026,USD
100,1001693,2025-02-11,TA,3000,10,10017,USD
100,1001694,2025-02-11,TA,3000,10,10027,USD
100,1001695,2025-02-11,TA,3000,10,10047,USD
100,1001696,2025-02-11,TA,3000,10,10032,USD
100,1001697,2025-02-11,TA,3000,10,10016,USD
100,1001698,2025-02-11,TA,3000,10,10027,USD
100,1001699,2025-02-11,TA,3000,10,10035,USD
100,1001700,2025-02-11,TA,3000,10,10034,USD
100,1001701,2025-02-11,TA,3000,10,10012,USD
100,1001702,2025-02-12,TA,3000,10,10040,USD
100,1001703,2025-02-12,TA,3000,10,10044,USD
100,1001704,2025-02-12,TA,3000,10,10024,USD
100,1001705,2025-02-12,TA,3000,10,10013,USD
100,1001706,2025-02-12,TA,3000,10,10019,USD
100,1001707,2025-02-12,TA,3000,10,10008,USD
100,1001708,2025-02-12,TA,3000,10,10039,USD
100,1001709,2025-02-12,TA,3000,10,10034,USD
100,1001710,2025-02-13,TA,3000,10,10047,USD
100,1001711,2025-02-13,TA,3000,10,10001,USD
100,1001712,2025-02-13,TA,3000,10,10007,USD
100,1001713,2025-02-13,TA,3000,10,10047,USD
100,1001714,2025-02-13,TA,3000,10,10032,USD
100,1001715,2025-02-13,TA,3000,10,10002,USD
100,1001716,2025-02-13,TA,3000,10,10001,USD
100,1001717,2025-02-13,TA,3000,10,10049,USD
100,1001718,2025-02-13,TA,3000,10,10020,USD
100,1001719,2025-02-14,TA,3000,10,10042,USD
100,1001720,2025-02-14,TA,3000,10,10005,USD
100,1001721,2025-02-14,TA,3000,10,10003,USD
100,1001722,2025-02-14,TA,3000,10,10021,USD
100,1001723,2025-02-14,TA,3000,10,10021,USD
100,1001724,2025-02-14,TA,3000,10,10001,USD
100,1001725,2025-02-14,TA,3000,10,10006,USD
100,1001726,2025-02-14,TA,3000,10,10002,USD
100,1001727,2025-02-14,TA,3000,10,10016,USD
100,1001728,2025-02-14,TA,3000,10,10008,USD
100,1001729,2025-02-15,TA,3000,10,10023,USD
100,1001730,2025-02-15,TA,3000,10,10007,USD
100,1001731,2025-02-15,TA,3000,10,10029,USD
100,1001732,2025-02-15,TA,3000,10,10018,USD
100,1001733,2025-02-15,TA,3000,10,10045,USD
100,1001734,2025-02-15,TA,3000,10,10023,USD
100,1001735,2025-02-16,TA,3000,10,10046,USD
100,1001736,2025-02-16,TA,3000,10,10015,USD
100,1001737,2025-02-16,TA,3000,10,10031,USD
100,1001738,2025-02-16,TA,3000,10,10004,USD
100,1001739,2025-02-16,TA,3000,10,10010,USD
100,1001740,2025-02-17,TA,3000,10,10048,USD
100,1001741,2025-02-17,TA,3000,10,10031,USD
100,1001742,2025-02-17,TA,3000,10,10013,USD
100,1001743,2025-02-17,TA,3000,10,10023,USD
100,1001744,2025-02-17,TA,3000,10,10034,USD
100,1001745,2025-02-17,TA,3000,10,10014,USD
100,1001746,2025-02-18,TA,3000,10,10008,USD
100,1001747,2025-02-18,TA,3000,10,10038,USD
100,1001748,2025-02-18,TA,3000,10,10021,USD
100,1001749,2025-02-18,TA,3000,10,10029,USD
100,1001750,2025-02-18,TA,3000,10,10020,USD
100,1001751,2025-02-19,TA,3000,10,10017,USD
100,1001752,2025-02-19,TA,3000,10,10025,USD
100,1001753,2025-02-19,TA,3000,10,10004,USD
100,1001754,2025-02-19,TA,3000,10,10031,USD
100,1001755,2025-02-19,TA,3000,10,10041,USD
100,1001756,2025-02-20,TA,3000,10,10027,USD
100,1001757,2025-02-20,TA,3000,10,10012,USD
100,1001758,2025-02-20,TA,3000,10,10034,USD
100,1001759,2025-02-20,TA,3000,10,10015,USD
100,1001760,2025-02-20,TA,3000,10,10026,USD
100,1001761,2025-02-20,TA,3000,10,10003,USD
100,1001762,2025-02-20,TA,3000,10,10021,USD
100,1001763,2025-02-20,TA,3000,10,10008,USD
100,1001764,2025-02-20,TA,3000,10,10003,USD
100,1001765,2025-02-20,TA,3000,10,10005,USD
100,1001766,2025-02-21,TA,3000,10,10014,USD
100,1001767,2025-02-21,TA,3000,10,10034,USD
100,1001768,2025-02-21,TA,3000,10,10049,USD
100,1001769,2025-02-21,TA,3000,10,10019,USD
100,1001770,2025-02-21,TA,3000,10,10047,USD
100,1001771,2025-02-21,TA,3000,10,10049,USD
100,1001772,2025-02-22,TA,3000,10,10039,USD
100,1001773,2025-02-22,TA,3000,10,10022,USD
100,1001774,2025-02-22,TA,3000,10,10045,USD
100,1001775,2025-02-22,TA,3000,10,10031,USD
100,1001776,2025-02-22,TA,3000,10,10032,USD
100,1001777,2025-02-22,TA,3000,10,10007,USD
100,1001778,2025-02-22,TA,3000,10,10037,USD
100,1001779,2025-02-22,TA,3000,10,10040,USD
100,1001780,2025-02-22,TA,3000,10,10020,USD
100,1001781,2025-02-23,TA,3000,10,10010,USD
100,1001782,2025-02-23,TA,3000,10,10011,USD
100,1001783,2025-02-23,TA,3000,10,10027,USD
100,1001784,2025-02-23,TA,3000,10,10025,USD
100,1001785,2025-02-23,TA,3000,10,10006,USD
100,1001786,2025-02-23,TA,3000,10,10015,USD
100,1001787,2025-02-23,TA,3000,10,10000,USD
100,1001788,2025-02-24,TA,3000,10,10029,USD
100,1001789,2025-02-24,TA,3000,10,10025,USD
100,1001790,2025-02-24,TA,3000,10,10011,USD
100,1001791,2025-02-24,TA,3000,10,10020,USD
100,1001792,2025-02-24,TA,3000,10,10011,USD
100,1001793,2025-02-25,TA,3000,10,10026,USD
100,1001794,2025-02-25,TA,3000,10,10028,USD
100,1001795,2025-02-25,TA,3000,10,10048,USD
100,1001796,2025-02-25,TA,3000,10,10001,USD
100,1001797,2025-02-25,TA,3000,10,10016,USD
100,1001798,2025-02-25,TA,3000,10,10026,USD
100,1001799,2025-02-25,TA,3000,10,10021,USD
100,1001800,2025-02-25,TA,3000,10,10044,USD
100,1001801,2025-02-26,TA,3000,10,10026,USD
100,1001802,2025-02-26,TA,3000,10,10022,USD
100,1001803,2025-02-26,TA,3000,10,10030,USD
100,1001804,2025-02-26,TA,3000,10,10028,USD
100,1001805,2025-02-26,TA,3000,10,10016,USD
100,1001806,2025-02-26,TA,3000,10,10027,USD
100,1001807,2025-02-26,TA,3000,10,10007,USD
100,1001808,2025-02-27,TA,3000,10,10034,USD
100,1001809,2025-02-27,TA,3000,10,10037,USD
100,1001810,2025-02-27,TA,3000,10,10047,USD
100,1001811,2025-02-27,TA,3000,10,10036,USD
100,1001812,2025-02-27,TA,3000,10,10037,USD
100,1001813,2025-02-27,TA,3000,10,10034,USD
100,1001814,2025-02-27,TA,3000,10,10024,USD
100,1001815,2025-02-27,TA,3000,10,10004,USD
100,1001816,2025-02-27,TA,3000,10,10036,USD
100,1001817,2025-02-27,TA,3000,10,10041,USD
100,1001818,2025-02-28,TA,3000,10,10012,USD
100,1001819,2025-02-28,TA,3000,10,10006,USD
100,1001820,2025-02-28,TA,3000,10,10019,USD
100,1001821,2025-02-28,TA,3000,10,10041,USD
100,1001822,2025-02-28,TA,3000,10,10006,USD
100,1001823,2025-03-01,TA,3000,10,10049,USD
100,1001824,2025-03-01,TA,3000,10,10023,USD
100,1001825,2025-03-02,TA,3000,10,10049,USD
100,1001826,2025-03-03,TA,3000,10,10028,USD
100,1001827,2025-03-03,TA,3000,10,10041,USD
100,1001828,2025-03-03,TA,3000,10,10047,USD
100,1001829,2025-03-04,TA,3000,10,10026,USD
100,1001830,2025-03-04,TA,3000,10,10048,USD
100,1001831,2025-03-04,TA,3000,10,10020,USD
100,1001832,2025-03-04,TA,3000,10,10024,USD
100,1001833,2025-03-05,TA,3000,10,10017,USD
100,1001834,2025-03-05,TA,3000,10,10031,USD
100,1001835,2025-03-05,TA,3000,10,10027,USD
100,1001836,2025-03-06,TA,3000,10,10021,USD
100,1001837,2025-03-06,TA,3000,10,10014,USD
100,1001838,2025-03-07,TA,3000,10,10008,USD
100,1001839,2025-03-07,TA,3000,10,10021,USD
100,1001840,2025-03-08,TA,3000,10,10049,USD
100,1001841,2025-03-09,TA,3000,10,10039,USD
100,1001842,2025-03-09,TA,3000,10,10039,USD
100,1001843,2025-03-10,TA,3000,10,10020,USD
100,1001844,2025-03-10,TA,3000,10,10016,USD
100,1001845,2025-03-10,TA,3000,10,10007,USD
100,1001846,2025-03-10,TA,3000,10,10044,USD
100,1001847,2025-03-11,TA,3000,10,10049,USD
100,1001848,2025-03-11,TA,3000,10,10032,USD
100,1001849,2025-03-11,TA,3000,10,10037,USD
100,1001850,2025-03-11,TA,3000,10,10041,USD
100,1001851,2025-03-12,TA,3000,10,10018,USD
100,1001852,2025-03-13,TA,3000,10,10002,USD
100,1001853,2025-03-13,TA,3000,10,10001,USD
100,1001854,2025-03-13,TA,3000,10,10045,USD
100,1001855,2025-03-14,TA,3000,10,10035,USD
100,1001856,2025-03-15,TA,3000,10,10047,USD
100,1001857,2025-03-16,TA,3000,10,10049,USD
100,1001858,2025-03-17,TA,3000,10,10013,USD
100,1001859,2025-03-18,TA,3000,10,10036,USD
100,1001860,2025-03-18,TA,3000,10,10039,USD
100,1001861,2025-03-18,TA,3000,10,10038,USD
100,1001862,2025-03-19,TA,3000,10,10033,USD
100,1001863,2025-03-20,TA,3000,10,10037,USD
100,1001864,2025-03-20,TA,3000,10,10008,USD
100,1001865,2025-03-21,TA,3000,10,10024,USD
100,1001866,2025-03-22,TA,3000,10,10045,USD
100,1001867,2025-03-23,TA,3000,10,10022,USD
100,1001868,2025-03-23,TA,3000,10,10012,USD
100,1001869,2025-03-23,TA,3000,10,10037,USD
100,1001870,2025-03-23,TA,3000,10,10015,USD
100,1001871,2025-03-24,TA,3000,10,10047,USD
100,1001872,2025-03-25,TA,3000,10,10044,USD
100,1001873,2025-03-25,TA,3000,10,10010,USD
100,1001874,2025-03-26,TA,3000,10,10033,USD
100,1001875,2025-03-26,TA,3000,10,10038,USD
100,1001876,2025-03-26,TA,3000,10,10047,USD
100,1001877,2025-03-26,TA,3000,10,10043,USD
100,1001878,2025-03-27,TA,3000,10,10012,USD
100,1001879,2025-03-27,TA,3000,10,10028,USD
100,1001880,2025-03-27,TA,3000,10,10036,USD
100,1001881,2025-03-27,TA,3000,10,10010,USD
100,1001882,2025-03-28,TA,3000,10,10028,USD
100,1001883,2025-03-28,TA,3000,10,10039,USD
100,1001884,2025-03-28,TA,3000,10,10027,USD
100,1001885,2025-03-29,TA,3000,10,10032,USD
100,1001886,2025-03-29,TA,3000,10,10000,USD
100,1001887,2025-03-30,TA,3000,10,10012,USD
100,1001888,2025-03-30,TA,3000,10,10039,USD
100,1001889,2025-03-30,TA,3000,10,10012,USD
100,1001890,2025-03-31,TA,3000,10,10042,USD
100,1001891,2025-03-31,TA,3000,10,10011,USD
100,1001892,2025-03-31,TA,3000,10,10034,USD
100,1001893,2025-03-31,TA,3000,10,10018,USD
100,1001894,2025-04-01,TA,3000,10,10035,USD
100,1001895,2025-04-01,TA,3000,10,10010,USD
100,1001896,2025-04-02,TA,3000,10,10026,USD
100,1001897,2025-04-02,TA,3000,10,10014,USD
100,1001898,2025-04-02,TA,3000,10,10011,USD
100,1001899,2025-04-03,TA,3000,10,10027,USD
100,1001900,2025-04-03,TA,3000,10,10026,USD
100,1001901,2025-04-04,TA,3000,10,10041,USD
100,1001902,2025-04-04,TA,3000,10,10004,USD
100,1001903,2025-04-04,TA,3000,10,10002,USD
100,1001904,2025-04-05,TA,3000,10,10031,USD
100,1001905,2025-04-05,TA,3000,10,10045,USD
100,1001906,2025-04-05,TA,3000,10,10027,USD
100,1001907,2025-04-05,TA,3000,10,10007,USD
100,1001908,2025-04-06,TA,3000,10,10035,USD
100,1001909,2025-04-06,TA,3000,10,10035,USD
100,1001910,2025-04-06,TA,3000,10,10049,USD
100,1001911,2025-04-06,TA,3000,10,10008,USD
100,1001912,2025-04-07,TA,3000,10,10004,USD
100,1001913,2025-04-07,TA,3000,10,10007,USD
100,1001914,2025-04-08,TA,3000,10,10039,USD
100,1001915,2025-04-09,TA,3000,10,10048,USD
100,1001916,2025-04-10,TA,3000,10,10043,USD
100,1001917,2025-04-10,TA,3000,10,10033,USD
100,1001918,2025-04-10,TA,3000,10,10006,USD
100,1001919,2025-04-10,TA,3000,10,10010,USD
100,1001920,2025-04-11,TA,3000,10,10007,USD
100,1001921,2025-04-12,TA,3000,10,10027,USD
100,1001922,2025-04-12,TA,3000,10,10014,USD
100,1001923,2025-04-12,TA,3000,10,10004,USD
100,1001924,2025-04-12,TA,3000,10,10003,USD
100,1001925,2025-04-13,TA,3000,10,10007,USD
100,1001926,2025-04-14,TA,3000,10,10046,USD
100,1001927,2025-04-14,TA,3000,10,10033,USD
100,1001928,2025-04-14,TA,3000,10,10013,USD
100,1001929,2025-04-15,TA,3000,10,10014,USD
100,1001930,2025-04-15,TA,3000,10,10000,USD
100,1001931,2025-04-15,TA,3000,10,10023,USD
100,1001932,2025-04-15,TA,3000,10,10042,USD
100,1001933,2025-04-16,TA,3000,10,10015,USD
100,1001934,2025-04-16,TA,3000,10,10006,USD
100,1001935,2025-04-16,TA,3000,10,10022,USD
100,1001936,2025-04-16,TA,3000,10,10007,USD
100,1001937,2025-04-17,TA,3000,10,10035,USD
100,1001938,2025-04-17,TA,3000,10,10035,USD
100,1001939,2025-04-17,TA,3000,10,10020,USD
100,1001940,2025-04-18,TA,3000,10,10036,USD
100,1001941,2025-04-18,TA,3000,10,10034,USD
100,1001942,2025-04-18,TA,3000,10,10023,USD
100,1001943,2025-04-18,TA,3000,10,10006,USD
100,1001944,2025-04-19,TA,3000,10,10018,USD
100,1001945,2025-04-19,TA,3000,10,10040,USD
100,1001946,2025-04-19,TA,3000,10,10017,USD
100,1001947,2025-04-20,TA,3000,10,10001,USD
100,1001948,2025-04-20,TA,3000,10,10020,USD
100,1001949,2025-04-20,TA,3000,10,10030,USD
100,1001950,2025-04-20,TA,3000,10,10006,USD
100,1001951,2025-04-21,TA,3000,10,10019,USD
100,1001952,2025-04-21,TA,3000,10,10026,USD
100,1001953,2025-04-21,TA,3000,10,10005,USD
100,1001954,2025-04-22,TA,3000,10,10048,USD
100,1001955,2025-04-22,TA,3000,10,10043,USD
100,1001956,2025-04-22,TA,3000,10,10002,USD
100,1001957,2025-04-22,TA,3000,10,10034,USD
100,1001958,2025-04-23,TA,3000,10,10008,USD
100,1001959,2025-04-24,TA,3000,10,10030,USD
100,1001960,2025-04-25,TA,3000,10,10016,USD
100,1001961,2025-04-25,TA,3000,10,10034,USD
100,1001962,2025-04-25,TA,3000,10,10006,USD
100,1001963,2025-04-25,TA,3000,10,10001,USD
100,1001964,2025-04-26,TA,3000,10,10009,USD
100,1001965,2025-04-26,TA,3000,10,10046,USD
100,1001966,2025-04-26,TA,3000,10,10032,USD
100,1001967,2025-04-26,TA,3000,10,10005,USD
100,1001968,2025-04-27,TA,3000,10,10036,USD
100,1001969,2025-04-27,TA,3000,10,10001,USD
100,1001970,2025-04-27,TA,3000,10,10013,USD
100,1001971,2025-04-28,TA,3000,10,10003,USD
100,1001972,2025-04-28,TA,3000,10,10012,USD
100,1001973,2025-04-28,TA,3000,10,10016,USD
100,1001974,2025-04-28,TA,3000,10,10010,USD
100,1001975,2025-04-29,TA,3000,10,10042,USD
100,1001976,2025-04-29,TA,3000,10,10047,USD
100,1001977,2025-04-30,TA,3000,10,10000,USD
100,1001978,2025-04-30,TA,3000,10,10011,USD
100,1001979,2025-05-01,TA,3000,10,10039,USD
100,1001980,2025-05-02,TA,3000,10,10031,USD
100,1001981,2025-05-02,TA,3000,10,10034,USD
100,1001982,2025-05-02,TA,3000,10,10032,USD
100,1001983,2025-05-03,TA,3000,10,10049,USD
100,1001984,2025-05-03,TA,3000,10,10009,USD
100,1001985,2025-05-04,TA,3000,10,10039,USD
100,1001986,2025-05-04,TA,3000,10,10017,USD
100,1001987,2025-05-04,TA,3000,10,10044,USD
100,1001988,2025-05-04,TA,3000,10,10049,USD
100,1001989,2025-05-05,TA,3000,10,10010,USD
100,1001990,2025-05-06,TA,3000,10,10027,USD
100,1001991,2025-05-07,TA,3000,10,10021,USD
100,1001992,2025-05-07,TA,3000,10,10039,USD
100,1001993,2025-05-07,TA,3000,10,10029,USD
100,1001994,2025-05-08,TA,3000,10,10021,USD
100,1001995,2025-05-08,TA,3000,10,10025,USD
100,1001996,2025-05-08,TA,3000,10,10041,USD
100,1001997,2025-05-09,TA,3000,10,10021,USD
100,1001998,2025-05-09,TA,3000,10,10020,USD
100,1001999,2025-05-09,TA,3000,10,10043,USD
100,1002000,2025-05-09,TA,3000,10,10044,USD
100,1002001,2025-05-10,TA,3000,10,10032,USD
100,1002002,2025-05-10,TA,3000,10,10038,USD
100,1002003,2025-05-11,TA,3000,10,10004,USD
100,1002004,2025-05-11,TA,3000,10,10040,USD
100,1002005,2025-05-12,TA,3000,10,10016,USD
100,1002006,2025-05-13,TA,3000,10,10039,USD
100,1002007,2025-05-14,TA,3000,10,10019,USD
100,1002008,2025-05-15,TA,3000,10,10041,USD
100,1002009,2025-05-15,TA,3000,10,10041,USD
100,1002010,2025-05-15,TA,3000,10,10030,USD
100,1002011,2025-05-15,TA,3000,10,10001,USD
100,1002012,2025-05-16,TA,3000,10,10037,USD
100,1002013,2025-05-16,TA,3000,10,10024,USD
100,1002014,2025-05-17,TA,3000,10,10016,USD
100,1002015,2025-05-17,TA,3000,10,10033,USD
100,1002016,2025-05-18,TA,3000,10,10048,USD
100,1002017,2025-05-18,TA,3000,10,10026,USD
100,1002018,2025-05-18,TA,3000,10,10023,USD
100,1002019,2025-05-19,TA,3000,10,10017,USD
100,1002020,2025-05-19,TA,3000,10,10031,USD
100,1002021,2025-05-20,TA,3000,10,10016,USD
100,1002022,2025-05-20,TA,3000,10,10011,USD
100,1002023,2025-05-20,TA,3000,10,10007,USD
100,1002024,2025-05-21,TA,3000,10,10046,USD
100,1002025,2025-05-21,TA,3000,10,10018,USD
100,1002026,2025-05-21,TA,3000,10,10024,USD
100,1002027,2025-05-22,TA,3000,10,10000,USD
100,1002028,2025-05-22,TA,3000,10,10034,USD
100,1002029,2025-05-22,TA,3000,10,10049,USD
100,1002030,2025-05-22,TA,3000,10,10021,USD
100,1002031,2025-05-23,TA,3000,10,10048,USD
100,1002032,2025-05-23,TA,3000,10,10000,USD
100,1002033,2025-05-23,TA,3000,10,10001,USD
100,1002034,2025-05-23,TA,3000,10,10041,USD
100,1002035,2025-05-24,TA,3000,10,10024,USD
100,1002036,2025-05-24,TA,3000,10,10013,USD
100,1002037,2025-05-24,TA,3000,10,10007,USD
100,1002038,2025-05-25,TA,3000,10,10004,USD
100,1002039,2025-05-25,TA,3000,10,10034,USD
100,1002040,2025-05-25,TA,3000,10,10002,USD
100,1002041,2025-05-26,TA,3000,10,10000,USD
100,1002042,2025-05-26,TA,3000,10,10043,USD
100,1002043,2025-05-26,TA,3000,10,10024,USD
100,1002044,2025-05-27,TA,3000,10,10032,USD
100,1002045,2025-05-27,TA,3000,10,10048,USD
100,1002046,2025-05-27,TA,3000,10,10006,USD
100,1002047,2025-05-28,TA,3000,10,10012,USD
100,1002048,2025-05-28,TA,3000,10,10010,USD
100,1002049,2025-05-28,TA,3000,10,10035,USD
100,1002050,2025-05-29,TA,3000,10,10024,USD
100,1002051,2025-05-30,TA,3000,10,10035,USD
100,1002052,2025-05-31,TA,3000,10,10029,USD
100,1002053,2025-05-31,TA,3000,10,10007,USD
100,1002054,2025-05-31,TA,3000,10,10006,USD
100,1002055,2025-05-31,TA,3000,10,10048,USD
100,1002056,2025-06-01,TA,3000,10,10005,USD
100,1002057,2025-06-01,TA,3000,10,10008,USD
100,1002058,2025-06-02,TA,3000,10,10037,USD
100,1002059,2025-06-02,TA,3000,10,10049,USD
100,1002060,2025-06-03,TA,3000,10,10044,USD
100,1002061,2025-06-03,TA,3000,10,10032,USD
100,1002062,2025-06-04,TA,3000,10,10005,USD
100,1002063,2025-06-04,TA,3000,10,10023,USD
