MANDT,VBELN,POSNR,PSTYV,ERDAT,ERNAM,MATNR,ARKTX,MATKL,WERKS,LGORT,CHARG,LFIMG,MEINS,VRKME,NTGEW,BRGEW,GEWEI,VOLUM,VOLEH,VGBEL,VGPOS
100,0080000545,000020,TAN,20250628,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,15.414,M3,0001000545,000020
100,0080000546,000010,TAN,20250629,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,276,TON,TON,276000,281520.0,KG,4.968,M3,0001000546,000010
100,0080000547,000010,TAN,20250630,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,2.927,M3,0001000547,000010
100,0080000547,000020,TAN,20250630,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,96,TON,TON,96000,97920.0,KG,2.916,M3,0001000547,000020
100,0080000547,000030,TAN,20250630,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,14.653,M3,0001000547,000030
100,0080000548,000010,TAN,20250701,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,56,TON,TON,56000,57120.0,KG,14.226,M3,0001000548,000010
100,0080000548,000020,TAN,20250701,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,52,TON,TON,52000,53040.0,KG,2.22,M3,0001000548,000020
100,0080000549,000010,TAN,20250702,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,87,TON,TON,87000,88740.0,KG,12.39,M3,0001000549,000010
100,0080000550,000010,TAN,20250703,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,8.955,M3,0001000550,000010
100,0080000550,000020,TAN,20250703,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,276,TON,TON,276000,281520.0,KG,7.77,M3,0001000550,000020
100,0080000551,000010,TAN,20250704,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,55,TON,TON,55000,56100.0,KG,3.024,M3,0001000551,000010
100,0080000551,000020,TAN,20250704,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,71,TON,TON,71000,72420.0,KG,4.327,M3,0001000551,000020
100,0080000551,000030,TAN,20250704,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,65,TON,TON,65000,66300.0,KG,5.877,M3,0001000551,000030
100,0080000552,000010,TAN,20250705,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,240,TON,TON,240000,244800.0,KG,14.895,M3,0001000552,000010
100,0080000552,000020,TAN,20250705,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,135,TON,TON,135000,137700.0,KG,11.271,M3,0001000552,000020
100,0080000552,000030,TAN,20250705,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,14.982,M3,0001000552,000030
100,0080000553,000010,TAN,20250706,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,141,TON,TON,141000,143820.0,KG,9.817,M3,0001000553,000010
100,0080000553,000020,TAN,20250706,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,282,TON,TON,282000,287640.0,KG,7.725,M3,0001000553,000020
100,0080000554,000010,TAN,20250707,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,21,TON,TON,21000,21420.0,KG,12.409,M3,0001000554,000010
100,0080000554,000020,TAN,20250707,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,15.491,M3,0001000554,000020
100,0080000555,000010,TAN,20250708,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,132,TON,TON,132000,134640.0,KG,14.711,M3,0001000555,000010
100,0080000556,000010,TAN,20250709,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,291,TON,TON,291000,296820.0,KG,4.657,M3,0001000556,000010
100,0080000556,000020,TAN,20250709,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,210,TON,TON,210000,214200.0,KG,1.047,M3,0001000556,000020
100,0080000556,000030,TAN,20250709,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,279,TON,TON,279000,284580.0,KG,8.654,M3,0001000556,000030
100,0080000557,000010,TAN,20250710,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,67,TON,TON,67000,68340.0,KG,1.513,M3,0001000557,000010
100,0080000557,000020,TAN,20250710,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,79,TON,TON,79000,80580.0,KG,3.879,M3,0001000557,000020
100,0080000557,000030,TAN,20250710,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,38,TON,TON,38000,38760.0,KG,4.254,M3,0001000557,000030
100,0080000558,000010,TAN,20250711,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,74,TON,TON,74000,75480.0,KG,12.274,M3,0001000558,000010
100,0080000559,000010,TAN,20250712,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,25,TON,TON,25000,25500.0,KG,19.23,M3,0001000559,000010
100,0080000559,000020,TAN,20250712,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,79,TON,TON,79000,80580.0,KG,14.02,M3,0001000559,000020
100,0080000559,000030,TAN,20250712,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,28,TON,TON,28000,28560.0,KG,8.573,M3,0001000559,000030
100,0080000560,000010,TAN,20250713,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,129,TON,TON,129000,131580.0,KG,1.696,M3,0001000560,000010
100,0080000560,000020,TAN,20250713,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,69,TON,TON,69000,70380.0,KG,3.25,M3,0001000560,000020
100,0080000560,000030,TAN,20250713,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,270,TON,TON,270000,275400.0,KG,9.639,M3,0001000560,000030
100,0080000561,000010,TAN,20250714,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,114,TON,TON,114000,116280.0,KG,15.553,M3,0001000561,000010
100,0080000561,000020,TAN,20250714,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,144,TON,TON,144000,146880.0,KG,16.957,M3,0001000561,000020
100,0080000561,000030,TAN,20250714,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,13.506,M3,0001000561,000030
100,0080000562,000010,TAN,20250715,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,180,TON,TON,180000,183600.0,KG,15.298,M3,0001000562,000010
100,0080000562,000020,TAN,20250715,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,108,TON,TON,108000,110160.0,KG,18.788,M3,0001000562,000020
100,0080000563,000010,TAN,20250716,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,76,TON,TON,76000,77520.0,KG,1.47,M3,0001000563,000010
100,0080000563,000020,TAN,20250716,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,88,TON,TON,88000,89760.0,KG,15.464,M3,0001000563,000020
100,0080000564,000010,TAN,20250717,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,58,TON,TON,58000,59160.0,KG,14.503,M3,0001000564,000010
100,0080000564,000020,TAN,20250717,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,47,TON,TON,47000,47940.0,KG,3.597,M3,0001000564,000020
100,0080000564,000030,TAN,20250717,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,16.767,M3,0001000564,000030
100,0080000565,000010,TAN,20250718,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,120,TON,TON,120000,122400.0,KG,11.351,M3,0001000565,000010
100,0080000565,000020,TAN,20250718,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,126,TON,TON,126000,128520.0,KG,13.356,M3,0001000565,000020
100,0080000565,000030,TAN,20250718,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,18.51,M3,0001000565,000030
100,0080000566,000010,TAN,20250719,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,84,TON,TON,84000,85680.0,KG,14.399,M3,0001000566,000010
100,0080000567,000010,TAN,20250720,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,77,TON,TON,77000,78540.0,KG,9.734,M3,0001000567,000010
100,0080000567,000020,TAN,20250720,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,95,TON,TON,95000,96900.0,KG,12.396,M3,0001000567,000020
100,0080000567,000030,TAN,20250720,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,71,TON,TON,71000,72420.0,KG,8.174,M3,0001000567,000030
100,0080000568,000010,TAN,20250721,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,180,TON,TON,180000,183600.0,KG,10.276,M3,0001000568,000010
100,0080000569,000010,TAN,20250722,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,183,TON,TON,183000,186660.0,KG,12.107,M3,0001000569,000010
100,0080000569,000020,TAN,20250722,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,213,TON,TON,213000,217260.0,KG,15.258,M3,0001000569,000020
100,0080000569,000030,TAN,20250722,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,294,TON,TON,294000,299880.0,KG,14.966,M3,0001000569,000030
100,0080000570,000010,TAN,20250723,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,94,TON,TON,94000,95880.0,KG,15.81,M3,0001000570,000010
100,0080000570,000020,TAN,20250723,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,82,TON,TON,82000,83640.0,KG,18.582,M3,0001000570,000020
100,0080000571,000010,TAN,20250724,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,43,TON,TON,43000,43860.0,KG,9.702,M3,0001000571,000010
100,0080000571,000020,TAN,20250724,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,93,TON,TON,93000,94860.0,KG,10.824,M3,0001000571,000020
100,0080000572,000010,TAN,20250725,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,171,TON,TON,171000,174420.0,KG,10.146,M3,0001000572,000010
100,0080000572,000020,TAN,20250725,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,153,TON,TON,153000,156060.0,KG,8.839,M3,0001000572,000020
100,0080000572,000030,TAN,20250725,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,12.995,M3,0001000572,000030
100,0080000573,000010,TAN,20250726,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,234,TON,TON,234000,238680.0,KG,8.073,M3,0001000573,000010
100,0080000574,000010,TAN,20250727,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,213,TON,TON,213000,217260.0,KG,10.128,M3,0001000574,000010
100,0080000575,000010,TAN,20250728,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,276,TON,TON,276000,281520.0,KG,15.393,M3,0001000575,000010
100,0080000575,000020,TAN,20250728,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,222,TON,TON,222000,226440.0,KG,17.156,M3,0001000575,000020
100,0080000576,000010,TAN,20250729,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,46,TON,TON,46000,46920.0,KG,16.068,M3,0001000576,000010
100,0080000576,000020,TAN,20250729,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,49,TON,TON,49000,49980.0,KG,4.292,M3,0001000576,000020
100,0080000576,000030,TAN,20250729,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,86,TON,TON,86000,87720.0,KG,12.089,M3,0001000576,000030
100,0080000577,000010,TAN,20250730,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,282,TON,TON,282000,287640.0,KG,19.948,M3,0001000577,000010
100,0080000578,000010,TAN,20250731,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,162,TON,TON,162000,165240.0,KG,11.663,M3,0001000578,000010
100,0080000578,000020,TAN,20250731,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,201,TON,TON,201000,205020.0,KG,14.276,M3,0001000578,000020
100,0080000578,000030,TAN,20250731,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,81,TON,TON,81000,82620.0,KG,14.294,M3,0001000578,000030
100,0080000579,000010,TAN,20250801,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,189,TON,TON,189000,192780.0,KG,5.681,M3,0001000579,000010
100,0080000579,000020,TAN,20250801,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,135,TON,TON,135000,137700.0,KG,11.977,M3,0001000579,000020
100,0080000579,000030,TAN,20250801,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,249,TON,TON,249000,253980.0,KG,8.846,M3,0001000579,000030
100,0080000580,000010,TAN,20250802,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,276,TON,TON,276000,281520.0,KG,16.322,M3,0001000580,000010
100,0080000581,000010,TAN,20250803,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,60,TON,TON,60000,61200.0,KG,4.495,M3,0001000581,000010
100,0080000581,000020,TAN,20250803,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,294,TON,TON,294000,299880.0,KG,13.206,M3,0001000581,000020
100,0080000582,000010,TAN,20250804,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,57,TON,TON,57000,58140.0,KG,4.449,M3,0001000582,000010
100,0080000583,000010,TAN,20250805,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,92,TON,TON,92000,93840.0,KG,5.401,M3,0001000583,000010
100,0080000583,000020,TAN,20250805,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,77,TON,TON,77000,78540.0,KG,19.469,M3,0001000583,000020
100,0080000583,000030,TAN,20250805,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,90,TON,TON,90000,91800.0,KG,5.093,M3,0001000583,000030
100,0080000584,000010,TAN,20250806,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,88,TON,TON,88000,89760.0,KG,13.595,M3,0001000584,000010
100,0080000585,000010,TAN,20250807,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,24,TON,TON,24000,24480.0,KG,7.066,M3,0001000585,000010
100,0080000585,000020,TAN,20250807,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,73,TON,TON,73000,74460.0,KG,2.419,M3,0001000585,000020
100,0080000586,000010,TAN,20250808,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,82,TON,TON,82000,83640.0,KG,11.557,M3,0001000586,000010
100,0080000586,000020,TAN,20250808,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,46,TON,TON,46000,46920.0,KG,13.449,M3,0001000586,000020
100,0080000586,000030,TAN,20250808,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,30,TON,TON,30000,30600.0,KG,6.497,M3,0001000586,000030
100,0080000587,000010,TAN,20250809,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,180,TON,TON,180000,183600.0,KG,3.32,M3,0001000587,000010
100,0080000587,000020,TAN,20250809,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,291,TON,TON,291000,296820.0,KG,11.974,M3,0001000587,000020
100,0080000588,000010,TAN,20250810,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,192,TON,TON,192000,195840.0,KG,4.335,M3,0001000588,000010
100,0080000589,000010,TAN,20250811,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,66,TON,TON,66000,67320.0,KG,1.582,M3,0001000589,000010
100,0080000590,000010,TAN,20250812,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,3.113,M3,0001000590,000010
100,0080000590,000020,TAN,20250812,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,138,TON,TON,138000,140760.0,KG,5.227,M3,0001000590,000020
100,0080000590,000030,TAN,20250812,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,114,TON,TON,114000,116280.0,KG,19.75,M3,0001000590,000030
100,0080000591,000010,TAN,20250813,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,4.651,M3,0001000591,000010
100,0080000592,000010,TAN,20250814,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,147,TON,TON,147000,149940.0,KG,6.092,M3,0001000592,000010
100,0080000593,000010,TAN,20250815,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,153,TON,TON,153000,156060.0,KG,1.451,M3,0001000593,000010
100,0080000593,000020,TAN,20250815,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,132,TON,TON,132000,134640.0,KG,6.702,M3,0001000593,000020
100,0080000593,000030,TAN,20250815,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,123,TON,TON,123000,125460.0,KG,12.819,M3,0001000593,000030
100,0080000594,000010,TAN,20250816,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,108,TON,TON,108000,110160.0,KG,11.608,M3,0001000594,000010
100,0080000594,000020,TAN,20250816,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,159,TON,TON,159000,162180.0,KG,15.689,M3,0001000594,000020
100,0080000594,000030,TAN,20250816,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,234,TON,TON,234000,238680.0,KG,13.685,M3,0001000594,000030
100,0080000595,000010,TAN,20250817,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,156,TON,TON,156000,159120.0,KG,12.547,M3,0001000595,000010
100,0080000595,000020,TAN,20250817,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,288,TON,TON,288000,293760.0,KG,11.321,M3,0001000595,000020
100,0080000595,000030,TAN,20250817,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,270,TON,TON,270000,275400.0,KG,1.281,M3,0001000595,000030
100,0080000596,000010,TAN,20250818,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,78,TON,TON,78000,79560.0,KG,4.695,M3,0001000596,000010
100,0080000596,000020,TAN,20250818,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,67,TON,TON,67000,68340.0,KG,14.735,M3,0001000596,000020
100,0080000597,000010,TAN,20250819,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,174,TON,TON,174000,177480.0,KG,12.407,M3,0001000597,000010
100,0080000597,000020,TAN,20250819,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,183,TON,TON,183000,186660.0,KG,7.225,M3,0001000597,000020
100,0080000598,000010,TAN,20250820,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,207,TON,TON,207000,211140.0,KG,12.497,M3,0001000598,000010
100,0080000598,000020,TAN,20250820,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,8.454,M3,0001000598,000020
100,0080000598,000030,TAN,20250820,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,201,TON,TON,201000,205020.0,KG,18.192,M3,0001000598,000030
100,0080000599,000010,TAN,20250821,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,120,TON,TON,120000,122400.0,KG,19.452,M3,0001000599,000010
100,0080000599,000020,TAN,20250821,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,174,TON,TON,174000,177480.0,KG,3.301,M3,0001000599,000020
100,0080000600,000010,TAN,20250822,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,264,TON,TON,264000,269280.0,KG,2.105,M3,0001000600,000010
100,0080000601,000010,TAN,20250823,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,225,TON,TON,225000,229500.0,KG,15.599,M3,0001000601,000010
100,0080000601,000020,TAN,20250823,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,189,TON,TON,189000,192780.0,KG,6.412,M3,0001000601,000020
100,0080000601,000030,TAN,20250823,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,249,TON,TON,249000,253980.0,KG,8.16,M3,0001000601,000030
100,0080000602,000010,TAN,20250824,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,35,TON,TON,35000,35700.0,KG,10.059,M3,0001000602,000010
100,0080000602,000020,TAN,20250824,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,98,TON,TON,98000,99960.0,KG,2.044,M3,0001000602,000020
100,0080000603,000010,TAN,20250825,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,36,TON,TON,36000,36720.0,KG,2.361,M3,0001000603,000010
100,0080000604,000010,TAN,20250826,AUTO_SD,50004,Concentrado de Cobre,GRP_FERT,1000,0001,,255,TON,TON,255000,260100.0,KG,8.22,M3,0001000604,000010
100,0080000604,000020,TAN,20250826,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,90,TON,TON,90000,91800.0,KG,4.965,M3,0001000604,000020
100,0080000604,000030,TAN,20250826,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,177,TON,TON,177000,180540.0,KG,19.447,M3,0001000604,000030
100,0080000605,000010,TAN,20250827,AUTO_SD,50003,Concentrado de Cobre,GRP_FERT,1000,0001,,249,TON,TON,249000,253980.0,KG,19.282,M3,0001000605,000010
100,0080000605,000020,TAN,20250827,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,189,TON,TON,189000,192780.0,KG,18.282,M3,0001000605,000020
100,0080000605,000030,TAN,20250827,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,75,TON,TON,75000,76500.0,KG,10.291,M3,0001000605,000030
100,0080000606,000010,TAN,20250828,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,80,TON,TON,80000,81600.0,KG,18.647,M3,0001000606,000010
100,0080000606,000020,TAN,20250828,AUTO_SD,50008,Concentrado de Cobre,GRP_FERT,1000,0001,,76,TON,TON,76000,77520.0,KG,17.316,M3,0001000606,000020
100,0080000607,000010,TAN,20250829,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,77,TON,TON,77000,78540.0,KG,4.535,M3,0001000607,000010
100,0080000607,000020,TAN,20250829,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,42,TON,TON,42000,42840.0,KG,15.961,M3,0001000607,000020
100,0080000608,000010,TAN,20250830,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,56,TON,TON,56000,57120.0,KG,14.175,M3,0001000608,000010
100,0080000608,000020,TAN,20250830,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,79,TON,TON,79000,80580.0,KG,18.603,M3,0001000608,000020
100,0080000608,000030,TAN,20250830,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,34,TON,TON,34000,34680.0,KG,14.276,M3,0001000608,000030
100,0080000609,000010,TAN,20250831,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,213,TON,TON,213000,217260.0,KG,4.867,M3,0001000609,000010
100,0080000609,000020,TAN,20250831,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,210,TON,TON,210000,214200.0,KG,19.864,M3,0001000609,000020
100,0080000610,000010,TAN,20250901,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,204,TON,TON,204000,208080.0,KG,18.68,M3,0001000610,000010
100,0080000610,000020,TAN,20250901,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,8.11,M3,0001000610,000020
100,0080000610,000030,TAN,20250901,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,138,TON,TON,138000,140760.0,KG,16.673,M3,0001000610,000030
100,0080000611,000010,TAN,20250902,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,102,TON,TON,102000,104040.0,KG,4.628,M3,0001000611,000010
100,0080000611,000020,TAN,20250902,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,13.052,M3,0001000611,000020
100,0080000612,000010,TAN,20250903,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,177,TON,TON,177000,180540.0,KG,1.707,M3,0001000612,000010
100,0080000613,000010,TAN,20250904,AUTO_SD,50006,Concentrado de Cobre,GRP_FERT,1000,0001,,97,TON,TON,97000,98940.0,KG,14.981,M3,0001000613,000010
100,0080000614,000010,TAN,20250905,AUTO_SD,50001,Concentrado de Cobre,GRP_FERT,1000,0001,,80,TON,TON,80000,81600.0,KG,15.639,M3,0001000614,000010
100,0080000614,000020,TAN,20250905,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,23,TON,TON,23000,23460.0,KG,10.674,M3,0001000614,000020
100,0080000615,000010,TAN,20250906,AUTO_SD,50002,Concentrado de Cobre,GRP_FERT,1000,0001,,96,TON,TON,96000,97920.0,KG,7.016,M3,0001000615,000010
100,0080000615,000020,TAN,20250906,AUTO_SD,50007,Concentrado de Cobre,GRP_FERT,1000,0001,,186,TON,TON,186000,189720.0,KG,13.121,M3,0001000615,000020
100,0080000615,000030,TAN,20250906,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,16.409,M3,0001000615,000030
100,0080000616,000010,TAN,20250907,AUTO_SD,50005,Concentrado de Cobre,GRP_FERT,1000,0001,,174,TON,TON,174000,177480.0,KG,14.173,M3,0001000616,000010
100,0080000616,000020,TAN,20250907,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,267,TON,TON,267000,272340.0,KG,10.134,M3,0001000616,000020
100,0080000616,000030,TAN,20250907,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,264,TON,TON,264000,269280.0,KG,10.575,M3,0001000616,000030
100,0080000617,000010,TAN,20250908,AUTO_SD,50000,Concentrado de Cobre,GRP_FERT,1000,0001,,228,TON,TON,228000,232560.0,KG,2.785,M3,0001000617,000010
100,0080000618,000010,TAN,20250909,AUTO_SD,50009,Concentrado de Cobre,GRP_FERT,1000,0001,,100,TON,TON,100000,102000.0,KG,4.729,M3,0001000618,000010
