MANDT,MBLNR,MJAHR,ZEILE,BWART,MATNR,WERKS,LGORT,CHARG,LIFNR,MENGE,MEINS,EBELN,EBELP,DMBTR,WAERS,BUKRS,SHKZG,BLDAT,BUDAT,CPUDT,BKTXT,XAUTO
100,5000001343,2025,0001,101,10138,2000,0001,,0000050202,9,UN,4500000540,00030,2187.36,USD,2000,S,20250624,20250624,20250624,,
100,5000001344,2025,0001,101,80028,2000,0001,,0000050202,31,AU,4500000540,00040,6731.03,USD,2000,S,20250627,20250627,20250627,,
100,5000001345,2025,0001,101,10265,1000,0001,,0000050181,46,UN,4500000541,00010,34268.16,USD,1000,S,20250627,20250627,20250627,,
100,5000001346,2025,0001,101,30028,1000,0001,,0000050181,39,L,4500000541,00020,22679.28,USD,1000,S,20250629,20250629,20250629,,
100,5000001347,2025,0001,101,30009,2000,0001,,0000050109,49,L,4500000542,00010,24823.4,USD,2000,S,20250627,20250627,20250627,,
100,5000001348,2025,0001,101,80003,2000,0001,,0000050109,15,AU,4500000542,00020,1073.1,USD,2000,S,20250628,20250628,20250628,,
100,5000001349,2025,0001,101,10255,2000,0001,,0000050109,31,UN,4500000542,00030,14913.79,USD,2000,S,20250701,20250701,20250701,,
100,5000001350,2025,0001,101,80007,2000,0001,,0000050109,42,AU,4500000542,00040,18941.16,USD,2000,S,20250702,20250702,20250702,,
100,5000001351,2025,0001,101,10020,1000,0001,,0000050240,24,UN,4500000543,00010,11759.28,USD,1000,S,20250701,20250701,20250701,,
100,5000001352,2025,0001,101,10291,2000,0001,,0000050002,4,UN,4500000544,00010,3125.72,USD,2000,S,20250630,20250630,20250630,,
100,5000001353,2025,0001,101,10222,2000,0001,,0000050002,48,UN,4500000544,00020,3314.88,USD,2000,S,20250629,20250629,20250629,,
100,5000001354,2025,0001,101,10108,2000,0001,,0000050217,23,UN,4500000545,00010,6450.12,USD,2000,S,20250702,20250702,20250702,,
100,5000001355,2025,0001,101,10201,2000,0001,,0000050217,2,UN,4500000545,00020,1460.14,USD,2000,S,20250701,20250701,20250701,,
100,5000001356,2025,0001,101,10041,2000,0001,,0000050217,11,UN,4500000545,00030,1268.3,USD,2000,S,20250629,20250629,20250629,,
100,5000001357,2025,0001,101,10256,2000,0001,,0000050217,19,UN,4500000545,00040,2795.85,USD,2000,S,20250630,20250630,20250630,,
100,5000001358,2025,0001,101,10142,2000,0001,,0000050053,23,UN,4500000546,00010,11196.86,USD,2000,S,20250630,20250630,20250630,,
100,5000001359,2025,0001,101,10256,2000,0001,,0000050053,23,UN,4500000546,00020,18101.0,USD,2000,S,20250704,20250704,20250704,,
100,5000001360,2025,0001,101,80028,2000,0001,,0000050123,16,AU,4500000547,00010,6447.52,USD,2000,S,20250704,20250704,20250704,,
100,5000001361,2025,0001,101,30041,2000,0001,,0000050123,47,L,4500000547,00020,35668.77,USD,2000,S,20250703,20250703,20250703,,
100,5000001362,2025,0001,101,10019,2000,0001,,0000050123,29,UN,4500000547,00030,17169.45,USD,2000,S,20250704,20250704,20250704,,
100,5000001363,2025,0001,101,10286,2000,0001,,0000050114,48,UN,4500000548,00010,31160.64,USD,2000,S,20250704,20250704,20250704,,
100,5000001364,2025,0001,101,30022,2000,0001,,0000050114,48,L,4500000548,00020,7969.44,USD,2000,S,20250702,20250702,20250702,,
100,5000001365,2025,0001,101,10087,2000,0001,,0000050114,11,UN,4500000548,00030,8331.18,USD,2000,S,20250708,20250708,20250708,,
100,5000001366,2025,0001,101,10002,2000,0001,,0000050026,50,UN,4500000549,00010,10645.0,USD,2000,S,20250704,20250704,20250704,,
100,5000001367,2025,0001,101,10003,2000,0001,,0000050026,38,UN,4500000549,00020,27982.06,USD,2000,S,20250704,20250704,20250704,,
100,5000001368,2025,0001,101,10004,2000,0001,,0000050026,18,UN,4500000549,00030,10194.3,USD,2000,S,20250709,20250709,20250709,,
100,5000001369,2025,0001,101,10003,2000,0001,,0000050026,21,UN,4500000549,00040,17842.44,USD,2000,S,20250704,20250704,20250704,,
100,5000001370,2025,0001,101,10072,2000,0001,,0000050299,4,UN,4500000550,00010,2659.8,USD,2000,S,20250709,20250709,20250709,,
100,5000001371,2025,0001,101,10000,2000,0001,,0000050000,22,UN,4500000551,00010,12612.82,USD,2000,S,20250705,20250705,20250705,,
100,5000001372,2025,0001,101,10001,2000,0001,,0000050000,19,UN,4500000551,00020,3594.04,USD,2000,S,20250709,20250709,20250709,,
100,5000001373,2025,0001,101,10002,2000,0001,,0000050000,31,UN,4500000551,00030,26661.55,USD,2000,S,20250706,20250706,20250706,,
100,5000001374,2025,0001,101,10192,1000,0001,,0000050103,46,UN,4500000552,00010,10844.04,USD,1000,S,20250707,20250707,20250707,,
100,5000001375,2025,0001,101,80014,1000,0001,,0000050103,19,AU,4500000552,00020,6895.48,USD,1000,S,20250708,20250708,20250708,,
100,5000001376,2025,0001,101,10066,1000,0001,,0000050103,47,UN,4500000552,00030,17662.13,USD,1000,S,20250707,20250707,20250707,,
100,5000001377,2025,0001,101,10011,1000,0001,,0000050103,18,UN,4500000552,00040,1703.88,USD,1000,S,20250708,20250708,20250708,,
100,5000001378,2025,0001,101,10035,1000,0001,,0000050134,34,UN,4500000553,00010,16969.74,USD,1000,S,20250711,20250711,20250711,,
100,5000001379,2025,0001,101,80037,1000,0001,,0000050195,14,AU,4500000554,00010,7961.24,USD,1000,S,20250708,20250708,20250708,,
100,5000001380,2025,0001,101,10146,1000,0001,,0000050195,7,UN,4500000554,00020,4087.44,USD,1000,S,20250712,20250712,20250712,,
100,5000001381,2025,0001,101,10031,1000,0001,,0000050125,33,UN,4500000555,00010,21826.2,USD,1000,S,20250711,20250711,20250711,,
100,5000001382,2025,0001,101,10144,1000,0001,,0000050125,6,UN,4500000555,00020,2681.16,USD,1000,S,20250711,20250711,20250711,,
100,5000001383,2025,0001,101,10044,1000,0001,,0000050092,15,UN,4500000556,00010,6051.3,USD,1000,S,20250714,20250714,20250714,,
100,5000001384,2025,0001,101,10276,1000,0001,,0000050092,4,UN,4500000556,00020,2393.48,USD,1000,S,20250715,20250715,20250715,,
100,5000001385,2025,0001,101,10255,2000,0001,,0000050248,30,UN,4500000557,00010,19120.2,USD,2000,S,20250714,20250714,20250714,,
100,5000001386,2025,0001,101,10122,2000,0001,,0000050248,27,UN,4500000557,00020,8276.85,USD,2000,S,20250714,20250714,20250714,,
100,5000001387,2025,0001,101,10193,2000,0001,,0000050248,20,UN,4500000557,00030,6356.2,USD,2000,S,20250713,20250713,20250713,,
100,5000001388,2025,0001,101,10169,2000,0001,,0000050248,40,UN,4500000557,00040,28568.8,USD,2000,S,20250712,20250712,20250712,,
100,5000001389,2025,0001,101,10055,2000,0001,,0000050103,4,UN,4500000558,00010,619.12,USD,2000,S,20250716,20250716,20250716,,
100,5000001390,2025,0001,101,10098,1000,0001,,0000050120,45,UN,4500000559,00010,10670.4,USD,1000,S,20250718,20250718,20250718,,
100,5000001391,2025,0001,101,10042,1000,0001,,0000050120,14,UN,4500000559,00020,4534.88,USD,1000,S,20250718,20250718,20250718,,
100,5000001392,2025,0001,101,10192,2000,0001,,0000050014,17,UN,4500000560,00010,1071.34,USD,2000,S,20250715,20250715,20250715,,
100,5000001393,2025,0001,101,10216,2000,0001,,0000050014,1,UN,4500000560,00020,339.13,USD,2000,S,20250716,20250716,20250716,,
100,5000001394,2025,0001,101,10223,2000,0001,,0000050156,11,UN,4500000561,00010,1435.72,USD,2000,S,20250718,20250718,20250718,,
100,5000001395,2025,0001,101,10146,2000,0001,,0000050156,36,UN,4500000561,00020,28369.8,USD,2000,S,20250720,20250720,20250720,,
100,5000001396,2025,0001,101,10130,2000,0001,,0000050156,43,UN,4500000561,00030,6529.98,USD,2000,S,20250720,20250720,20250720,,
100,5000001397,2025,0001,101,10296,2000,0001,,0000050156,30,UN,4500000561,00040,7108.2,USD,2000,S,20250716,20250716,20250716,,
100,5000001398,2025,0001,101,10085,2000,0001,,0000050244,43,UN,4500000562,00010,3232.74,USD,2000,S,20250717,20250717,20250717,,
100,5000001399,2025,0001,101,30029,2000,0001,,0000050244,50,L,4500000562,00020,38417.0,USD,2000,S,20250720,20250720,20250720,,
100,5000001400,2025,0001,101,80017,2000,0001,,0000050244,14,AU,4500000562,00030,5466.44,USD,2000,S,20250722,20250722,20250722,,
100,5000001401,2025,0001,101,80002,2000,0001,,0000050271,43,AU,4500000563,00010,30863.25,USD,2000,S,20250722,20250722,20250722,,
100,5000001402,2025,0001,101,80019,1000,0001,,0000050196,38,AU,4500000564,00010,3815.58,USD,1000,S,20250723,20250723,20250723,,
100,5000001403,2025,0001,101,30008,1000,0001,,0000050196,38,L,4500000564,00020,9774.36,USD,1000,S,20250724,20250724,20250724,,
100,5000001404,2025,0001,101,10201,1000,0001,,0000050196,43,UN,4500000564,00030,34392.69,USD,1000,S,20250720,20250720,20250720,,
100,5000001405,2025,0001,101,10000,1000,0001,,0000050299,24,UN,4500000565,00010,5109.36,USD,1000,S,20250725,20250725,20250725,,
100,5000001406,2025,0001,101,10001,1000,0001,,0000050299,48,UN,4500000565,00020,25617.12,USD,1000,S,20250722,20250722,20250722,,
100,5000001407,2025,0001,101,10004,1000,0001,,0000050299,24,UN,4500000565,00030,8573.28,USD,1000,S,20250722,20250722,20250722,,
100,5000001408,2025,0001,101,30000,2000,0001,,0000050177,20,L,4500000566,00010,6636.2,USD,2000,S,20250720,20250720,20250720,,
100,5000001409,2025,0001,101,10000,2000,0001,,0000050250,48,UN,4500000567,00010,8417.28,USD,2000,S,20250725,20250725,20250725,,
100,5000001410,2025,0001,101,10000,2000,0001,,0000050250,4,UN,4500000567,00020,3110.84,USD,2000,S,20250723,20250723,20250723,,
100,5000001411,2025,0001,101,10000,2000,0001,,0000050250,30,UN,4500000567,00030,14856.0,USD,2000,S,20250726,20250726,20250726,,
100,5000001412,2025,0001,101,10000,2000,0001,,0000050216,27,UN,4500000568,00010,3995.19,USD,2000,S,20250727,20250727,20250727,,
100,5000001413,2025,0001,101,10002,2000,0001,,0000050216,1,UN,4500000568,00020,731.88,USD,2000,S,20250726,20250726,20250726,,
100,5000001414,2025,0001,101,10090,2000,0001,,0000050137,32,UN,4500000569,00010,9887.36,USD,2000,S,20250728,20250728,20250728,,
100,5000001415,2025,0001,101,10091,2000,0001,,0000050137,46,UN,4500000569,00020,19647.98,USD,2000,S,20250728,20250728,20250728,,
100,5000001416,2025,0001,101,10103,2000,0001,,0000050137,9,UN,4500000569,00030,5581.89,USD,2000,S,20250729,20250729,20250729,,
100,5000001417,2025,0001,101,10200,1000,0001,,0000050181,34,UN,4500000570,00010,25556.1,USD,1000,S,20250724,20250724,20250724,,
100,5000001418,2025,0001,101,10177,1000,0001,,0000050181,23,UN,4500000570,00020,13961.92,USD,1000,S,20250724,20250724,20250724,,
100,5000001419,2025,0001,101,30004,1000,0001,,0000050181,21,L,4500000570,00030,6795.6,USD,1000,S,20250727,20250727,20250727,,
100,5000001420,2025,0001,101,80046,1000,0001,,0000050181,27,AU,4500000570,00040,2989.17,USD,1000,S,20250727,20250727,20250727,,
100,5000001421,2025,0001,101,10198,1000,0001,,0000050289,17,UN,4500000571,00010,6043.5,USD,1000,S,20250725,20250725,20250725,,
100,5000001422,2025,0001,101,10174,1000,0001,,0000050289,37,UN,4500000571,00020,26342.52,USD,1000,S,20250727,20250727,20250727,,
100,5000001423,2025,0001,101,10212,1000,0001,,0000050112,13,UN,4500000572,00010,2476.76,USD,1000,S,20250728,20250728,20250728,,
100,5000001424,2025,0001,101,10190,1000,0001,,0000050112,5,UN,4500000572,00020,2165.35,USD,1000,S,20250728,20250728,20250728,,
100,5000001425,2025,0001,101,10202,1000,0001,,0000050112,39,UN,4500000572,00030,13769.73,USD,1000,S,20250730,20250730,20250730,,
100,5000001426,2025,0001,101,10296,2000,0001,,0000050159,32,UN,4500000573,00010,14882.56,USD,2000,S,20250731,20250731,20250731,,
100,5000001427,2025,0001,101,10246,2000,0001,,0000050159,37,UN,4500000573,00020,22764.25,USD,2000,S,20250731,20250731,20250731,,
100,5000001428,2025,0001,101,80021,2000,0001,,0000050159,39,AU,4500000573,00030,30919.2,USD,2000,S,20250801,20250801,20250801,,
100,5000001429,2025,0001,101,10101,2000,0001,,0000050159,6,UN,4500000573,00040,2872.44,USD,2000,S,20250728,20250728,20250728,,
100,5000001430,2025,0001,101,10292,1000,0001,,0000050133,12,UN,4500000574,00010,2223.84,USD,1000,S,20250730,20250730,20250730,,
100,5000001431,2025,0001,101,10288,1000,0001,,0000050133,47,UN,4500000574,00020,5120.18,USD,1000,S,20250730,20250730,20250730,,
100,5000001432,2025,0001,101,10068,1000,0001,,0000050133,16,UN,4500000574,00030,851.84,USD,1000,S,20250728,20250728,20250728,,
100,5000001433,2025,0001,101,10068,1000,0001,,0000050133,31,UN,4500000574,00040,8096.58,USD,1000,S,20250801,20250801,20250801,,
100,5000001434,2025,0001,101,30035,2000,0001,,0000050199,39,L,4500000575,00010,4596.54,USD,2000,S,20250804,20250804,20250804,,
100,5000001435,2025,0001,101,10115,1000,0001,,0000050268,25,UN,4500000576,00010,1333.0,USD,1000,S,20250805,20250805,20250805,,
100,5000001436,2025,0001,101,10076,1000,0001,,0000050268,12,UN,4500000576,00020,2333.88,USD,1000,S,20250802,20250802,20250802,,
100,5000001437,2025,0001,101,10096,1000,0001,,0000050268,23,UN,4500000576,00030,8346.24,USD,1000,S,20250731,20250731,20250731,,
100,5000001438,2025,0001,101,10085,2000,0001,,0000050191,50,UN,4500000577,00010,25299.5,USD,2000,S,20250802,20250802,20250802,,
100,5000001439,2025,0001,101,10033,2000,0001,,0000050191,1,UN,4500000577,00020,649.44,USD,2000,S,20250731,20250731,20250731,,
100,5000001440,2025,0001,101,30013,2000,0001,,0000050191,3,L,4500000577,00030,638.46,USD,2000,S,20250805,20250805,20250805,,
100,5000001441,2025,0001,101,30013,1000,0001,,0000050065,29,L,4500000578,00010,8075.05,USD,1000,S,20250806,20250806,20250806,,
100,5000001442,2025,0001,101,10195,1000,0001,,0000050065,14,UN,4500000578,00020,8555.54,USD,1000,S,20250803,20250803,20250803,,
100,5000001443,2025,0001,101,10000,2000,0001,,0000050211,16,UN,4500000579,00010,12981.12,USD,2000,S,20250806,20250806,20250806,,
100,5000001444,2025,0001,101,10000,2000,0001,,0000050211,44,UN,4500000579,00020,36025.44,USD,2000,S,20250808,20250808,20250808,,
100,5000001445,2025,0001,101,10102,2000,0001,,0000050071,42,UN,4500000580,00010,32584.86,USD,2000,S,20250809,20250809,20250809,,
100,5000001446,2025,0001,101,10032,2000,0001,,0000050071,46,UN,4500000580,00020,5852.58,USD,2000,S,20250808,20250808,20250808,,
100,5000001447,2025,0001,101,10083,2000,0001,,0000050071,33,UN,4500000580,00030,20512.14,USD,2000,S,20250806,20250806,20250806,,
100,5000001448,2025,0001,101,10200,2000,0001,,0000050217,42,UN,4500000581,00010,24781.26,USD,2000,S,20250808,20250808,20250808,,
100,5000001449,2025,0001,101,10155,2000,0001,,0000050217,31,UN,4500000581,00020,5623.09,USD,2000,S,20250804,20250804,20250804,,
100,5000001450,2025,0001,101,10005,2000,0001,,0000050297,13,UN,4500000582,00010,2610.27,USD,2000,S,20250810,20250810,20250810,,
100,5000001451,2025,0001,101,10251,2000,0001,,0000050297,40,UN,4500000582,00020,3477.6,USD,2000,S,20250806,20250806,20250806,,
100,5000001452,2025,0001,101,80041,2000,0001,,0000050297,43,AU,4500000582,00030,21539.13,USD,2000,S,20250805,20250805,20250805,,
100,5000001453,2025,0001,101,80041,1000,0001,,0000050176,48,AU,4500000583,00010,6275.52,USD,1000,S,20250807,20250807,20250807,,
100,5000001454,2025,0001,101,10079,1000,0001,,0000050176,46,UN,4500000583,00020,10957.2,USD,1000,S,20250808,20250808,20250808,,
100,5000001455,2025,0001,101,10024,2000,0001,,0000050231,47,UN,4500000584,00010,11145.58,USD,2000,S,20250809,20250809,20250809,,
100,5000001456,2025,0001,101,10206,2000,0001,,0000050231,33,UN,4500000584,00020,12905.64,USD,2000,S,20250807,20250807,20250807,,
100,5000001457,2025,0001,101,10233,2000,0001,,0000050231,5,UN,4500000584,00030,721.75,USD,2000,S,20250813,20250813,20250813,,
100,5000001458,2025,0001,101,10256,2000,0001,,0000050149,23,UN,4500000585,00010,3909.54,USD,2000,S,20250813,20250813,20250813,,
100,5000001459,2025,0001,101,80000,1000,0001,,0000050037,30,AU,4500000586,00010,11438.7,USD,1000,S,20250812,20250812,20250812,,
100,5000001460,2025,0001,101,10137,1000,0001,,0000050037,37,UN,4500000586,00020,4326.78,USD,1000,S,20250812,20250812,20250812,,
100,5000001461,2025,0001,101,30021,1000,0001,,0000050037,6,L,4500000586,00030,2136.96,USD,1000,S,20250811,20250811,20250811,,
100,5000001462,2025,0001,101,10055,1000,0001,,0000050068,37,UN,4500000587,00010,20040.31,USD,1000,S,20250815,20250815,20250815,,
100,5000001463,2025,0001,101,10137,1000,0001,,0000050068,46,UN,4500000587,00020,34349.12,USD,1000,S,20250815,20250815,20250815,,
100,5000001464,2025,0001,101,10012,1000,0001,,0000050068,9,UN,4500000587,00030,4248.36,USD,1000,S,20250814,20250814,20250814,,
100,5000001465,2025,0001,101,10134,1000,0001,,0000050068,38,UN,4500000587,00040,24092.76,USD,1000,S,20250811,20250811,20250811,,
100,5000001466,2025,0001,101,10202,2000,0001,,0000050245,5,UN,4500000588,00010,2956.85,USD,2000,S,20250812,20250812,20250812,,
100,5000001467,2025,0001,101,10277,2000,0001,,0000050245,35,UN,4500000588,00020,23911.3,USD,2000,S,20250813,20250813,20250813,,
100,5000001468,2025,0001,101,80020,2000,0001,,0000050245,22,AU,4500000588,00030,1371.48,USD,2000,S,20250816,20250816,20250816,,
100,5000001469,2025,0001,101,10017,2000,0001,,0000050245,46,UN,4500000588,00040,33170.14,USD,2000,S,20250817,20250817,20250817,,
100,5000001470,2025,0001,101,10106,2000,0001,,0000050227,37,UN,4500000589,00010,21190.64,USD,2000,S,20250817,20250817,20250817,,
100,5000001471,2025,0001,101,30041,2000,0001,,0000050227,24,L,4500000589,00020,18467.04,USD,2000,S,20250818,20250818,20250818,,
100,5000001472,2025,0001,101,10078,1000,0001,,0000050296,41,UN,4500000590,00010,16185.16,USD,1000,S,20250816,20250816,20250816,,
100,5000001473,2025,0001,101,10004,1000,0001,,0000050209,3,UN,4500000591,00010,2867.16,USD,1000,S,20250817,20250817,20250817,,
100,5000001474,2025,0001,101,10001,1000,0001,,0000050209,1,UN,4500000591,00020,662.05,USD,1000,S,20250814,20250814,20250814,,
100,5000001475,2025,0001,101,10001,1000,0001,,0000050209,41,UN,4500000591,00030,28731.16,USD,1000,S,20250818,20250818,20250818,,
100,5000001476,2025,0001,101,10004,1000,0001,,0000050209,7,UN,4500000591,00040,6364.12,USD,1000,S,20250815,20250815,20250815,,
100,5000001477,2025,0001,101,10226,2000,0001,,0000050244,11,UN,4500000592,00010,8340.09,USD,2000,S,20250816,20250816,20250816,,
100,5000001478,2025,0001,101,80031,2000,0001,,0000050244,29,AU,4500000592,00020,6312.14,USD,2000,S,20250821,20250821,20250821,,
100,5000001479,2025,0001,101,80027,2000,0001,,0000050215,7,AU,4500000593,00010,3391.36,USD,2000,S,20250821,20250821,20250821,,
100,5000001480,2025,0001,101,10001,2000,0001,,0000050215,23,UN,4500000593,00020,8147.06,USD,2000,S,20250822,20250822,20250822,,
100,5000001481,2025,0001,101,10166,2000,0001,,0000050215,32,UN,4500000593,00030,20932.8,USD,2000,S,20250822,20250822,20250822,,
100,5000001482,2025,0001,101,10099,2000,0001,,0000050215,38,UN,4500000593,00040,13529.14,USD,2000,S,20250819,20250819,20250819,,
100,5000001483,2025,0001,101,10200,2000,0001,,0000050103,17,UN,4500000594,00010,10103.95,USD,2000,S,20250817,20250817,20250817,,
100,5000001484,2025,0001,101,30032,2000,0001,,0000050281,16,L,4500000595,00010,9424.16,USD,2000,S,20250818,20250818,20250818,,
100,5000001485,2025,0001,101,30036,2000,0001,,0000050281,23,L,4500000595,00020,10076.53,USD,2000,S,20250822,20250822,20250822,,
100,5000001486,2025,0001,101,10219,2000,0001,,0000050281,35,UN,4500000595,00030,5018.3,USD,2000,S,20250824,20250824,20250824,,
100,5000001487,2025,0001,101,10082,2000,0001,,0000050281,22,UN,4500000595,00040,4603.72,USD,2000,S,20250818,20250818,20250818,,
100,5000001488,2025,0001,101,30048,2000,0001,,0000050065,33,L,4500000596,00010,23791.02,USD,2000,S,20250824,20250824,20250824,,
100,5000001489,2025,0001,101,10016,2000,0001,,0000050065,37,UN,4500000596,00020,10945.71,USD,2000,S,20250819,20250819,20250819,,
100,5000001490,2025,0001,101,10156,2000,0001,,0000050065,1,UN,4500000596,00030,687.06,USD,2000,S,20250825,20250825,20250825,,
100,5000001491,2025,0001,101,10150,2000,0001,,0000050065,25,UN,4500000596,00040,3540.25,USD,2000,S,20250821,20250821,20250821,,
100,5000001492,2025,0001,101,10000,1000,0001,,0000050013,29,UN,4500000597,00010,7211.72,USD,1000,S,20250824,20250824,20250824,,
100,5000001493,2025,0001,101,10144,2000,0001,,0000050118,16,UN,4500000598,00010,10934.56,USD,2000,S,20250827,20250827,20250827,,
100,5000001494,2025,0001,101,10293,2000,0001,,0000050118,15,UN,4500000598,00020,9978.15,USD,2000,S,20250826,20250826,20250826,,
100,5000001495,2025,0001,101,10016,2000,0001,,0000050118,36,UN,4500000598,00030,18118.44,USD,2000,S,20250821,20250821,20250821,,
100,5000001496,2025,0001,101,10107,2000,0001,,0000050118,7,UN,4500000598,00040,3365.46,USD,2000,S,20250823,20250823,20250823,,
100,5000001497,2025,0001,101,10102,1000,0001,,0000050268,1,UN,4500000599,00010,312.61,USD,1000,S,20250823,20250823,20250823,,
100,5000001498,2025,0001,101,10044,1000,0001,,0000050183,38,UN,4500000600,00010,20602.08,USD,1000,S,20250824,20250824,20250824,,
100,5000001499,2025,0001,101,10032,1000,0001,,0000050295,12,UN,4500000601,00010,3421.68,USD,1000,S,20250827,20250827,20250827,,
100,5000001500,2025,0001,101,80018,1000,0001,,0000050295,40,AU,4500000601,00020,24150.0,USD,1000,S,20250828,20250828,20250828,,
100,5000001501,2025,0001,101,10018,1000,0001,,0000050295,47,UN,4500000601,00030,26434.21,USD,1000,S,20250830,20250830,20250830,,
100,5000001502,2025,0001,101,10018,2000,0001,,0000050239,41,UN,4500000602,00010,13957.63,USD,2000,S,20250826,20250826,20250826,,
100,5000001503,2025,0001,101,30022,2000,0001,,0000050239,34,L,4500000602,00020,16419.62,USD,2000,S,20250827,20250827,20250827,,
100,5000001504,2025,0001,101,10036,2000,0001,,0000050239,13,UN,4500000602,00030,8265.66,USD,2000,S,20250831,20250831,20250831,,
100,5000001505,2025,0001,101,10158,2000,0001,,0000050239,2,UN,4500000602,00040,1071.5,USD,2000,S,20250829,20250829,20250829,,
100,5000001506,2025,0001,101,10010,2000,0001,,0000050146,34,UN,4500000603,00010,4247.96,USD,2000,S,20250827,20250827,20250827,,
100,5000001507,2025,0001,101,10208,2000,0001,,0000050146,16,UN,4500000603,00020,2732.96,USD,2000,S,20250901,20250901,20250901,,
100,5000001508,2025,0001,101,10124,1000,0001,,0000050092,33,UN,4500000604,00010,5779.29,USD,1000,S,20250827,20250827,20250827,,
100,5000001509,2025,0001,101,10241,1000,0001,,0000050092,8,UN,4500000604,00020,2489.52,USD,1000,S,20250829,20250829,20250829,,
100,5000001510,2025,0001,101,10286,1000,0001,,0000050092,6,UN,4500000604,00030,2779.2,USD,1000,S,20250827,20250827,20250827,,
100,5000001511,2025,0001,101,10113,1000,0001,,0000050092,15,UN,4500000604,00040,10030.2,USD,1000,S,20250827,20250827,20250827,,
100,5000001512,2025,0001,101,10207,1000,0001,,0000050174,29,UN,4500000605,00010,12179.13,USD,1000,S,20250901,20250901,20250901,,
100,5000001513,2025,0001,101,10069,1000,0001,,0000050174,46,UN,4500000605,00020,29287.28,USD,1000,S,20250903,20250903,20250903,,
100,5000001514,2025,0001,101,80040,1000,0001,,0000050174,36,AU,4500000605,00030,16722.0,USD,1000,S,20250829,20250829,20250829,,
100,5000001515,2025,0001,101,30040,1000,0001,,0000050174,3,L,4500000605,00040,2117.79,USD,1000,S,20250828,20250828,20250828,,
100,5000001516,2025,0001,101,10257,2000,0001,,0000050224,40,UN,4500000606,00010,24572.0,USD,2000,S,20250830,20250830,20250830,,
100,5000001517,2025,0001,101,10121,2000,0001,,0000050224,44,UN,4500000606,00020,29786.68,USD,2000,S,20250830,20250830,20250830,,
100,5000001518,2025,0001,101,10213,2000,0001,,0000050224,1,UN,4500000606,00030,333.55,USD,2000,S,20250901,20250901,20250901,,
100,5000001519,2025,0001,101,10193,2000,0001,,0000050241,21,UN,4500000607,00010,6430.2,USD,2000,S,20250902,20250902,20250902,,
100,5000001520,2025,0001,101,10032,2000,0001,,0000050241,13,UN,4500000607,00020,9653.41,USD,2000,S,20250901,20250901,20250901,,
100,5000001521,2025,0001,101,10161,2000,0001,,0000050048,15,UN,4500000608,00010,5841.9,USD,2000,S,20250906,20250906,20250906,,
100,5000001522,2025,0001,101,10090,2000,0001,,0000050048,23,UN,4500000608,00020,8798.65,USD,2000,S,20250902,20250902,20250902,,
100,5000001523,2025,0001,101,10152,2000,0001,,0000050048,44,UN,4500000608,00030,28959.04,USD,2000,S,20250906,20250906,20250906,,
100,5000001524,2025,0001,101,30012,1000,0001,,0000050214,8,L,4500000609,00010,5298.24,USD,1000,S,20250903,20250903,20250903,,
100,5000001525,2025,0001,101,10118,2000,0001,,0000050221,35,UN,4500000610,00010,24445.75,USD,2000,S,20250902,20250902,20250902,,
100,5000001526,2025,0001,101,10163,2000,0001,,0000050221,30,UN,4500000610,00020,11126.1,USD,2000,S,20250907,20250907,20250907,,
100,5000001527,2025,0001,101,80011,1000,0001,,0000050211,35,AU,4500000611,00010,7059.85,USD,1000,S,20250908,20250908,20250908,,
100,5000001528,2025,0001,101,10090,2000,0001,,0000050222,49,UN,4500000612,00010,20268.85,USD,2000,S,20250908,20250908,20250908,,
100,5000001529,2025,0001,101,10105,2000,0001,,0000050176,50,UN,4500000613,00010,22768.0,USD,2000,S,20250906,20250906,20250906,,
100,5000001530,2025,0001,101,10125,2000,0001,,0000050176,20,UN,4500000613,00020,10355.0,USD,2000,S,20250907,20250907,20250907,,
100,5000001531,2025,0001,101,10003,1000,0001,,0000050173,34,UN,4500000614,00010,30760.48,USD,1000,S,20250911,20250911,20250911,,
100,5000001532,2025,0001,101,10001,1000,0001,,0000050173,26,UN,4500000614,00020,6061.64,USD,1000,S,20250910,20250910,20250910,,
100,5000001533,2025,0001,101,10000,1000,0001,,0000050173,41,UN,4500000614,00030,9933.48,USD,1000,S,20250907,20250907,20250907,,
100,5000001534,2025,0001,101,30045,2000,0001,,0000050045,11,L,4500000615,00010,6450.84,USD,2000,S,20250912,20250912,20250912,,
100,5000001535,2025,0001,101,10261,2000,0001,,0000050045,41,UN,4500000615,00020,13668.58,USD,2000,S,20250910,20250910,20250910,,
100,5000001536,2025,0001,101,30026,2000,0001,,0000050045,17,L,4500000615,00030,6987.85,USD,2000,S,20250912,20250912,20250912,,
100,5000001537,2025,0001,101,10092,2000,0001,,0000050045,14,UN,4500000615,00040,7342.3,USD,2000,S,20250907,20250907,20250907,,
100,5000001538,2025,0001,101,30035,2000,0001,,0000050240,45,L,4500000616,00010,8508.15,USD,2000,S,20250912,20250912,20250912,,
100,5000001539,2025,0001,101,10049,2000,0001,,0000050240,37,UN,4500000616,00020,29346.92,USD,2000,S,20250909,20250909,20250909,,
100,5000001540,2025,0001,101,10062,2000,0001,,0000050240,40,UN,4500000616,00030,6650.4,USD,2000,S,20250913,20250913,20250913,,
